school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
6th Grade Center,Waynesville R-VI,Waynesville,451,228,Yes participating without using any Provision or the CEO,false
A. D. Stowell Elem.,Hannibal 60,Hannibal,221,150,Yes participating without using any Provision or the CEO,false
Abraham Mallinson Elementary,Independence 30,Sugar Creek,282,239,Yes participating without using any Provision or the CEO,false
Ac Prep Elementary,Kansas City 33,Kansas City,366,366,Yes under Community Eligibility Option (CEO),true
Acad of Entre Stdy@louverture,St. Louis City,St. Louis,289,289,Yes under Community Eligibility Option (CEO),true
Academie Lafayette Armour Ihs,Academie Lafayette,Kansas City,118,50,Yes participating without using any Provision or the CEO,false
Academie Lafayette Armour Ims,Academie Lafayette,Kansas City,295,85,Yes participating without using any Provision or the CEO,false
Academie Lafayette Cherry Elem,Academie Lafayette,Kansas City,492,166,Yes participating without using any Provision or the CEO,false
Academie Lafayette Oak Elem,Academie Lafayette,Kansas City,520,140,Yes participating without using any Provision or the CEO,false
Academy for Integrated Arts,Academy for Integrated Arts,Kansas City,244,244,Yes under Community Eligibility Option (CEO),false
Ackerman,Specl. Sch. Dst. St. Louis Co.,Florissant,137,137,Yes under Community Eligibility Option (CEO),true
Adah Fulbright Early Childhood,Springfield R-XII,Springfield,189,103,Yes participating without using any Provision or the CEO,false
Adair Co. Elem.,Adair Co. R-II,Brashear,73,35,Yes participating without using any Provision or the CEO,false
Adair Co. Elem.,Adair Co. R-I,Novinger,105,55,Yes under Community Eligibility Option (CEO),false
Adair Co. High,Adair Co. R-II,Brashear,71,22,Yes participating without using any Provision or the CEO,true
Adair Co. High,Adair Co. R-I,Novinger,101,48,Yes participating without using any Provision or the CEO,true
Adams Elem.,St. Louis City,St Louis,171,171,Yes under Community Eligibility Option (CEO),false
Adrian Elem.,Adrian R-III,Adrian,314,100,Yes participating without using any Provision or the CEO,false
Adrian Sr. High,Adrian R-III,Adrian,375,77,Yes participating without using any Provision or the CEO,false
Advance Elem.,Advance R-IV,Advance,240,111,Yes participating without using any Provision or the CEO,false
Advance High,Advance R-IV,Advance,188,68,Yes participating without using any Provision or the CEO,true
Affton High,Affton 101,St Louis,761,314,Yes participating without using any Provision or the CEO,false
Albany High,Albany R-III,Albany,130,64,Yes participating without using any Provision or the CEO,true
Albany Middle,Albany R-III,Albany,96,38,Yes participating without using any Provision or the CEO,true
Alexander Doniphan Elem.,Liberty 53,Liberty,336,85,Yes participating without using any Provision or the CEO,false
Alexander Elem.,Slater,Slater,226,,Yes under Community Eligibility Option (CEO),true
Alfred L. Renner Elem.,Park Hill,Kansas City,403,176,Yes participating without using any Provision or the CEO,false
Allen Village Elementary Acade,Allen Village,Kansas City,87,78,Yes under Community Eligibility Option (CEO),false
Allen Village High School,Allen Village,Kansas City,130,107,Yes under Community Eligibility Option (CEO),true
Allen Village Junior Academy,Allen Village,Kansas City,92,72,Yes under Community Eligibility Option (CEO),true
Allen Village Preschool,Allen Village,Kansas City,9,6,Yes participating without using any Provision or the CEO,false
Allen Village Primary Academy,Allen Village,Kansas City,66,53,Yes under Community Eligibility Option (CEO),false
Alma Schrader Elem.,Cape Girardeau 63,Cape Girardeau,332,332,Yes under Community Eligibility Option (CEO),false
Alpha Hart Lewis,Columbia 93,Columbia,468,468,Yes under Community Eligibility Option (CEO),false
Altenburg Elem.,Altenburg 48,Altenburg,113,35,Yes participating without using any Provision or the CEO,true
Alternative Resource Ctr.,Division of Youth Service,Kansas City,2,,Yes participating without using any Provision or the CEO,false
Alternative School,Lesterville R-IV,Lesterville,35,32,Yes participating without using any Provision or the CEO,true
Alton Elementary,Alton R-IV,Alton,290,208,Yes participating without using any Provision or the CEO,false
Alton High,Alton R-IV,Alton,281,160,Yes participating without using any Provision or the CEO,true
Amazonia Elem.,Savannah R-III,Amazonia,100,43,Yes participating without using any Provision or the CEO,false
Ames Visual/Perf. Arts,St. Louis City,St Louis,131,131,Yes under Community Eligibility Option (CEO),false
Anderson Elem.,McDonald Co. R-I,Anderson,521,314,Yes participating without using any Provision or the CEO,false
Anderson Middle,McDonald Co. R-I,Anderson,275,176,Yes participating without using any Provision or the CEO,true
Ann Hawkins Gentry Mid. School,Columbia 93,Columbia,736,233,Yes participating without using any Provision or the CEO,false
Antioch Middle,North Kansas City 74,Gladstone,886,355,Yes participating without using any Provision or the CEO,false
Antonia Elem.,Fox C-6,Imperial,452,106,Yes participating without using any Provision or the CEO,false
Antonia Middle School,Fox C-6,Barnhart,535,162,Yes participating without using any Provision or the CEO,false
Appleton City Elem.,Appleton City R-II,Appleton City,161,94,Yes participating without using any Provision or the CEO,false
Appleton City High,Appleton City R-II,Appleton City,170,70,Yes participating without using any Provision or the CEO,true
Arcadia Valley Elem.,Arcadia Valley R-II,Ironton,387,387,Yes under Community Eligibility Option (CEO),false
Arcadia Valley High,Arcadia Valley R-II,Ironton,306,71,Yes under Community Eligibility Option (CEO),true
Arcadia Valley Middle,Arcadia Valley R-II,Ironton,281,281,Yes under Community Eligibility Option (CEO),true
Archie Elementary,Archie R-V,Archie,291,101,Yes participating without using any Provision or the CEO,false
Archie High School,Archie R-V,Archie,278,99,Yes participating without using any Provision or the CEO,false
Armstrong Elem.,Hazelwood,Hazelwood,361,361,Yes under Community Eligibility Option (CEO),false
Arrowpoint Elem.,Hazelwood,St Louis,371,371,Yes under Community Eligibility Option (CEO),false
Arthur Mallory Early Childhood,Springfield R-XII,Springfield,143,106,Yes participating without using any Provision or the CEO,false
Ash Grove Elem.,Ash Grove R-IV,Ash Grove,275,126,Yes participating without using any Provision or the CEO,false
Ash Grove High,Ash Grove R-IV,Ash Grove,333,109,Yes participating without using any Provision or the CEO,true
Ashland Elem. and Br.,St. Louis City,St Louis,199,199,Yes under Community Eligibility Option (CEO),false
Aspire Academy,Confluence Academies,St. Louis,112,112,Yes under Community Eligibility Option (CEO),true
Athena Elem.,Desoto 73,Desoto,465,233,Yes participating without using any Provision or the CEO,false
Atlanta Elem.,Atlanta C-3,Atlanta,112,45,Yes participating without using any Provision or the CEO,false
Atlanta High,Atlanta C-3,Atlanta,88,33,Yes participating without using any Provision or the CEO,true
Atlas Elementary,Atlas Public Schools,St.louis,431,431,Yes under Community Eligibility Option (CEO),false
Augusta Elementary,Washington,Augusta,104,29,Yes participating without using any Provision or the CEO,false
Aurora High,Aurora R-VIII,Aurora,550,331,Yes under Community Eligibility Option (CEO),true
Aurora Jr. High,Aurora R-VIII,Aurora,278,170,Yes under Community Eligibility Option (CEO),true
Autumn Hill School,Mo Schls for the Sev Disabled,Union,32,21,Yes participating without using any Provision or the CEO,true
Ava Elem.,Ava R-I,Ava,553,314,Yes participating without using any Provision or the CEO,false
Ava High,Ava R-I,Ava,391,160,Yes participating without using any Provision or the CEO,true
Ava Middle,Ava R-I,Ava,386,199,Yes participating without using any Provision or the CEO,true
Avenue City Elem.,Avenue City R-IX,Cosby,229,27,Yes participating without using any Provision or the CEO,false
Avery Elem.,Webster Groves,St Louis,337,20,Yes participating without using any Provision or the CEO,false
Avilla Elem.,Avilla R-XIII,Avilla,114,67,Yes participating without using any Provision or the CEO,true
B W Robinson School,Mo Schls for the Sev Disabled,Rolla,28,14,Yes participating without using any Provision or the CEO,false
B. Banneker Elementary,Kansas City 33,Kansas City,487,487,Yes under Community Eligibility Option (CEO),false
Babler Elem.,Rockwood R-VI,Glencoe,408,36,Yes participating without using any Provision or the CEO,false
Bakersfield Elem.,Bakersfield R-IV,Bakersfield,177,105,Yes participating without using any Provision or the CEO,false
Bakersfield High,Bakersfield R-IV,Bakersfield,215,118,Yes participating without using any Provision or the CEO,true
Ballard Elem.,Ballard R-II,Butler,57,33,Yes participating without using any Provision or the CEO,false
Ballard High,Ballard R-II,Butler,59,29,Yes participating without using any Provision or the CEO,true
Ballwin Elem.,Rockwood R-VI,Ballwin,426,80,Yes participating without using any Provision or the CEO,false
Barack Obama Elementary School,Normandy Schools Collaborative,St. Louis,233,233,Yes under Community Eligibility Option (CEO),true
Barbara Jordan Elem.,University City,University City,386,386,Yes under Community Eligibility Option (CEO),false
Barfield Early Childhood Cntr,Wentzville R-IV,O'Fallon,356,74,Yes participating without using any Provision or the CEO,false
Barnwell Middle,Francis Howell R-III,St Charles,792,152,Yes participating without using any Provision or the CEO,false
Barretts Elem.,Parkway C-2,Manchester,378,14,Yes participating without using any Provision or the CEO,false
Barrington Elem.,Hazelwood,Florissant,515,515,Yes under Community Eligibility Option (CEO),false
Barry School,Platte Co. R-III,Kansas City,348,103,Yes participating without using any Provision or the CEO,false
Bartley Elem.,Fulton 58,Fulton,224,106,Yes participating without using any Provision or the CEO,false
Bayless Elementary,Bayless,St Louis,858,488,Yes participating without using any Provision or the CEO,false
Bayless Junior High,Bayless,St Louis,385,232,Yes participating without using any Provision or the CEO,true
Bayless Senior High,Bayless,St Louis,562,349,Yes participating without using any Provision or the CEO,true
Beasley Elem.,Mehlville R-IX,St Louis,250,127,Yes participating without using any Provision or the CEO,false
Beaufort Elem.,Union R-XI,Beaufort,322,111,Yes participating without using any Provision or the CEO,false
Becky-David Elem.,Francis Howell R-III,St Charles,812,120,Yes participating without using any Provision or the CEO,false
Bel-Nor,Normandy Schools Collaborative,St.louis,205,205,Yes under Community Eligibility Option (CEO),false
Belair Elem.,Jefferson City,Jefferson City,363,186,Yes participating without using any Provision or the CEO,false
Bell City Elem.,Bell City R-II,Bell City,105,59,Yes participating without using any Provision or the CEO,false
Bell City High,Bell City R-II,Bell City,91,57,Yes participating without using any Provision or the CEO,true
Bell Prairie Elementary,North Kansas City 74,Kansas City,642,162,Yes participating without using any Provision or the CEO,false
Belle Elem.,Maries Co. R-II,Belle,259,122,Yes under Community Eligibility Option (CEO),false
Belle High,Maries Co. R-II,Belle,228,94,Yes participating without using any Provision or the CEO,true
Bellerive Elem.,Parkway C-2,Creve Coeur,400,104,Yes participating without using any Provision or the CEO,false
Belleview Elem.,Belleview R-III,Belleview,81,81,Yes under Community Eligibility Option (CEO),true
Belton High,Belton 124,Belton,1258,659,Yes participating without using any Provision or the CEO,true
Belton Middle School,Belton 124,Belton,641,343,Yes participating without using any Provision or the CEO,true
Belvidere Elem.,Grandview C-4,Grandview,294,175,Yes participating without using any Provision or the CEO,false
Benton Elem.,Marshall,Marshall,200,117,Yes participating without using any Provision or the CEO,false
Benton Elem.,Neosho School District,Neosho,523,396,Yes participating without using any Provision or the CEO,false
Benton High,St. Joseph,St Joseph,682,320,Yes participating without using any Provision or the CEO,true
Berkeley Elementary School,Ferguson-Florissant R-II,Berkeley,374,374,Yes under Community Eligibility Option (CEO),false
Bermuda Elementary,Ferguson-Florissant R-II,St Louis,164,164,Yes under Community Eligibility Option (CEO),false
Bernard C. Campbell Middle,Lee's Summit R-VII,Lee's Summit,1043,341,Yes participating without using any Provision or the CEO,false
Bernard Middle,Mehlville R-IX,St Louis,577,157,Yes participating without using any Provision or the CEO,false
Bernie Elem.,Bernie R-XIII,Bernie,283,181,Yes participating without using any Provision or the CEO,false
Bernie High,Bernie R-XIII,Bernie,195,102,Yes participating without using any Provision or the CEO,true
Bess Truman Primary Ctr.,Webb City R-VII,Webb City,188,78,Yes participating without using any Provision or the CEO,false
Betty Wheeler Classical Jr. Ac,St. Louis City,St Louis,260,260,Yes under Community Eligibility Option (CEO),false
Beulah Ralph Elementary,Columbia 93,Columbia,656,129,Yes participating without using any Provision or the CEO,false
Bevier Elem.,Bevier C-4,Bevier,159,100,Yes participating without using any Provision or the CEO,true
Bevier High,Bevier C-4,Bevier,61,30,Yes participating without using any Provision or the CEO,true
Bierbaum Elem.,Mehlville R-IX,St Louis,531,266,Yes participating without using any Provision or the CEO,false
Billings Elem.,Billings R-IV,Billings,249,114,Yes participating without using any Provision or the CEO,false
Billings Sr. High,Billings R-IV,Billings,149,67,Yes participating without using any Provision or the CEO,false
Bingham Elem.,Springfield R-XII,Springfield,429,315,Yes participating without using any Provision or the CEO,false
Bingham Middle,Independence 30,Independence,730,558,Yes participating without using any Provision or the CEO,true
Birch Tree Elem.,Mountain View-Birch Tree R-III,Birch Tree,174,135,Yes participating without using any Provision or the CEO,false
Bismarck R-V Elem.,Bismarck R-V,Bismarck,207,207,Yes under Community Eligibility Option (CEO),false
Bismarck R-V High,Bismarck R-V,Bismarck,239,239,Yes under Community Eligibility Option (CEO),true
Bissell Hall,Division of Youth Service,St Louis,22,19,Yes participating without using any Provision or the CEO,true
Bissett Elem.,Springfield R-XII,Springfield,187,163,Yes participating without using any Provision or the CEO,false
Black Hawk Elem.,Clark Co. R-I,Kahoka,342,195,Yes participating without using any Provision or the CEO,false
Black Hawk Middle,Warren Co. R-III,Warrenton,696,309,Yes participating without using any Provision or the CEO,true
Blackburn Elem.,Independence 30,Independence,363,164,Yes participating without using any Provision or the CEO,false
Blackhurst Elementary,St. Charles R-VI,St. Charles,227,130,Yes participating without using any Provision or the CEO,false
Blackwater Elem.,Blackwater R-II,Blackwater,101,44,Yes participating without using any Provision or the CEO,true
Blades Elem.,Mehlville R-IX,St Louis,442,128,Yes participating without using any Provision or the CEO,false
Blair Oaks Elem.,Blair Oaks R-II,Jefferson City,224,29,Yes participating without using any Provision or the CEO,false
Blair Oaks High,Blair Oaks R-II,Jefferson City,421,37,Yes participating without using any Provision or the CEO,false
Blair Oaks Intermediate,Blair Oaks R-II,Jefferson City,228,28,Yes participating without using any Provision or the CEO,false
Blair Oaks Middle School,Blair Oaks R-II,Jefferson City,290,34,Yes participating without using any Provision or the CEO,false
Blanchard Elem.,Cape Girardeau 63,Cape Girardeau,326,326,Yes under Community Eligibility Option (CEO),false
Blevins Elem.,Rockwood R-VI,Eureka,376,47,Yes participating without using any Provision or the CEO,false
Bloomfield Elem.,Bloomfield R-Xiv,Bloomfield,229,128,Yes participating without using any Provision or the CEO,false
Bloomfield High,Bloomfield R-Xiv,Bloomfield,167,83,Yes participating without using any Provision or the CEO,true
Bloomfield Middle,Bloomfield R-Xiv,Bloomfield,186,110,Yes participating without using any Provision or the CEO,true
Bloomsdale Elem.,Ste. Genevieve Co. R-II,Bloomsdale,324,146,Yes participating without using any Provision or the CEO,false
Blue Eye Elem.,Blue Eye R-V,Blue Eye,202,117,Yes participating without using any Provision or the CEO,false
Blue Eye High,Blue Eye R-V,Blue Eye,160,79,Yes participating without using any Provision or the CEO,true
Blue Eye Middle,Blue Eye R-V,Blue Eye,140,68,Yes participating without using any Provision or the CEO,true
Blue Hills Elem.,Fort Osage R-I,Independence,357,156,Yes participating without using any Provision or the CEO,false
Blue Ridge Elem.,Columbia 93,Columbia,453,330,Yes under Community Eligibility Option (CEO),false
Blue Ridge Elem.,Raytown C-2,Raytown,299,206,Yes participating without using any Provision or the CEO,false
Blue Springs High,Blue Springs R-IV,Blue Springs,2429,775,Yes participating without using any Provision or the CEO,false
Blue Springs South High,Blue Springs R-IV,Blue Springs,2299,572,Yes participating without using any Provision or the CEO,false
Bode Middle,St. Joseph,St Joseph,488,198,Yes participating without using any Provision or the CEO,false
Bois D'Arc Elem.,Ash Grove R-IV,Bois D'Arc,178,84,Yes participating without using any Provision or the CEO,false
Bolivar High,Bolivar R-I,Bolivar,831,347,Yes participating without using any Provision or the CEO,true
Bolivar Intermediate Sch.,Bolivar R-I,Bolivar,572,294,Yes participating without using any Provision or the CEO,false
Bolivar Middle,Bolivar R-I,Bolivar,587,268,Yes participating without using any Provision or the CEO,true
Bolivar Primary,Bolivar R-I,Bolivar,578,327,Yes participating without using any Provision or the CEO,false
Boncl Elem.,Boncl R-X,Louisiana,39,15,Yes participating without using any Provision or the CEO,true
Boone Elem.,Center 58,Kansas City,247,148,Yes participating without using any Provision or the CEO,false
Boone Elem.,Troy R-III,Troy,394,124,Yes participating without using any Provision or the CEO,false
Boone Trail Elem.,Wentzville R-IV,Wentzville,479,60,Yes participating without using any Provision or the CEO,false
Boonslick,Mo Schls for the Sev Disabled,St Peters,23,13,Yes participating without using any Provision or the CEO,true
Boonville High,Boonville R-I,Boonville,527,,Yes under Community Eligibility Option (CEO),false
Bootheel School,Mo Schls for the Sev Disabled,Clarkton,26,13,Yes participating without using any Provision or the CEO,true
Border Star Montessori,Kansas City 33,Kansas City,251,251,Yes under Community Eligibility Option (CEO),false
Boswell Elem.,Lebanon R-III,Lebanon,581,382,Yes participating without using any Provision or the CEO,false
Bosworth Elem.,Bosworth R-V,Bosworth,34,34,Yes under Community Eligibility Option (CEO),false
Bosworth High,Bosworth R-V,Bosworth,16,16,Yes under Community Eligibility Option (CEO),true
Bourbon Elementary School,Crawford Co. R-I,Bourbon,316,157,Yes under Community Eligibility Option (CEO),false
Bourbon High School,Crawford Co. R-I,Bourbon,273,106,Yes under Community Eligibility Option (CEO),true
Bourbon Middle School,Crawford Co. R-I,Bourbon,238,105,Yes under Community Eligibility Option (CEO),true
Bowerman Elem.,Springfield R-XII,Springfield,275,244,Yes participating without using any Provision or the CEO,false
Bowles Elem.,Rockwood R-VI,Fenton,266,53,Yes participating without using any Provision or the CEO,false
Bowling Green Elem.,Bowling Green R-I,Bowling Green,472,226,Yes participating without using any Provision or the CEO,false
Bowling Green High,Bowling Green R-I,Bowling Green,373,135,Yes participating without using any Provision or the CEO,false
Bowling Green Middle,Bowling Green R-I,Bowling Green,284,136,Yes participating without using any Provision or the CEO,true
Boyd Elem.,Springfield R-XII,Springfield,347,296,Yes participating without using any Provision or the CEO,false
Bradleyville Elem.,Bradleyville R-I,Bradleyville,105,61,Yes participating without using any Provision or the CEO,false
Bradleyville High,Bradleyville R-I,Bradleyville,100,64,Yes participating without using any Provision or the CEO,true
Branson High,Branson R-IV,Branson,1469,805,Yes participating without using any Provision or the CEO,true
Branson Jr. High,Branson R-IV,Branson,694,414,Yes participating without using any Provision or the CEO,true
Braymer Elem.,Braymer C-4,Braymer,148,88,Yes participating without using any Provision or the CEO,false
Braymer High,Braymer C-4,Braymer,133,63,Yes participating without using any Provision or the CEO,true
Breckenridge Elem.,Breckenridge R-I,Breckenridge,33,23,Yes participating without using any Provision or the CEO,false
Breckenridge High,Breckenridge R-I,Breckenridge,30,25,Yes participating without using any Provision or the CEO,true
Brennan Woods Elem.,Northwest R-I,High Ridge,470,194,Yes participating without using any Provision or the CEO,false
Brentwood Early Childhd Center,Brentwood,Brentwood,83,5,Yes participating without using any Provision or the CEO,false
Brentwood High,Brentwood,Brentwood,195,50,Yes participating without using any Provision or the CEO,false
Brentwood Middle,Brentwood,Brentwood,160,30,Yes participating without using any Provision or the CEO,false
Briarcliff Elementary,North Kansas City 74,Kansas City,352,169,Yes participating without using any Provision or the CEO,false
Briarwood School,Mo Schls for the Sev Disabled,Harrisonville,9,4,Yes participating without using any Provision or the CEO,true
Bridger Middle,Independence 30,Independence,744,538,Yes participating without using any Provision or the CEO,false
Bridgeway Elem.,Pattonville R-III,Bridgeton,417,176,Yes participating without using any Provision or the CEO,false
Bridle Ridge Elementary,Raymore-Peculiar R-II,Raymore,383,85,Yes participating without using any Provision or the CEO,false
Bristol Elem.,Webster Groves,St Louis,361,25,Yes participating without using any Provision or the CEO,false
Brittany Hill Middle,Blue Springs R-IV,Blue Springs,807,254,Yes participating without using any Provision or the CEO,false
Brittany Woods,University City,University City,557,557,Yes under Community Eligibility Option (CEO),true
Bronaugh Elem.,Bronaugh R-VII,Bronaugh,104,58,Yes participating without using any Provision or the CEO,false
Bronaugh High,Bronaugh R-VII,Bronaugh,65,29,Yes participating without using any Provision or the CEO,true
Brookfield Elem.,Brookfield R-III,Brookfield,417,205,Yes participating without using any Provision or the CEO,false
Brookfield High,Brookfield R-III,Brookfield,269,115,Yes participating without using any Provision or the CEO,true
Brookfield Middle,Brookfield R-III,Brookfield,237,107,Yes participating without using any Provision or the CEO,true
Brookside Charter Elementary,Brookside Charter Sch.,Kansas City,575,575,Yes under Community Eligibility Option (CEO),false
Brookside Charter Middle Schl,Brookside Charter Sch.,Kansas City,225,225,Yes under Community Eligibility Option (CEO),true
Brown Elem.,Hazelwood,Florissant,441,441,Yes under Community Eligibility Option (CEO),false
Brunswick Elem.,Brunswick R-II,Brunswick,135,61,Yes participating without using any Provision or the CEO,false
Brunswick High,Brunswick R-II,Brunswick,120,53,Yes participating without using any Provision or the CEO,true
Bryan Hill Elem.,St. Louis City,St Louis,173,173,Yes under Community Eligibility Option (CEO),false
Bryan Middle,Francis Howell R-III,St Charles,827,140,Yes participating without using any Provision or the CEO,false
Bryant Elem.,Independence 30,Independence,193,147,Yes participating without using any Provision or the CEO,false
Buchanan Elementary,Branson R-IV,Branson,578,353,Yes participating without using any Provision or the CEO,false
Buchanan Intermediate,Branson R-IV,Branson,465,268,Yes participating without using any Provision or the CEO,false
Bucklin Elem.,Bucklin R-II,Bucklin,64,30,Yes participating without using any Provision or the CEO,false
Bucklin High,Bucklin R-II,Bucklin,45,18,Yes participating without using any Provision or the CEO,true
Buckner Elem.,Fort Osage R-I,Independence,327,149,Yes participating without using any Provision or the CEO,false
Buder Elem.,Ritenour,St Ann,471,471,Yes under Community Eligibility Option (CEO),false
Buder Elem.,St. Louis City,St Louis,359,359,Yes under Community Eligibility Option (CEO),false
Bueker Middle,Marshall,Marshall,550,336,Yes participating without using any Provision or the CEO,true
Buffalo High,Dallas Co. R-I,Buffalo,511,287,Yes participating without using any Provision or the CEO,true
Buffalo Middle,Dallas Co. R-I,Buffalo,466,281,Yes participating without using any Provision or the CEO,true
Bunceton Elem.,Cooper Co. R-IV,Bunceton,59,59,Yes under Community Eligibility Option (CEO),false
Bunceton High,Cooper Co. R-IV,Bunceton,33,33,Yes under Community Eligibility Option (CEO),true
Bunker Elem.,Bunker R-III,Bunker,105,82,Yes participating without using any Provision or the CEO,false
Bunker High,Bunker R-III,Bunker,123,67,Yes participating without using any Provision or the CEO,true
Busch MS Character Athletics,St. Louis City,St Louis,361,361,Yes under Community Eligibility Option (CEO),true
Bush Elem.,Fulton 58,Fulton,312,192,Yes participating without using any Provision or the CEO,false
Butcher-Greene Elem.,Grandview C-4,Grandview,253,154,Yes participating without using any Provision or the CEO,false
Butler Early Childhood,Butler R-V,Butler,85,36,Yes participating without using any Provision or the CEO,false
Butler Elem.,Butler R-V,Butler,410,229,Yes participating without using any Provision or the CEO,false
Butler High,Butler R-V,Butler,476,210,Yes participating without using any Provision or the CEO,true
Cabool Elem.,Cabool R-IV,Cabool,310,310,Yes under Community Eligibility Option (CEO),false
Cabool High,Cabool R-IV,Cabool,209,209,Yes under Community Eligibility Option (CEO),true
Cabool Middle,Cabool R-IV,Cabool,206,206,Yes under Community Eligibility Option (CEO),true
Cainsville Elem.,Cainsville R-I,Cainsville,48,30,Yes participating without using any Provision or the CEO,false
Cainsville High,Cainsville R-I,Cainsville,38,24,Yes participating without using any Provision or the CEO,true
Caledonia Elem.,Valley R-VI,Caledonia,198,198,Yes under Community Eligibility Option (CEO),false
Calhoun Elem.,Calhoun R-VIII,Calhoun,58,58,Yes under Community Eligibility Option (CEO),false
California Elem.,Moniteau Co. R-I,California,504,236,Yes participating without using any Provision or the CEO,false
California High,Moniteau Co. R-I,California,439,142,Yes participating without using any Provision or the CEO,false
California Middle,Moniteau Co. R-I,California,394,157,Yes participating without using any Provision or the CEO,true
Callao Elem.,Callao C-8,Callao,35,19,Yes participating without using any Provision or the CEO,true
Callaway Hills Elem.,Jefferson City,Holts Summit,224,122,Yes under Community Eligibility Option (CEO),false
Cambridge Elem.,Belton 124,Belton,501,310,Yes participating without using any Provision or the CEO,false
Camdenton High,Camdenton R-III,Camdenton,1285,521,Yes participating without using any Provision or the CEO,true
Camdenton Middle,Camdenton R-III,Camdenton,599,262,Yes participating without using any Provision or the CEO,true
Cameron High,Cameron R-I,Cameron,453,183,Yes participating without using any Provision or the CEO,false
Cameron Intermediate School,Cameron R-I,Cameron,391,197,Yes participating without using any Provision or the CEO,false
Cameron Veterans Middle,Cameron R-I,Cameron,317,153,Yes participating without using any Provision or the CEO,true
Camp Avery Park Camp,Division of Youth Service,Troy,18,15,Yes participating without using any Provision or the CEO,true
Campbell Elem.,Campbell R-II,Campbell,312,312,Yes under Community Eligibility Option (CEO),false
Campbell Elem.,Springfield R-XII,Springfield,129,94,Yes participating without using any Provision or the CEO,false
Campbell High,Campbell R-II,Campbell,235,235,Yes under Community Eligibility Option (CEO),true
Campbellton Elementary,Washington,New Haven,132,16,Yes participating without using any Provision or the CEO,false
Canton Elem.,Canton R-V,Canton,287,117,Yes participating without using any Provision or the CEO,false
Canton High,Canton R-V,Canton,221,95,Yes participating without using any Provision or the CEO,false
Capital City High School,Jefferson City,Jefferson City,1314,559,Yes participating without using any Provision or the CEO,false
Carden Park Elem,St. Joseph,St. Joseph,638,637,Yes under Community Eligibility Option (CEO),false
Carl Junction High School,Carl Junction R-I,Carl Junction,924,289,Yes participating without using any Provision or the CEO,false
Carl Junction Intermediate,Carl Junction R-I,Carl Junction,769,302,Yes participating without using any Provision or the CEO,false
Carl Junction Jr. High,Carl Junction R-I,Carl Junction,500,168,Yes participating without using any Provision or the CEO,true
Carl Junction Primary 2-3,Carl Junction R-I,Carl Junction,490,205,Yes participating without using any Provision or the CEO,false
Carl Junction Primary K-1,Carl Junction R-I,Carl Junction,630,222,Yes participating without using any Provision or the CEO,false
Carl Junction Satellite School,Carl Junction R-I,Carl Junction,18,15,Yes participating without using any Provision or the CEO,true
Carman Trails Elem.,Parkway C-2,Manchester,355,109,Yes participating without using any Provision or the CEO,false
Carnahan Middle,St. Louis City,St.louis,214,211,Yes participating without using any Provision or the CEO,false
Carr Lane Vpa Middle,St. Louis City,St Louis,396,396,Yes under Community Eligibility Option (CEO),true
Carrollton Elementary School,Carrollton R-VII,Carrollton,310,151,Yes participating without using any Provision or the CEO,false
Carrollton Senior High,Carrollton R-VII,Carrollton,257,88,Yes participating without using any Provision or the CEO,true
Carterville Elem.,Webb City R-VII,Carterville,232,140,Yes participating without using any Provision or the CEO,false
Carthage 6th Grade Center,Carthage R-IX,Carthage,377,268,Yes participating without using any Provision or the CEO,false
Carthage High School,Carthage R-IX,Carthage,1626,926,Yes participating without using any Provision or the CEO,true
Carthage Intermediate Center,Carthage R-IX,Carthage,664,440,Yes participating without using any Provision or the CEO,false
Carthage Jr. High,Carthage R-IX,Carthage,773,503,Yes participating without using any Provision or the CEO,true
Caruthersville Elementary,Caruthersville 18,Caruthersville,475,475,Yes under Community Eligibility Option (CEO),false
Caruthersville High,Caruthersville 18,Caruthersville,243,243,Yes under Community Eligibility Option (CEO),true
Caruthersville Middle,Caruthersville 18,Caruthersville,200,200,Yes under Community Eligibility Option (CEO),true
Carver Dual Language School,Kansas City 33,Kansas City,468,468,Yes under Community Eligibility Option (CEO),false
Carver Middle,Springfield R-XII,Springfield,618,368,Yes participating without using any Provision or the CEO,true
Cassell Park Elementary,Independence 30,Independence,362,294,Yes participating without using any Provision or the CEO,false
Cassville High,Cassville R-IV,Cassville,586,313,Yes participating without using any Provision or the CEO,true
Cassville Intermediate,Cassville R-IV,Cassville,383,226,Yes participating without using any Provision or the CEO,false
Cassville Middle,Cassville R-IV,Cassville,395,240,Yes participating without using any Provision or the CEO,true
Castlio Elem.,Francis Howell R-III,St Charles,847,103,Yes participating without using any Provision or the CEO,false
Cecil Floyd Elem.,Joplin Schools,Joplin,532,377,Yes participating without using any Provision or the CEO,false
Cedar Creek Elem.,Lee's Summit R-VII,Lee's Summit,487,80,Yes participating without using any Provision or the CEO,false
Cedar Hill Elem.,Jefferson City,Jefferson City,313,155,Yes participating without using any Provision or the CEO,false
Cedar Ridge Elem.,Columbia 93,Columbia,453,181,Yes participating without using any Provision or the CEO,false
Cedar Ridge Elementary,Branson R-IV,Branson,517,401,Yes participating without using any Provision or the CEO,false
Cedar Ridge Intermediate,Branson R-IV,Branson,515,367,Yes participating without using any Provision or the CEO,false
