school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Mancos Early Learning Center,Mancos School District Re-6,Mancos,36,17,Yes under Community Eligibility Option (CEO),false
Mancos Elementary School,Mancos School District Re-6,Mancos,217,82,Yes under Community Eligibility Option (CEO),false
Mancos High School,Mancos School District Re-6,Mancos,142,42,Yes under Community Eligibility Option (CEO),false
Mancos Middle School,Mancos School District Re-6,Mancos,116,54,Yes under Community Eligibility Option (CEO),false
Mandalay Middle School,Jefferson County School District No. R-1,Westminster,443,174,Yes under Community Eligibility Option (CEO),false
Manhattan Middle School of the Arts and Academics,Boulder Valley School District No. Re2,Boulder,482,150,Yes under Community Eligibility Option (CEO),false
Manitou Springs Elementary School,Manitou Springs School District No. 14 in the county of El,Manitou Springs,331,129,Yes under Community Eligibility Option (CEO),false
Manitou Springs High School,Manitou Springs School District No. 14 in the county of El,Manitou Springs,367,127,Yes under Community Eligibility Option (CEO),false
Manitou Springs Middle School,Manitou Springs School District No. 14 in the county of El,Manitou Springs,275,101,Yes under Community Eligibility Option (CEO),false
Mann Middle School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,300,219,Yes under Community Eligibility Option (CEO),true
Manning Options School,Jefferson County School District No. R-1,Lakewood,685,84,Yes participating without using any Provision or the CEO,false
Manual High School,School District No. 1 in the county of Denver and State of C,Denver,348,272,Yes under Community Eligibility Option (CEO),true
Manual Middle School,School District No. 1 in the county of Denver and State of C,Denver,257,183,Yes under Community Eligibility Option (CEO),false
Manzanola Elementary School,Manzanola Joint District No. 3J of the counties of Otero a,Manzanola,71,61,Yes under Community Eligibility Option (CEO),false
Manzanola Junior-Senior High School,Manzanola Joint District No. 3J of the counties of Otero a,Manzanola,103,81,Yes under Community Eligibility Option (CEO),true
Maple Grove Elementary School,Jefferson County School District No. R-1,Golden,390,53,Yes participating without using any Provision or the CEO,false
Mapleton Early Career Preparation,Mapleton School District No. 1 in the county of Adams & St,Thornton,306,221,Yes under Community Eligibility Option (CEO),false
Mapleton Early Childhood Center,Boulder Valley School District No. Re2,Boulder,68,28,Yes under Community Eligibility Option (CEO),false
Mapleton Expeditionary School of the Arts,Mapleton School District No. 1 in the county of Adams & St,Thornton,393,272,Yes under Community Eligibility Option (CEO),true
Mapleton Online,Mapleton School District No. 1 in the county of Adams & St,Denver,152,,No,false
Maplewood Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,544,475,Yes under Community Eligibility Option (CEO),false
Marble Charter School,Gunnison Watershed School District Re1J,Marble,34,3,Yes participating without using any Provision or the CEO,false
Marie L. Greenwood Academy,School District No. 1 in the county of Denver and State of C,Denver,597,528,Yes under Community Eligibility Option (CEO),true
Marrama Elementary School,School District No. 1 in the county of Denver and State of C,Denver,547,468,Yes under Community Eligibility Option (CEO),false
Marsh Elementary School,Monte Vista School District No. C-8,Monte Vista,166,106,Yes under Community Eligibility Option (CEO),false
Marshdale Elementary School,Jefferson County School District No. R-1,Evergreen,375,26,Yes under Community Eligibility Option (CEO),false
Martin Luther King Jr Elementary School,School District No. 3 in the county of El Paso and State of,Colorado Springs,498,229,Yes under Community Eligibility Option (CEO),false
Martinez Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,354,161,Yes under Community Eligibility Option (CEO),false
Martinez Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,469,377,Yes under Community Eligibility Option (CEO),false
Marvin W Foote Youth Services Center,Cherry Creek School District No. 5 in the county of Arapah,Centennial,36,14,Yes participating without using any Provision or the CEO,false
Mary E Pennock Elementary School,School District 27J,Brighton,592,354,Yes under Community Eligibility Option (CEO),false
Maxwell Elementary School,School District No. 1 in the county of Denver and State of C,Denver,638,593,Yes under Community Eligibility Option (CEO),false
Maybell School,Moffat County School District RE: No. 1,Maybell,11,4,Yes under Community Eligibility Option (CEO),false
McAuliffe Elementary,Colorado Springs School District No. 11 in the county of E,Colorado Springs,448,203,Yes under Community Eligibility Option (CEO),false
McAuliffe International School,School District No. 1 in the county of Denver and State of C,Denver,1329,365,Yes participating without using any Provision or the CEO,false
McClave Elementary School,McClave School District No. Re-2,Mc Clave,126,53,Yes under Community Eligibility Option (CEO),false
McClave Undivided High School,McClave School District No. Re-2,Mc Clave,105,27,Yes under Community Eligibility Option (CEO),false
McElwain Elementary School,Adams 12 Five Star Schools,Thornton,361,325,Yes under Community Eligibility Option (CEO),false
McGlone Academy,School District No. 1 in the county of Denver and State of C,Denver,842,749,Yes under Community Eligibility Option (CEO),true
McGraw Elementary School,Poudre School District R-1,Fort Collins,349,120,Yes under Community Eligibility Option (CEO),false
McKinley Elementary School,Fremont Re-1,Canon City,262,161,Yes under Community Eligibility Option (CEO),false
McKinley-Thatcher Elementary School,School District No. 1 in the county of Denver and State of C,Denver,305,74,Yes participating without using any Provision or the CEO,false
McLain Community High School,Jefferson County School District No. R-1,Lakewood,349,211,Yes under Community Eligibility Option (CEO),false
McMeen Elementary School,School District No. 1 in the county of Denver and State of C,Denver,706,447,Yes under Community Eligibility Option (CEO),false
Mead Elementary School,St. Vrain Valley School District No. Re1J,Mead,879,238,Yes under Community Eligibility Option (CEO),false
Mead High School,St. Vrain Valley School District No. Re1J,Longmont,1174,306,Yes under Community Eligibility Option (CEO),false
Mead Middle School,St. Vrain Valley School District No. Re1J,Mead,571,154,Yes under Community Eligibility Option (CEO),false
Meadow Community School,Mapleton School District No. 1 in the county of Adams & St,Thornton,378,283,Yes under Community Eligibility Option (CEO),true
Meadow Point Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,401,240,Yes under Community Eligibility Option (CEO),false
Meadow Ridge Elementary School,Weld County School District RE-3J,Lochbuie,440,247,Yes under Community Eligibility Option (CEO),false
Meadow View Elementary School,Douglas County School District No. Re 1,Castle Rock,508,130,Yes under Community Eligibility Option (CEO),false
Meadowlark School,Boulder Valley School District No. Re2,Erie,747,77,Yes participating without using any Provision or the CEO,false
Meadowood Child Development Center,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,166,97,Yes under Community Eligibility Option (CEO),false
Meeker Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,475,345,Yes under Community Eligibility Option (CEO),false
Meeker Elementary School,Meeker School District Re1,Meeker,285,121,Yes under Community Eligibility Option (CEO),false
Meeker High School,Meeker School District Re1,Meeker,224,85,Yes under Community Eligibility Option (CEO),false
Meiklejohn Elementary,Jefferson County School District No. R-1,Arvada,521,37,Yes participating without using any Provision or the CEO,false
Melvin Hendrickson Development Center,Lamar School District No. Re-2,Lamar,122,83,Yes under Community Eligibility Option (CEO),false
Meridian Elementary School,Adams 12 Five Star Schools,Broomfield,525,120,Yes under Community Eligibility Option (CEO),false
Meridian Ranch Elementary School,El Paso County Colorado School District 49,Falcon,670,184,Yes under Community Eligibility Option (CEO),false
Merino Elementary School,School District No. Re-4 Buffalo,Merino,159,42,Yes under Community Eligibility Option (CEO),false
Merino Junior Senior High School,School District No. Re-4 Buffalo,Merino,155,50,Yes under Community Eligibility Option (CEO),false
Merit Academy,Woodland Park School District No. Re-2,Woodland Park,452,122,Yes under Community Eligibility Option (CEO),false
Merrill Middle School,School District No. 1 in the county of Denver and State of C,Denver,611,239,Yes participating without using any Provision or the CEO,false
Mesa Elementary School,Boulder Valley School District No. Re2,Boulder,250,34,Yes under Community Eligibility Option (CEO),false
Mesa Elementary School,Montezuma-Cortez School District No. Re-1,Cortez,359,275,Yes under Community Eligibility Option (CEO),false
Mesa Elementary School,Fountain School District No. 8 in the county of El Paso an,Fountain,668,344,Yes under Community Eligibility Option (CEO),false
Mesa Elementary School,Westminster Public Schools,Westminster,317,285,Yes under Community Eligibility Option (CEO),false
Mesa Middle School,Douglas County School District No. Re 1,Castle Rock,852,218,Yes participating without using any Provision or the CEO,false
Mesa Ridge High School,School District No. 3 in the county of El Paso and State of,Colorado Springs,1304,468,Yes under Community Eligibility Option (CEO),false
Mesa Valley Community School,Mesa County Valley School District No. 51,Grand Junction,178,53,Yes participating without using any Provision or the CEO,false
Mesa View Elementary School,Mesa County Valley School District No. 51,Grand Junction,375,207,Yes under Community Eligibility Option (CEO),false
Metropolitan Arts Academy,Westminster Public Schools,Denver,302,243,Yes under Community Eligibility Option (CEO),false
Miami Yoder Preparatory Academy,Miami-Yoder Joint District No. 60 of the counties of El Pas,Rush,41,,No,false
Miami-Yoder Middle/High School,Miami-Yoder Joint District No. 60 of the counties of El Pas,Rush,184,115,Yes under Community Eligibility Option (CEO),true
Miami/Yoder Elementary School,Miami-Yoder Joint District No. 60 of the counties of El Pas,Rush,173,112,Yes under Community Eligibility Option (CEO),false
Middle Park High School,East Grand School District No. 2,Granby,413,113,Yes participating without using any Provision or the CEO,false
Midland Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,129,91,Yes under Community Eligibility Option (CEO),false
Mildred L Sanville Preschool,School District N. 14 in the county of Adams & State of Colo,Commerce City,33,,No,false
Miller Middle School,Durango School District No. 9-R,Durango,360,127,Yes under Community Eligibility Option (CEO),false
Miller Special Education,Jefferson County School District No. R-1,Lakewood,97,37,Yes participating without using any Provision or the CEO,false
Milliken Elementary School,Weld County School District No. Re-5J,Milliken,472,233,Yes under Community Eligibility Option (CEO),false
Minnequa Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,277,235,Yes under Community Eligibility Option (CEO),false
Mission Viejo Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,552,297,Yes under Community Eligibility Option (CEO),false
Mitchell Elementary School,Jefferson County School District No. R-1,Golden,478,53,Yes under Community Eligibility Option (CEO),false
Mitchell High School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,757,524,Yes under Community Eligibility Option (CEO),true
Moffat County High School,Moffat County School District RE: No. 1,Craig,481,216,Yes participating without using any Provision or the CEO,false
Moffat Prek-12 School,Moffat School District No. 2 in the county of Saguache and,Moffat,99,79,Yes under Community Eligibility Option (CEO),true
Monaco Elementary School,School District N. 14 in the county of Adams & State of Colo,Commerce City,434,378,Yes under Community Eligibility Option (CEO),false
Monarch High School,Boulder Valley School District No. Re2,Louisville,1431,232,Yes participating without using any Provision or the CEO,false
Monarch K-8 School,Boulder Valley School District No. Re2,Louisville,698,167,Yes under Community Eligibility Option (CEO),false
Monarch Montessori,School District No. 1 in the county of Denver and State of C,Denver,282,193,Yes under Community Eligibility Option (CEO),false
Monfort Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,373,257,Yes under Community Eligibility Option (CEO),false
Monroe Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,321,242,Yes under Community Eligibility Option (CEO),false
Montbello Career and Technical High School,School District No. 1 in the county of Denver and State of C,Denver,158,117,Yes under Community Eligibility Option (CEO),true
Montbello High School,School District No. 1 in the county of Denver and State of C,Denver,1112,966,Yes under Community Eligibility Option (CEO),true
Montbello Middle School,School District No. 1 in the county of Denver and State of C,Denver,315,289,Yes under Community Eligibility Option (CEO),false
Montclair School of Academics and Enrichment,School District No. 1 in the county of Denver and State of C,Denver,353,282,Yes under Community Eligibility Option (CEO),false
Monte Vista Middle School,Monte Vista School District No. C-8,Monte Vista,190,138,Yes under Community Eligibility Option (CEO),true
Monte Vista on-Line Academy,Monte Vista School District No. C-8,Monte Vista,43,,No,false
Monte Vista Senior High School,Monte Vista School District No. C-8,Monte Vista,272,169,Yes under Community Eligibility Option (CEO),true
Monterey Community School,Mapleton School District No. 1 in the county of Adams & St,Denver,440,346,Yes under Community Eligibility Option (CEO),false
Monterey Elementary School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,272,218,Yes under Community Eligibility Option (CEO),false
Montessori Del Mundo Charter School,State Charter School Institute,Aurora,365,245,Yes under Community Eligibility Option (CEO),false
Montessori Peaks Charter Academy,Jefferson County School District No. R-1,Littleton,444,74,Yes under Community Eligibility Option (CEO),false
Montezuma-Cortez High School,Montezuma-Cortez School District No. Re-1,Cortez,598,344,Yes under Community Eligibility Option (CEO),false
Montezuma-Cortez Middle School,Montezuma-Cortez School District No. Re-1,Cortez,505,344,Yes under Community Eligibility Option (CEO),true
Montrose High School,Montrose County School District Re-1J,Montrose,1279,579,Yes under Community Eligibility Option (CEO),false
Montview Math & Health Sciences Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,380,361,Yes under Community Eligibility Option (CEO),false
Monument Charter Academy,Lewis-Palmer Consolidated School District No. 38 in the co,Monument,612,61,Yes participating without using any Provision or the CEO,false
Monument Charter Academy Secondary School,Lewis-Palmer Consolidated School District No. 38 in the co,Colorado Springs,541,59,Yes participating without using any Provision or the CEO,false
Monument Ridge Elementary School,Mesa County Valley School District No. 51,Fruita,300,91,Yes under Community Eligibility Option (CEO),false
Monument View Montessori Charter School,State Charter School Institute,Fruita,38,,No,false
Morey Middle School,School District No. 1 in the county of Denver and State of C,Denver,479,139,Yes under Community Eligibility Option (CEO),false
Mortensen Elementary School,Jefferson County School District No. R-1,Littleton,260,96,Yes under Community Eligibility Option (CEO),false
Morton Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,374,290,Yes under Community Eligibility Option (CEO),false
Mount Carbon Elementary School,Jefferson County School District No. R-1,Littleton,367,72,Yes under Community Eligibility Option (CEO),false
Mount Garfield Middle School,Mesa County Valley School District No. 51,Clifton,569,391,Yes under Community Eligibility Option (CEO),true
Mount View Core Knowledge Charter School,Fremont Re-1,Canon City,250,85,Yes participating without using any Provision or the CEO,false
Mountain Middle School,State Charter School Institute,Durango,302,,No,false
Mountain Phoenix Community School,Jefferson County School District No. R-1,Wheatridge,533,148,Yes participating without using any Provision or the CEO,false
Mountain Range High School,Adams 12 Five Star Schools,Westminster,1788,956,Yes under Community Eligibility Option (CEO),false
Mountain Ridge Middle School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,690,243,Yes under Community Eligibility Option (CEO),false
Mountain Ridge Middle School,Douglas County School District No. Re 1,Highlands Ranch,752,110,Yes participating without using any Provision or the CEO,false
Mountain Sage Community School,Poudre School District R-1,Fort Collins,265,69,Yes participating without using any Provision or the CEO,false
Mountain Song Community School,State Charter School Institute,Colorado Springs,324,153,Yes participating without using any Provision or the CEO,false
Mountain Valley School,Mountain Valley School District No. Re 1,Saguache,105,80,Yes under Community Eligibility Option (CEO),true
Mountain View Academy,El Paso County Colorado School District 49,Colorado Springs,387,128,Yes participating without using any Provision or the CEO,false
Mountain View Elementary School,Adams 12 Five Star Schools,Broomfield,517,199,Yes under Community Eligibility Option (CEO),false
Mountain View Elementary School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,567,146,Yes participating without using any Provision or the CEO,false
Mountain View Elementary School,St. Vrain Valley School District No. Re1J,Longmont,321,246,Yes under Community Eligibility Option (CEO),false
Mountain View Elementary School,Douglas County School District No. Re 1,Parker,324,53,Yes participating without using any Provision or the CEO,false
Mountain View Elementary School,Weld County Reorganized School District No. Re-4,Windsor,256,92,Yes under Community Eligibility Option (CEO),false
Mountain View High School,Thompson School District R-2J,Loveland,1074,368,Yes under Community Eligibility Option (CEO),false
Mountain Vista Community School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,590,428,Yes under Community Eligibility Option (CEO),true
Mountain Vista Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Centennial,568,163,Yes under Community Eligibility Option (CEO),false
Mountain Vista High School,Douglas County School District No. Re 1,Highlands Ranch,2169,276,Yes participating without using any Provision or the CEO,false
Mountainside Elementary School,Fountain School District No. 8 in the county of El Paso an,Fort Carson,346,153,Yes participating without using any Provision or the CEO,false
Mrachek Middle School,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,811,671,Yes under Community Eligibility Option (CEO),true
Munroe Elementary School,School District No. 1 in the county of Denver and State of C,Denver,332,295,Yes under Community Eligibility Option (CEO),false
Murphy Creek K-8 School,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,855,512,Yes participating without using any Provision or the CEO,false
Namaqua Elementary School,Thompson School District R-2J,Loveland,236,83,Yes under Community Eligibility Option (CEO),false
Nederland Elementary School,Boulder Valley School District No. Re2,Nederland,196,65,Yes under Community Eligibility Option (CEO),false
Nederland Middle-Senior High School,Boulder Valley School District No. Re2,Nederland,235,90,Yes under Community Eligibility Option (CEO),false
Needham Elementary School,Durango School District No. 9-R,Durango,367,155,Yes under Community Eligibility Option (CEO),false
Nettie S Freed K-8 Expeditionary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,425,294,Yes under Community Eligibility Option (CEO),false
Nevin Platt Middle School,Boulder Valley School District No. Re2,Boulder,483,71,Yes participating without using any Provision or the CEO,false
New America School,Jefferson County School District No. R-1,Lakewood,74,66,Yes under Community Eligibility Option (CEO),true
New America School - Aurora,State Charter School Institute,Denver,82,76,Yes under Community Eligibility Option (CEO),true
New America School - Thornton,Adams 12 Five Star Schools,Thornton,190,161,Yes under Community Eligibility Option (CEO),true
New Emerson School at Columbus,Mesa County Valley School District No. 51,Grand Junction,138,,Yes participating without using any Provision or the CEO,false
New Legacy Charter School,State Charter School Institute,Aurora,96,96,Yes under Community Eligibility Option (CEO),true
New Meridian High School,St. Vrain Valley School District No. Re1J,Longmont,95,61,Yes under Community Eligibility Option (CEO),false
New Summit Charter Academy,Academy School District No. 20 in the county of El Paso an,Colorado Springs,628,238,Yes under Community Eligibility Option (CEO),false
New Vision Charter School,Thompson School District R-2J,Loveland,1005,216,Yes under Community Eligibility Option (CEO),false
New Vista High School,Boulder Valley School District No. Re2,Boulder,327,86,Yes under Community Eligibility Option (CEO),false
Newlon Elementary School,School District No. 1 in the county of Denver and State of C,Denver,293,271,Yes under Community Eligibility Option (CEO),false
Newton Middle School,Littleton School District No. 6 in the county of Arapahoe,Centennial,781,98,Yes participating without using any Provision or the CEO,false
Nikola Tesla Education Opportunity Center,Colorado Springs School District No. 11 in the county of E,Colorado Springs,291,230,Yes under Community Eligibility Option (CEO),true
Nisley Elementary School,Mesa County Valley School District No. 51,Grand Junction,346,282,Yes under Community Eligibility Option (CEO),false
Niwot Elementary School,St. Vrain Valley School District No. Re1J,Niwot,411,39,Yes under Community Eligibility Option (CEO),false
Niwot High School,St. Vrain Valley School District No. Re1J,Niwot,1509,387,Yes participating without using any Provision or the CEO,false
Norma Anderson Early Learning Center,Jefferson County School District No. R-1,Wheat Ridge,112,30,Yes under Community Eligibility Option (CEO),false
Normandy Elementary School,Jefferson County School District No. R-1,Littleton,262,48,Yes under Community Eligibility Option (CEO),false
North Arvada Middle School,Jefferson County School District No. R-1,Arvada,464,310,Yes under Community Eligibility Option (CEO),true
North Conejos Alternative Program,North Conejos School District No. Re1J,Lajara,30,21,Yes under Community Eligibility Option (CEO),true
North Fork High School,Delta County Joint District No. 50,Hotchkiss,265,120,Yes under Community Eligibility Option (CEO),false
North Fork Montessori @ Crawford,Delta County Joint District No. 50,Crawford,120,70,Yes under Community Eligibility Option (CEO),false
North Fork School of Integrated Studies,Delta County Joint District No. 50,Paonia,112,58,Yes under Community Eligibility Option (CEO),false
North High School,School District No. 1 in the county of Denver and State of C,Denver,1653,1035,Yes under Community Eligibility Option (CEO),true
North High School Engagement Center,School District No. 1 in the county of Denver and State of C,Denver,103,89,Yes under Community Eligibility Option (CEO),true
North Mesa Elementary School,Pueblo County School District 70,Pueblo,400,206,Yes under Community Eligibility Option (CEO),false
North Middle School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,636,399,Yes under Community Eligibility Option (CEO),true
North Middle School Health Sciences and Technology Campus,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,565,515,Yes under Community Eligibility Option (CEO),false
North Mor Elementary School,Adams 12 Five Star Schools,Northglenn,304,241,Yes under Community Eligibility Option (CEO),false
North Park School,North Park School District R-1,Walden,144,44,Yes under Provision 2,true
North Routt Community Charter School,Steamboat Springs School District No. Re 2,Clark,82,,No,false
North Star Academy,Douglas County School District No. Re 1,Parker,684,51,Yes participating without using any Provision or the CEO,false
North Star Elementary School,Adams 12 Five Star Schools,Denver,320,276,Yes under Community Eligibility Option (CEO),false
North Valley Middle School,Weld County Reorganized School District No. Re-1,Gilcrest,248,166,Yes under Community Eligibility Option (CEO),true
North Valley School for Young Adults,Mapleton School District No. 1 in the county of Adams & St,Thornton,102,67,Yes under Community Eligibility Option (CEO),false
Northeast Early College,School District No. 1 in the county of Denver and State of C,Denver,507,435,Yes under Community Eligibility Option (CEO),true
Northeast Elementary School,School District 27J,Brighton,470,370,Yes under Community Eligibility Option (CEO),false
Northeast Elementary School,Douglas County School District No. Re 1,Parker,329,52,Yes participating without using any Provision or the CEO,false
Northfield High School,School District No. 1 in the county of Denver and State of C,Denver,2137,691,Yes participating without using any Provision or the CEO,false
Northglenn High School,Adams 12 Five Star Schools,Northglenn,1844,1323,Yes under Community Eligibility Option (CEO),false
Northglenn Middle School,Adams 12 Five Star Schools,Northglenn,672,573,Yes under Community Eligibility Option (CEO),true
Northridge Elementary School,Douglas County School District No. Re 1,Highlands Ranch,560,86,Yes participating without using any Provision or the CEO,false
Northridge Elementary School,St. Vrain Valley School District No. Re1J,Longmont,318,246,Yes under Community Eligibility Option (CEO),false
Northridge High School,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,1322,906,Yes under Community Eligibility Option (CEO),true
Northside Elementary School,Montrose County School District Re-1J,Montrose,327,250,Yes under Community Eligibility Option (CEO),false
Norwood Public Schools,Norwood School District No. R-2J,Norwood,191,89,Yes under Community Eligibility Option (CEO),true
Nucla Elementary School,West End School District No. Re-2,Naturita,161,90,Yes under Community Eligibility Option (CEO),false
Nucla High School,West End School District No. Re-2,Nucla,60,35,Yes under Community Eligibility Option (CEO),false
Nucla Middle School,West End School District No. Re-2,Nucla,39,23,Yes under Community Eligibility Option (CEO),true
O'Dea Elementary School,Poudre School District R-1,Fort Collins,398,180,Yes under Community Eligibility Option (CEO),false
Oak Creek Elementary School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,235,176,Yes under Community Eligibility Option (CEO),false
Oak Grove Elementary School,Montrose County School District Re-1J,Montrose,374,154,Yes under Community Eligibility Option (CEO),false
Oakland Elementary,School District No. 1 in the county of Denver and State of C,Denver,352,301,Yes under Community Eligibility Option (CEO),false
Oberon Middle School,Jefferson County School District No. R-1,Arvada,704,199,Yes under Community Eligibility Option (CEO),false
Odyssey Early College and Career Options,Colorado Springs School District No. 11 in the county of E,Colorado Springs,287,147,Yes under Community Eligibility Option (CEO),false
Odyssey Elementary School,El Paso County Colorado School District 49,Colorado Springs,378,235,Yes under Community Eligibility Option (CEO),false
Odyssey School of Denver,School District No. 1 in the county of Denver and State of C,Denver,318,74,Yes under Community Eligibility Option (CEO),false
Olander Elementary School,Poudre School District R-1,Fort Collins,310,117,Yes under Community Eligibility Option (CEO),false
Olathe Elementary School,Montrose County School District Re-1J,Olathe,424,291,Yes under Community Eligibility Option (CEO),false
Olathe Middle/High School,Montrose County School District Re-1J,Olathe,499,301,Yes under Community Eligibility Option (CEO),false
Omar D Blair Charter School,School District No. 1 in the county of Denver and State of C,Denver,783,620,Yes under Community Eligibility Option (CEO),true
Orchard Avenue Elementary School,Mesa County Valley School District No. 51,Grand Junction,319,193,Yes under Community Eligibility Option (CEO),false
Orchard Hill Elementary,Weld County Reorganized School District No. Re-4,Windsor,548,117,Yes participating without using any Provision or the CEO,false
Orchard Mesa Middle School,Mesa County Valley School District No. 51,Grand Junction,560,330,Yes under Community Eligibility Option (CEO),true
Orchard Park Academy,Westminster Public Schools,Denver,531,473,Yes under Community Eligibility Option (CEO),false
Ortega Middle School,Alamosa School District No. Re-11J,Alamosa,471,370,Yes under Community Eligibility Option (CEO),true
Orton Academy,Colorado Springs School District No. 11 in the county of E,Colorado Springs,114,52,Yes participating without using any Provision or the CEO,false
Otero Elementary School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,330,242,Yes under Community Eligibility Option (CEO),false
Otho E Stuart Middle School,School District 27J,Commerce City,794,418,Yes under Community Eligibility Option (CEO),false
Otis Elementary School,Otis School District No. R-3,Otis,90,51,Yes under Community Eligibility Option (CEO),false
Otis Junior-Senior High School,Otis School District No. R-3,Otis,102,57,Yes under Community Eligibility Option (CEO),false
Ouray Elementary School,Ouray School District No. R-1 of the county of Ouray and,Ouray,79,23,Yes under Community Eligibility Option (CEO),false
Ouray Middle School,Ouray School District No. R-1 of the county of Ouray and,Ouray,55,17,Yes under Community Eligibility Option (CEO),false
Ouray Senior High School,Ouray School District No. R-1 of the county of Ouray and,Ouray,46,21,Yes under Community Eligibility Option (CEO),false
Outback Preschool,Cherry Creek School District No. 5 in the county of Arapah,Aurora,81,,No,false
Outer Range,Montrose County School District Re-1J,Montrose,71,28,Yes under Community Eligibility Option (CEO),false
Overland High School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,2228,1444,Yes under Community Eligibility Option (CEO),true
Overland Trail Middle School,School District 27J,Brighton,581,409,Yes under Community Eligibility Option (CEO),false
Pagosa Peak Open School,Archuleta County School District No. 50 Jt,Pagosa Springs,111,65,Yes under Community Eligibility Option (CEO),false
Pagosa Springs Elementary School,Archuleta County School District No. 50 Jt,Pagosa Springs,511,310,Yes under Community Eligibility Option (CEO),false
Pagosa Springs High School,Archuleta County School District No. 50 Jt,Pagosa Springs,435,217,Yes under Community Eligibility Option (CEO),true
Pagosa Springs Middle School,Archuleta County School District No. 50 Jt,Pagosa Springs,484,265,Yes under Community Eligibility Option (CEO),true
Palisade High School,Mesa County Valley School District No. 51,Palisade,1073,546,Yes under Community Eligibility Option (CEO),false
Palmer Elementary School,School District No. 1 in the county of Denver and State of C,Denver,197,75,Yes participating without using any Provision or the CEO,false
Palmer High School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,1265,777,Yes under Community Eligibility Option (CEO),false
Palmer Lake Elementary School,Lewis-Palmer Consolidated School District No. 38 in the co,Palmer Lake,286,98,Yes participating without using any Provision or the CEO,false
Palmer Ridge High School,Lewis-Palmer Consolidated School District No. 38 in the co,Monument,1066,,No,false
Panorama Middle School,Harrison School District No. 2 in the county of El Paso an,Colorado Springs,339,287,Yes under Community Eligibility Option (CEO),true
Paonia K-8,Delta County Joint District No. 50,Paonia,247,144,Yes under Community Eligibility Option (CEO),false
Paragon Learning Center,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,476,,No,true
Park Elementary School,Durango School District No. 9-R,Durango,452,176,Yes under Community Eligibility Option (CEO),false
Park Hill School,School District No. 1 in the county of Denver and State of C,Denver,717,96,Yes under Community Eligibility Option (CEO),false
Park Lane Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,486,446,Yes under Community Eligibility Option (CEO),false
Park View Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,285,262,Yes under Community Eligibility Option (CEO),false
Parker Core Knowledge,Douglas County School District No. Re 1,Parker,705,66,Yes participating without using any Provision or the CEO,false
Parker Performing Arts,Douglas County School District No. Re 1,Englewood,638,172,Yes participating without using any Provision or the CEO,false
Parkview Elementary School,Lamar School District No. Re-2,Lamar,252,211,Yes under Community Eligibility Option (CEO),false
Parkview Elementary School,Rangely School District RE4,Rangely,236,119,Yes participating without using any Provision or the CEO,false
Parmalee Elementary School,Jefferson County School District No. R-1,Indian Hills,278,32,Yes under Community Eligibility Option (CEO),false
Pascual Ledoux Academy,School District No. 1 in the county of Denver and State of C,Denver,236,201,Yes under Community Eligibility Option (CEO),false
Pathways Future Center,Adams 12 Five Star Schools,Thornton,386,280,Yes under Community Eligibility Option (CEO),false
Patriot Elementary School,Fountain School District No. 8 in the county of El Paso an,Fort Carson,523,211,Yes participating without using any Provision or the CEO,false
Patriot High School,El Paso County Colorado School District 49,Falcon,115,44,Yes under Community Eligibility Option (CEO),false
