school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Ball's Bluff Elementary,Loudoun County Public Schools,Leesburg,465,164,Yes participating without using any Provision or the CEO,false
Banneker Elementary,Loudoun County Public Schools,Middleburg,139,59,Yes participating without using any Provision or the CEO,false
Barack Obama Elementary,Richmond City Public Schools,Richmond,274,275,Yes under Community Eligibility Option (CEO),false
Barcroft Elementary,Arlington County Public Schools,Arlington,495,283,Yes under Community Eligibility Option (CEO),false
Barrett Elementary,Arlington County Public Schools,Arlington,500,285,Yes under Community Eligibility Option (CEO),false
Barron Elementary,Hampton City Public Schools,Hampton,397,361,Yes under Community Eligibility Option (CEO),false
Bass-Hoover Elementary,Frederick County Public Schools,Stephens City,615,282,Yes participating without using any Provision or the CEO,false
Bassett High,Henry County Public Schools,Bassett,1098,1065,Yes under Community Eligibility Option (CEO),true
Bath County High,Bath County Public Schools,Hot Springs,182,139,Yes under Community Eligibility Option (CEO),false
Battlefield Elementary,Spotsylvania County Public Schools,Fredericksburg,665,488,Yes under Community Eligibility Option (CEO),false
Battlefield High,Prince William County Public Schools,Haymarket,2063,298,Yes participating without using any Provision or the CEO,false
Battlefield Middle,Spotsylvania County Public Schools,Fredericksburg,780,554,Yes under Community Eligibility Option (CEO),false
Battlefield Park Elementary,Hanover County Public Schools,Mechanicsville,407,108,Yes participating without using any Provision or the CEO,false
Bay View Elementary,Norfolk City Public Schools,Norfolk,500,506,Yes under Community Eligibility Option (CEO),false
Bayside 6th Grade Campus,Virginia Beach City Public Schools,Virginia Beach,329,328,Yes under Community Eligibility Option (CEO),false
Bayside Elementary,Virginia Beach City Public Schools,Virginia Beach,546,470,Yes under Community Eligibility Option (CEO),false
Bayside High,Virginia Beach City Public Schools,Virginia Beach,1984,1641,Yes under Community Eligibility Option (CEO),false
Bayside Middle,Virginia Beach City Public Schools,Virginia Beach,628,605,Yes under Community Eligibility Option (CEO),true
Beaverdam Elementary,Hanover County Public Schools,Beaverdam,339,147,Yes participating without using any Provision or the CEO,false
Bedford Elementary,Bedford County Public Schools,Bedford,448,451,Yes under Community Eligibility Option (CEO),false
Bedford Hills Elementary,Lynchburg City Public Schools,Lynchburg,402,394,Yes under Community Eligibility Option (CEO),false
Bedford Primary,Bedford County Public Schools,Bedford,266,274,Yes under Community Eligibility Option (CEO),false
Beech Tree Elementary,Fairfax County Public Schools,Falls Church,366,260,Yes under Community Eligibility Option (CEO),false
Bel Air Elementary,Prince William County Public Schools,Woodbridge,391,276,Yes under Community Eligibility Option (CEO),false
Belfast Elementary,Russell County Public Schools,Rosedale,141,129,Yes under Community Eligibility Option (CEO),false
Bell Creek Middle,Hanover County Public Schools,Mechanicsville,903,364,Yes participating without using any Provision or the CEO,false
Belle Heth Elementary,Radford City Public Schools,Radford,473,378,Yes under Community Eligibility Option (CEO),false
Belle View Elementary,Fairfax County Public Schools,Alexandria,419,158,Yes participating without using any Provision or the CEO,false
Bellevue Elementary,Richmond City Public Schools,Richmond,206,205,Yes under Community Eligibility Option (CEO),false
Bellwood Elementary,Chesterfield County Public Schools,North Chesterfield,493,378,Yes under Community Eligibility Option (CEO),false
Belmont Elementary,Prince William County Public Schools,Woodbridge,492,350,Yes under Community Eligibility Option (CEO),false
