school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Maxine Johnson Elementary,Parma District,Parma,377,213,,false
McCain Middle School,Payette Joint District,Payette,375,244,,true
McCall-Donnelly High School,McCall-Donnelly Joint School District,McCall,447,95,,false
McGhee Elementary School,Lewiston Independent District,Lewiston,259,143,,false
McMillan Elementary,Joint School District No. 2,Boise,241,134,,false
McSorley Elementary School,Lewiston Independent District,Lewiston,242,86,,false
Meadows Valley School,Meadows Valley District,New Meadows,142,99,,true
Melba Elementary School,Melba Joint District,Melba 2C,430,173,,false
Melba High School,Melba Joint District,Melba,394,138,,true
Meridian Academy,Joint School District No. 2,Meridian,182,94,,true
Meridian Elementary School,Joint School District No. 2,Meridian,468,309,,false
Meridian High School,Joint School District No. 2,Meridian,1774,571,,false
Meridian Medical Arts Charter,Joint School District No. 2,Meridian,191,31,,false
Meridian Middle School,Joint School District No. 2,Meridian,960,473,,true
Meridian Technical Charter High School,Joint School District No. 2,Meridian,206,32,,false
Middleton Academy,Middleton District,Middleton,129,67,,true
Middleton Heights Elementary,Middleton District,Middleton,573,218,,false
Middleton High School,Middleton District,Middleton,1443,373,,false
Middleton Middle School,Middleton District,Middleton,1018,305,,true
Middleton Mill Creek Elementary,Middleton District,Middleton,690,189,,false
Midvale Alternative School,Midvale District,Midvale,13,5,,true
Midvale School,Midvale District,Midvale,137,55,,true
Midway Elementary School,Jefferson County Joint District,Menan,372,141,,false
Mini-Cassia Juvenile Detention Center,Minidoka County Joint District,Rupert,4,,,false
Mini-Cassia Online Learning Academy,Cassia County Joint District,Burley,89,,,false
Minico Senior High School,Minidoka County Joint District,Rupert,1203,636,,true
Minidoka Junior High Alternative,Minidoka County Joint District,Rupert,36,29,,false
Monroe Elementary School,Boise Independent District,Boise,206,203,,false
Monticello Montessori Charter School,Monticello Montessori Charter School Inc.,Ammon,185,,,true
Moreland Elementary School,Snake River District,Blackfoot,238,99,,false
Morley Nelson Elementary,Boise Independent District,Boise,392,383,,false
Morningside Elementary School,Twin Falls District,Twin Falls,404,243,,false
Mosaics Public School,Mosaics Public School Inc.,Caldwell,527,237,,false
Moscow Charter School,Moscow District,Moscow,185,66,,false
Moscow High School,Moscow District,Moscow,760,147,,false
Moscow Middle School,Moscow District,Moscow,500,123,,false
Mount Hall Elementary School,Boundary County District,Bonners Ferry,122,47,,false
Mountain Community School,McCall Community School Inc,Donnelly,68,,,false
Mountain Home Junior High School,Mountain Home District,Mountain Home,500,281,,true
Mountain Home Sr High School,Mountain Home District,Mountain Home,918,459,,false
Mountain Valley Elementary School,Bonneville Joint District,Ammon,398,165,,false
Mountain View Elementary,Cassia County Joint District,Burley,471,296,,false
Mountain View Elementary School,Boise Independent District,Boise,292,,,false
Mountain View Elementary School,Marsh Valley Joint District,McCammon,268,101,,false
Mountain View High School,Joint School District No. 2,Meridian,2463,568,,false
Mountain View Middle School,Blackfoot District,Blackfoot,526,260,,true
Mountainview Alternative High School,Lakeland District,Rathdrum,155,67,,true
Mt Harrison High School,Minidoka County Joint District,Heyburn,122,84,,true
Mullan Schools,Mullan District,Mullan,95,,,true
Mullan Trail Elementary School,Post Falls District,Post Falls,342,127,,false
Murtaugh Schools,Murtaugh Joint District,Murtaugh,388,231,,true
Nampa Academy,Nampa School District,Nampa,94,50,,false
Nampa Early Childhood Center,Nampa School District,Nampa,195,,,false
Nampa Online Virtual Academy,Nampa School District,Nampa,298,,,false
Nampa Senior High School,Nampa School District,Nampa,1288,526,,true
Naples Elementary School,Boundary County District,Naples,73,34,,false
New Horizon High School,Pocatello District,Pocatello,119,86,,true
New Horizon Magnet School,Nampa School District,Nampa,644,466,,false
New Plymouth Elementary,New Plymouth District,New Plymouth,404,171,,false
New Plymouth High School,New Plymouth District,New Plymouth,269,77,,true
New Plymouth Middle School,New Plymouth District,New Plymouth,225,84,,true
New Vision High School,Post Falls District,Post Falls,100,46,,true
Nez Perce Tribe Head Start,Lapwai District,Lapwai,2,,,false
Nezperce School,Nezperce Joint District,Nezperce,174,91,,true
North Elementary School,Mountain Home District,Mountain Home,357,210,,false
North Fremont Jr/Sr High School,Fremont County Joint District,Ashton,316,142,,false
North Gem Elementary,North Gem District,Bancroft,82,31,,false
North Gem High School,North Gem District,Bancroft,42,17,,false
North Gem Middle School,North Gem District,Bancroft,26,11,,true
North Idaho STEM Charter Academy,North Idaho STEM Charter Academy Inc.,Rathdrum,553,,,false
North Junior High School,Boise Independent District,Boise,886,182,,false
North Star Charter School,North Star Charter School Inc.,Eagle,1022,,,false
North Valley Academy,North Valley Academy Inc.,Gooding,197,124,,true
Northside Elementary School,Lake Pend Oreille School District,Sandpoint,182,67,,false
Northwest Expedition Academy,Coeur D'Alene District,Hayden,379,187,,false
Notus Elementary School,Notus District,Caldwell,178,61,,false
Notus Jr/Sr High School,Notus District,Caldwell,157,71,,true
Oakley Elementary School,Cassia County Joint District,Oakley,188,91,,false
Oakley Jr/Sr High School,Cassia County Joint District,Oakley,179,73,,true
Oakwood Elementary School,Preston Joint District,Preston,516,281,,false
Ola Elementary School,Emmett Independent District,Ola,13,9,,false
Orchards Elementary School,Lewiston Independent District,Lewiston,257,126,,false
Oregon Trail Elementary School,Twin Falls District,Twin Falls,496,296,,false
Orofino Elementary School,Orofino Joint District,Orofino,356,164,,false
Orofino High School,Orofino Joint District,Orofino,360,144,,true
Owyhee Elementary School,Boise Independent District,Boise,167,161,,false
Owyhee Elementary School,Nampa School District,Nampa,425,156,,false
Owyhee High School,Joint School District No. 2,Meridian,1884,329,,false
Palouse Prairie Charter School,Palouse Prairie Educational Organization Inc.,Moscow,185,37,,true
Paradise Creek Regional High School,Moscow District,Moscow,21,9,,true
Paramount Elementary School,Joint School District No. 2,Meridian,460,90,,false
Paris Elementary School,Bear Lake County District,Paris,134,75,,false
Park Intermediate School,Weiser District,Weiser,199,113,,false
Park Ridge Elementary,Nampa School District,Nampa,491,353,,false
Parker-Egin Elementary School,Fremont County Joint District,St Anthony,95,47,,false
Parma High School,Parma District,Parma,305,142,,true
Parma Middle School,Parma District,Parma,321,187,,true
Pathways in Education - West Ada,Pathways in Education - West Ada,Meridian,79,,,false
Pathways in Education: Nampa,Pathways in Education - Nampa Inc.,Nampa,312,,,false
Pathways Middle School,Joint School District No. 2,Meridian,122,60,,true
Paul Elementary School,Minidoka County Joint District,Paul,457,248,,false
Payette Academy,Payette Joint District,Payette,103,79,,false
Payette High School,Payette Joint District,Payette,319,194,,true
Payette Lakes Middle School,McCall-Donnelly Joint School District,McCall,331,83,,false
Payette Primary School,Payette Joint District,Payette,477,340,,false
Payette River Technical Academy,Emmett Independent District,Emmett,2,,,true
Peace Valley Charter School,Peace Valley Charter School Inc.,Boise,192,,,true
Peck Elementary School,Orofino Joint District,Peck,34,16,,false
Pepper Ridge Elementary,Joint School District No. 2,Boise,472,167,,false
Peregrine Elementary School,Joint School District No. 2,Meridian,483,247,,false
Pierce Park Elementary School,Boise Independent District,Boise,233,80,,false
Pillar Falls Elementary,Twin Falls District,Twin Falls,582,207,,false
Pinecrest Academy of Idaho,Pinecrest Academy of Idaho Inc.,Twin Falls,392,,,false
Pinecrest Academy of Lewiston,Pinecrest Academy of Lewiston Inc,Lewiston,149,,,false
Pinehurst Elementary School,Kellogg Joint District,Pinehurst,430,263,,false
Pioneer Elementary School,Preston Joint District,Preston,533,260,,false
Pioneer Primary School,Weiser District,Weiser,385,221,,false
Pioneer School of the Arts,Joint School District No. 2,Boise,658,140,,false
Pleasant Valley Elem/Jr High,Pleasant Valley Elementary District,Jordan Valley,11,,,false
Pleasant View Elementary,Joint School District No. 2,Meridian,747,145,,false
Pocatello Community Charter,The Pocatello Community Charter School Inc.,Pocatello,328,,,true
Pocatello High School,Pocatello District,Pocatello,1281,444,,true
Pocatello Juvenile Detention,Pocatello District,Pocatello,9,,,false
Ponderosa Elementary School,Joint School District No. 2,Meridian,411,162,,false
Ponderosa Elementary School,Post Falls District,Post Falls,466,276,,false
Popplewell Elementary School,Buhl Joint District,Buhl,542,322,,false
Post Falls High School,Post Falls District,Post Falls,1601,521,,false
Post Falls Middle School,Post Falls District,Post Falls,746,288,,true
Potlatch Elementary School,Potlatch District,Potlatch,239,102,,false
Potlatch Jr/Sr High School,Potlatch District,Potlatch,209,70,,false
Prairie Elem/Jr High School,Prairie Elementary District,Prairie,6,,,false
Prairie Elementary School,Cottonwood Joint District,Cottonwood,222,73,,false
Prairie Jr/Sr High School,Cottonwood Joint District,Cottonwood,204,44,,false
Prairie View Elementary,Post Falls District,Post Falls,349,149,,false
Praxium Mastery Academy,Bonneville Joint District,Idaho Falls,136,30,,false
Preschool Center,Minidoka County Joint District,Rupert,75,,,false
Preston High School,Preston Joint District,Preston,679,234,,false
Preston Jr High School,Preston Joint District,Preston,540,245,,true
Priest Lake Elementary School,West Bonner County District,Priest Lake,49,17,,false
Priest River Elementary School,West Bonner County District,Priest River,356,181,,false
Priest River Jr High School,West Bonner County District,Priest River,,,,true
Priest River Lamanna High,West Bonner County District,Priest River,396,168,,true
Project Impact STEM Academy,Project Impact STEM Academy Inc.,Meridian,227,,,true
Promise Academy,Promise Academy Inc,Caldwell,21,,,false
Prospect Elementary School,Joint School District No. 2,Meridian,456,121,,false
Purple Sage Elementary,Middleton District,Caldwell,453,145,,false
Raft River Elementary School,Cassia County Joint District,Malta,143,80,,false
Raft River Jr/Sr High School,Cassia County Joint District,Malta,154,56,,true
Ramsey Magnet School of Science,Coeur D'Alene District,Coeur D'Alene,468,204,,false
Reagan Elementary School,Nampa School District,Nampa,586,239,,false
Rebound School of Opportunity,Joint School District No. 2,Meridian,184,,,true
Reed Elementary School,Kuna Joint District,Kuna,675,290,,false
Region 2 Juvenile Detention Center,Lewiston Independent District,Lewiston,5,,,false
Renaissance High School,Joint School District No. 2,Meridian,662,125,,false
Rendezvous Upper Elementary School,Teton County District,Driggs,309,115,,false
Richard McKenna Charter School - Montessori,Idaho Virtual High School Inc.,Mountain Home,164,,,false
Richard McKenna Charter School - Online,Idaho Virtual High School Inc.,Mountain Home,216,,,false
Richard McKenna Charter School - Onsite,Idaho Virtual High School Inc.,Mountain Home,113,,,false
Richfield School,Richfield District,Richfield,208,152,,true
Ridge Crest Elementary School,Blackfoot District,Blackfoot,359,195,,false
Ridgevue High School,Vallivue School District,Nampa,1640,659,,true
Rigby High School,Jefferson County Joint District,Rigby,2040,539,,false
Rigby Middle School,Jefferson County Joint District,Rigby,938,309,,true
Riggins Elementary School,Salmon River Joint School District,Riggins,92,63,,false
Rimrock Elementary,Bonneville Joint District,Ammon,533,73,,false
Rimrock Jr/Sr High School,Bruneau-Grand View Joint School District,Bruneau,136,70,,true
Ririe Elementary School,Ririe Joint District,Ririe,365,101,,false
Ririe Jr/Sr High School,Ririe Joint District,Ririe,354,87,,true
Rise Charter School,Kimberly District,Kimberly,193,72,,false
River City Middle School,Post Falls District,Post Falls,550,193,,true
River Valley Elementary School,Joint School District No. 2,Meridian,468,252,,false
Riverbend Elementary,Blackfoot District,Blackfoot,403,199,,false
Riverglen Jr High School,Boise Independent District,Boise,497,188,,false
Riverside Elementary School,Snake River District,Blackfoot,259,132,,false
Riverside Elementary School,Boise Independent District,Boise,327,35,,false
Riverview Elementary School,Shelley Joint District,Shelley,364,153,,false
Robert Stuart Middle School,Twin Falls District,Twin Falls,690,300,,true
Roberts Elementary School,Jefferson County Joint District,Roberts,184,94,,false
Rock Creek Elementary,Twin Falls District,Twin Falls,601,191,,false
Rockford Elementary School,Snake River District,Blackfoot,145,70,,false
Rockland Public School,Rockland District,Rockland,167,65,,true
Rocky Mountain High School,Joint School District No. 2,Meridian,1848,284,,false
Rocky Mountain Middle School,Bonneville Joint District,Idaho Falls,524,205,,true
Rolling Hills Public Charter,Rolling Hills Public Charter School Inc.,Boise,176,35,,true
Roosevelt Elementary School,Boise Independent District,Boise,284,46,,false
Roosevelt Elementary School,Nampa School District,Nampa,581,298,,false
Ross Elementary School,Kuna Joint District,Kuna,331,132,,false
Rulon M Ellis Elementary School,Pocatello District,Chubbuck,352,188,,false
Rupert Elementary School,Minidoka County Joint District,Rupert,620,432,,false
Sacajawea Elementary School,Caldwell District,Caldwell,362,266,,false
Sacajawea Middle School,Lewiston Independent District,Lewiston,547,157,,false
Sage International School Middleton,Sage International School Middleton Llc,Boise,482,175,,true
Sage International School of Boise,The Sage International School of Boise a Public Charter Sch,Boise,1033,,,false
Sage Valley Middle School,Vallivue School District,Caldwell,886,349,,true
Sagle Elementary School,Lake Pend Oreille School District,Sagle,264,100,,false
Salmon Alternative High School,Salmon District,Salmon,12,,,false
Salmon Jr/Sr High School,Salmon District,Salmon,349,149,,true
Salmon Pioneer Primary School,Salmon District,Salmon,286,167,,false
Salmon River Jr/Sr High School,Salmon River Joint School District,Riggins,81,42,,true
Sandcreek Middle School,Bonneville Joint District,Idaho Falls,592,199,,false
Sandpoint High School,Lake Pend Oreille School District,Sandpoint,1000,276,,false
Sandpoint Juvenile Detention,Lake Pend Oreille School District,Sandpoint,1,,,false
Sandpoint Middle School,Lake Pend Oreille School District,Sandpoint,499,171,,true
Sawtooth Elementary School,Twin Falls District,Twin Falls,452,222,,false
Sawtooth Middle School,Joint School District No. 2,Meridian,829,182,,false
Seltice Elementary School,Post Falls District,Post Falls,375,177,,false
Seven Oaks Elementary,Joint School District No. 2,Eagle,534,79,,false
Shadow Butte Elementary School,Emmett Independent District,Emmett,387,210,,false
Shadow Hills Elementary,Boise Independent District,Boise,404,148,,false
Shelley Senior High School,Shelley Joint District,Shelley,800,274,,true
Shelley Work Based Academy,Shelley Joint District,Shelley,48,,,false
Sherman Elementary,Nampa School District,Nampa,468,296,,false
Shoshone Elementary School,Shoshone Joint District,Shoshone,234,154,,false
Shoshone High School,Shoshone Joint District,Shoshone,143,83,,true
Shoshone Middle School,Shoshone Joint District,Shoshone,115,67,,true
Siena Elementary,Joint School District No. 2,Meridian,565,105,,false
Silver Creek High School,Blaine County District,Hailey,51,25,,false
Silver Hills Elementary School,Wallace District,Osburn,294,149,,false
Silver Sage Elementary School,Joint School District No. 2,Boise,250,137,,false
Silver Trail Elementary School,Kuna Joint District,Meridian,628,162,,false
Skyline Senior High School,Idaho Falls District,Idaho Falls,1336,549,,true
Skyview High School,Nampa School District,Nampa,1146,408,,true
Skyway Elementary,Vallivue School District,Caldwell,795,494,,false
Skyway Elementary School,Coeur D'Alene District,Coeur D'Alene,518,202,,false
Snake River High School,Snake River District,Blackfoot,583,156,,false
Snake River Jr High School,Snake River District,Blackfoot,284,106,,false
Snake River Juvenile Detention,Twin Falls District,Twin Falls,12,,,false
Snake River Middle School,Snake River District,Blackfoot,258,109,,false
Snake River Online,Snake River District,Blackfoot,1750,,,false
Snake River Opportunities Alternative High School,Snake River District,Blackfoot,63,,,false
Snake River Opportunities High School,Snake River District,Blackfoot,150,,,false
Soda Springs High School,Soda Springs Joint District,Soda Springs,234,51,,false
Sorensen Magnet School of the Arts and Humanities,Coeur D'Alene District,Coeur D'Alene,318,73,,false
South Fork Elementary,Madison District,Rexburg,281,124,,false
South Fork Elementary School,Jefferson County Joint District,Rigby,654,169,,false
South Fremont High School,Fremont County Joint District,St Anthony,462,237,,true
South Fremont Jr High,Fremont County Joint District,St Anthony,367,223,,true
South Hills Middle School,Twin Falls District,Twin Falls,525,290,,true
South Junior High School,Boise Independent District,Boise,533,517,,true
South Middle School,Nampa School District,Nampa,836,418,,true
Southside Elementary School,Lake Pend Oreille School District,Cocolalla,170,73,,false
Southwest Idaho Juvenile Detention,Caldwell District,Caldwell,37,,,false
Special Services Center,Bonneville Joint District,Idaho Falls,36,,,false
Spirit Lake Elementary School,Lakeland District,Spirit Lake,290,108,,false
St Maries High School,St Maries Joint District,St Maries,282,130,,true
St Maries Middle School,St Maries Joint District,St Maries,189,95,,true
Stanley Elem/Jr High School,Challis Joint District,Stanley,23,,,false
Star Elementary School,Joint School District No. 2,Star,727,249,,false
Star Middle School,Joint School District No. 2,Star,1013,212,,false
Stephensen Elementary School,Mountain Home District,Mountain Home Afb,312,72,,false
Stone Elementary School,Oneida County District,Stone,21,13,,false
Stricker Elementary School,Kimberly District,Kimberly,434,133,,false
Sugar-Salem High School,Sugar-Salem Joint District,Sugar City,584,173,,false
Sugar-Salem Junior High School,Sugar-Salem Joint District,Sugar City,370,141,,false
Sugar-Salem Online,Sugar-Salem Joint District,Sugar City,688,,,false
Summerwind STEM Academy,Joint School District No. 2,Boise,370,151,,false
Summit Elementary,Jerome Joint District,Jerome,460,345,,false
Summit Hills Elementary School,Bonneville Joint District,Idaho Falls,471,206,,false
Summitvue Middle School,Vallivue School District,Caldwell,836,488,,false
Sunnyside Elementary School,Idaho Falls District,Idaho Falls,568,104,,false
Sunrise Elementary School,Shelley Joint District,Shelley,339,168,,false
Swan Falls High School,Kuna Joint District,Meridian,225,70,,false
Swan Valley Elementary School,Swan Valley Elementary District,Irwin,55,28,,false
Sweet Montour Elementary School,Emmett Independent District,Sweet,39,18,,false
Synergy Middle School,Kuna Joint District,Kuna,95,32,,false
Syringa Elementary School,Pocatello District,Pocatello,321,149,,false
Syringa Middle School,Caldwell District,Caldwell,695,532,,true
Syringa Mountain Charter School,Syringa Mountain School Inc.,Hailey,128,,,true
Taft Elementary School,Boise Independent District,Boise,301,293,,false
Tammany High School,Lewiston Independent District,Lewiston,106,51,,true
Taylors Crossing Charter School,Taylor's Crossing Public Charter School Inc.,Idaho Falls,375,142,,true
Taylorview Middle School,Idaho Falls District,Idaho Falls,753,316,,true
Technical Careers High School,Bonneville Joint District,Idaho Falls,118,29,,false
Temple View Elementary School,Idaho Falls District,Idaho Falls,275,125,,false
Tendoy Elementary School,Pocatello District,Pocatello,221,141,,false
Tendoy Elementary School,South Lemhi District,Tendoy,10,,,false
Terreton Elementary School,West Jefferson District,Terreton,296,176,,false
Teton Elementary School,Fremont County Joint District,St Anthony,124,53,,false
Teton High School,Teton County District,Driggs,616,160,,true
Teton Middle School,Teton County District,Driggs,455,147,,true
Tetonia Elementary School,Teton County District,Tetonia,72,21,,false
Theresa Bunker Elementary School,Idaho Falls District,Idaho Falls,297,217,,false
Thomas Jefferson Charter,Thomas Jefferson Charter School Inc.,Caldwell,364,133,,true
Three Creek Elem/Jr High School,Three Creek Joint Elementary District,Rogerson,5,,,false
Thunder Ridge High School,Bonneville Joint District,Idaho Falls,1693,464,,false
Tiebreaker Elementary School,Bonneville Joint District,Idaho Falls,379,236,,false
Tigert Middle School,Soda Springs Joint District,Soda Springs,268,107,,true
Timberlake Middle School,Lakeland District,Spirit Lake,412,132,,false
Timberlake Senior High School,Lakeland District,Spirit Lake,519,128,,false
Timberline Elementary,Orofino Joint District,Weippe,92,66,,false
Timberline High School,Boise Independent District,Boise,1307,218,,false
Timberline High School,Orofino Joint District,Weippe,104,64,,true
Trail Wind Elementary,Boise Independent District,Boise,475,81,,false
Treasure Valley Classical Academy,Treasure Valley Classical Academy Inc.,Fruitland,589,281,,false
Treasure Valley Math/Science,Boise Independent District,Boise,4,,,false
Treaty Rock Elementary,Post Falls District,Post Falls,379,173,,false
Troy Elementary School,Troy School District,Troy,185,62,,false
Troy Jr/Sr High School,Troy School District,Troy,151,51,,false
Twin Falls High School,Twin Falls District,Twin Falls,1381,411,,false
Twin Falls Virtual Schoolhouse,Twin Falls District,Twin Falls,207,,,false
Twin Lakes Elementary School,Lakeland District,Rathdrum,272,57,,false
Tyhee Elementary School,Pocatello District,Pocatello,511,230,,false
Ucon Elementary School,Bonneville Joint District,Idaho Falls,447,216,,false
Union High School,Nampa School District,Nampa,213,126,,true
Upriver Elementary School,St Maries Joint District,Fernwood,72,49,,false
Ustick Elementary School,Joint School District No. 2,Boise,389,254,,false
Valley School,Valley District,Hazelton,493,288,,true
Valley View Alternative High School,Sugar-Salem Joint District,Sugar City,23,15,,true
Valley View Elementary School,Boise Independent District,Boise,330,320,,false
Valley View Elementary School,Boundary County District,Bonners Ferry,398,182,,false
Vallivue Academy,Vallivue School District,Caldwell,120,72,,true
Vallivue High School,Vallivue School District,Caldwell,1252,597,,true
Vallivue Middle School,Vallivue School District,Caldwell,682,343,,true
Van Buren Elementary School,Caldwell District,Caldwell,458,,,false
Vaughn Hugie Family Ed Center,Blackfoot District,Blackfoot,52,,,false
Venture Academy,Coeur D'Alene District,Coeur D'Alene,292,150,,true
Vera C O'Leary Middle School,Twin Falls District,Twin Falls,758,275,,false
Victor Elementary School,Teton County District,Victor,155,40,,false
Victory Charter School,Victory Charter School Inc.,Nampa,380,126,,true
Victory Middle School,Joint School District No. 2,Meridian,1075,202,,false
Virtual School House,Joint School District No. 2,Meridian,516,,,false
Vision Charter School,Vision Charter School Inc.,Caldwell,760,236,,false
Wakapa Academy,Buhl Joint District,Buhl,11,,,true
Wallace Jr/Sr High School,Wallace District,Wallace,195,86,,true
Wapello Elementary School,Blackfoot District,Blackfoot,211,85,,false
Washington Elementary School,Boise Independent District,Boise,268,32,,false
Washington Elementary School,Caldwell District,Caldwell,481,377,,false
Washington Elementary School,Pocatello District,Pocatello,242,162,,false
Washington Elementary School,Lake Pend Oreille School District,Sandpoint,329,117,,false
Webster Elementary School,Lewiston Independent District,Lewiston,214,107,,false
Weiser High School,Weiser District,Weiser,511,244,,true
Weiser Middle School,Weiser District,Weiser,334,165,,false
Wendell Elementary School,Wendell District,Wendell,429,344,,false
Wendell High School,Wendell District,Wendell,325,199,,true
Wendell Middle School,Wendell District,Wendell,350,253,,true
West Canyon Elementary School,Vallivue School District,Caldwell,411,214,,false
West Elementary School,Mountain Home District,Mountain Home,556,355,,false
West Jefferson High School,West Jefferson District,Terreton,204,106,,true
West Jefferson Middle School,West Jefferson District,Terreton,83,51,,true
West Junior High,Boise Independent District,Boise,717,268,,false
West Minico Middle School,Minidoka County Joint District,Paul,506,317,,true
West Park Elementary School,Moscow District,Moscow,240,113,,false
West Ridge Elementary School,Post Falls District,Post Falls,425,165,,false
West Side Senior High School,West Side Joint District,Dayton,248,96,,true
Westside Elementary School,Idaho Falls District,Idaho Falls,483,169,,false
White Pine Charter School,White Pine Charter School Inc.,Ammon,651,312,,true
White Pine Elementary,Cassia County Joint District,Burley,553,321,,false
White Pine Elementary School,Boise Independent District,Boise,555,164,,false
Whitman Elementary School,Lewiston Independent District,Lewiston,332,149,,false
Whitney Elementary School,Boise Independent District,Boise,469,459,,false
Whittier Elementary School,Boise Independent District,Boise,490,482,,false
Wilder Academy of Virtual Education,Wilder District,Wilder,202,,,false
Wilder Elementary School,Wilder District,Wilder,170,129,,false
Wilder High School,Wilder District,Wilder,131,92,,true
Wilder Middle School,Wilder District,Wilder,107,73,,true
William Thomas Middle School,American Falls Joint District,American Falls,333,230,,true
Willow Creek Elementary,Nampa School District,Nampa,598,352,,false
Willow Creek Elementary School,Joint School District No. 2,Meridian,503,128,,false
Wilson Elementary School,Caldwell District,Caldwell,406,318,,false
Winton Elementary School,Coeur D'Alene District,Coeur D'Alene,398,225,,false
Wood River High School,Blaine County District,Hailey,922,304,,false
Wood River Middle School,Blaine County District,Hailey,467,209,,false
Woodland Hills Elementary,Bonneville Joint District,Ammon,507,76,,false
Woodland Middle School,Coeur D'Alene District,Coeur D'Alene,747,267,,false
Xavier Charter School,Xavier Charter School Inc.,Twin Falls,654,201,,true
