school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Chaparral Elementary,Santa Fe,Santa Fe,181,181,Yes under Community Eligibility Option (CEO),false
Chaparral High,Gadsden,Anthony,1067,1067,Yes under Community Eligibility Option (CEO),true
Chaparral Middle,Alamogordo,Alamogordo,513,513,Yes under Community Eligibility Option (CEO),true
Chaparral Middle,Gadsden,Chaparral,546,546,Yes under Community Eligibility Option (CEO),true
Chaparral on-Track Prek Center,Gadsden,Chapparal,160,160,Yes under Community Eligibility Option (CEO),false
Charlie Y. Brown Alt,Bloomfield,Bloomfield,95,95,Yes under Community Eligibility Option (CEO),true
Chee Dodge Elementary,Gallup,Yah Ta Hey,261,223,Yes under Community Eligibility Option (CEO),false
Chelwood Elementary,Albuquerque,Albuquerque,309,307,Yes under Community Eligibility Option (CEO),false
Chief Manuelito Middle,Gallup,Gallup,634,544,Yes under Community Eligibility Option (CEO),true
Chimayo Elementary,Espanola,Chimayo,112,112,Yes under Community Eligibility Option (CEO),false
Christine Duncan Heritage Academy,Albuquerque,Albuquerque,534,379,Yes under Community Eligibility Option (CEO),true
Cibola High,Albuquerque,Albuquerque,1517,1454,Yes under Community Eligibility Option (CEO),false
Cielo Azul Elementary,Rio Rancho,Rio Rancho,640,640,Yes under Community Eligibility Option (CEO),false
Cien Aguas International,Albuquerque,Albuquerque,419,315,Yes under Community Eligibility Option (CEO),true
Cimarron Elementary,Cimarron,Cimarron,60,60,Yes under Community Eligibility Option (CEO),false
Cimarron High,Cimarron,Cimarron,64,64,Yes under Community Eligibility Option (CEO),true
Cimarron Middle,Cimarron,Cimarron,46,46,Yes under Community Eligibility Option (CEO),true
Clayton High,Clayton,Clayton,121,121,Yes under Community Eligibility Option (CEO),true
Clayton Junior High,Clayton,Clayton,61,60,Yes under Community Eligibility Option (CEO),true
Cleveland High School,Rio Rancho,Rio Rancho,2596,,Yes under Community Eligibility Option (CEO),false
Cleveland Middle,Albuquerque,Albuquerque,474,468,Yes under Community Eligibility Option (CEO),true
Cliff Elementary,Silver City,Cliff,92,92,Yes under Community Eligibility Option (CEO),false
Cliff High,Silver City,Cliff,95,95,Yes under Community Eligibility Option (CEO),true
Cloudcroft Elementary,Cloudcroft,Cloudcroft,186,62,Yes under Community Eligibility Option (CEO),false
Cloudcroft High,Cloudcroft,Cloudcroft,138,55,Yes under Community Eligibility Option (CEO),false
Cloudcroft Middle,Cloudcroft,Cloudcroft,105,52,Yes participating without using any Provision or the CEO,true
Clovis High,Clovis,Clovis,1506,1250,Yes under Community Eligibility Option (CEO),true
Clovis HS Freshman Academy,Clovis,Clovis,482,414,Yes under Community Eligibility Option (CEO),true
Cms Iacademy at Lincoln Jackson,Clovis,Clovis,131,111,Yes under Community Eligibility Option (CEO),false
Cobre High,Cobre,Bayard,257,257,Yes under Community Eligibility Option (CEO),true
Cochiti Elementary,Albuquerque,Albuquerque,247,246,Yes under Community Eligibility Option (CEO),false
Cochiti Elementary,Bernalillo,Pena Blanca,153,153,Yes under Community Eligibility Option (CEO),false
Cochiti Middle,Bernalillo,Pena Blanca,52,52,Yes under Community Eligibility Option (CEO),true
Colinas Del Norte Elementary,Rio Rancho,Rio Rancho,540,540,Yes under Community Eligibility Option (CEO),false
College and Career High School,Albuquerque,Albuquerque,280,72,Yes under Community Eligibility Option (CEO),false
College Lane Elementary,Hobbs,Hobbs,532,296,Yes under Community Eligibility Option (CEO),false
Collet Park Elementary,Albuquerque,Albuquerque,362,360,Yes under Community Eligibility Option (CEO),false
Columbia Elementary,Las Cruces,Las Cruces,182,182,Yes under Community Eligibility Option (CEO),false
Columbus Elementary,Deming,Columbus,483,480,Yes under Community Eligibility Option (CEO),false
Comanche Elementary,Albuquerque,Albuquerque,325,323,Yes under Community Eligibility Option (CEO),false
Conlee Elementary,Las Cruces,Las Cruces,417,416,Yes under Community Eligibility Option (CEO),false
Continuation School,Albuquerque,Albuquerque,5,,No,true
Coral Community Charter,Albuquerque,Albuquerque,241,241,Yes under Community Eligibility Option (CEO),false
Corona Elementary,Corona,Corona,62,28,Yes under Community Eligibility Option (CEO),false
Corona High,Corona,Corona,40,16,Yes participating without using any Provision or the CEO,true
Coronado Elementary,Albuquerque,Albuquerque,306,306,Yes under Community Eligibility Option (CEO),false
Coronado Elementary,Hobbs,Hobbs,422,253,Yes under Community Eligibility Option (CEO),false
Coronado High,Jemez Mtn,Gallina,37,37,Yes under Community Eligibility Option (CEO),true
Coronado Middle,Jemez Mtn,Gallina,25,24,Yes under Community Eligibility Option (CEO),true
Corrales Elementary,Albuquerque,Corrales,378,377,Yes under Community Eligibility Option (CEO),false
