school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
A. Baldwin Middle School,Guilford School District,Guilford,463,68,Yes participating without using any Provision or the CEO
A. I. Prince Technical High School,Connecticut Technical Education and Career System,Hartford,725,516,Yes under Community Eligibility Option (CEO)
A. W. Cox School,Guilford School District,Guilford,255,38,Yes participating without using any Provision or the CEO
A. Ward Spaulding School,Suffield School District,Suffield,455,59,Yes participating without using any Provision or the CEO
A.b. Skane Center,Bridgeport School District,Bridgeport,183,170,Yes under Community Eligibility Option (CEO)
Academy of Aerospace and Engineering,Capitol Region Education Council,Windsor,767,467,Yes under Community Eligibility Option (CEO)
Academy of Aerospace and Engineering Elementary,Capitol Region Education Council,Rocky Hill,604,316,Yes under Community Eligibility Option (CEO)
Academy of Computer Science and Engineering,Capitol Region Education Council,Enfield,550,407,Yes under Community Eligibility Option (CEO)
Academy of Computer Science and Engineering Middle School,Capitol Region Education Council,East Hartford,669,481,Yes under Community Eligibility Option (CEO)
Academy of International Studies 6-12,Capitol Region Education Council,Bloomfield,697,446,Yes under Community Eligibility Option (CEO)
Academy of International Studies Elementary School,Capitol Region Education Council,South Windsor,497,301,Yes under Community Eligibility Option (CEO)
Academy of Science and Innovation,Capitol Region Education Council,New Britain,767,487,Yes under Community Eligibility Option (CEO)
Aces at Chase,Area Cooperative Educational Services,Waterbury,556,232,Yes under Community Eligibility Option (CEO)
Achievement First Bridgeport Academy,Achievement First Bridgeport Academy District,Bridgeport,1090,811,Yes under Community Eligibility Option (CEO)
Achievement First Hartford Academy,Achievement First Hartford Academy District,Hartford,907,722,Yes under Community Eligibility Option (CEO)
Aerospace/Hydrospace Engineering and Physical Sciences Magne,Bridgeport School District,Bridgeport,324,233,Yes under Community Eligibility Option (CEO)
Aiken School,West Hartford School District,West Hartford,408,68,Yes participating without using any Provision or the CEO
Albert D. Griswold Middle School,Rocky Hill School District,Rocky Hill,622,139,Yes participating without using any Provision or the CEO
Alcott School,Wolcott School District,Wolcott,320,111,Yes participating without using any Provision or the CEO
Alfred W. Hanmer School,Wethersfield School District,Wethersfield,280,94,Yes under Community Eligibility Option (CEO)
Allgrove School,East Granby School District,East Granby,215,22,No
Alma E. Pagels School,West Haven School District,West Haven,364,198,Yes under Community Eligibility Option (CEO)
Amistad Academy,Amistad Academy District,New Haven,1105,868,Yes under Community Eligibility Option (CEO)
Amity Middle School: Bethany,Regional School District 05,Bethany,373,66,Yes participating without using any Provision or the CEO
Amity Middle School: Orange,Regional School District 05,Orange,380,62,Yes participating without using any Provision or the CEO
Amity Regional High School,Regional School District 05,Woodbridge,1347,226,Yes participating without using any Provision or the CEO
Ana Grace Academy of the Arts,Capitol Region Education Council,Bloomfield,855,584,Yes under Community Eligibility Option (CEO)
Andover Elementary School,Andover School District,Andover,239,67,Yes participating without using any Provision or the CEO
Andrew Avenue School,Naugatuck School District,Naugatuck,221,159,Yes under Community Eligibility Option (CEO)
Ann Antolini School,New Hartford School District,New Hartford,241,47,Yes participating without using any Provision or the CEO
Anna E. Norris School,East Hartford School District,East Hartford,279,196,Yes under Community Eligibility Option (CEO)
Anna H. Rockwell School,Bethel School District,Bethel,303,111,Yes participating without using any Provision or the CEO
Anna Reynolds School,Newington School District,Newington,407,160,Yes participating without using any Provision or the CEO
Ansonia High School,Ansonia School District,Ansonia,617,366,Yes under Community Eligibility Option (CEO)
Ansonia Middle School,Ansonia School District,Ansonia,560,359,Yes under Community Eligibility Option (CEO)
Arts at the Capitol Theater Magnet School (Act),Eastern Connecticut Regional Educational Service Center (EAS,Willimantic,123,39,Yes under Community Eligibility Option (CEO)
Ashford School,Ashford School District,Ashford,351,136,Yes participating without using any Provision or the CEO
Augusta Lewis Troup School,New Haven School District,New Haven,300,263,Yes under Community Eligibility Option (CEO)
Avon High School,Avon School District,Avon,946,137,Yes participating without using any Provision or the CEO
Avon Middle School,Avon School District,Avon,461,61,Yes participating without using any Provision or the CEO
B. W. Tinker School,Waterbury School District,Waterbury,578,432,Yes under Community Eligibility Option (CEO)
Bacon Academy,Colchester School District,Colchester,572,139,Yes participating without using any Provision or the CEO
Bakerville Consolidated School,New Hartford School District,New Hartford,104,13,Yes participating without using any Provision or the CEO
Barack H. Obama Magnet University School,New Haven School District,New Haven,343,272,Yes under Community Eligibility Option (CEO)
Barkhamsted Elementary School,Barkhamsted School District,Barkhamsted,205,49,Yes participating without using any Provision or the CEO
Barlow Mountain Elementary School,Ridgefield School District,Ridgefield,377,31,Yes participating without using any Provision or the CEO
Barnard Environmental Magnet School,New Haven School District,New Haven,496,381,Yes under Community Eligibility Option (CEO)
Barnum School,Bridgeport School District,Bridgeport,588,558,Yes under Community Eligibility Option (CEO)
Bassick High School,Bridgeport School District,Bridgeport,1075,990,Yes under Community Eligibility Option (CEO)
Bear Path School,Hamden School District,Hamden,385,135,Yes participating without using any Provision or the CEO
Beardsley School,Bridgeport School District,Bridgeport,327,278,Yes under Community Eligibility Option (CEO)
Bedford Middle School,Westport School District,Westport,710,25,No
Beecher Road School,Woodbridge School District,Woodbridge,862,109,Yes participating without using any Provision or the CEO
Beecher School,New Haven School District,New Haven,462,368,Yes under Community Eligibility Option (CEO)
Beman Middle School,Middletown School District,Middletown,977,489,Yes under Community Eligibility Option (CEO)
Benjamin Franklin School,Meriden School District,Meriden,357,245,Yes under Community Eligibility Option (CEO)
Benjamin Jepson Magnet School,New Haven School District,New Haven,483,373,Yes under Community Eligibility Option (CEO)
Bennie Dover Jackson Middle School,New London School District,New London,343,323,Yes under Community Eligibility Option (CEO)
Berlin High School,Berlin School District,Berlin,836,189,Yes participating without using any Provision or the CEO
Betances Learning Lab Magnet School,Hartford School District,Hartford,398,182,Yes under Community Eligibility Option (CEO)
Betances STEM Magnet School,Hartford School District,Hartford,206,151,Yes under Community Eligibility Option (CEO)
Bethany Community School,Bethany School District,Bethany,430,55,Yes participating without using any Provision or the CEO
Bethel High School,Bethel School District,Bethel,1097,348,Yes participating without using any Provision or the CEO
Bethel Middle School,Bethel School District,Bethel,758,255,Yes participating without using any Provision or the CEO
Bethlehem Elementary School,Regional School District 14,Bethlehem,276,53,Yes participating without using any Provision or the CEO
Betsy Ross Arts Magnet School,New Haven School District,New Haven,348,257,Yes under Community Eligibility Option (CEO)
Bielefield School,Middletown School District,Middletown,251,162,Yes under Community Eligibility Option (CEO)
Biotechnology Research & Zoological Studies Magnet High Scho,Bridgeport School District,Bridgeport,376,284,Yes under Community Eligibility Option (CEO)
Birch Grove Primary School,Tolland School District,Tolland,532,102,Yes participating without using any Provision or the CEO
Bishop Woods Architecture and Design Magnet School,New Haven School District,New Haven,408,333,Yes under Community Eligibility Option (CEO)
Black Rock School,Bridgeport School District,Bridgeport,439,350,Yes under Community Eligibility Option (CEO)
Black Rock School,Thomaston School District,Thomaston,259,97,Yes participating without using any Provision or the CEO
Blackham School,Bridgeport School District,Bridgeport,1088,928,Yes under Community Eligibility Option (CEO)
Bloomfield High School,Bloomfield School District,Bloomfield,528,297,Yes under Community Eligibility Option (CEO)
Bolton Center School,Bolton School District,Bolton,473,103,Yes participating without using any Provision or the CEO
Bolton High School,Bolton School District,Bolton,212,58,Yes participating without using any Provision or the CEO
Booker T. Washington Academy,Booker T. Washington Academy District,New Haven,404,372,No
Booth Free School,Regional School District 12,Roxbury,86,16,Yes participating without using any Provision or the CEO
Booth Hill School,Shelton School District,Shelton,304,79,Yes participating without using any Provision or the CEO
Booth Hill School,Trumbull School District,Trumbull,522,88,Yes participating without using any Provision or the CEO
Botelle Elementary School,Norfolk School District,Norfolk,61,19,Yes participating without using any Provision or the CEO
Bowers School,Manchester School District,Manchester,376,252,Yes under Community Eligibility Option (CEO)
Bradley School,Derby School District,Derby,244,114,Yes under Community Eligibility Option (CEO)
Braeburn School,West Hartford School District,West Hartford,347,40,Yes participating without using any Provision or the CEO
Branchville Elementary School,Ridgefield School District,Ridgefield,340,25,Yes participating without using any Provision or the CEO
Branford High School,Branford School District,Branford,738,278,Yes participating without using any Provision or the CEO
Brass City Charter School,Brass City Charter School District,Waterbury,401,281,Yes under Community Eligibility Option (CEO)
Breakthrough Magnet School North,Hartford School District,Hartford,289,196,Yes under Community Eligibility Option (CEO)
Breakthrough Magnet School South,Hartford School District,Hartford,326,229,Yes under Community Eligibility Option (CEO)
Brennan Rogers School,New Haven School District,New Haven,203,189,Yes under Community Eligibility Option (CEO)
Bridgeport Military Academy,Bridgeport School District,Bridgeport,321,284,Yes under Community Eligibility Option (CEO)
Brien McMahon High School,Norwalk School District,Norwalk,1739,870,Yes under Community Eligibility Option (CEO)
Bristol Arts and Innovation Magnet School,Bristol School District,Bristol,268,146,Yes under Community Eligibility Option (CEO)
Bristol Central High School,Bristol School District,Bristol,1148,612,Yes under Community Eligibility Option (CEO)
Bristol Eastern High School,Bristol School District,Bristol,998,480,Yes under Community Eligibility Option (CEO)
Bristow Middle School,West Hartford School District,West Hartford,326,101,Yes participating without using any Provision or the CEO
Broad Brook Elementary School,East Windsor School District,East Windsor,441,232,Yes under Community Eligibility Option (CEO)
Broadview Middle School,Danbury School District,Danbury,1070,628,Yes under Community Eligibility Option (CEO)
Brookfield High School,Brookfield School District,Brookfield,849,204,Yes participating without using any Provision or the CEO
Brooklyn Elementary School,Brooklyn School District,Brooklyn,469,204,No
Brooklyn Middle School,Brooklyn School District,Brooklyn,373,137,No
Brookside Elementary School,Norwalk School District,Norwalk,408,248,Yes under Community Eligibility Option (CEO)
Brownstone Intermediate School,Portland School District,Portland,217,56,Yes participating without using any Provision or the CEO
Bryant School,Bridgeport School District,Bridgeport,317,295,Yes under Community Eligibility Option (CEO)
Buckley School,Manchester School District,Manchester,284,149,Yes under Community Eligibility Option (CEO)
Bucks Hill School,Waterbury School District,Waterbury,283,226,Yes under Community Eligibility Option (CEO)
Bugbee School,West Hartford School District,West Hartford,343,40,Yes participating without using any Provision or the CEO
Bulkeley High School,Hartford School District,Hartford,552,447,Yes under Community Eligibility Option (CEO)
Bullard-Havens Technical High School,Connecticut Technical Education and Career System,Bridgeport,819,517,Yes under Community Eligibility Option (CEO)
Bungay School,Seymour School District,Seymour,478,207,Yes participating without using any Provision or the CEO
Bunker Hill School,Waterbury School District,Waterbury,445,351,Yes under Community Eligibility Option (CEO)
Bunnell High School,Stratford School District,Stratford,982,458,Yes participating without using any Provision or the CEO
Burns Latino Studies Academy,Hartford School District,Hartford,251,204,Yes under Community Eligibility Option (CEO)
Burr District Elementary School,Regional School District 17,Higganum,278,56,Yes participating without using any Provision or the CEO
Burr Elementary School,Fairfield School District,Fairfield,347,44,Yes participating without using any Provision or the CEO
Burr Middle School,Hartford School District,Hartford,259,212,Yes under Community Eligibility Option (CEO)
Buttonball Lane School,Glastonbury School District,Glastonbury,461,71,Yes participating without using any Provision or the CEO
C.b. Jennings International Elementary Magnet,New London School District,New London,406,372,Yes under Community Eligibility Option (CEO)
Calf Pen Meadow School,Milford School District,Milford,269,59,Yes participating without using any Provision or the CEO
Calvin Leete School,Guilford School District,Guilford,213,30,Yes participating without using any Provision or the CEO
Candlewood Lake Elementary School,Brookfield School District,Brookfield,1085,260,Yes participating without using any Provision or the CEO
Canterbury Elementary School,Canterbury School District,Canterbury,295,103,Yes participating without using any Provision or the CEO
Canton High School,Canton School District,Canton,443,97,Yes participating without using any Provision or the CEO
Canton Intermediate School,Canton School District,Canton,333,70,Yes participating without using any Provision or the CEO
Canton Middle School,Canton School District,Canton,214,49,Yes participating without using any Provision or the CEO
Capital Preparatory Harbor School,Capital Preparatory Harbor School District,Bridgeport,775,531,Yes under Community Eligibility Option (CEO)
Capital Preparatory Magnet School,Hartford School District,Hartford,580,464,Yes under Community Eligibility Option (CEO)
Capt. Nathan Hale School,Coventry School District,Coventry,363,101,Yes participating without using any Provision or the CEO
Carbone School/East Haven Academy,East Haven School District,East Haven,363,173,Yes under Community Eligibility Option (CEO)
Carmen Arace Intermediate School,Bloomfield School District,Bloomfield,210,112,Yes under Community Eligibility Option (CEO)
Carmen Arace Middle School,Bloomfield School District,Bloomfield,202,111,Yes under Community Eligibility Option (CEO)
Carrigan 5/6 Intermediate School,West Haven School District,West Haven,829,460,Yes under Community Eligibility Option (CEO)
Carrington School,Waterbury School District,Waterbury,455,320,Yes under Community Eligibility Option (CEO)
Casimir Pulaski School,Meriden School District,Meriden,539,471,Yes under Community Eligibility Option (CEO)
Catherine Kolnaski Magnet School,Groton School District,Groton,375,301,Yes under Community Eligibility Option (CEO)
Catherine M. McGee Middle School,Berlin School District,Berlin,595,133,Yes participating without using any Provision or the CEO
Celentano Biotech Health and Medical Magnet School,New Haven School District,New Haven,328,264,Yes under Community Eligibility Option (CEO)
Center for Global Studies,Norwalk School District,Norwalk,283,102,Yes under Community Eligibility Option (CEO)
Center Road School,Vernon School District,Vernon,443,226,Yes participating without using any Provision or the CEO
Center School,East Hampton School District,East Hampton,251,52,Yes participating without using any Provision or the CEO
Center School,Ellington School District,Ellington,445,90,Yes participating without using any Provision or the CEO
Center School,Regional School District 18,Old Lyme,80,12,Yes participating without using any Provision or the CEO
Center School,Willington School District,West Willington,205,68,Yes under Community Eligibility Option (CEO)
Central High School,Bridgeport School District,Bridgeport,1803,1467,Yes under Community Eligibility Option (CEO)
Central Middle School,Greenwich School District,Greenwich,483,96,Yes participating without using any Provision or the CEO
Central School,Simsbury School District,Simsbury,393,57,Yes participating without using any Provision or the CEO
Cesar Batalla School,Bridgeport School District,Bridgeport,990,904,Yes under Community Eligibility Option (CEO)
Chamberlain Elementary School,New Britain School District,New Britain,402,319,Yes under Community Eligibility Option (CEO)
Chapel School,Stratford School District,Stratford,290,138,Yes participating without using any Provision or the CEO
Chaplin Elementary School,Chaplin School District,Chaplin,150,52,Yes under Community Eligibility Option (CEO)
Chapman School,Cheshire School District,Cheshire,369,59,Yes participating without using any Provision or the CEO
Charles Barnum Magnet School,Groton School District,Groton,339,174,Yes participating without using any Provision or the CEO
Charles H. Barrows STEM Academy,Windham School District,North Windham,535,258,Yes under Community Eligibility Option (CEO)
Charles Wright School,Wethersfield School District,Wethersfield,235,84,Yes under Community Eligibility Option (CEO)
Charter Oak International Academy,West Hartford School District,West Hartford,486,275,Yes participating without using any Provision or the CEO
Chatfield-Lopresti School,Seymour School District,Seymour,515,296,Yes participating without using any Provision or the CEO
Cherry Brook Primary School,Canton School District,Canton,426,67,Yes participating without using any Provision or the CEO
Cheshire High School,Cheshire School District,Cheshire,1208,202,Yes participating without using any Provision or the CEO
Chester Elementary School,Chester School District,Chester,198,56,Yes participating without using any Provision or the CEO
Chippens Hill Middle School,Bristol School District,Bristol,545,328,Yes under Community Eligibility Option (CEO)
Church Street School,Hamden School District,Hamden,334,203,Yes under Community Eligibility Option (CEO)
Cider Mill School,Wilton School District,Wilton,831,42,No
City Hill Middle School,Naugatuck School District,Naugatuck,614,361,Yes under Community Eligibility Option (CEO)
Clark Lane Middle School,Waterford School District,Waterford,529,179,Yes participating without using any Provision or the CEO
Classical Magnet School,Hartford School District,Hartford,438,339,Yes under Community Eligibility Option (CEO)
Classical Studies Academy,Bridgeport School District,Bridgeport,351,321,Yes under Community Eligibility Option (CEO)
Clinton Avenue School,New Haven School District,New Haven,446,338,Yes under Community Eligibility Option (CEO)
Clintonville Elementary School,North Haven School District,North Haven,372,99,Yes participating without using any Provision or the CEO
Cloonan School,Stamford School District,Stamford,447,275,Yes under Community Eligibility Option (CEO)
Clover Street School,Windsor School District,Windsor,276,144,Yes participating without using any Provision or the CEO
Coginchaug Regional High School,Regional School District 13,Durham,356,56,Yes participating without using any Provision or the CEO
Colchester Elementary School,Colchester School District,Colchester,552,150,Yes participating without using any Provision or the CEO
Colebrook Consolidated School,Colebrook School District,Colebrook,61,19,Yes participating without using any Provision or the CEO
Coleytown Elementary School,Westport School District,Westport,461,10,No
Coleytown Middle School,Westport School District,Westport,484,12,No
Columbus School,Bridgeport School District,Bridgeport,546,519,Yes under Community Eligibility Option (CEO)
Common Ground High School,Common Ground High School District,New Haven,221,142,Yes under Community Eligibility Option (CEO)
Conard High School,West Hartford School District,West Hartford,1380,462,Yes participating without using any Provision or the CEO
Concord Magnet School,Norwalk School District,Norwalk,388,132,Yes under Community Eligibility Option (CEO)
Connecticut IB Academy,East Hartford School District,East Hartford,200,82,Yes under Community Eligibility Option (CEO)
Connecticut River Academy at Goodwin University,Goodwin University Educational Services (GUES),East Hartford,742,423,Yes under Community Eligibility Option (CEO)
Conte/West Hills Magnet School,New Haven School District,New Haven,496,406,Yes under Community Eligibility Option (CEO)
Cook Hill School,Wallingford School District,Wallingford,357,126,Yes participating without using any Provision or the CEO
Cooperative High School - Inter-District Magnet,New Haven School District,New Haven,560,405,Yes under Community Eligibility Option (CEO)
Cornwall Consolidated School,Cornwall School District,West Cornwall,86,32,Yes participating without using any Provision or the CEO
Cos Cob School,Greenwich School District,Cos Cob,343,55,Yes participating without using any Provision or the CEO
Coventry Academy,Coventry School District,Coventry,11,6,Yes participating without using any Provision or the CEO
Coventry Grammar School,Coventry School District,Coventry,361,113,Yes participating without using any Provision or the CEO
Coventry High School,Coventry School District,Coventry,395,89,Yes participating without using any Provision or the CEO
Cranbury Elementary School,Norwalk School District,Norwalk,410,148,Yes under Community Eligibility Option (CEO)
Crec Preschool at Progress Drive,Capitol Region Education Council,Wethersfield,118,61,No
Cromwell High School,Cromwell School District,Cromwell,515,154,Yes participating without using any Provision or the CEO
Cromwell Middle School,Cromwell School District,Cromwell,448,129,Yes participating without using any Provision or the CEO
Crosby High School,Waterbury School District,Waterbury,1453,1206,Yes under Community Eligibility Option (CEO)
Cross Street Intermediate School,Naugatuck School District,Naugatuck,311,163,Yes under Community Eligibility Option (CEO)
Crystal Lake School,Ellington School District,Ellington,308,87,Yes participating without using any Provision or the CEO
Dag Hammarskjold Middle School,Wallingford School District,Wallingford,593,210,Yes participating without using any Provision or the CEO
Daisy Ingraham School,Westbrook School District,Westbrook,292,109,Yes participating without using any Provision or the CEO
Danbury High School,Danbury School District,Danbury,3612,1991,Yes under Community Eligibility Option (CEO)
Daniel Hand High School,Madison School District,Madison,751,41,No
Daniels Farm School,Trumbull School District,Trumbull,484,52,Yes participating without using any Provision or the CEO
Darcey School,Cheshire School District,Cheshire,159,31,Yes participating without using any Provision or the CEO
Darien High School,Darien School District,Darien,1382,54,No
Davenport Ridge School,Stamford School District,Stamford,673,277,Yes under Community Eligibility Option (CEO)
David Wooster Middle School,Stratford School District,Stratford,538,310,Yes participating without using any Provision or the CEO
Davis Academy for Arts & Design Innovation,New Haven School District,New Haven,489,309,Yes under Community Eligibility Option (CEO)
Deans Mill School,Stonington School District,Stonington,429,54,Yes participating without using any Provision or the CEO
Deep River Elementary School,Deep River School District,Deep River,189,61,Yes participating without using any Provision or the CEO
Deer Run School,East Haven School District,East Haven,232,127,Yes under Community Eligibility Option (CEO)
Derby High School,Derby School District,Derby,360,193,Yes under Community Eligibility Option (CEO)
Derby Middle School,Derby School District,Derby,300,187,Yes under Community Eligibility Option (CEO)
Diloreto Elementary & Middle School,New Britain School District,New Britain,819,609,Yes under Community Eligibility Option (CEO)
Discovery Academy,Capitol Region Education Council,Wethersfield,522,283,Yes under Community Eligibility Option (CEO)
Dodd Middle School,Cheshire School District,Cheshire,660,121,Yes participating without using any Provision or the CEO
Dolan School,Stamford School District,Stamford,577,342,Yes under Community Eligibility Option (CEO)
Dominick H. Ferrara School,East Haven School District,East Haven,153,97,Yes under Community Eligibility Option (CEO)
Doolittle School,Cheshire School District,Cheshire,529,102,Yes participating without using any Provision or the CEO
Dps Early Childhood Center,Danbury School District,Danbury,65,33,Yes under Community Eligibility Option (CEO)
Dps Early Childhood Center at Granville,Danbury School District,Danbury,184,118,Yes under Community Eligibility Option (CEO)
Dr. Charles E. Murphy School,Montville School District,Oakdale,296,120,Yes participating without using any Provision or the CEO
Dr. Franklin H. Mayberry School,East Hartford School District,East Hartford,310,219,Yes under Community Eligibility Option (CEO)
Dr. Helen Baldwin Middle School,Canterbury School District,Canterbury,213,72,Yes participating without using any Provision or the CEO
Dr. John A. Langford School,East Hartford School District,East Hartford,316,193,Yes under Community Eligibility Option (CEO)
Dr. Robert H. Brown Intermediate School,Madison School District,Madison,361,15,No
Dr. Thomas S. O'Connell School,East Hartford School District,East Hartford,519,299,Yes under Community Eligibility Option (CEO)
Driggs School,Waterbury School District,Waterbury,410,346,Yes under Community Eligibility Option (CEO)
Duffy School,West Hartford School District,West Hartford,489,54,Yes participating without using any Provision or the CEO
Duggan School,Waterbury School District,Waterbury,429,380,Yes under Community Eligibility Option (CEO)
Dunbar Hill School,Hamden School District,Hamden,271,140,Yes under Community Eligibility Option (CEO)
Dwight Elementary School,Fairfield School District,Fairfield,228,18,Yes participating without using any Provision or the CEO
Dwight-Bellizzi Dual Language Academy,Hartford School District,Hartford,651,509,Yes under Community Eligibility Option (CEO)
E. C. Adams Middle School,Guilford School District,Guilford,478,69,Yes participating without using any Provision or the CEO
E. C. Goodwin Technical High School,Connecticut Technical Education and Career System,New Britain,690,364,Yes under Community Eligibility Option (CEO)
E. O. Smith High School,Regional School District 19,Storrs,1010,276,Yes participating without using any Provision or the CEO
East Farms School,Farmington School District,Farmington,457,69,Yes participating without using any Provision or the CEO
East Granby High School,East Granby School District,East Granby,249,65,No
East Granby Middle School,East Granby School District,East Granby,218,46,No
East Haddam Elementary School,East Haddam School District,Moodus,340,97,Yes participating without using any Provision or the CEO
East Hampton High School,East Hampton School District,East Hampton,488,106,Yes participating without using any Provision or the CEO
East Hampton Middle School,East Hampton School District,East Hampton,411,107,Yes participating without using any Provision or the CEO
East Hartford High School,East Hartford School District,East Hartford,1776,1007,Yes under Community Eligibility Option (CEO)
East Hartford Middle School,East Hartford School District,East Hartford,971,637,Yes under Community Eligibility Option (CEO)
East Haven High School,East Haven School District,East Haven,879,476,Yes under Community Eligibility Option (CEO)
East Lyme High School,East Lyme School District,East Lyme,890,216,Yes participating without using any Provision or the CEO
East Lyme Middle School,East Lyme School District,Niantic,716,198,Yes participating without using any Provision or the CEO
East Ridge Middle School,Ridgefield School District,Ridgefield,489,54,Yes participating without using any Provision or the CEO
East Rock Community Magnet School,New Haven School District,New Haven,442,340,Yes under Community Eligibility Option (CEO)
East School,New Canaan School District,New Canaan,554,,No
East Shore Middle School,Milford School District,Milford,339,94,Yes participating without using any Provision or the CEO
East Windsor High School,East Windsor School District,East Windsor,259,161,Yes under Community Eligibility Option (CEO)
East Windsor Middle School,East Windsor School District,Broad Brook,318,196,Yes under Community Eligibility Option (CEO)
Eastern Middle School,Greenwich School District,Riverside,797,47,Yes participating without using any Provision or the CEO
Eastford Elementary School,Eastford School District,Eastford,173,43,No
Edgar H. Parkman School,Enfield School District,Enfield,266,145,Yes participating without using any Provision or the CEO
Edgewood Pre-K Academy,Bristol School District,Bristol,267,141,Yes under Community Eligibility Option (CEO)
Edgewood School,New Haven School District,New Haven,397,238,Yes under Community Eligibility Option (CEO)
Edison Middle School,Meriden School District,Meriden,773,576,Yes under Community Eligibility Option (CEO)
Edison School,Bridgeport School District,Bridgeport,181,166,Yes under Community Eligibility Option (CEO)
Edith E. Mackrille School,West Haven School District,West Haven,320,188,Yes under Community Eligibility Option (CEO)
Edna C. Stevens School,Cromwell School District,Cromwell,413,133,Yes participating without using any Provision or the CEO
Eli Terry Jr. Middle School,Plymouth School District,Terryville,290,152,Yes participating without using any Provision or the CEO
Eli Terry School,South Windsor School District,South Windsor,489,86,Yes participating without using any Provision or the CEO
Eli Whitney School,Enfield School District,Enfield,346,155,Yes participating without using any Provision or the CEO
Eli Whitney School,Stratford School District,Stratford,462,184,Yes participating without using any Provision or the CEO
Eli Whitney Technical High School,Connecticut Technical Education and Career System,Hamden,586,410,Yes under Community Eligibility Option (CEO)
Elisabeth M. Bennet Academy,Manchester School District,Manchester,864,557,Yes under Community Eligibility Option (CEO)
Elizabeth Green School,Newington School District,Newington,278,113,Yes participating without using any Provision or the CEO
Elizabeth Shelton School,Shelton School District,Shelton,405,138,Yes participating without using any Provision or the CEO
Ella T. Grasso Technical High School,Connecticut Technical Education and Career System,Groton,684,353,Yes under Community Eligibility Option (CEO)
Ellen P. Hubbell School,Bristol School District,Bristol,331,214,Yes under Community Eligibility Option (CEO)
Ellington High School,Ellington School District,Ellington,701,154,Yes participating without using any Provision or the CEO
Ellington Middle School,Ellington School District,Ellington,393,80,Yes participating without using any Provision or the CEO
Ellsworth Avenue School,Danbury School District,Danbury,492,307,Yes under Community Eligibility Option (CEO)
Elm City College Preparatory School,Elm City College Preparatory School District,New Haven,760,594,Yes under Community Eligibility Option (CEO)
Elm City Montessori School,Elm City Montessori School District,New Haven,312,137,Yes under Community Eligibility Option (CEO)
Elmer Thienes-Mary Hall Elementary School,Marlborough School District,Marlborough,458,85,Yes participating without using any Provision or the CEO
Emerson-Williams School,Wethersfield School District,Wethersfield,408,94,Yes under Community Eligibility Option (CEO)
Emma Hart Willard School,Berlin School District,Berlin,434,134,Yes participating without using any Provision or the CEO
Emmett O'Brien Technical High School,Connecticut Technical Education and Career System,Ansonia,618,270,Yes under Community Eligibility Option (CEO)
Enfield High School,Enfield School District,Enfield,1426,674,Yes participating without using any Provision or the CEO
Enfield Street School,Enfield School District,Enfield,226,118,Yes participating without using any Provision or the CEO
Engineering - Science University Magnet School,New Haven School District,West Haven,608,309,Yes under Community Eligibility Option (CEO)
Environmental Sciences Magnet at Hooker School,Hartford School District,Hartford,547,407,Yes under Community Eligibility Option (CEO)
Essex Elementary School,Essex School District,Centerbrook,307,65,Yes participating without using any Provision or the CEO
Evarts C. Stevens School,Wallingford School District,Wallingford,301,110,Yes participating without using any Provision or the CEO
Expeditionary Learning Academy at Moylan School,Hartford School District,Hartford,342,272,Yes under Community Eligibility Option (CEO)
Explorations,Explorations District,Winsted,77,45,Yes under Community Eligibility Option (CEO)
F. J. Kingsbury School,Waterbury School District,Waterbury,416,346,Yes under Community Eligibility Option (CEO)
Fair Haven School,New Haven School District,New Haven,734,558,Yes under Community Eligibility Option (CEO)
Fairfield Ludlowe High School,Fairfield School District,Fairfield,1367,171,Yes participating without using any Provision or the CEO
Fairfield Warde High School,Fairfield School District,Fairfield,1308,323,Yes participating without using any Provision or the CEO
Fairfield Woods Middle School,Fairfield School District,Fairfield,715,129,Yes participating without using any Provision or the CEO
Family Academy of Multilingual Exploration,New Haven School District,New Haven,441,337,Yes under Community Eligibility Option (CEO)
Farm Hill School,Middletown School District,Middletown,316,184,Yes under Community Eligibility Option (CEO)
Farmington High School,Farmington School District,Farmington,1261,262,Yes participating without using any Provision or the CEO
Farmingville Elementary School,Ridgefield School District,Ridgefield,311,10,Yes participating without using any Provision or the CEO
Fawn Hollow Elementary School,Monroe School District,Monroe,682,99,Yes participating without using any Provision or the CEO
Fields Memorial School,Bozrah School District,Bozrah,180,63,Yes participating without using any Provision or the CEO
Flanders Elementary School,Southington School District,Southington,259,94,Yes participating without using any Provision or the CEO
Flanders School,East Lyme School District,East Lyme,242,41,Yes participating without using any Provision or the CEO
Fletcher W. Judson School,Watertown School District,Watertown,302,96,Yes participating without using any Provision or the CEO
Forbes School,Torrington School District,Torrington,309,221,Yes under Community Eligibility Option (CEO)
Forest School,West Haven School District,West Haven,428,269,Yes under Community Eligibility Option (CEO)
Fox Run Elementary School,Norwalk School District,Norwalk,398,209,Yes under Community Eligibility Option (CEO)
Francis T. Maloney High School,Meriden School District,Meriden,1291,949,Yes under Community Eligibility Option (CEO)
Francis Walsh Intermediate School,Branford School District,Branford,775,329,Yes participating without using any Provision or the CEO
Frank A. Berry School,Bethel School District,Bethel,378,112,Yes participating without using any Provision or the CEO
Frank T. Wheeler School,Plainville School District,Plainville,262,123,Yes participating without using any Provision or the CEO
