school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Loveless Academic Magnet Program High School,Montgomery County,Montgomery,394,69,Yes under Community Eligibility Option (CEO),false
Lowndes County Middle School,Lowndes County,Fort Deposit,104,98,Yes under Community Eligibility Option (CEO),true
Loxley Elementary School,Baldwin County,Loxley,497,253,Yes under Community Eligibility Option (CEO),false
Lupton Junior High School,Walker County,Nauvoo,448,238,Yes under Community Eligibility Option (CEO),true
Luverne High School,Crenshaw County,Luverne,745,509,Yes under Community Eligibility Option (CEO),true
Lyeffion Junior High School,Conecuh County,Evergreen,85,64,Yes under Community Eligibility Option (CEO),true
Lynn Elementary School,Winston County,Lynn,168,103,Yes under Community Eligibility Option (CEO),false
Lynn Fanning Elementary School,Madison County,Meridianville,618,241,Yes participating without using any Provision or the CEO,false
Lynn High School,Winston County,Lynn,256,137,Yes under Community Eligibility Option (CEO),true
Macedonia School,Jackson County,Section,138,72,Yes under Community Eligibility Option (CEO),true
Macmillan International at McKee,Montgomery County,Montgomery,386,193,Yes under Community Eligibility Option (CEO),false
Maddox Intermediate School,Jasper City,Jasper,643,324,Yes under Community Eligibility Option (CEO),false
Madison City School Prek Center,Madison City,Madison,252,,Yes participating without using any Provision or the CEO,false
Madison County Elementary School,Madison County,Gurley,421,235,Yes participating without using any Provision or the CEO,true
Madison County High School,Madison County,Gurley,451,158,Yes participating without using any Provision or the CEO,false
Madison County Virtual Academy,Madison County,Huntsville,513,203,Yes participating without using any Provision or the CEO,false
Madison Cross Roads Elementary School,Madison County,Toney,841,488,Yes participating without using any Provision or the CEO,false
Madison Elementary School,Madison City,Madison,603,165,Yes participating without using any Provision or the CEO,false
Magic City Acceptance Academy,Magic City Acceptance Academy,Birmingham,345,171,Yes participating without using any Provision or the CEO,false
Magnolia Elementary School,Trussville City,Trussville,391,93,Yes participating without using any Provision or the CEO,false
Magnolia School,Baldwin County,Foley,944,575,Yes under Community Eligibility Option (CEO),false
Maplesville High School,Chilton County,Maplesville,592,294,Yes under Community Eligibility Option (CEO),true
Marbury High School,Autauga County,Deatsville,626,247,Yes under Community Eligibility Option (CEO),false
Marbury Middle School,Autauga County,Marbury,422,170,Yes under Community Eligibility Option (CEO),false
Marengo High School,Marengo County,Dixons Mills,223,193,Yes under Community Eligibility Option (CEO),true
Margaret Elementary,St Clair County,Margaret,707,317,Yes under Community Eligibility Option (CEO),false
Margaret Yarbrough Elementary School,Auburn City,Auburn,396,145,Yes participating without using any Provision or the CEO,false
Marion County High School,Marion County,Guin,223,113,Yes under Community Eligibility Option (CEO),false
Marshall County Online School,Marshall County,Guntersville,71,55,Yes participating without using any Provision or the CEO,false
Martha Gaskins K5,Birmingham City,Birmingham,537,409,Yes under Community Eligibility Option (CEO),false
Martin L King Jr Elementary School,Tuscaloosa City,Tuscaloosa,467,370,Yes under Community Eligibility Option (CEO),false
Martin Luther King Jr Elementary School,Huntsville City,Huntsville,458,366,Yes under Community Eligibility Option (CEO),false
Mary B Austin Elementary School,Mobile County,Mobile,506,290,Yes under Community Eligibility Option (CEO),false
Mary G Montgomery High School,Mobile County,Semmes,1888,934,Yes under Community Eligibility Option (CEO),false
Mary W Burroughs Elementary School,Mobile County,Theodore,404,326,Yes under Community Eligibility Option (CEO),false
Maryvale Elementary School,Mobile County,Mobile,475,424,Yes under Community Eligibility Option (CEO),false
Matthews Elementary School,Tuscaloosa County,Northport,401,348,Yes under Community Eligibility Option (CEO),false
Mattie T Blount High School,Mobile County,Eight Mile,1058,821,Yes under Community Eligibility Option (CEO),true
Maxwell Elementary School,Tuscaloosa County,Duncanville,511,315,Yes under Community Eligibility Option (CEO),false
McAdory Elementary School,Jefferson County,McCalla,617,311,Yes under Community Eligibility Option (CEO),false
McAdory High School,Jefferson County,McCalla,1259,663,Yes under Community Eligibility Option (CEO),false
McAdory Middle School,Jefferson County,McCalla,841,490,Yes under Community Eligibility Option (CEO),true
McBride Elementary School,Muscle Shoals City,Muscle Shoals,647,221,Yes under Community Eligibility Option (CEO),false
McCalla Elementary School,Jefferson County,Bessemer,752,409,Yes under Community Eligibility Option (CEO),false
McDavidjones Elementary School,Mobile County,Citronelle,826,545,Yes under Community Eligibility Option (CEO),false
McDonnell Elementary School,Huntsville City,Huntsville,511,340,Yes under Community Eligibility Option (CEO),false
McIntosh Elementary School,Washington County,McIntosh,234,171,Yes under Community Eligibility Option (CEO),false
McIntosh High School,Washington County,McIntosh,175,136,Yes under Community Eligibility Option (CEO),true
McIntyre Comprehensive Academy,Montgomery County,Montgomery,212,182,Yes under Community Eligibility Option (CEO),true
McKee Middle School,Montgomery County,Montgomery,520,444,Yes under Community Eligibility Option (CEO),true
McKee Prek Center,Montgomery County,Montgomery,178,,Yes under Community Eligibility Option (CEO),false
McKenzie High School,Butler County,McKenzie,487,270,Yes under Community Eligibility Option (CEO),true
Meadow View Elementary School,Alabaster City,Alabaster,953,507,Yes participating without using any Provision or the CEO,false
Meadowlake Elementary,Mobile County,Mobile,373,235,Yes under Community Eligibility Option (CEO),false
Meadowlane Elementary School,Phenix City,Phenix City,155,129,Yes under Community Eligibility Option (CEO),false
Meadowview Elementary School,Selma City,Selma,334,255,Yes under Community Eligibility Option (CEO),false
Meek Elementary School,Winston County,Arley,211,114,Yes under Community Eligibility Option (CEO),false
Meek High School,Winston County,Arley,286,123,Yes under Community Eligibility Option (CEO),false
Memorial Park Elementary School,Jasper City,Jasper,483,264,Yes under Community Eligibility Option (CEO),false
Meridianville Middle School,Madison County,Hazel Green,1100,497,Yes participating without using any Provision or the CEO,false
Midfield Elementary School,Midfield City,Midfield,377,289,Yes under Community Eligibility Option (CEO),false
Midfield High School,Midfield City,Midfield,327,273,Yes under Community Eligibility Option (CEO),true
Midland City Elementary School,Dale County,Midland City,478,333,Yes under Community Eligibility Option (CEO),false
Midtown Elementary School,Madison City,Madison,1097,317,Yes participating without using any Provision or the CEO,false
Mill Creek Elementary School,Madison City,Madison,965,237,Yes participating without using any Provision or the CEO,false
Millbrook Middle School,Elmore County,Millbrook,1071,620,Yes under Community Eligibility Option (CEO),true
Millry High School,Washington County,Millry,509,205,Yes under Community Eligibility Option (CEO),true
Minor Community School,Jefferson County,Birmingham,384,285,Yes under Community Eligibility Option (CEO),false
Minor Elementary School,Birmingham City,Birmingham,441,354,Yes under Community Eligibility Option (CEO),false
Minor High School,Jefferson County,Adamsville,978,711,Yes under Community Eligibility Option (CEO),true
Minor Middle School,Jefferson County,Adamsville,668,510,Yes under Community Eligibility Option (CEO),true
Mitchell Elementary School,Gadsden City,Gadsden,262,155,Yes under Community Eligibility Option (CEO),false
Mobile County Training Middle School,Mobile County,Mobile,193,182,Yes under Community Eligibility Option (CEO),true
Monroe County High School,Monroe County,Monroeville,302,243,Yes under Community Eligibility Option (CEO),true
Monroe Intermediate School,Monroe County,Lower Peachtree,55,50,Yes under Community Eligibility Option (CEO),true
Monroeville Elementary School,Monroe County,Monroeville,406,323,Yes under Community Eligibility Option (CEO),false
Monroeville Middle School,Monroe County,Monroeville,264,213,Yes under Community Eligibility Option (CEO),true
Monrovia Elementary School,Madison County,Huntsville,600,183,Yes participating without using any Provision or the CEO,false
Monrovia Middle School,Madison County,Huntsville,988,314,Yes participating without using any Provision or the CEO,false
Monte Sano Elementary School,Huntsville City,Huntsville,263,26,Yes under Community Eligibility Option (CEO),false
Montevallo Elementary School,Shelby County,Montevallo,758,619,Yes participating without using any Provision or the CEO,false
Montevallo High School,Shelby County,Montevallo,485,377,Yes participating without using any Provision or the CEO,true
Montevallo Middle School,Shelby County,Montevallo,346,272,Yes participating without using any Provision or the CEO,true
Montview Elementary School,Huntsville City,Huntsville,213,158,Yes under Community Eligibility Option (CEO),false
Moody Elementary School,St Clair County,Moody,839,336,Yes under Community Eligibility Option (CEO),false
Moody High School,St Clair County,Moody,708,257,Yes under Community Eligibility Option (CEO),false
Moody Junior High School,St Clair County,Moody,373,169,Yes under Community Eligibility Option (CEO),false
Moody Middle School,St Clair County,Moody,573,268,Yes under Community Eligibility Option (CEO),false
Moorer Middle School,Eufaula City,Eufaula,495,373,Yes under Community Eligibility Option (CEO),true
Moores Mill Intermediate School,Madison County,New Market,675,277,Yes participating without using any Provision or the CEO,false
Morningside Elementary School,Mobile County,Mobile,480,436,Yes under Community Eligibility Option (CEO),false
Morningview Elementary School,Montgomery County,Montgomery,434,341,Yes under Community Eligibility Option (CEO),false
Morris Avenue Intermediate School,Opelika City,Opelika,397,280,Yes participating without using any Provision or the CEO,false
Morris Elementary School,Huntsville City,Huntsville,532,379,Yes under Community Eligibility Option (CEO),false
Morris Elementary School,Montgomery County,Montgomery,414,374,Yes under Community Eligibility Option (CEO),false
Morris Middle School,Huntsville City,Huntsville,397,294,Yes under Community Eligibility Option (CEO),false
Morris Slingluff Elementary School,Dothan City,Dothan,381,322,Yes under Community Eligibility Option (CEO),false
Mortimer Jordan High School,Jefferson County,Kimberly,886,309,Yes under Community Eligibility Option (CEO),false
Moulton Elementary School,Lawrence County,Moulton,695,340,Yes under Community Eligibility Option (CEO),false
Moulton Middle School,Lawrence County,Moulton,505,270,Yes under Community Eligibility Option (CEO),true
Moundville Elementary School,Hale County,Moundville,586,316,Yes under Community Eligibility Option (CEO),false
Mount Hope,Lawrence County,Mt Hope,117,65,Yes under Community Eligibility Option (CEO),false
Mount Olive Elementary School,Jefferson County,Mount Olive,286,83,Yes under Community Eligibility Option (CEO),false
Mount Olive Intermediate School,Russell County,Fort Mitchell,345,130,Yes under Community Eligibility Option (CEO),false
Mountain Brook Elementary School,Mountain Brook City,Mountain Brook,551,11,Yes participating without using any Provision or the CEO,false
Mountain Brook High School,Mountain Brook City,Mountain Brook,985,28,Yes participating without using any Provision or the CEO,false
Mountain Brook Junior High School,Mountain Brook City,Mountain Brook,1005,33,Yes participating without using any Provision or the CEO,false
Mountain Gap Elementary School,Huntsville City,Huntsville,341,107,Yes under Community Eligibility Option (CEO),false
Mountain Gap Middle School,Huntsville City,Huntsville,366,123,Yes under Community Eligibility Option (CEO),false
Mt Carmel Elementary School,Madison County,Huntsville,638,207,Yes participating without using any Provision or the CEO,false
Mt Laurel Elementary School,Shelby County,Birmingham,498,99,Yes participating without using any Provision or the CEO,false
Mt Olive Primary School,Russell County,Ft Mitchell,424,137,Yes under Community Eligibility Option (CEO),false
Mulkey Elementary School,Geneva City,Geneva,562,288,Yes under Community Eligibility Option (CEO),false
Munford Elementary School,Talladega County,Munford,770,408,Yes under Community Eligibility Option (CEO),false
Munford High School,Talladega County,Munford,385,187,Yes under Community Eligibility Option (CEO),true
Munford Middle School,Talladega County,Munford,308,168,Yes under Community Eligibility Option (CEO),true
Murphy High School,Mobile County,Mobile,1212,844,Yes under Community Eligibility Option (CEO),true
Muscle Shoals High School,Muscle Shoals City,Muscle Shoals,864,291,Yes under Community Eligibility Option (CEO),false
Muscle Shoals Middle School,Muscle Shoals City,Muscle Shoals,642,213,Yes under Community Eligibility Option (CEO),false
Myrtlewood Elementary School,Tuscaloosa County,Fosters,280,129,Yes under Community Eligibility Option (CEO),false
Nan Gray Davis Elementary School,Mobile County,Theodore,499,355,Yes under Community Eligibility Option (CEO),false
Nathaniel H Stephens Elementary School,Alexander City,Alexander City,436,311,Yes under Community Eligibility Option (CEO),false
New Bethel Elementary School,Colbert County,Tuscumbia,159,69,Yes under Community Eligibility Option (CEO),false
New Brockton Elementary School,Coffee County,New Brockton,727,360,Yes under Community Eligibility Option (CEO),false
New Brockton High School,Coffee County,New Brockton,455,236,Yes under Community Eligibility Option (CEO),true
New Brockton Middle School,Coffee County,New Brockton,360,202,Yes under Community Eligibility Option (CEO),false
New Century Technology High School,Huntsville City,Huntsville,366,76,Yes under Community Eligibility Option (CEO),false
New Hope Elementary School,Madison County,New Hope,534,252,Yes participating without using any Provision or the CEO,false
New Hope High School,Madison County,New Hope,598,289,Yes participating without using any Provision or the CEO,true
New Market School,Madison County,New Market,426,189,Yes participating without using any Provision or the CEO,false
Newton Elementary School,Dale County,Newton,293,169,Yes under Community Eligibility Option (CEO),false
Nicholslawson Middle School,Sylacauga City,Sylacauga,446,268,Yes under Community Eligibility Option (CEO),true
Nixon Elementary School,Montgomery County,Montgomery,476,398,Yes under Community Eligibility Option (CEO),false
North Jackson High School,Jackson County,Stevenson,432,244,Yes under Community Eligibility Option (CEO),true
North Jefferson Middle School,Jefferson County,Kimberly,669,233,Yes under Community Eligibility Option (CEO),false
North Mobile County Middle School,Mobile County,Axis,422,312,Yes under Community Eligibility Option (CEO),true
North Sand Mountain School,Jackson County,Higdon,694,273,Yes under Community Eligibility Option (CEO),true
Northport Elementary School,Tuscaloosa County,Northport,558,174,Yes participating without using any Provision or the CEO,false
Northport Intermediate School,Tuscaloosa County,Northport,500,220,Yes participating without using any Provision or the CEO,false
Northridge High School,Tuscaloosa City,Tuscaloosa,1153,389,Yes under Community Eligibility Option (CEO),false
Northridge Middle School,Tuscaloosa City,Tuscaloosa,775,303,Yes under Community Eligibility Option (CEO),false
Northside High School,Tuscaloosa County,Northport,535,205,Yes participating without using any Provision or the CEO,false
Northside Middle School,Tuscaloosa County,Northport,394,108,Yes under Community Eligibility Option (CEO),false
Northside School,Opelika City,Opelika,464,296,Yes participating without using any Provision or the CEO,false
Norwood Elementary School,Birmingham City,Birmingham,261,203,Yes under Community Eligibility Option (CEO),false
Notasulga High School,Macon County,Notasulga,258,202,Yes under Community Eligibility Option (CEO),true
Oak Grove Elementary School,Jefferson County,Bessemer,576,224,Yes under Community Eligibility Option (CEO),false
Oak Grove High School,Jefferson County,Bessemer,777,311,Yes under Community Eligibility Option (CEO),false
Oak Mountain Elementary School,Shelby County,Birmingham,675,150,Yes participating without using any Provision or the CEO,false
Oak Mountain High School,Shelby County,Birmingham,1648,384,Yes participating without using any Provision or the CEO,false
Oak Mountain Intermediate School,Shelby County,Birmingham,636,180,Yes participating without using any Provision or the CEO,false
Oak Mountain Middle School,Shelby County,Birmingham,1168,298,Yes participating without using any Provision or the CEO,false
Oak Park Elementary School,Decatur City,Decatur,481,341,Yes under Community Eligibility Option (CEO),false
Oakdale Elementary School,Tuscaloosa City,Tuscaloosa,292,235,Yes under Community Eligibility Option (CEO),false
Oakman Elementary School,Walker County,Oakman,356,199,Yes under Community Eligibility Option (CEO),false
Oakman High School,Walker County,Oakman,315,158,Yes under Community Eligibility Option (CEO),false
Oakman Middle School,Walker County,Oakman,249,113,Yes under Community Eligibility Option (CEO),true
Odenville Elementary School,St Clair County,Odenville,435,221,Yes under Community Eligibility Option (CEO),false
Odenville Intermediate School,St Clair County,Odenville,355,210,Yes under Community Eligibility Option (CEO),false
Odenville Middle School,St Clair County,Odenville,534,287,Yes under Community Eligibility Option (CEO),true
Ogletree Elementary School,Auburn City,Auburn,523,187,Yes participating without using any Provision or the CEO,false
Ohatchee Elementary School,Calhoun County,Ohatchee,472,253,Yes under Community Eligibility Option (CEO),false
Ohatchee High School,Calhoun County,Ohatchee,391,174,Yes under Community Eligibility Option (CEO),true
Old Shell Road Magnet School,Mobile County,Mobile,369,194,Yes under Community Eligibility Option (CEO),false
Olive J Dodge Elementary School,Mobile County,Mobile,862,621,Yes under Community Eligibility Option (CEO),false
Oliver Elementary School,Russell County,Seale,481,265,Yes under Community Eligibility Option (CEO),false
Oliver K5 School,Birmingham City,Birmingham,343,292,Yes under Community Eligibility Option (CEO),false
Oneonta Elementary School,Oneonta City,Oneonta,663,303,Yes under Community Eligibility Option (CEO),false
Oneonta High School,Oneonta City,Oneonta,401,159,Yes under Community Eligibility Option (CEO),true
Oneonta Middle School,Oneonta City,Oneonta,316,148,Yes under Community Eligibility Option (CEO),true
Opelika High School,Opelika City,Opelika,1590,1009,Yes participating without using any Provision or the CEO,true
Opelika Middle School,Opelika City,Opelika,812,594,Yes participating without using any Provision or the CEO,true
Opp Elementary School,Opp City,Opp,547,337,Yes under Community Eligibility Option (CEO),false
Opp High School,Opp City,Opp,396,211,Yes under Community Eligibility Option (CEO),false
Opp Middle School,Opp City,Opp,379,240,Yes under Community Eligibility Option (CEO),true
Orange Beach Elementary School,Orange Beach City,Orange Beach,600,116,Yes participating without using any Provision or the CEO,false
Orange Beach Middlehigh School,Orange Beach City,Orange Beach,662,124,Yes participating without using any Provision or the CEO,false
Orchard Elementary School,Mobile County,Mobile,622,513,Yes under Community Eligibility Option (CEO),false
Orourke Elementary School,Mobile County,Mobile,799,464,Yes under Community Eligibility Option (CEO),false
Ossie Ware Mitchell Middle School,Birmingham City,Birmingham,330,290,Yes under Community Eligibility Option (CEO),true
Owens Cross Roads School,Madison County,Owens Cross Roads,338,160,Yes participating without using any Provision or the CEO,false
Oxford Elementary School,Oxford City,Oxford,837,471,Yes under Community Eligibility Option (CEO),false
Oxford High School,Oxford City,Oxford,1242,654,Yes under Community Eligibility Option (CEO),false
Oxford Middle School,Oxford City,Oxford,619,361,Yes under Community Eligibility Option (CEO),true
Oxmoor K5,Birmingham City,Birmingham,512,393,Yes under Community Eligibility Option (CEO),false
Paine Elementary School,Trussville City,Trussville,1338,203,Yes participating without using any Provision or the CEO,false
Park Crossing High School,Montgomery County,Montgomery,882,496,Yes under Community Eligibility Option (CEO),true
Parker High School,Birmingham City,Birmingham,942,753,Yes under Community Eligibility Option (CEO),true
Parkside Elementary School,Cullman County,Baileyton,379,207,Yes under Community Eligibility Option (CEO),true
Parrish Elementarymiddle School,Walker County,Parrish,288,177,Yes under Community Eligibility Option (CEO),true
Paul W Bryant High School,Tuscaloosa City,Cottondale,1134,735,Yes under Community Eligibility Option (CEO),true
Payne Elementary School,Selma City,Selma,164,158,Yes under Community Eligibility Option (CEO),false
Pearl Haskew Elementary,Mobile County,Irvington,546,389,Yes under Community Eligibility Option (CEO),false
Pelham High School,Pelham City,Pelham,1076,465,Yes participating without using any Provision or the CEO,false
Pelham Oaks,Pelham City,Pelham,750,402,Yes participating without using any Provision or the CEO,false
Pelham Park Middle School,Pelham City,Pelham,835,385,Yes participating without using any Provision or the CEO,false
Pelham Ridge,Pelham City,Pelham,783,379,Yes participating without using any Provision or the CEO,false
Pell City High School,Pell City,Pell City,1193,659,Yes participating without using any Provision or the CEO,false
Percy Julian High School,Montgomery County,Montgomery,1282,1015,Yes under Community Eligibility Option (CEO),true
Perdido Elementary School,Baldwin County,Perdido,572,289,Yes under Community Eligibility Option (CEO),true
Peter F Alba Middle School,Mobile County,Bayou La Batre,443,309,Yes under Community Eligibility Option (CEO),true
Phenix City Elementary School,Phenix City,Phenix City,683,503,Yes under Community Eligibility Option (CEO),false
Phenix City Intermediate School,Phenix City,Phenix City,1068,680,Yes under Community Eligibility Option (CEO),false
Phil Campbell Elementary School,Franklin County,Phil Campbell,441,263,Yes under Community Eligibility Option (CEO),false
Phil Campbell High School,Franklin County,Phil Campbell,382,220,Yes under Community Eligibility Option (CEO),true
Phillips Academy,Birmingham City,Birmingham,609,342,Yes under Community Eligibility Option (CEO),true
Phillips Elementary School,Marion County,Bear Creek,240,165,Yes under Community Eligibility Option (CEO),false
Phillips High School,Marion County,Bear Creek,200,134,Yes under Community Eligibility Option (CEO),true
Phillips Preparatory Middle School,Mobile County,Mobile,453,196,Yes under Community Eligibility Option (CEO),false
Pick Elementary School,Auburn City,Auburn,464,177,Yes participating without using any Provision or the CEO,false
Pickens County High School,Pickens County,Reform,265,207,Yes under Community Eligibility Option (CEO),true
Piedmont Elementary School,Piedmont City,Piedmont,542,319,Yes under Community Eligibility Option (CEO),false
Piedmont High School,Piedmont City,Piedmont,315,178,Yes under Community Eligibility Option (CEO),true
Piedmont Middle School,Piedmont City,Piedmont,223,132,Yes under Community Eligibility Option (CEO),true
Pike County Elementary School,Pike County,Brundidge,454,362,Yes under Community Eligibility Option (CEO),false
Pike County High School,Pike County,Brundidge,484,375,Yes under Community Eligibility Option (CEO),true
Pike Road Elementary School,Pike Road City,Pike Road,888,200,Yes participating without using any Provision or the CEO,false
Pike Road High School,Pike Road City,Pike Road,833,199,Yes participating without using any Provision or the CEO,false
Pike Road Intermediate School,Pike Road City,Pike Road,652,164,Yes participating without using any Provision or the CEO,false
Pike Road Jr High School,Pike Road City,Pike Road,449,103,Yes participating without using any Provision or the CEO,false
Pillans Middle School,Mobile County,Mobile,440,395,Yes under Community Eligibility Option (CEO),true
Pine Grove Elementary School,Baldwin County,Bay Minette,449,334,Yes under Community Eligibility Option (CEO),false
Pine Level Elementary School,Autauga County,Deatsville,949,413,Yes under Community Eligibility Option (CEO),false
Pinecrest Elementary School,Sylacauga City,Sylacauga,426,267,Yes under Community Eligibility Option (CEO),false
Pinedale Elementary School,Enterprise City,Enterprise,350,236,Yes participating without using any Provision or the CEO,false
Pinson Elementary School,Jefferson County,Pinson,753,442,Yes under Community Eligibility Option (CEO),false
Pinson Valley High School,Jefferson County,Pinson,1025,682,Yes under Community Eligibility Option (CEO),true
Pintlala Elementary School,Montgomery County,Hope Hull,170,108,Yes under Community Eligibility Option (CEO),false
Pisgah High School,Jackson County,Pisgah,598,303,Yes under Community Eligibility Option (CEO),true
Pizitz Middle School,Vestavia Hills City,Vestavia,1131,115,Yes participating without using any Provision or the CEO,false
Plainview School,DeKalb County,Rainsville,1167,619,Yes under Community Eligibility Option (CEO),true
Pleasant Grove Elementary School,Cleburne County,Heflin,206,113,Yes under Community Eligibility Option (CEO),false
Pleasant Grove Elementary School,Jefferson County,Pleasant Grove,524,336,Yes under Community Eligibility Option (CEO),false
Pleasant Grove High School,Jefferson County,Pleasant Grove,752,477,Yes under Community Eligibility Option (CEO),true
Pleasant Home School,Covington County,Andalusia,508,280,Yes under Community Eligibility Option (CEO),true
Pleasant Valley Elementary School,Calhoun County,Jacksonville,458,239,Yes under Community Eligibility Option (CEO),false
Pleasant Valley High School,Calhoun County,Jacksonville,393,176,Yes under Community Eligibility Option (CEO),false
Pollardmccall Junior High School,Escambia County,Brewton,200,107,Yes under Community Eligibility Option (CEO),true
Prattville Elementary School,Autauga County,Prattville,546,299,Yes under Community Eligibility Option (CEO),false
Prattville High School,Autauga County,Prattville,1844,694,Yes under Community Eligibility Option (CEO),false
Prattville Intermediate School,Autauga County,Prattville,518,247,Yes under Community Eligibility Option (CEO),false
Prattville Junior High School,Autauga County,Prattville,928,368,Yes under Community Eligibility Option (CEO),false
Prattville Kindergarten School,Autauga County,Prattville,408,205,Yes under Community Eligibility Option (CEO),false
Prattville Primary School,Autauga County,Prattville,544,299,Yes under Community Eligibility Option (CEO),false
Priceville Elementary School,Morgan County,Priceville,674,229,Yes participating without using any Provision or the CEO,false
Priceville High School,Morgan County,Decatur,506,138,Yes participating without using any Provision or the CEO,false
Priceville Junior High School,Morgan County,Decatur,483,188,Yes participating without using any Provision or the CEO,false
Princeton School,Birmingham City,Birmingham,195,108,Yes under Community Eligibility Option (CEO),false
Providence Elementary,Huntsville City,Huntsville,1152,682,Yes under Community Eligibility Option (CEO),false
R E Thompson Intermediate School,Tuscumbia City,Tuscumbia,360,201,Yes under Community Eligibility Option (CEO),false
Rachel Patterson Elementary School,Escambia County,Atmore,509,434,Yes under Community Eligibility Option (CEO),false
Ragland High School,St Clair County,Ragland,411,278,Yes under Community Eligibility Option (CEO),true
Rainbow Elementary School,Madison City,Madison,725,190,Yes participating without using any Provision or the CEO,false
Rainbow Middle School,Etowah County,Rainbow City,634,255,Yes under Community Eligibility Option (CEO),false
Ramsay High School,Birmingham City,Birmingham,762,386,Yes under Community Eligibility Option (CEO),true
Ranburne Elementary School,Cleburne County,Ranburne,343,154,Yes under Community Eligibility Option (CEO),false
Ranburne High School,Cleburne County,Ranburne,526,206,Yes under Community Eligibility Option (CEO),true
Randolph County High School,Randolph County,Wedowee,441,281,Yes under Community Eligibility Option (CEO),true
Randolph Elementary School,Bibb County,Randolph,225,111,Yes under Community Eligibility Option (CEO),false
Randolph Park Elementary School,Anniston City,Anniston,339,286,Yes under Community Eligibility Option (CEO),false
Raymond L Young Elementary School,Talladega City,Talladega,174,99,Yes under Community Eligibility Option (CEO),false
Red Bay Elementary,Franklin County,Red Bay,410,169,Yes under Community Eligibility Option (CEO),false
Red Bay High School,Franklin County,Red Bay,322,125,Yes under Community Eligibility Option (CEO),false
Red Level School,Covington County,Red Level,535,341,Yes under Community Eligibility Option (CEO),false
Redland Elementary School,Elmore County,Wetumpka,730,189,Yes under Community Eligibility Option (CEO),false
Redland Middle School,Elmore County,Wetumpka,579,210,Yes under Community Eligibility Option (CEO),false
Reeltown Elementary School,Tallapoosa County,Notasulga,446,237,Yes under Community Eligibility Option (CEO),false
Reeltown High School,Tallapoosa County,Notasulga,495,235,Yes under Community Eligibility Option (CEO),true
Reform Elementary School,Pickens County,Reform,174,133,Yes under Community Eligibility Option (CEO),false
Rehobeth Elementary School,Houston County,Rehobeth,590,314,Yes under Community Eligibility Option (CEO),false
Rehobeth High School,Houston County,Dothan,786,377,Yes under Community Eligibility Option (CEO),false
Rehobeth Middle School,Houston County,Rehobeth,408,224,Yes under Community Eligibility Option (CEO),true
Rehobeth Primary School,Houston County,Dothan,761,399,Yes under Community Eligibility Option (CEO),false
Renaissance Virtual School,Athens City,Athens,350,122,Yes participating without using any Provision or the CEO,false
Repton Junior High School,Conecuh County,Repton,129,91,Yes under Community Eligibility Option (CEO),true
Richard Arrington Elementary,Birmingham City,Birmingham,341,274,Yes under Community Eligibility Option (CEO),false
Richland Elementary School,Auburn City,Auburn,426,160,Yes participating without using any Provision or the CEO,false
Ridgecrest Elementary School,Huntsville City,Huntsville,463,323,Yes under Community Eligibility Option (CEO),false
Ridgecrest Elementary School,Phenix City,Phenix City,722,477,Yes under Community Eligibility Option (CEO),false
Riverchase Elementary School,Hoover City,Hoover,562,221,Yes participating without using any Provision or the CEO,false
Riverton Elementary School,Madison County,Huntsville,596,173,Yes participating without using any Provision or the CEO,false
Riverton Intermediate School,Madison County,Huntsville,872,283,Yes participating without using any Provision or the CEO,false
Robert Brown Middle School,Greene County,Eutaw,309,278,Yes under Community Eligibility Option (CEO),true
Robert C Hatch High School,Perry County,Uniontown,402,352,Yes under Community Eligibility Option (CEO),true
Robert D Sloman Primary,Marshall County,Douglas,613,372,Yes under Community Eligibility Option (CEO),false
Robert E Lee Elementary,Satsuma City,Satsuma,805,367,Yes participating without using any Provision or the CEO,false
Robert F Bumpus Middle School,Hoover City,Hoover,1192,269,Yes participating without using any Provision or the CEO,false
Robertsdale Elementary School,Baldwin County,Robertsdale,1081,614,Yes under Community Eligibility Option (CEO),false
Robertsdale High School,Baldwin County,Robertsdale,1418,692,Yes under Community Eligibility Option (CEO),false
Robinson Elementary School,Birmingham City,Birmingham,354,279,Yes under Community Eligibility Option (CEO),false
Robinson Primary School,Fairfield City,Fairfield,238,206,Yes under Community Eligibility Option (CEO),false
Rock Mills Junior High School,Randolph County,Roanoke,177,118,Yes under Community Eligibility Option (CEO),true
Rock Quarry Elementary School,Tuscaloosa City,Tuscaloosa,671,90,Yes under Community Eligibility Option (CEO),false
Rockwell Elementary School,Baldwin County,Spanish Fort,682,121,Yes under Community Eligibility Option (CEO),false
Rocky Ridge Elementary School,Hoover City,Hoover,577,210,Yes participating without using any Provision or the CEO,false
Roger B Chaffee Elementary School,Huntsville City,Huntsville,396,182,Yes under Community Eligibility Option (CEO),false
Rogers Elementary School,Lauderdale County,Florence,592,280,Yes under Community Eligibility Option (CEO),false
Rogers High School,Lauderdale County,Florence,510,186,Yes under Community Eligibility Option (CEO),true
Rolling Hills Elementary School,Huntsville City,Huntsville,483,349,Yes under Community Eligibility Option (CEO),false
Ronald McNair 78,Huntsville City,Huntsville,390,302,Yes under Community Eligibility Option (CEO),true
Rosalie Elementary School,Jackson County,Pisgah,173,103,Yes under Community Eligibility Option (CEO),true
