school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Benton Elementary School,Fairfield Community Schools,Goshen,481,99,Yes participating without using any Provision or the CEO,false
Berry Preschool,Logansport Community Sch Corp,Logansport,122,56,No,false
Bethel Park Elementary | Piloted Schools,pilotED Schools,Indianapolis,225,153,Yes under Community Eligibility Option (CEO),false
Beveridge Elementary School,Gary Community School Corp,Gary,374,249,Yes under Community Eligibility Option (CEO),false
Binford Elementary School,Monroe County Community Sch Corp,Bloomington,507,105,Yes participating without using any Provision or the CEO,false
Bittersweet Elementary School,Penn-Harris-Madison School Corp,Mishawaka,494,168,Yes participating without using any Provision or the CEO,false
Blackford Intermediate School,Blackford County Schools,Hartford City,447,314,Yes under Community Eligibility Option (CEO),false
Blackford Jr-Sr High School,Blackford County Schools,Hartford City,651,393,Yes under Community Eligibility Option (CEO),true
Blackford Primary School,Blackford County Schools,Hartford City,314,209,Yes under Community Eligibility Option (CEO),false
Blackhawk Middle School,Fort Wayne Community Schools,Fort Wayne,814,401,Yes under Community Eligibility Option (CEO),true
Blair Pointe Upper Elementary,Peru Community Schools,Peru,574,319,Yes under Community Eligibility Option (CEO),false
Blanche E Fuqua Elementary School,Vigo County School Corp,Terre Haute,354,295,Yes participating without using any Provision or the CEO,false
Bloomfield Elementary School,Bloomfield School District,Bloomfield,416,221,Yes participating without using any Provision or the CEO,false
Bloomfield Elementary School,Jay School Corporation,Bryant,279,126,Yes participating without using any Provision or the CEO,false
Bloomfield High School,Bloomfield School District,Bloomfield,208,88,Yes participating without using any Provision or the CEO,false
Bloomfield Middle School,Bloomfield School District,Bloomfield,228,109,Yes participating without using any Provision or the CEO,false
Bloomingdale Elementary School,Fort Wayne Community Schools,Fort Wayne,331,256,Yes under Community Eligibility Option (CEO),false
Bloomington Graduation School,Monroe County Community Sch Corp,Bloomington,99,59,Yes under Community Eligibility Option (CEO),true
Bloomington High School North,Monroe County Community Sch Corp,Bloomington,1528,544,Yes participating without using any Provision or the CEO,false
Bloomington High School South,Monroe County Community Sch Corp,Bloomington,1691,511,Yes participating without using any Provision or the CEO,false
Blue Academy,MSD Decatur Township,Indianapolis,687,419,Yes under Community Eligibility Option (CEO),false
Blue Ridge Primary Elementary Sch,Community Schools of Frankfort,Frankfort,456,246,Yes under Community Eligibility Option (CEO),false
Blue River Valley Elementary Sch,Blue River Valley Schools,New Castle,331,180,Yes participating without using any Provision or the CEO,false
Blue River Valley Jr-Sr High Sch,Blue River Valley Schools,New Castle,289,146,Yes participating without using any Provision or the CEO,false
Bluffton High School,MSD Bluffton-Harrison,Bluffton,507,210,Yes participating without using any Provision or the CEO,true
Bluffton-Harrison Elementary Sch,MSD Bluffton-Harrison,Bluffton,750,435,Yes participating without using any Provision or the CEO,false
Bluffton-Harrison Middle School,MSD Bluffton-Harrison,Bluffton,556,290,Yes participating without using any Provision or the CEO,true
Bon Air Elementary School,Kokomo School Corporation,Kokomo,261,202,Yes under Community Eligibility Option (CEO),false
Bon Air Middle School,Kokomo School Corporation,Kokomo,190,142,Yes under Community Eligibility Option (CEO),true
Booker T Washington Alt Sch,Vigo County School Corp,Terre Haute,62,45,Yes participating without using any Provision or the CEO,false
Boone Grove Elementary School,Porter Township School Corp,Boone Grove,198,53,Yes participating without using any Provision or the CEO,false
Boone Grove High School,Porter Township School Corp,Valparaiso,467,127,Yes participating without using any Provision or the CEO,false
Boone Grove Middle School,Porter Township School Corp,Boone Grove,292,84,Yes participating without using any Provision or the CEO,false
Boone Meadow,Zionsville Community Schools,Whitestown,545,67,Yes participating without using any Provision or the CEO,false
Boonville High School,Warrick County School Corp,Boonville,892,387,Yes participating without using any Provision or the CEO,false
Boonville Middle School,Warrick County School Corp,Boonville,682,348,Yes participating without using any Provision or the CEO,true
Boulevard Elementary School,Kokomo School Corporation,Kokomo,340,181,Yes under Community Eligibility Option (CEO),false
Bradie Shrum Elementary,Salem Community Schools,Salem,748,423,Yes under Community Eligibility Option (CEO),false
Brandywine Elementary School,New Palestine Community Schools,Greenfield,338,87,Yes participating without using any Provision or the CEO,false
Break-O-Day Elementary School,Clark-Pleasant Community Sch Corp,New Whiteland,499,296,Yes participating without using any Provision or the CEO,false
Bremen Elementary/Middle School,Bremen Public Schools,Bremen,1015,527,Yes participating without using any Provision or the CEO,true
Bremen Senior High School,Bremen Public Schools,Bremen,482,192,Yes participating without using any Provision or the CEO,false
Brentwood Elementary School,Fort Wayne Community Schools,Fort Wayne,415,303,Yes under Community Eligibility Option (CEO),false
Brentwood Elementary School,Plainfield Community School Corp,Plainfield,420,219,Yes participating without using any Provision or the CEO,false
Bridgeport Elementary School,MSD Wayne Township,Indianapolis,692,448,Yes under Community Eligibility Option (CEO),false
Bright Elementary School,Sunman-Dearborn Com Sch Corp,Lawrenceburg,534,108,Yes participating without using any Provision or the CEO,false
