school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Logan-Magnolia Elementary School,Logan-Magnolia Comm School District,Logan,431,139,Yes participating without using any Provision or the CEO,false
Logan-Magnolia Jr-Sr High School,Logan-Magnolia Comm School District,Logan,294,78,Yes participating without using any Provision or the CEO,false
Lone Tree Elementary School,Lone Tree Comm School District,Lone Tree,196,65,Yes participating without using any Provision or the CEO,false
Lone Tree Middle-Senior High School,Lone Tree Comm School District,Lone Tree,205,61,Yes participating without using any Provision or the CEO,false
Longfellow Elementary,Marion Independent School District,Marion,254,108,Yes participating without using any Provision or the CEO,false
Longfellow Elementary School,Belle Plaine Comm School District,Belle Plaine,267,118,Yes participating without using any Provision or the CEO,false
Longfellow Elementary School,Council Bluffs Comm School District,Council Bluffs,431,197,Yes under Community Eligibility Option (CEO),false
Longfellow Elementary School,Iowa City Comm School District,Iowa City,325,174,Yes participating without using any Provision or the CEO,false
Lou Henry Elementary School,Waterloo Comm School District,Waterloo,460,303,Yes under Community Eligibility Option (CEO),false
Louisa-Muscatine Elementary,Louisa-Muscatine Comm School District,Letts,468,181,Yes participating without using any Provision or the CEO,false
Louisa-Muscatine Jr/Sr High School,Louisa-Muscatine Comm School District,Letts,353,144,Yes participating without using any Provision or the CEO,false
Lovejoy Elementary School,Des Moines Independent Comm School District,Des Moines,394,352,Yes under Community Eligibility Option (CEO),false
Lowell Elementary School,Waterloo Comm School District,Waterloo,538,419,Yes under Community Eligibility Option (CEO),false
Lucia Wallace Elementary School,Algona Comm School District,Algona,226,89,Yes participating without using any Provision or the CEO,false
Lynnville-Sully Elementary School,Lynnville-Sully Comm School District,Sully,224,65,Yes participating without using any Provision or the CEO,false
Lynnville-Sully High School,Lynnville-Sully Comm School District,Sully,160,36,Yes participating without using any Provision or the CEO,false
Lynnville-Sully Middle School,Lynnville-Sully Comm School District,Sully,121,27,Yes participating without using any Provision or the CEO,false
Madison Elementary School,Cedar Rapids Comm School District,Cedar Rapids,153,75,Yes under Community Eligibility Option (CEO),false
Madison Elementary School,Davenport Comm School District,Davenport,318,256,Yes under Community Eligibility Option (CEO),false
Madison Elementary School,Des Moines Independent Comm School District,Des Moines,285,253,Yes under Community Eligibility Option (CEO),false
Madison Elementary School,Muscatine Comm School District,Muscatine,372,189,Yes under Community Eligibility Option (CEO),false
Madison Elementary School,Pella Comm School District,Pella,401,85,Yes participating without using any Provision or the CEO,false
Madrid Elementary Preschool,Madrid Comm School District,Madrid,23,4,Yes participating without using any Provision or the CEO,false
Madrid Elementary School,Madrid Comm School District,Madrid,259,59,Yes participating without using any Provision or the CEO,false
Madrid High School,Madrid Comm School District,Madrid,195,36,Yes participating without using any Provision or the CEO,false
Madrid Junior High School,Madrid Comm School District,Madrid,151,34,Yes participating without using any Provision or the CEO,false
Manson Northwest Webster Elementary,Manson Northwest Webster Comm School District,Barnum,439,139,Yes participating without using any Provision or the CEO,false
Manson Northwest Webster Junior High/High School,Manson Northwest Webster Comm School District,Manson,337,102,Yes participating without using any Provision or the CEO,false
Maple Grove Elementary,Cedar Rapids Comm School District,Cedar Rapids,539,222,Yes participating without using any Provision or the CEO,false
Maple Grove Elementary School,Waukee Comm School District,West Des Moines,577,195,Yes participating without using any Provision or the CEO,false
Maple Valley-Anthon Oto High School,Maple Valley-Anthon Oto Comm School District,Mapleton,256,96,Yes participating without using any Provision or the CEO,false
Mapleton Elementary School,Maple Valley-Anthon Oto Comm School District,Mapleton,182,100,Yes participating without using any Provision or the CEO,false
Maquoketa Community High School,Maquoketa Comm School District,Maquoketa,477,253,Yes participating without using any Provision or the CEO,false
Maquoketa Middle School,Maquoketa Comm School District,Maquoketa,315,176,Yes participating without using any Provision or the CEO,true
Maquoketa Valley Middle School,Maquoketa Valley Comm School District,Delhi,145,40,Yes participating without using any Provision or the CEO,false
Maquoketa Valley Senior High School,Maquoketa Valley Comm School District,Delhi,206,66,Yes participating without using any Provision or the CEO,false
Marion High School,Marion Independent School District,Marion,735,200,Yes participating without using any Provision or the CEO,false
Mark Twain Elementary,Iowa City Comm School District,Iowa City,213,142,Yes participating without using any Provision or the CEO,false
Mark Twain Elementary School,Bettendorf Comm School District,Bettendorf,409,193,Yes under Community Eligibility Option (CEO),false
Marnie Simons Elementary School,Hamburg Comm School District,Hamburg,102,64,Yes under Community Eligibility Option (CEO),false
Marshall Elementary School,Dubuque Comm School District,Dubuque,323,206,Yes under Community Eligibility Option (CEO),false
Marshalltown High School,Marshalltown Comm School District,Marshalltown,1629,1183,Yes under Community Eligibility Option (CEO),true
Marshalltown Virtual Academy,Marshalltown Comm School District,Marshalltown,90,61,Yes participating without using any Provision or the CEO,false
Martensdale Elementary School,Martensdale-St Marys Comm School District,Martensdale,307,76,Yes participating without using any Provision or the CEO,false
Martensdale-St Marys Jr-Sr High School,Martensdale-St Marys Comm School District,Martensdale,225,60,Yes participating without using any Provision or the CEO,false
Mary Welsh Elementary,Williamsburg Comm School District,Williamsburg,604,136,Yes participating without using any Provision or the CEO,false
Mason City High School,Mason City Comm School District,Mason City,891,367,Yes participating without using any Provision or the CEO,false
Mason City Virtual Academy,Mason City Comm School District,Mason City,88,38,Yes participating without using any Provision or the CEO,false
McCombs Middle School,Des Moines Independent Comm School District,Des Moines,670,558,Yes under Community Eligibility Option (CEO),true
McGregor Intermediate School,MFL MarMac Comm School District,Mcgregor,130,42,Yes participating without using any Provision or the CEO,false
McKee Elementary School,Des Moines Independent Comm School District,Des Moines,235,155,Yes under Community Eligibility Option (CEO),false
McKinley Elementary School,Davenport Comm School District,Davenport,421,201,Yes under Community Eligibility Option (CEO),false
McKinley Elementary School,Des Moines Independent Comm School District,Des Moines,275,239,Yes under Community Eligibility Option (CEO),false
McKinley Elementary School,Muscatine Comm School District,Muscatine,394,241,Yes under Community Eligibility Option (CEO),false
McKinley STEAM Academy,Cedar Rapids Comm School District,Cedar Rapids,426,258,Yes under Community Eligibility Option (CEO),true
Meadow View Elementary,Adel DeSoto Minburn Comm School District,Adel,520,102,Yes participating without using any Provision or the CEO,false
Mediapolis Elementary School,Mediapolis Comm School District,Mediapolis,432,159,Yes participating without using any Provision or the CEO,false
