school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Spring Valley Colony Elementary - 05,Wessington Springs School District 36-2,Wessington Springs,16,,No,false
Springfield Elementary - 03,Bon Homme School District 04-2,Springfield,57,25,Yes participating without using any Provision or the CEO,false
Stagebarn Middle School - 10,Meade School District 46-1,Summerset,432,122,Yes participating without using any Provision or the CEO,false
Stanley County Elementary - 08,Stanley County School District 57-1,Fort Pierre,178,58,Yes participating without using any Provision or the CEO,false
Stanley County High School - 01,Stanley County School District 57-1,Fort Pierre,142,37,Yes participating without using any Provision or the CEO,false
Stanley County Middle School - 02,Stanley County School District 57-1,Fort Pierre,106,25,Yes participating without using any Provision or the CEO,false
Stevens High School - 42,Rapid City Area School District 51-4,Rapid City,1771,213,Yes participating without using any Provision or the CEO,false
Stewart Elementary - 05,Yankton School District 63-3,Yankton,271,103,Yes participating without using any Provision or the CEO,false
Structured Teaching - 12,Sioux Falls School District 49-5,Sioux Falls,16,12,Yes participating without using any Provision or the CEO,true
Sturgis Brown High School - 01,Meade School District 46-1,Sturgis,845,242,Yes participating without using any Provision or the CEO,false
Sturgis Elementary - 03,Meade School District 46-1,Sturgis,531,216,Yes participating without using any Provision or the CEO,false
Sturgis Williams Middle School - 02,Meade School District 46-1,Sturgis,490,211,Yes participating without using any Provision or the CEO,false
Sully Buttes High School - 07,Agar-Blunt-Onida School District 58-3,Onida,71,12,Yes participating without using any Provision or the CEO,false
Sully Buttes Middle School - 06,Agar-Blunt-Onida School District 58-3,Onida,66,19,Yes participating without using any Provision or the CEO,false
Summit Elementary - 02,Summit School District 54-6,Summit,132,68,Yes participating without using any Provision or the CEO,true
Summit High School - 01,Summit School District 54-6,Summit,50,20,Yes participating without using any Provision or the CEO,true
Summit Oaks-Residential - 48,Sioux Falls School District 49-5,Sioux Falls,20,3,Yes participating without using any Provision or the CEO,false
Sunrise Colony - 15,Watertown School District 14-4,Summit,20,,No,false
Sunset Colony Elementary - 04,Britton-Hecla School District 45-4,Britton,32,29,Yes participating without using any Provision or the CEO,true
Sunset Colony High School - 06,Britton-Hecla School District 45-4,Britton,8,,Yes participating without using any Provision or the CEO,true
Susan B. Anthony Elementary - 66,Sioux Falls School District 49-5,Sioux Falls,472,290,Yes participating without using any Provision or the CEO,false
T F Riggs High School - 01,Pierre School District 32-2,Pierre,855,195,Yes participating without using any Provision or the CEO,false
Tea Area Frontier Elementary - 05,Tea Area School District 41-5,Sioux Falls,292,117,Yes participating without using any Provision or the CEO,false
Tea Area High School - 03,Tea Area School District 41-5,Tea,717,117,Yes participating without using any Provision or the CEO,false
Tea Area Legacy Elementary - 01,Tea Area School District 41-5,Tea,538,78,Yes participating without using any Provision or the CEO,false
Tea Area Middle School - 02,Tea Area School District 41-5,Tea,583,127,Yes participating without using any Provision or the CEO,false
Tea Area Venture Elementary - 06,Tea Area School District 41-5,Tea,379,78,Yes participating without using any Provision or the CEO,false
Terry Redlin Elementary - 11,Sioux Falls School District 49-5,Sioux Falls,412,351,Yes participating without using any Provision or the CEO,false
The Learning Lab Early Childhood - 74,Sioux Falls School District 49-5,Sioux Falls,65,65,Yes under Community Eligibility Option (CEO),false
Thunderbird Colony Elementary - 10,Faulkton Area Schools 24-4,Faulkton,33,,No,true
Timber Lake Elementary - 02,Timber Lake School District 20-3,Timber Lake,185,72,Yes participating without using any Provision or the CEO,false
Timber Lake High School - 01,Timber Lake School District 20-3,Timber Lake,117,43,Yes participating without using any Provision or the CEO,true
