school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Kaplan Elementary School,Vermilion Parish,Kaplan,550,380,Yes under Community Eligibility Option (CEO),false
Kaplan High School,Vermilion Parish,Kaplan,528,267,Yes under Community Eligibility Option (CEO),true
Katharine Drexel Elementary School,Lafayette Parish,Broussard,583,414,Yes under Community Eligibility Option (CEO),false
Keithville Elementary/Middle School,Caddo Parish,Keithville,818,617,Yes participating without using any Provision or the CEO,true
Kenilworth Science and Technology Academy,Pelican Educational Foundation- Kenilworth Science,Baton Rouge,694,572,Yes under Community Eligibility Option (CEO),false
Kenner Discovery Health Sciences Academy,Jefferson Parish,Kenner,2263,1552,Yes participating without using any Provision or the CEO,true
Kentwood High Magnet School,Tangipahoa Parish,Kentwood,259,239,Yes under Community Eligibility Option (CEO),true
Kinder Elementary School,Allen Parish,Kinder,524,371,Yes under Community Eligibility Option (CEO),false
Kinder High School,Allen Parish,Kinder,388,237,Yes under Community Eligibility Option (CEO),true
Kinder Middle School,Allen Parish,Kinder,333,210,Yes under Community Eligibility Option (CEO),true
Kingston Elementary School,Bossier Parish,Benton,768,190,Yes participating without using any Provision or the CEO,false
Kipp Believe,KIPP Believe,New Orleans,710,647,Yes under Community Eligibility Option (CEO),true
Kipp Central City,KIPP Central City,New Orleans,817,682,Yes under Community Eligibility Option (CEO),true
Kipp East,KIPP East Community Primary,New Orleans,921,816,Yes under Community Eligibility Option (CEO),false
Kipp Leadership,KIPP Leadership,New Orleans,890,807,Yes under Community Eligibility Option (CEO),true
Kipp Morial,KIPP Ernest N. Dutch Morial,New Orleans,951,839,Yes under Community Eligibility Option (CEO),true
Kiroli Elementary School,Ouachita Parish,West Monroe,450,212,Yes under Community Eligibility Option (CEO),false
Krotz Springs Elementary School,St. Landry Parish,Krotz Springs,211,145,Yes under Community Eligibility Option (CEO),true
L. Leo Judice Elementary School,Lafayette Parish,Scott,371,165,Yes under Community Eligibility Option (CEO),false
L.b. Landry High School,Lord Beaconsfield Landry-Oliver Perry Walker High,New Orleans,555,510,Yes under Community Eligibility Option (CEO),true
L.h. Marrero Middle School,Jefferson Parish,Marrero,619,433,Yes under Community Eligibility Option (CEO),true
L.j. Alleman Middle School,Lafayette Parish,Lafayette,890,417,Yes under Community Eligibility Option (CEO),true
L.p. Monteleone Junior High School,St. Tammany Parish,Mandeville,349,125,Yes under Community Eligibility Option (CEO),false
L.p. Vaughn Elementary & Middle School,Natchitoches Parish,Natchitoches,687,623,Yes under Community Eligibility Option (CEO),false
L.s. Rugg Elementary School,Rapides Parish,Alexandria,356,349,Yes under Community Eligibility Option (CEO),false
L.w. Higgins High School,Jefferson Parish,Marrero,1136,899,Yes under Community Eligibility Option (CEO),true
La School for Ag Science,Avoyelles Parish,Bunkie,412,191,Yes under Community Eligibility Option (CEO),true
Labadieville Middle School,Assumption Parish,Labadieville,191,158,Yes under Community Eligibility Option (CEO),true
Labadieville Primary School,Assumption Parish,Labadieville,256,215,Yes under Community Eligibility Option (CEO),false
Labelle Aire Elementary School,East Baton Rouge Parish,Baton Rouge,425,312,Yes under Community Eligibility Option (CEO),false
Lacache Middle School,Terrebonne Parish,Bourg,225,160,Yes under Community Eligibility Option (CEO),true
Lacassine High School,Jefferson Davis Parish,Lacassine,587,246,Yes under Community Eligibility Option (CEO),true
Lacoste Elementary School,St. Bernard Parish,Chalmette,621,343,Yes under Community Eligibility Option (CEO),false
Lafargue Elementary School,Avoyelles Parish,Effie,581,392,Yes under Community Eligibility Option (CEO),false
Lafayette High School,Lafayette Parish,Lafayette,1720,812,Yes under Community Eligibility Option (CEO),true
Lafayette Middle School,Lafayette Parish,Lafayette,351,294,Yes under Community Eligibility Option (CEO),true
Lafayette Renaissance Charter Academy,Lafayette Charter Foundation,Lafayette,2177,1809,Yes under Community Eligibility Option (CEO),true
Lagrange Elementary School,St. Mary Parish,Franklin,221,206,Yes under Community Eligibility Option (CEO),false
Lagrange High School,Calcasieu Parish,Lake Charles,881,693,Yes participating without using any Provision or the CEO,true
Lake Arthur Elementary School,Jefferson Davis Parish,Lake Arthur,441,270,Yes under Community Eligibility Option (CEO),false
Lake Arthur High School,Jefferson Davis Parish,Lake Arthur,365,197,Yes under Community Eligibility Option (CEO),true
