school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Alliance Marc & Eva Stern Math and Science,Alliance Marc & Eva Stern Math and Science District,Los Angeles,558,501,Yes under Community Eligibility Option (CEO),true
Alliance Margaret M. Bloomfield Technology Academy High,Alliance Margaret M. Bloomfield Tech Acad High DIST,Huntington Park,565,541,Yes under Community Eligibility Option (CEO),true
Alliance Marine - Innovation and Technology 6-12 Complex,Alliance Marine - Innovation and Tech 6-12 Complex DIST,Sun Valley,1100,1005,Yes under Community Eligibility Option (CEO),true
Alliance Morgan McKinzie High,Alliance Morgan McKinzie High District,Los Angeles,450,431,Yes under Community Eligibility Option (CEO),true
Alliance Ouchi-O'Donovan 6-12 Complex,Alliance Ouchi-O'Donovan 6-12 Complex District,Los Angeles,998,957,Yes under Community Eligibility Option (CEO),true
Alliance Patti and Peter Neuwirth Leadership Academy,Alliance Patti And Peter Neuwirth Leadership Acad DIST,Los Angeles,603,586,Yes under Community Eligibility Option (CEO),true
Alliance Piera Barbaglia Shaheen Health Services Academy,Alliance Piera Barbaglia Shaheen HLT SRVs Acad DIST,Los Angeles,433,412,Yes under Community Eligibility Option (CEO),true
Alliance Renee and Meyer Luskin Academy High,Alliance Renee and Meyer Luskin Academy High District,Los Angeles,525,494,Yes under Community Eligibility Option (CEO),true
Alliance Susan and Eric Smidt Technology High,Alliance Susan and Eric Smidt Technology High District,Los Angeles,239,228,Yes under Community Eligibility Option (CEO),true
Alliance Ted K. Tajima High,Alliance Ted K. Tajima High District,Los Angeles,484,472,Yes under Community Eligibility Option (CEO),true
Alliance Tennenbaum Family Technology High,Alliance Tennenbaum Family Technology High District,Los Angeles,174,146,Yes under Community Eligibility Option (CEO),true
Alliance Virgil Roberts Leadership Academy,Alliance Virgil Roberts Leadership Academy District,Los Angeles,399,379,Yes under Community Eligibility Option (CEO),true
Allison Elementary,Pomona Unified,Pomona,427,401,Yes under Community Eligibility Option (CEO),false
Alma Fuerte Public,Alma Fuerte Public District,Pasadena,227,175,Yes under Provision 2,true
Almaden Elementary,San Jose Unified,San Jose,305,219,Yes under Community Eligibility Option (CEO),false
Almeria Middle,Fontana Unified,Fontana,772,636,Yes under Community Eligibility Option (CEO),true
Almond Acres Charter Academy,Almond Acres Charter Academy District,Paso Robles,478,225,Yes participating without using any Provision or the CEO,false
Almond Elementary,Fontana Unified,Fontana,418,356,Yes under Community Eligibility Option (CEO),false
Almond Elementary,Los Altos Elementary,Los Altos,354,41,Yes participating without using any Provision or the CEO,false
Almond Grove Elementary,Oakley Union Elementary,Oakley,427,155,Yes participating without using any Provision or the CEO,false
Almond Tree Middle,Delano Union Elementary,Delano,554,508,Yes under Community Eligibility Option (CEO),true
Almondale Elementary,Rosedale Union Elementary,Bakersfield,631,284,Yes under Provision 2,false
Aloha Elementary,ABC Unified,Lakewood,302,266,Yes under Community Eligibility Option (CEO),false
Alondra Middle,Paramount Unified,Paramount,735,680,Yes under Community Eligibility Option (CEO),true
Alpaugh -Senior High,Alpaugh Unified,Alpaugh,96,79,,true
Alpaugh Elementary,Alpaugh Unified,Alpaugh,249,196,Yes under Community Eligibility Option (CEO),true
