school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Academies at Rivercrest High School,Rivercrest School District,Wilson,351,351,Yes under Community Eligibility Option (CEO)
Academies of Math and Science School,Academies of Math and Science,Little Rock,486,341,Yes participating without using any Provision or the CEO
Acorn Elementary School,Ouachita River School District,Mena,321,254,Yes participating without using any Provision or the CEO
Acorn High School,Ouachita River School District,Mena,281,182,Yes participating without using any Provision or the CEO
Adkins Preschool Center,Jacksonville North Pulaski School District,Jacksonville,228,133,No
Adventure Online Academy,Waldron School District,Waldron,35,28,Yes participating without using any Provision or the CEO
Agee Lierly Life Preparation Services School,Fayetteville School District,Fayetteville,250,158,Yes participating without using any Provision or the CEO
Ahlf Junior High School,Searcy School District,Searcy,576,285,Yes participating without using any Provision or the CEO
Albert J. Murphy Junior High School,Genoa Central School District,Texarkana,287,94,Yes participating without using any Provision or the CEO
Allbritton Elementary School,Hamburg School District,Hamburg,293,188,Yes participating without using any Provision or the CEO
Alma High School,Alma School District,Alma,981,411,Yes participating without using any Provision or the CEO
Alma Intermediate School,Alma School District,Alma,685,347,Yes participating without using any Provision or the CEO
Alma Middle School,Alma School District,Alma,722,347,Yes participating without using any Provision or the CEO
Alma Primary School,Alma School District,Alma,704,357,Yes participating without using any Provision or the CEO
Alpena Elementary School,Alpena School District,Alpena,219,156,Yes participating without using any Provision or the CEO
Alpena High School,Alpena School District,Alpena,183,113,Yes participating without using any Provision or the CEO
Amanda Gist Elementary School,Cotter School District,Cotter,374,374,Yes under Community Eligibility Option (CEO)
Amboy Elementary School,North Little Rock School District,North Little Rock,456,456,Yes under Community Eligibility Option (CEO)
Angie Grant Elementary School,Benton School District,Benton,340,225,Yes participating without using any Provision or the CEO
Anna Strong Learning Academy,Lee County School District,Marianna,417,416,Yes under Community Eligibility Option (CEO)
Anne Watson Elementary School,East End School District,Bigelow,357,258,Yes participating without using any Provision or the CEO
Annie Camp Junior High School,Jonesboro School District,Jonesboro,701,701,Yes under Community Eligibility Option (CEO)
Apple Glen Elementary School,Bentonville School District,Bentonville,497,97,Yes participating without using any Provision or the CEO
Ardis Ann Middle School,Bentonville School District,Bentonville,576,100,Yes participating without using any Provision or the CEO
Arkadelphia High School,Arkadelphia School District,Arkadelphia,534,253,Yes participating without using any Provision or the CEO
Arkansas Arts Academy Elementary,Arkansas Arts Academy,Rogers,523,229,Yes participating without using any Provision or the CEO
Arkansas Arts Academy High School,Arkansas Arts Academy,Rogers,422,158,Yes participating without using any Provision or the CEO
Arkansas Connections Academy High,Arkansas Connections Academy,Bentonville,4575,1647,Yes participating without using any Provision or the CEO
Arkansas Consolidate High School - Vera Lloyd,Division of Youth Services School System,Monticello,10,7,Yes participating without using any Provision or the CEO
Arkansas Consolidated High School - Lewisville,Division of Youth Services School System,Lewisville,23,20,Yes participating without using any Provision or the CEO
Arkansas Consolidated High School-Alexander,Division of Youth Services School System,Alexander,106,103,Yes participating without using any Provision or the CEO
Arkansas Consolidated High School-Dermott,Division of Youth Services School System,Dermott,16,13,Yes participating without using any Provision or the CEO
Arkansas Consolidated High School-Harrisburg,Division of Youth Services School System,Harrisburg,19,16,Yes participating without using any Provision or the CEO
Arkansas Consolidated High School-Mansfield,Division of Youth Services School System,Mansfield,36,33,Yes participating without using any Provision or the CEO
Arkansas High School,Texarkana School District,Texarkana,1092,1092,Yes under Community Eligibility Option (CEO)
Arkansas Middle School,Texarkana School District,Texarkana,842,842,Yes under Community Eligibility Option (CEO)
Arkansas Military and First Responders Academy (Amfra),Arkansas Military and First Responders Academy (Amfra),Little Rock,176,106,Yes participating without using any Provision or the CEO
Arkansas School for the Blind Elem,Arkansas School for the Blind,Little Rock,30,21,Yes participating without using any Provision or the CEO
Arkansas School for the Blind High School,Arkansas School for the Blind,Little Rock,32,13,Yes participating without using any Provision or the CEO
Arkansas Virtual Academy Elementary,Arkansas Virtual Academy,Little Rock,1387,896,Yes participating without using any Provision or the CEO
Arkansas Virtual Academy High School,Arkansas Virtual Academy,Little Rock,2567,1360,Yes participating without using any Provision or the CEO
Arkansas Virtual Academy Middle School,Arkansas Virtual Academy,Little Rock,1315,740,Yes participating without using any Provision or the CEO
Armorel Elementary School,Armorel School District,Blytheville,234,145,Yes participating without using any Provision or the CEO
Armorel High School,Armorel School District,Blytheville,204,108,Yes participating without using any Provision or the CEO
Asbell Elementary School,Fayetteville School District,Fayetteville,319,279,Yes participating without using any Provision or the CEO
Ashdown Elementary School,Ashdown School District,Ashdown,621,451,Yes participating without using any Provision or the CEO
Ashdown High School,Ashdown School District,Ashdown,382,261,Yes participating without using any Provision or the CEO
Ashdown Junior High School,Ashdown School District,Ashdown,278,197,Yes participating without using any Provision or the CEO
Atkins Elementary School,Atkins School District,Atkins,370,276,Yes under Provision 2
Atkins High School,Atkins School District,Atkins,317,215,Yes under Provision 2
Atkins Middle School,Atkins School District,Atkins,264,183,Yes under Provision 2
Augusta Elementary School,Augusta School District,Augusta,184,184,Yes under Community Eligibility Option (CEO)
Augusta High School,Augusta School District,Augusta,145,145,Yes under Community Eligibility Option (CEO)
Baker Elementary School,Pulaski County Special School District,Little Rock,407,106,Yes participating without using any Provision or the CEO
Bald Knob High School,Bald Knob School District,Bald Knob,326,170,Yes participating without using any Provision or the CEO
Bald Knob Middle School,Bald Knob School District,Bald Knob,216,125,Yes participating without using any Provision or the CEO
Baldwin Elementary School,Paragould School District,Paragould,221,221,Yes under Community Eligibility Option (CEO)
Bale Elementary School,Little Rock School District,Little Rock,330,327,Yes under Provision 2
Ballman Elementary School,Fort Smith School District,Fort Smith,286,192,Yes participating without using any Provision or the CEO
Barling Elementary School,Fort Smith School District,Barling,316,247,Yes participating without using any Provision or the CEO
Barton Elementary School,Barton School District,Lexa,342,342,Yes under Community Eligibility Option (CEO)
Barton High School,Barton School District,Lexa,322,322,Yes under Community Eligibility Option (CEO)
Barton Jr. High School,El Dorado School District,El Dorado,540,353,Yes under Provision 2
Batesville High School Charter,Batesville School District,Batesville,986,594,Yes participating without using any Provision or the CEO
Batesville Junior High School Charter,Batesville School District,Batesville,690,468,Yes participating without using any Provision or the CEO
Bauxite High School,Bauxite School District,Bauxite,551,173,Yes participating without using any Provision or the CEO
Bauxite Middle School,Bauxite School District,Bauxite,413,165,Yes participating without using any Provision or the CEO
Bay Elementary School,Bay School District,Bay,317,192,Yes participating without using any Provision or the CEO
Bay High School,Bay School District,Bay,233,114,Yes participating without using any Provision or the CEO
Bayou Meto Elementary School,Jacksonville North Pulaski School District,Jacksonville,416,202,Yes under Provision 2
Bayyari Elementary School,Springdale School District,Springdale,543,502,Yes participating without using any Provision or the CEO
Beard Elementary School,Fort Smith School District,Fort Smith,297,232,Yes participating without using any Provision or the CEO
Bearden Elementary School,Bearden School District,Bearden,219,216,Yes under Provision 2
Bearden High School,Bearden School District,Bearden,227,224,Yes under Provision 2
Beebe Early Childhood,Beebe School District,Beebe,439,283,Yes participating without using any Provision or the CEO
Beebe Elementary School,Beebe School District,Beebe,904,576,Yes participating without using any Provision or the CEO
Beebe High School,Beebe School District,Beebe,1049,504,Yes participating without using any Provision or the CEO
Beebe Junior High School,Beebe School District,Beebe,491,259,Yes participating without using any Provision or the CEO
Beebe Middle School,Beebe School District,Beebe,509,288,Yes participating without using any Provision or the CEO
Belle Point Alternative Center,Fort Smith School District,Fort Smith,39,36,Yes participating without using any Provision or the CEO
Bellview Elementary,Rogers School District,Rogers,382,77,Yes participating without using any Provision or the CEO
Benton High School,Benton School District,Benton,1298,392,Yes participating without using any Provision or the CEO
Benton Junior High School,Benton School District,Benton,971,355,Yes participating without using any Provision or the CEO
Benton Middle School,Benton School District,Benton,1363,592,Yes participating without using any Provision or the CEO
Bentonville High School,Bentonville School District,Bentonville,3579,526,Yes participating without using any Provision or the CEO
Bentonville West High School,Bentonville School District,Bentonville,2661,563,Yes participating without using any Provision or the CEO
Bergman Elementary School,Bergman School District,Harrison,474,311,Yes participating without using any Provision or the CEO
Bergman High School,Bergman School District,Harrison,297,139,Yes participating without using any Provision or the CEO
Bergman Middle School,Bergman School District,Harrison,331,196,Yes participating without using any Provision or the CEO
Bernice Young Elementary,Springdale School District,Springdale,536,198,Yes participating without using any Provision or the CEO
Berryville Elementary School,Berryville School District,Berryville,423,319,Yes participating without using any Provision or the CEO
Berryville High School,Berryville School District,Berryville,547,387,Yes participating without using any Provision or the CEO
Berryville Intermediate School,Berryville School District,Berryville,406,298,Yes participating without using any Provision or the CEO
Berryville Middle School,Berryville School District,Berryville,421,280,Yes participating without using any Provision or the CEO
Beryl Henry Upper Elementary School,Hope School District,Hope,198,198,Yes under Community Eligibility Option (CEO)
Bethel Middle School,Bryant School District,Alexander,762,363,Yes participating without using any Provision or the CEO
Bigelow High School,East End School District,Bigelow,317,213,Yes participating without using any Provision or the CEO
Bismarck Elementary School,Bismarck School District,Bismarck,379,252,Yes participating without using any Provision or the CEO
Bismarck High School,Bismarck School District,Bismarck,317,198,Yes participating without using any Provision or the CEO
Bismarck Middle School,Bismarck School District,Bismarck,338,235,Yes participating without using any Provision or the CEO
Blevins High School,Blevins School District,Blevins,183,153,Yes participating without using any Provision or the CEO
Blytheville Chickasaw Preparatory Academy (Bcpa),Blytheville School District,Blytheville,104,104,Yes under Community Eligibility Option (CEO)
Blytheville Elementary School,Blytheville School District,Blytheville,307,307,Yes under Community Eligibility Option (CEO)
Blytheville High School,Blytheville School District,Blytheville,369,369,Yes under Community Eligibility Option (CEO)
Blytheville Middle School,Blytheville School District,Blytheville,172,172,Yes under Community Eligibility Option (CEO)
Blytheville Primary School,Blytheville School District,Blytheville,343,343,Yes under Community Eligibility Option (CEO)
Bob Courtway Middle School,Conway School District,Conway,498,359,Yes participating without using any Provision or the CEO
Bob Folsom Elementary School,Farmington School District,Farmington,438,162,Yes participating without using any Provision or the CEO
Bobby Barrett Elementary School,Mount Ida School District,Mount Ida,218,177,Yes participating without using any Provision or the CEO
Bobby G Lester Elementary School,Jacksonville North Pulaski School District,Jacksonville,421,190,Yes under Provision 2
Bonneville Elementary School,Fort Smith School District,Fort Smith,287,214,Yes participating without using any Provision or the CEO
Bonnie Grimes Elem. School,Rogers School District,Rogers,458,319,Yes participating without using any Provision or the CEO
Boone Park Elementary School,North Little Rock School District,North Little Rock,428,428,Yes under Community Eligibility Option (CEO)
Booneville Elementary School,Booneville School District,Booneville,791,791,Yes under Community Eligibility Option (CEO)
Booneville High School,Booneville School District,Booneville,265,265,Yes under Community Eligibility Option (CEO)
Booneville Jr High School,Booneville School District,Booneville,299,299,Yes under Community Eligibility Option (CEO)
Bradford Elementary School,Bradford School District,Bradford,249,249,Yes under Community Eligibility Option (CEO)
Bradford High School,Bradford School District,Bradford,185,185,Yes under Community Eligibility Option (CEO)
Bradley Elementary School,Emerson Taylor Bradley School District,Bradley,166,126,Yes participating without using any Provision or the CEO
Bradley High School,Emerson Taylor Bradley School District,Bradley,147,102,Yes participating without using any Provision or the CEO
Brady Elementary School,Little Rock School District,Little Rock,309,306,Yes under Provision 2
Bragg Elementary School,West Memphis School District,West Memphis,473,473,Yes under Community Eligibility Option (CEO)
Bright Field Middle School,Bentonville School District,Bentonville,697,32,Yes participating without using any Provision or the CEO
Brinkley High School,Brinkley School District,Brinkley,170,170,Yes under Community Eligibility Option (CEO)
Broadmoor Elementary School,Pine Bluff School District,Pine Bluff,283,283,Yes under Community Eligibility Option (CEO)
Brookland Elementary School,Brookland School District,Brookland,728,278,Yes participating without using any Provision or the CEO
Brookland High School,Brookland School District,Brookland,645,163,Yes participating without using any Provision or the CEO
Brookland Junior High School,Brookland School District,Brookland,701,195,Yes participating without using any Provision or the CEO
Brookland Middle School,Brookland School District,Brookland,755,270,Yes participating without using any Provision or the CEO
Brookland Primary School,Brookland School District,Brookland,384,155,Yes participating without using any Provision or the CEO
Bruno-Pyatt Elementary,Ozark Mountain School District,Western Grove,28,25,Yes under Provision 2
Bryant Elementary School,Bryant School District,Bryant,785,437,Yes participating without using any Provision or the CEO
Bryant High School,Bryant School District,Bryant,2369,1147,Yes participating without using any Provision or the CEO
Bryant Junior High School,Bryant School District,Bryant,1545,816,Yes participating without using any Provision or the CEO
Bryant Middle School,Bryant School District,Bryant Ar,774,488,Yes participating without using any Provision or the CEO
Buffalo Island Central Elementary School,Buffalo Island Central School District,Leachville,404,271,Yes participating without using any Provision or the CEO
Buffalo Island Central High School,Buffalo Island Central School District,Monette,316,171,Yes participating without using any Provision or the CEO
Butterfield Elementary School,Fayetteville School District,Fayetteville,567,268,Yes participating without using any Provision or the CEO
Butterfield Trail Middle School,Van Buren School District,Van Buren,557,449,Yes participating without using any Provision or the CEO
C.b. Partee Elementary School,Brinkley School District,Brinkley,262,262,Yes under Community Eligibility Option (CEO)
Cabe Elementary,Gurdon School District,Gurdon,365,288,Yes participating without using any Provision or the CEO
Cabot Freshman Academy,Cabot School District,Cabot,827,386,Yes participating without using any Provision or the CEO
Cabot High School,Cabot School District,Cabot,2170,923,Yes participating without using any Provision or the CEO
Cabot Junior High North,Cabot School District,Cabot,920,419,Yes participating without using any Provision or the CEO
Cabot Junior High South,Cabot School District,Cabot,699,346,Yes participating without using any Provision or the CEO
Cabot Learning Academy,Cabot School District,Cabot,28,22,Yes participating without using any Provision or the CEO
Cabot Middle School North,Cabot School District,Cabot,828,400,Yes participating without using any Provision or the CEO
Cabot Middle School South,Cabot School District,Cabot,747,403,Yes participating without using any Provision or the CEO
Cabot Panther Academy,Cabot School District,Cabot,318,179,Yes participating without using any Provision or the CEO
Caddo Academy,Caddo Hills School District,Norman,237,193,Yes participating without using any Provision or the CEO
Caddo Hills Elementary School,Caddo Hills School District,Norman,348,297,Yes participating without using any Provision or the CEO
Caldwell Elementary School,Benton School District,Benton,427,102,Yes participating without using any Provision or the CEO
Calico Rock Elementary School,Calico Rock School District,Calico Rock,171,168,Yes under Provision 2
Calico Rock High School,Calico Rock School District,Calico Rock,176,173,Yes under Provision 2
Camden Fairview Early Childhood Center,Camden Fairview School District,Camden,113,110,No
Camden Fairview High School,Camden Fairview School District,Camden,652,649,Yes under Provision 2
Camden Fairview Middle School,Camden Fairview School District,Camden,421,418,Yes under Provision 2
Carl Stuart Middle School,Conway School District,Conway,752,384,Yes participating without using any Provision or the CEO
Carlisle Elementary School,Carlisle School District,Carlisle,380,236,Yes participating without using any Provision or the CEO
Carlisle High School,Carlisle School District,Carlisle,280,171,Yes participating without using any Provision or the CEO
Carnall Elementary School,Fort Smith School District,Fort Smith,172,157,Yes participating without using any Provision or the CEO
Carolyn Lewis Elementary School,Conway School District,Conway,514,280,Yes participating without using any Provision or the CEO
Carroll Smith Elementary School,Osceola School District,Osceola,265,262,Yes under Provision 2
Carver STEAM Magnet Elementary School,Little Rock School District,Little Rock,232,229,Yes under Provision 2
Cato Elementary School,Pulaski County Special School District,Sherwood,305,185,Yes under Provision 2
Cavanaugh Elementary School,Fort Smith School District,Fort Smith,303,218,Yes participating without using any Provision or the CEO
Cave City Elementary School,Cave City School District,Cave City,605,457,Yes participating without using any Provision or the CEO
Cave City High Career & Collegiate Preparatory School,Cave City School District,Cave City,375,297,Yes participating without using any Provision or the CEO
Cave City Middle School Career and Collegiate Preparatory,Cave City School District,Cave City,259,205,Yes participating without using any Provision or the CEO
Cedar Ridge Elementary School,Cedar Ridge School District,Newark,263,260,Yes under Provision 2
Cedar Ridge High School,Cedar Ridge School District,Newark,373,370,Yes under Provision 2
Cedarville Elementary School,Cedarville School District,Cedarville,274,271,Yes under Provision 2
Cedarville High School,Cedarville School District,Cedarville,250,247,Yes under Provision 2
Cedarville Middle School,Cedarville School District,Cedarville,207,204,Yes under Provision 2
Center Valley Elementary School,Russellville School District,Russellville,397,230,Yes participating without using any Provision or the CEO
Centerpoint Academy of Agriculture & Skilled Trade,Centerpoint School District,Amity,4,,Yes participating without using any Provision or the CEO
Centerpoint Elementary School,Centerpoint School District,Amity,450,348,Yes participating without using any Provision or the CEO
Centerpoint High School,Centerpoint School District,Amity,551,386,Yes participating without using any Provision or the CEO
Centerton Gamble Elementary,Bentonville School District,Centerton,725,145,Yes participating without using any Provision or the CEO
Central Elementary School,Cabot School District,Cabot,394,265,Yes participating without using any Provision or the CEO
Central Elementary School,Forrest City School District,Forrest City,713,713,Yes under Community Eligibility Option (CEO)
Central Elementary School,Magnolia School District,Magnolia,527,523,Yes under Provision 2
Central Elementary School,Van Buren School District,Van Buren,466,351,Yes participating without using any Provision or the CEO
Central High School,Little Rock School District,Little Rock,2371,1327,Yes participating without using any Provision or the CEO
Central High School,Helena West Helena School District,West Helena,439,415,Yes under Community Eligibility Option (CEO)
Central Junior High School,Springdale School District,Springdale,852,394,Yes participating without using any Provision or the CEO
Central Park at Morning Star,Bentonville School District,Bentonville,604,108,Yes participating without using any Provision or the CEO
Charleston Elementary School,Charleston School District,Charleston,502,257,Yes participating without using any Provision or the CEO
Charleston High School,Charleston School District,Charleston,410,161,Yes participating without using any Provision or the CEO
Chenal Elementary School,Pulaski County Special School District,Little Rock,448,123,Yes participating without using any Provision or the CEO
Cherokee Elementary School,Highland School District,Hardy,581,,Yes under Provision 2
Chicot Elementary School,Little Rock School District,Mabelvale,897,894,Yes under Provision 2
Clarendon Elementary School,Clarendon School District,Clarendon,240,240,Yes under Community Eligibility Option (CEO)
Clarendon High School,Clarendon School District,Clarendon,193,193,Yes under Community Eligibility Option (CEO)
Clarksville Elementary School,Clarksville School District,Clarksville,368,292,Yes participating without using any Provision or the CEO
Clarksville High School,Clarksville School District,Clarksville,598,429,Yes participating without using any Provision or the CEO
Clarksville Intermediate School,Clarksville School District,Clarksville,380,292,Yes participating without using any Provision or the CEO
Clarksville Junior High School,Clarksville School District,Clarksville,403,289,Yes participating without using any Provision or the CEO
Clarksville Middle School,Clarksville School District,Clarksville,370,273,Yes participating without using any Provision or the CEO
Clarksville Primary School,Clarksville School District,Clarksville,385,304,Yes participating without using any Provision or the CEO
Clinton Elementary School,Clinton School District,Clinton,553,553,Yes under Community Eligibility Option (CEO)
Clinton High School,Clinton School District,Clinton,390,390,Yes under Community Eligibility Option (CEO)
Clinton Jr High School,Clinton School District,Clinton,317,317,Yes under Community Eligibility Option (CEO)
Coleman Elementary School,Watson Chapel School District,Pine Bluff,426,340,Yes under Provision 2
College Hill Harmony Leadership Academy,Texarkana School District,Texarkana,391,391,Yes under Community Eligibility Option (CEO)
College Hill Pre-K Center,Texarkana School District,Texarkana,170,167,No
College Station Elementary School,Pulaski County Special School District,College Station,150,130,Yes under Provision 2
Collegeville Elementary School,Bryant School District,Bryant Ar,503,253,Yes participating without using any Provision or the CEO
Concord Elementary School,Concord School District,Concord,197,133,Yes participating without using any Provision or the CEO
Concord High School,Concord School District,Concord,173,87,Yes participating without using any Provision or the CEO
Conner Middle School,McGehee School District,McGehee,248,248,Yes under Community Eligibility Option (CEO)
Conway High School,Conway School District,Conway,2350,964,Yes participating without using any Provision or the CEO
Conway Junior High School,Conway School District,Conway,1568,754,Yes participating without using any Provision or the CEO
Cooper Elementary School,Bentonville School District,Bella Vista,628,122,Yes participating without using any Provision or the CEO
Corning High School,Corning School District,Corning,217,148,Yes participating without using any Provision or the CEO
Corning Middle School,Corning School District,Corning,227,158,Yes participating without using any Provision or the CEO
Cossatot River Elementary School,Cossatot River School District,Wickes,200,197,Yes under Provision 2
Cossatot River High School,Cossatot River School District,Cove,388,385,Yes under Provision 2
Cossatot River Primary School,Cossatot River School District,Vandervoort,170,167,Yes under Provision 2
Cotter High School,Cotter School District,Cotter,324,324,Yes under Community Eligibility Option (CEO)
County Line Elementary School,County Line School District,Branch,327,324,Yes under Provision 2
County Line High School,County Line School District,Branch,229,226,Yes under Provision 2
Crawford Elementary School,Russellville School District,Russellville,399,369,Yes participating without using any Provision or the CEO
Creative Action Team School,Hope School District,Hope,69,69,Yes under Community Eligibility Option (CEO)
Creekside Middle School,Bentonville School District,Bentonville,635,176,Yes participating without using any Provision or the CEO
Crestwood Elementary School,North Little Rock School District,North Little Rock,466,466,Yes under Community Eligibility Option (CEO)
Cross County Elementary Tech Academy,Cross County School District,Cherry Valley,415,415,Yes under Community Eligibility Option (CEO)
Cross County High School a New Tech School,Cross County School District,Cherry Valley,315,315,Yes under Community Eligibility Option (CEO)
Crossett Elementary School,Crossett School District,Crossett,699,478,Yes participating without using any Provision or the CEO
Crossett High School,Crossett School District,Crossett,476,250,Yes participating without using any Provision or the CEO
Crossett Middle School,Crossett School District,Crossett,445,285,Yes participating without using any Provision or the CEO
Crystal Hill Elementary,Pulaski County Special School District,North Little Rock,499,299,Yes under Provision 2
Cstp Civilian Student Training Program,Division of Youth Services School System,North Little Rock,31,28,Yes participating without using any Provision or the CEO
Cutter-Morning Star Elementary School,Cutter Morning Star School District,Hot Springs,357,280,Yes participating without using any Provision or the CEO
Cutter-Morning Star High School,Cutter Morning Star School District,Hot Springs,331,219,Yes participating without using any Provision or the CEO
Daisy Bates Elementary School,Pulaski County Special School District,Little Rock,409,309,Yes under Provision 2
Danville High School,Danville School District,Danville,252,182,Yes participating without using any Provision or the CEO
Danville Lower Middle School,Danville School District,Danville,118,88,Yes participating without using any Provision or the CEO
Danville Upper Middle School,Danville School District,Danville,126,97,Yes participating without using any Provision or the CEO
Dardanelle High School,Dardanelle School District,Dardanelle,686,449,Yes participating without using any Provision or the CEO
Dardanelle Intermediate School,Dardanelle School District,Dardanelle,315,236,Yes participating without using any Provision or the CEO
Dardanelle Middle School,Dardanelle School District,Dardanelle,500,375,Yes participating without using any Provision or the CEO
Dardanelle Primary School,Dardanelle School District,Dardanelle,615,473,Yes participating without using any Provision or the CEO
Decatur High School,Decatur School District,Decatur,173,173,Yes under Community Eligibility Option (CEO)
Decatur Middle School,Decatur School District,Decatur,162,162,Yes under Community Eligibility Option (CEO)
Decatur Northside Elementary,Decatur School District,Decatur,278,278,Yes under Community Eligibility Option (CEO)
Deer K-12 School,Deer Mt Judea School District,Deer,174,171,Yes under Provision 2
Delbert Pete & Pat Allen Elementary,Siloam Springs School District,Siloam Springs,671,421,Yes participating without using any Provision or the CEO
Dequeen Elementary School,De Queen School District,De Queen,558,457,Yes participating without using any Provision or the CEO
Dequeen High School,De Queen School District,De Queen,550,415,Yes participating without using any Provision or the CEO
Dequeen Junior High School,De Queen School District,De Queen,348,262,Yes participating without using any Provision or the CEO
Dequeen Middle School,De Queen School District,De Queen,354,275,Yes participating without using any Provision or the CEO
Dequeen Primary,De Queen School District,De Queen,555,440,Yes participating without using any Provision or the CEO
Dermott Elementary School,Dermott School District,Dermott,150,150,Yes under Community Eligibility Option (CEO)
Dermott High School,Dermott School District,Dermott,139,139,Yes under Community Eligibility Option (CEO)
Des Arc Elementary School,Des Arc School District,Des Arc,379,281,Yes participating without using any Provision or the CEO
Des Arc High School,Des Arc School District,Des Arc,279,205,Yes participating without using any Provision or the CEO
Dewitt Elementary School,Dewitt School District,Dewitt,518,321,Yes participating without using any Provision or the CEO
Dewitt High School,Dewitt School District,Dewitt,364,190,Yes participating without using any Provision or the CEO
Dewitt Middle School,Dewitt School District,Dewitt,271,166,Yes participating without using any Provision or the CEO
Dierks High School,Dierks School District,Dierks,253,206,Yes participating without using any Provision or the CEO
Don Roberts Elementary School,Little Rock School District,Little Rock,1035,317,Yes participating without using any Provision or the CEO
Don Tyson School of Innovation,Springdale School District,Springdale,1976,1150,Yes participating without using any Provision or the CEO
Dora Kimmons Middle School,Fort Smith School District,Fort Smith,753,704,Yes participating without using any Provision or the CEO
Douglas Macarthur Junior High School,Jonesboro School District,Jonesboro,765,765,Yes under Community Eligibility Option (CEO)
Dover Elementary School,Dover School District,Dover,455,280,Yes participating without using any Provision or the CEO
Dover High School,Dover School District,Dover,375,206,Yes participating without using any Provision or the CEO
Dover Middle School,Dover School District,Dover,375,241,Yes participating without using any Provision or the CEO
Dr Martin Luther King Jr Leadership & Language Magnet Acad,Little Rock School District,Little Rock,414,411,Yes under Provision 2
Dr. Marian G. Lacey K-8 Academy,Little Rock School District,Little Rock,1252,1249,Yes participating without using any Provision or the CEO
Drew Central Elementary School,Drew Central School District,Monticello,562,562,Yes under Community Eligibility Option (CEO)
Drew Central High School,Drew Central School District,Monticello,340,338,Yes under Community Eligibility Option (CEO)
Drew Central Middle School,Drew Central School District,Monticello,360,360,Yes under Community Eligibility Option (CEO)
Dumas High School,Dumas School District,Dumas,266,266,Yes under Community Eligibility Option (CEO)
Dumas Middle School,Dumas School District,Dumas,184,184,Yes under Community Eligibility Option (CEO)
Dunbar Magnet Middle School,Little Rock School District,Little Rock,315,312,Yes under Provision 2
Dwight Elementary School,Russellville School District,Russellville,234,193,Yes participating without using any Provision or the CEO
Eagle Mountain Magnet Elementary School,Batesville School District,Batesville,905,532,Yes participating without using any Provision or the CEO
Earle Elementary School,Earle School District,Earle,195,194,Yes under Community Eligibility Option (CEO)
Earle High School,Earle School District,Earle,176,176,Yes under Community Eligibility Option (CEO)
Early Childhood Learning Center,Jonesboro School District,Jonesboro,315,312,No
East End Elementary School,Sheridan School District,Little Rock,442,220,Yes participating without using any Provision or the CEO
East End Intermediate School,Sheridan School District,Little Rock,416,192,Yes participating without using any Provision or the CEO
East End Middle School,Sheridan School District,Hensley,439,195,Yes participating without using any Provision or the CEO
East Hills Middle School,Greenwood School District,Greenwood,632,198,Yes participating without using any Provision or the CEO
East Poinsett County High School,East Poinsett County School District,Lepanto,266,179,Yes under Provision 2
East Pointe Elementary School,Greenwood School District,Greenwood,693,223,Yes participating without using any Provision or the CEO
East Side Elementary School,Magnolia School District,Magnolia,570,554,Yes under Provision 2
Eastside Elementary School,Cabot School District,Cabot,550,243,Yes participating without using any Provision or the CEO
Eastside Elementary School,Rogers School District,Rogers,505,300,Yes participating without using any Provision or the CEO
Edgewood Elementary School,Watson Chapel School District,Pine Bluff,199,156,Yes under Provision 2
Edward D. Trice Elementary School,Texarkana School District,Texarkana,473,473,Yes under Community Eligibility Option (CEO)
El Dorado High School,El Dorado School District,El Dorado,1235,,Yes under Provision 2
Elgin B Milton Primary School,Ozark School District,Ozark,527,361,Yes participating without using any Provision or the CEO
Elkins Elementary School,Elkins School District,Elkins,283,141,Yes participating without using any Provision or the CEO
Elkins High School,Elkins School District,Elkins,463,173,Yes participating without using any Provision or the CEO
Elkins Middle School,Elkins School District,Elkins,394,190,Yes participating without using any Provision or the CEO
Elkins Primary School,Elkins School District,Elkins,322,164,Yes participating without using any Provision or the CEO
Ellen Smith Elementary School,Conway School District,Conway,461,293,Yes participating without using any Provision or the CEO
Elm Tree Elementary School,Bentonville School District,Bentonville,583,87,Yes participating without using any Provision or the CEO
Elmdale Elementary School,Springdale School District,Springdale,510,453,Yes participating without using any Provision or the CEO
Elmer H. Cook Elementary School,Fort Smith School District,Fort Smith,459,262,Yes participating without using any Provision or the CEO
Elmwood Middle School,Rogers School District,Rogers,1066,421,Yes participating without using any Provision or the CEO
Elza R. Tucker Elementary School,Rogers School District,Lowell,626,332,Yes participating without using any Provision or the CEO
Emerson Elementary School,Emerson Taylor Bradley School District,Emerson,226,116,Yes participating without using any Provision or the CEO
Emerson High School,Emerson Taylor Bradley School District,Emerson,136,67,Yes participating without using any Provision or the CEO
England Elementary School,England School District,England,350,255,Yes under Provision 2
England High School,England School District,England,272,191,Yes under Provision 2
Estem East Village Elementary Public Charter School,Estem Public Charter School,Little Rock,609,477,Yes participating without using any Provision or the CEO
Estem Elementary School,Estem Public Charter School,Little Rock,672,566,Yes participating without using any Provision or the CEO
Estem High School,Estem Public Charter School,Little Rock,676,417,Yes participating without using any Provision or the CEO
Estem Junior High Public Charter School,Estem Public Charter School,Little Rock,401,295,Yes participating without using any Provision or the CEO
Eudora Elementary School,LAKESIDE SCHOOL DISTRICT (Chicot),Lake Village,83,83,Yes under Community Eligibility Option (CEO)
