school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Lighthouse Elementary School,Palm Beach,Jupiter,569,84,Yes under Community Eligibility Option (CEO)
Lillie C. Evans K-8 Center,Miami-Dade,Miami,269,197,Yes under Community Eligibility Option (CEO)
Limestone Creek Elementary School,Palm Beach,Jupiter,902,203,Yes under Community Eligibility Option (CEO)
Limona Elementary School,Hillsborough,Brandon,543,286,Yes under Community Eligibility Option (CEO)
Lincoln Avenue Academy,Polk,Lakeland,512,193,Yes under Community Eligibility Option (CEO)
Lincoln Elementary Magnet School,Hillsborough,Plant City,510,228,Yes under Community Eligibility Option (CEO)
Lincoln Elementary School,Palm Beach,Riviera Beach,397,311,Yes under Community Eligibility Option (CEO)
Lincoln High School,Leon,Tallahassee,1822,420,Yes under Community Eligibility Option (CEO)
Lincoln Memorial Middle School,Manatee,Palmetto,448,357,Yes under Community Eligibility Option (CEO)
Lincoln Park Academy,St. Lucie,Fort Pierce,1667,909,Yes participating without using any Provision or the CEO
Lincoln Park Education Center,Lake,Clemont,71,33,Yes participating without using any Provision or the CEO
Lincoln Park Elementary School,Escambia,Pensacola,211,161,Yes under Community Eligibility Option (CEO)
Lincoln-Marti Charter School (Hialeah Campus),Miami-Dade,Hialeah,171,87,No
Lincoln-Marti Charter School (Little Havana Campus),Miami-Dade,Miami,674,274,No
Lincoln-Marti Charter Schools(osceola Campus),Osceola,Miami,120,73,No
Lincoln-Marti Schools (International Campus),Miami-Dade,Florida City,210,128,No
Linda Lentin K-8 Center,Miami-Dade,North Miami Beach,594,399,Yes under Community Eligibility Option (CEO)
Literacy Leadership Technology Academy South Bay,Hillsborough,Ruskin,813,77,No
Literacy/Leadership/Technology Academy,Hillsborough,Tampa,437,38,No
Lithia Springs Elementary School,Hillsborough,Valrico,609,150,Yes participating without using any Provision or the CEO
Little River Elementary,Orange,Orlando,355,256,Yes under Community Eligibility Option (CEO)
Littlewood Elementary School,Alachua,Gainesville,714,325,Yes under Community Eligibility Option (CEO)
Liza Jackson Preparatory School,Okaloosa,Fort Walton Beach,977,213,Yes participating without using any Provision or the CEO
Lloyd Estates Elementary School,Broward,Oakland Park,386,235,Yes under Community Eligibility Option (CEO)
Lockhart Elementary,Orange,Orlando,452,312,Yes under Community Eligibility Option (CEO)
Lockhart Elementary Magnet School,Hillsborough,Tampa,376,322,Yes under Community Eligibility Option (CEO)
Lockhart Middle,Orange,Orlando,660,432,Yes under Community Eligibility Option (CEO)
Lockmar Elementary School,Brevard,Palm Bay,572,288,Yes under Community Eligibility Option (CEO)
Loggers' Run Community Middle School,Palm Beach,Boca Raton,1114,258,Yes under Community Eligibility Option (CEO)
Lomax Magnet Elementary School,Hillsborough,Tampa,239,186,Yes under Community Eligibility Option (CEO)
Lone Star Elementary School,Duval,Jacksonville,318,164,Yes under Community Eligibility Option (CEO)
Lone Star High School,Duval,Jacksonville,243,95,No
Long Branch Elementary School,Duval,Jacksonville,303,238,Yes under Community Eligibility Option (CEO)
Longleaf Elementary School,Brevard,Melbourne,578,134,Yes participating without using any Provision or the CEO
Longleaf Elementary School,Pasco,New Port Richey,601,197,Yes under Community Eligibility Option (CEO)
Longleaf Elementary School,Escambia,Pensacola,545,371,Yes under Community Eligibility Option (CEO)
Longwood Elementary School,Seminole,Longwood,573,371,Yes participating without using any Provision or the CEO
Longwood Elementary School,Okaloosa,Shalimar,555,425,Yes participating without using any Provision or the CEO
Lopez Elementary School,Hillsborough,Seffner,511,323,Yes under Community Eligibility Option (CEO)
Lopez Exceptional Center,Hillsborough,Seffner,57,26,Yes under Community Eligibility Option (CEO)
Lorah Park Elementary School,Miami-Dade,Miami,207,146,Yes under Community Eligibility Option (CEO)
Lorenzo Walker Technical High School,Collier,Naples,588,342,Yes participating without using any Provision or the CEO
Loretto Elementary School,Duval,Jacksonville,1039,226,Yes under Community Eligibility Option (CEO)
Lost Lake Elementary School,Lake,Clermont,997,276,Yes under Community Eligibility Option (CEO)
Loughman Oaks Elementary School,Polk,Davenport,1179,641,Yes under Community Eligibility Option (CEO)
Louis S. Sheffield Elementary School,Duval,Jacksonville,656,222,Yes under Community Eligibility Option (CEO)
Louise R Johnson K-8 School of International Studies,Manatee,Bradenton,844,585,Yes participating without using any Provision or the CEO
Louise S. McInnis Elementary School,Volusia,De Leon Springs,358,249,Yes under Community Eligibility Option (CEO)
Love Grove Elementary School,Duval,Jacksonville,380,201,Yes under Community Eligibility Option (CEO)
Lovell Elementary,Orange,Apopka,655,431,Yes under Community Eligibility Option (CEO)
Lower Keys Academic Connections for Excellence,Monroe,Key West,12,6,No
Lowry Elementary School,Hillsborough,Tampa,755,212,Yes under Community Eligibility Option (CEO)
Loxahatchee Groves Elementary,Palm Beach,Loxahatchee,695,299,Yes under Community Eligibility Option (CEO)
Lucille Moore Elementary School,Bay,Panama City,543,368,Yes under Community Eligibility Option (CEO)
Lucious and Emma Nixon Academy Charter,Orange,Orlando,74,,No
Ludlam Elementary School,Miami-Dade,South Miami,260,131,Yes under Community Eligibility Option (CEO)
Lula J. Edge Elementary School,Okaloosa,Niceville,501,233,Yes participating without using any Provision or the CEO
Luminary Middle,Orange,Orlando,662,143,Yes participating without using any Provision or the CEO
Lutz K-8 School,Hillsborough,Lutz,771,268,Yes under Community Eligibility Option (CEO)
Lutz Preparatory School,Hillsborough,Lutz,779,7,No
Lyman High School,Seminole,Longwood,2026,1066,Yes participating without using any Provision or the CEO
Lynch Elementary School,Pinellas,St Petersburg,450,323,Yes under Community Eligibility Option (CEO)
Lyndon B. Johnson Middle School,Brevard,Melbourne,580,287,Yes under Community Eligibility Option (CEO)
Lynn Haven Elementary School,Bay,Lynn Haven,688,269,Yes under Community Eligibility Option (CEO)
Lyons Creek Middle School,Broward,Coconut Creek,1469,393,Yes under Community Eligibility Option (CEO)
Mabry Elementary School,Hillsborough,Tampa,628,67,Yes participating without using any Provision or the CEO
Macclenny Elementary School,Baker,Macclenny,550,238,Yes under Community Eligibility Option (CEO)
Macfarlane Park Elementary Magnet School,Hillsborough,Tampa,353,101,Yes under Community Eligibility Option (CEO)
Madeira Beach Fundamental K-8,Pinellas,Madeira Beach,1306,267,Yes participating without using any Provision or the CEO
Madie Ives K-8 Preparatory Academy,Miami-Dade,North Miami Beach,1083,590,Yes under Community Eligibility Option (CEO)
Madison County Central School,Madison,Madison,828,636,Yes under Community Eligibility Option (CEO)
Madison County High School,Madison,Madison,464,254,Yes under Community Eligibility Option (CEO)
Madison Creative Arts Academy Inc,Madison,Madison,397,,No
Madison Middle School,Miami-Dade,Miami,458,275,Yes under Community Eligibility Option (CEO)
Madison Middle School,Hillsborough,Tampa,658,370,Yes under Community Eligibility Option (CEO)
Madison Street Academy of Visual and Performing Arts,Marion,Ocala,467,144,Yes under Community Eligibility Option (CEO)
Madison Virtual Franchise,Madison,Madison,9,,No
Mae M. Walters Elementary School,Miami-Dade,Hialeah,620,392,Yes under Community Eligibility Option (CEO)
Magnet Innovation Center,Walton,Inlet Beach,117,12,No
Magnolia Montessori Academy,Polk,Lakeland,182,13,No
Magnolia School,Orange,Orlando,115,48,Yes under Community Eligibility Option (CEO)
Main Street High School,Osceola,Kissimmee,398,226,Yes under Community Eligibility Option (CEO)
Mainland High School,Volusia,Daytona Beach,1964,1278,Yes under Community Eligibility Option (CEO)
Maitland Middle,Orange,Maitland,786,276,Yes under Community Eligibility Option (CEO)
Malone School,Jackson,Malone,559,307,Yes under Community Eligibility Option (CEO)
Mamie Agnes Jones Elementary School,Duval,Baldwin,399,220,Yes under Community Eligibility Option (CEO)
Manatee Academy K-8,St. Lucie,Port St Lucie,1700,1002,Yes participating without using any Provision or the CEO
Manatee Bay Elementary School,Broward,Weston,978,117,Yes participating without using any Provision or the CEO
Manatee Charter School,Manatee,Bradenton,619,317,Yes under Community Eligibility Option (CEO)
Manatee Community Action Agency-Head Start,Manatee,Bradenton,16,,No
Manatee Cove Elementary School,Volusia,Orange City,787,462,Yes under Community Eligibility Option (CEO)
Manatee Elementary School,Manatee,Bradenton,488,417,Yes under Community Eligibility Option (CEO)
Manatee Elementary School,Lee,Fort Myers,728,406,Yes under Community Eligibility Option (CEO)
Manatee Elementary School,Palm Beach,Lake Worth,1268,295,Yes under Community Eligibility Option (CEO)
Manatee Elementary School,Collier,Naples,564,344,Yes under Community Eligibility Option (CEO)
Manatee Elementary School,Brevard,Viera,910,182,Yes participating without using any Provision or the CEO
Manatee High School,Manatee,Bradenton,1998,1208,Yes participating without using any Provision or the CEO
Manatee Middle School,Collier,Naples,781,393,Yes under Community Eligibility Option (CEO)
Manatee School for the Arts,Manatee,Palmetto,2051,828,Yes under Community Eligibility Option (CEO)
Manatee School of Arts/Sciences,Manatee,Bradenton,111,80,Yes under Community Eligibility Option (CEO)
Manatee Virtual Instruction Program,Manatee,Palmetto,151,111,No
Manatee Virtual School ( Virtual Franchise),Manatee,Palmetto,38,13,No
Mandarin High School,Duval,Jacksonville,2343,523,Yes under Community Eligibility Option (CEO)
Mandarin Lakes K-8 Academy,Miami-Dade,Homestead,643,463,Yes under Community Eligibility Option (CEO)
Mandarin Middle School,Duval,Jacksonville,1118,309,Yes under Community Eligibility Option (CEO)
Mandarin Oaks Elementary School,Duval,Jacksonville,1061,288,Yes under Community Eligibility Option (CEO)
Mango Elementary School,Hillsborough,Seffner,740,534,Yes under Community Eligibility Option (CEO)
Mangrove Bay Middle School,Pinellas,St Petersburg,317,155,Yes participating without using any Provision or the CEO
Maniscalco K-8 School,Hillsborough,Lutz,673,261,Yes under Community Eligibility Option (CEO)
Mann Middle School,Hillsborough,Brandon,977,601,Yes under Community Eligibility Option (CEO)
Maplewood Elementary School,Broward,Coral Springs,476,186,Yes under Community Eligibility Option (CEO)
Maplewood Elementary School,Marion,Ocala,819,470,Yes under Community Eligibility Option (CEO)
Marathon School,Monroe,Marathon,809,399,Yes participating without using any Provision or the CEO
Marchman Technical College,Pasco,New Port Richey,2,,No
Marco Island Academy,Collier,Marco Island,298,76,No
Marco Island Charter Middle,Collier,Marco Island,277,75,No
Marcus A. Milam K-8 Center,Miami-Dade,Hialeah,1082,597,Yes under Community Eligibility Option (CEO)
Margaret K. Lewis in Millville,Bay,Panama City,170,88,Yes under Community Eligibility Option (CEO)
Margate Elementary School,Broward,Margate,962,458,Yes under Community Eligibility Option (CEO)
Margate Middle School,Broward,Margate,927,460,Yes under Community Eligibility Option (CEO)
Marianna High School,Jackson,Marianna,652,259,Yes under Community Eligibility Option (CEO)
Marianna K-8 School,Jackson,Marianna,1685,962,Yes under Community Eligibility Option (CEO)
Marine Science Education Center,Duval,Atlantic Beach,25,13,No
Mariner High School,Lee,Cape Coral,1865,741,Yes under Community Eligibility Option (CEO)
Mariner Middle School,Lee,Cape Coral,691,337,Yes under Community Eligibility Option (CEO)
Marion Charter School,Marion,Ocala,228,132,Yes under Community Eligibility Option (CEO)
Marion County Acceleration Academy,Marion,Ocala,304,191,Yes under Community Eligibility Option (CEO)
Marion Oaks Elementary School,Marion,Ocala,1196,785,Yes under Community Eligibility Option (CEO)
Marion Reg. Juvenile Detention Center,Marion,Ocala,94,3,Yes participating without using any Provision or the CEO
Mariposa Elementary School,St. Lucie,Port St Lucie,792,402,Yes under Community Eligibility Option (CEO)
Marjorie G. Kinnan Elementary School,Manatee,Sarasota,522,355,Yes under Community Eligibility Option (CEO)
Marjorie Kinnan Rawlings Elem,Pinellas,Pinellas Park,433,290,Yes under Community Eligibility Option (CEO)
Marjorie Kinnan Rawlings Elementary School,Alachua,Gainesville,312,280,Yes under Community Eligibility Option (CEO)
Marjory Stoneman Douglas Elem,Miami-Dade,Miami,554,250,Yes under Community Eligibility Option (CEO)
Marjory Stoneman Douglas High School,Broward,Parkland,3089,409,Yes participating without using any Provision or the CEO
Markham Woods Middle School,Seminole,Lake Mary,900,445,Yes participating without using any Provision or the CEO
Marsh Pointe Elementary,Palm Beach,Palm Beach Gardens,820,113,Yes under Community Eligibility Option (CEO)
Marshall Middle Magnet School,Hillsborough,Plant City,1066,644,Yes under Community Eligibility Option (CEO)
Martha B. King Middle School,Manatee,Bradenton,897,588,Yes participating without using any Provision or the CEO
Martin County High School,Martin,Stuart,2055,732,Yes participating without using any Provision or the CEO
Martin County Jail,Martin,Stuart,1,,No
Martin Luther King Middle School,Santa Rosa,Milton,621,407,Yes participating without using any Provision or the CEO
Martin S.a.i.l.s,Martin,Stuart,8,,Yes participating without using any Provision or the CEO
Martinez Middle School,Hillsborough,Lutz,1104,176,Yes participating without using any Provision or the CEO
Mary Esther Elementary School,Okaloosa,Mary Esther,438,321,Yes participating without using any Provision or the CEO
Mary M Bethune Elementary School,Broward,Hollywood,319,227,Yes under Community Eligibility Option (CEO)
Mascotte Charter School,Lake,Mascotte,937,451,Yes under Community Eligibility Option (CEO)
Mason Classical Academy,Collier,Naples,1509,290,No
Mast Academy,Miami-Dade,Key Biscayne,1571,164,Yes under Community Eligibility Option (CEO)
Mast@fiu,Miami-Dade,North Miami,489,118,Yes under Community Eligibility Option (CEO)
Matanzas High School,Flagler,Palm Coast,2102,652,Yes under Community Eligibility Option (CEO)
Mater Academy,Miami-Dade,Hialeah Gardens,1521,1408,Yes participating without using any Provision or the CEO
Mater Academy (Miami Beach),Miami-Dade,Miami,586,365,Yes participating without using any Provision or the CEO
Mater Academy at St Cloud,Osceola,Miami,612,21,Yes participating without using any Provision or the CEO
Mater Academy Bay Elementary,Miami-Dade,Cutler Bay,917,483,Yes participating without using any Provision or the CEO
Mater Academy Bay High School,Miami-Dade,Cutler Bay,390,232,Yes participating without using any Provision or the CEO
Mater Academy Bay Middle School,Miami-Dade,Cutler Bay,518,273,Yes participating without using any Provision or the CEO
Mater Academy Charter High School,Miami-Dade,Hialeah Gardens,1611,1255,Yes participating without using any Provision or the CEO
Mater Academy Charter Middle School,Miami-Dade,Hialeah Gardens,1219,1023,Yes participating without using any Provision or the CEO
Mater Academy Davenport,Polk,Davenport,815,566,Yes participating without using any Provision or the CEO
Mater Academy Davenport Middle School,Polk,Davenport,334,220,Yes participating without using any Provision or the CEO
Mater Academy East Charter School,Miami-Dade,Miami,573,483,Yes participating without using any Provision or the CEO
Mater Academy Kiwanis,Miami-Dade,Miami,236,230,Yes participating without using any Provision or the CEO
Mater Academy Lakes High School,Miami-Dade,Hialeah,1201,839,Yes participating without using any Provision or the CEO
Mater Academy Lakes Middle School,Miami-Dade,Hialeah,870,593,Yes participating without using any Provision or the CEO
Mater Academy Narcoossee,Orange,Orlando,1096,451,Yes participating without using any Provision or the CEO
Mater Academy Narcoossee High School,Orange,Orlando,185,86,Yes participating without using any Provision or the CEO
Mater Academy of International Studies,Miami-Dade,Miami,465,410,Yes participating without using any Provision or the CEO
Mater Academy Virtual Charter School,Miami-Dade,Miami,99,7,No
Mater Biscayne Academy North Miami Elementary School,Miami-Dade,North Miami,664,116,Yes participating without using any Provision or the CEO
Mater Biscayne Academy North Miami High School,Miami-Dade,Miami,308,117,Yes participating without using any Provision or the CEO
Mater Biscayne Academy North Miami Middle School,Miami-Dade,North Miami,566,192,Yes participating without using any Provision or the CEO
Mater Brickell Academy High,Miami-Dade,Miami,487,321,Yes participating without using any Provision or the CEO
Mater Brickell Academy Middle,Miami-Dade,Miami,525,332,Yes participating without using any Provision or the CEO
Mater Brighton Lakes,Osceola,Kissimmee,1267,1059,Yes participating without using any Provision or the CEO
Mater Brighton Lakes Academy Preparatory High,Osceola,Kissimmee,536,418,Yes participating without using any Provision or the CEO
Mater Gardens Academy,Miami-Dade,Hialeah,803,464,Yes participating without using any Provision or the CEO
Mater Grove Academy,Miami-Dade,Miami,1233,333,Yes participating without using any Provision or the CEO
Mater International Academy,Miami-Dade,Miami,179,176,Yes participating without using any Provision or the CEO
Mater International Preparatory,Miami-Dade,Miami,212,182,Yes participating without using any Provision or the CEO
Mater Lakes Collegiate Academy High School,Miami-Dade,Miami,288,191,Yes participating without using any Provision or the CEO
Mater Lakes Collegiate Academy Middle School,Miami-Dade,Miami,332,223,Yes participating without using any Provision or the CEO
Mater Palms Academy,Osceola,Hialeah Gardens,866,546,Yes participating without using any Provision or the CEO
Mater Performing Arts & Entertainment Academy,Miami-Dade,Hialeah Gardens,315,247,Yes participating without using any Provision or the CEO
Mater Preparatory Academy,Miami-Dade,Miami,367,340,Yes participating without using any Provision or the CEO
Matthew W. Gilbert Middle School,Duval,Jacksonville,555,436,Yes under Community Eligibility Option (CEO)
Mattie V Rutherford Alt Ed Center,Duval,Jacksonville,67,58,Yes under Community Eligibility Option (CEO)
Maude Saunders Elementary School,Walton,Defuniak Springs,554,458,Yes participating without using any Provision or the CEO
Max Bruner Junior Middle School,Okaloosa,Fort Walton Beach,677,449,Yes participating without using any Provision or the CEO
Maximo Elementary School,Pinellas,St Petersburg,339,277,Yes under Community Eligibility Option (CEO)
May Sands Montessori School,Monroe,Key West,90,23,Yes participating without using any Provision or the CEO
Maya Angelou Elementary School,Miami-Dade,Miami,620,317,Yes under Community Eligibility Option (CEO)
Maynard a Traviss Technical Academy,Polk,Lakeland,151,95,Yes under Community Eligibility Option (CEO)
Maynard Evans High,Orange,Orlando,2345,1344,Yes under Community Eligibility Option (CEO)
Mayport Coastal Science Middle School,Duval,Atlantic Beach,821,186,Yes under Community Eligibility Option (CEO)
Mayport Elementary School,Duval,Atlantic Beach,429,137,Yes under Community Eligibility Option (CEO)
McArthur High School,Broward,Hollywood,1866,824,Yes under Community Eligibility Option (CEO)
McDonald Elementary School,Hillsborough,Seffner,526,389,Yes under Community Eligibility Option (CEO)
McFatter Technical College,Broward,Davie,596,221,Yes participating without using any Provision or the CEO
McIntosh Area School,Marion,McIntosh,47,28,Yes under Community Eligibility Option (CEO)
McIntosh Middle School,Sarasota,Sarasota,693,424,Yes participating without using any Provision or the CEO
McKeel Academy Central,Polk,Lakeland,610,222,Yes participating without using any Provision or the CEO
McKeel Academy of Technology,Polk,Lakeland,1750,634,Yes participating without using any Provision or the CEO
McKitrick Elementary School,Hillsborough,Lutz,934,115,Yes participating without using any Provision or the CEO
McLaughlin Academy of Excellence,Polk,Lake Wales,758,608,Yes under Community Eligibility Option (CEO)
McMullen-Booth Elementary School,Pinellas,Clearwater,445,249,Yes under Community Eligibility Option (CEO)
McNab Elementary School,Broward,Pompano Beach,538,214,Yes under Community Eligibility Option (CEO)
McNicol Middle School,Broward,Hollywood,580,316,Yes under Community Eligibility Option (CEO)
McRae Elementary School,Clay,Keystone Heights,544,378,Yes under Community Eligibility Option (CEO)
McSo Adults,Marion,Ocala,10,3,Yes participating without using any Provision or the CEO
Meadow Park Elementary School,Charlotte,Port Charlotte,708,393,Yes under Community Eligibility Option (CEO)
Meadow Park Elementary School,Palm Beach,West Palm Beach,813,434,Yes under Community Eligibility Option (CEO)
Meadow Woods Elementary,Orange,Orlando,571,339,Yes under Community Eligibility Option (CEO)
Meadow Woods Middle,Orange,Orlando,833,388,Yes under Community Eligibility Option (CEO)
Meadowbrook Elementary School,Broward,Fort Lauderdale,693,386,Yes under Community Eligibility Option (CEO)
Meadowbrook Elementary School,Alachua,Gainesville,791,267,Yes participating without using any Provision or the CEO
Meadowbrook Middle,Orange,Orlando,808,567,Yes under Community Eligibility Option (CEO)
Meadowlane Elementary School,Miami-Dade,Hialeah,786,479,Yes under Community Eligibility Option (CEO)
Meadowlane Intermediate Elementary School,Brevard,West Melbourne,779,344,Yes participating without using any Provision or the CEO
Meadowlane Primary Elementary School,Brevard,West Melbourne,603,284,Yes participating without using any Provision or the CEO
Meadowlawn Middle School,Pinellas,St Petersburg,616,380,Yes under Community Eligibility Option (CEO)
Medart Elementary School,Wakulla,Crawfordville,417,198,Yes under Community Eligibility Option (CEO)
Medical Academy at D.w. Waters,Hillsborough,Tampa,95,55,Yes under Community Eligibility Option (CEO)
Medical Academy for Science and Technology (M.a.s.t.) @ Hom,Miami-Dade,Homestead,511,209,Yes under Community Eligibility Option (CEO)
Medulla Elementary School,Polk,Lakeland,488,356,Yes under Community Eligibility Option (CEO)
Melaleuca Elementary School,Palm Beach,West Palm Beach,664,441,Yes under Community Eligibility Option (CEO)
Melbourne Senior High School,Brevard,Melbourne,2210,646,Yes participating without using any Provision or the CEO
Mellon Learning Center,Putnam,Palatka,297,104,Yes under Community Eligibility Option (CEO)
Melrose Elementary School,Putnam,Melrose,353,169,Yes under Community Eligibility Option (CEO)
Melrose Elementary School,Miami-Dade,Miami,518,330,Yes under Community Eligibility Option (CEO)
Melrose Elementary School,Pinellas,St Petersburg,356,322,Yes under Community Eligibility Option (CEO)
Melrose Park Elementary School,Columbia,Lake City,635,522,Yes under Community Eligibility Option (CEO)
Memorial Elementary School,Desoto,Arcadia,861,572,Yes under Community Eligibility Option (CEO)
Memorial Elementary School,Highlands,Avon Park,466,358,Yes under Community Eligibility Option (CEO)
Memorial Middle,Orange,Orlando,712,493,Yes under Community Eligibility Option (CEO)
Memorial Middle School,Hillsborough,Tampa,973,656,Yes under Community Eligibility Option (CEO)
Mendenhall Elementary School,Hillsborough,Tampa,587,408,Yes under Community Eligibility Option (CEO)
Merriam Cherry Street Elementary,Bay,Panama City,343,220,Yes under Community Eligibility Option (CEO)
Merrill Road Elementary School,Duval,Jacksonville,363,200,Yes under Community Eligibility Option (CEO)
Merritt Brown Middle School,Bay,Panama City,634,324,Yes under Community Eligibility Option (CEO)
Merritt Island High School,Brevard,Merritt Island,1446,485,Yes participating without using any Provision or the CEO
Metrowest Elementary,Orange,Orlando,549,222,Yes under Community Eligibility Option (CEO)
Mi Escuela Montessori,Polk,Lakeland,275,133,Yes participating without using any Provision or the CEO
Miami Arts Charter School,Miami-Dade,Miami,959,8,No
Miami Arts Studio 6-12 at Zelda Glazer,Miami-Dade,Miami,1799,460,Yes under Community Eligibility Option (CEO)
Miami Beach Feinberg/Fisher K-8,Miami-Dade,Miami Beach,851,348,Yes under Community Eligibility Option (CEO)
Miami Beach Nautilus Middle School,Miami-Dade,Miami Beach,893,310,Yes under Community Eligibility Option (CEO)
Miami Beach Senior High School,Miami-Dade,Miami Beach,2134,680,Yes under Community Eligibility Option (CEO)
Miami Beach South Pointe Elementary School,Miami-Dade,Miami Beach,462,157,Yes under Community Eligibility Option (CEO)
Miami Carol City Senior High,Miami-Dade,Miami Gardens,859,576,Yes under Community Eligibility Option (CEO)
Miami Central Senior High School,Miami-Dade,Miami,1414,902,Yes under Community Eligibility Option (CEO)
Miami Children's Museum Charter School,Miami-Dade,Miami,314,100,Yes participating without using any Provision or the CEO
Miami Community Charter High School,Miami-Dade,Florida City,265,206,Yes participating without using any Provision or the CEO
Miami Community Charter Middle School,Miami-Dade,Florida City,323,292,Yes participating without using any Provision or the CEO
Miami Community Charter School,Miami-Dade,Florida City,545,486,Yes participating without using any Provision or the CEO
Miami Coral Park Senior High,Miami-Dade,Miami,2082,910,Yes under Community Eligibility Option (CEO)
Miami Edison Senior High School,Miami-Dade,Miami,617,370,Yes under Community Eligibility Option (CEO)
Miami Gardens Elementary School,Miami-Dade,Miami Gardens,264,171,Yes under Community Eligibility Option (CEO)
Miami Heights Elementary School,Miami-Dade,Miami,656,366,Yes under Community Eligibility Option (CEO)
Miami Jackson Senior High School,Miami-Dade,Miami,1213,697,Yes under Community Eligibility Option (CEO)
Miami Killian Senior High School,Miami-Dade,Miami,675,306,Yes under Community Eligibility Option (CEO)
Miami Lakes Educational Center,Miami-Dade,Miami Lakes,1109,503,Yes under Community Eligibility Option (CEO)
Miami Lakes K-8 Center,Miami-Dade,Hialeah,1196,497,Yes under Community Eligibility Option (CEO)
Miami Lakes Middle School,Miami-Dade,Hialeah,987,483,Yes under Community Eligibility Option (CEO)
Miami Macarthur Educational Center,Miami-Dade,Naranja,97,72,Yes under Community Eligibility Option (CEO)
Miami Norland Senior High School,Miami-Dade,Miami,1653,957,Yes under Community Eligibility Option (CEO)
Miami Northwestern Senior High,Miami-Dade,Miami,1479,963,Yes under Community Eligibility Option (CEO)
Miami Palmetto Senior High School,Miami-Dade,Miami,2618,732,Yes under Community Eligibility Option (CEO)
Miami Senior High School,Miami-Dade,Miami,3100,1744,Yes under Community Eligibility Option (CEO)
Miami Shores Elementary School,Miami-Dade,Miami Shores,610,325,Yes under Community Eligibility Option (CEO)
Miami Southridge Senior High,Miami-Dade,Miami,2238,1285,Yes under Community Eligibility Option (CEO)
Miami Springs Elementary School,Miami-Dade,Miami Springs,381,204,Yes under Community Eligibility Option (CEO)
Miami Springs Middle School,Miami-Dade,Miami Springs,666,398,Yes under Community Eligibility Option (CEO)
Miami Springs Senior High School,Miami-Dade,Miami Springs,1037,571,Yes under Community Eligibility Option (CEO)
Miami Sunset Senior High School,Miami-Dade,Miami,979,406,Yes under Community Eligibility Option (CEO)
Miami Tech at Mater Innovation Academy,Miami-Dade,Miami,37,27,Yes participating without using any Provision or the CEO
Miami-Dade Online Academy- Virtual Instruction Program,Miami-Dade,Miami,297,37,No
Miami-Dade Virtual High School Franchise,Miami-Dade,Miami,498,17,No
Micanopy Academy,Alachua,Micanopy,67,31,Yes participating without using any Provision or the CEO
Micanopy Area Cooperative School Inc.,Alachua,Micanopy,212,60,No
Michael McCoy Elementary,Orange,Orlando,459,307,Yes under Community Eligibility Option (CEO)
Michigan Avenue Elementary School,Osceola,Saint Cloud,921,459,Yes under Community Eligibility Option (CEO)
Mid Cape Global Academy,Lee,Cape Coral,1145,639,Yes under Community Eligibility Option (CEO)
Middleburg Elementary School,Clay,Middleburg,581,380,Yes under Community Eligibility Option (CEO)
Middleburg High School,Clay,Middleburg,1866,1103,Yes participating without using any Provision or the CEO
Middleton High School,Hillsborough,Tampa,1637,788,Yes under Community Eligibility Option (CEO)
Middleton-Burney Elementary School,Putnam,Crescent City,1056,635,Yes under Community Eligibility Option (CEO)
Midtown Academy,Pinellas,St Petersburg,368,134,Yes under Community Eligibility Option (CEO)
Midway Elementary School,Seminole,Sanford,789,668,Yes participating without using any Provision or the CEO
Mike Davis Elementary School,Collier,Naples,655,409,Yes under Community Eligibility Option (CEO)
Mila Elementary School,Brevard,Merritt Island,382,262,Yes under Community Eligibility Option (CEO)
Mildred Helms Elementary School,Pinellas,Largo,515,317,Yes under Community Eligibility Option (CEO)
Miles Elementary School,Hillsborough,Tampa,585,425,Yes under Community Eligibility Option (CEO)
Mill Creek Academy,St. Johns,St Augustine,1983,456,Yes participating without using any Provision or the CEO
Mill Creek Elementary School,Osceola,Kissimmee,610,409,Yes under Community Eligibility Option (CEO)
Millennia Elementary,Orange,Orlando,858,358,Yes under Community Eligibility Option (CEO)
Millennia Gardens Elementary,Orange,Orlando,657,401,Yes under Community Eligibility Option (CEO)
Millennium 6-12 Collegiate Academy,Broward,Tamarac,1435,496,Yes under Community Eligibility Option (CEO)
Millennium Middle School,Seminole,Sanford,1323,888,Yes participating without using any Provision or the CEO
Milton High School,Santa Rosa,Milton,1985,1059,Yes participating without using any Provision or the CEO
Milwee Middle School,Seminole,Longwood,1334,812,Yes participating without using any Provision or the CEO
Mims Elementary School,Brevard,Mims,393,268,Yes under Community Eligibility Option (CEO)
Minneola Charter School,Lake,Minneola,1763,398,Yes under Community Eligibility Option (CEO)
Mintz Elementary School,Hillsborough,Brandon,687,404,Yes under Community Eligibility Option (CEO)
Miramar Elementary School,Broward,Miramar,380,220,Yes under Community Eligibility Option (CEO)
Miramar High School,Broward,Miramar,1950,846,Yes under Community Eligibility Option (CEO)
Mirror Lake Elementary School,Broward,Plantation,639,307,Yes under Community Eligibility Option (CEO)
Mirror Lakes Elementary School,Lee,Lehigh Acres,1237,804,Yes under Community Eligibility Option (CEO)
Mitchell Elementary School,Hillsborough,Tampa,698,152,Yes participating without using any Provision or the CEO
