school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Delran High School,Delran Township School District,Delran,922,284,Yes participating without using any Provision or the CEO
Delran Intermediate School,Delran Township School District,Delran,610,227,Yes participating without using any Provision or the CEO
Delran Middle School,Delran Township School District,Delran,662,210,Yes participating without using any Provision or the CEO
Delsea Regional High School,Delsea Regional High School District,Franklinville,1048,273,Yes participating without using any Provision or the CEO
Delsea Regional Middle School,Delsea Regional High School District,Franklinville,510,130,Yes participating without using any Provision or the CEO
Demarest Elementary School,Bloomfield Township School District,Bloomfield,482,166,Yes participating without using any Provision or the CEO
Demarest Middle School,Demarest School District,Demarest,359,3,No
Denbo Crichton School,Pemberton Township School District,Browns Mills,855,458,Yes participating without using any Provision or the CEO
Dennis B O'Brien Elementary School,Rockaway Township School District,Dover,298,76,Yes participating without using any Provision or the CEO
Dennis Township Elementary/Middle Schools,Dennis Township School District,Dennisville,391,139,No
Dennis Township Primary School,Dennis Township School District,Cape May Court House,242,92,No
Deptford Township High School,Deptford Township Public School District,Deptford,1098,425,Yes participating without using any Provision or the CEO
Deptford Township Middle School,Deptford Township Public School District,Sewell,895,343,Yes participating without using any Provision or the CEO
Developmental Learning Center New Providence,Morris-Union Jointure Commission School District,New Providence,91,26,Yes participating without using any Provision or the CEO
Developmental Learning Center Warren,Morris-Union Jointure Commission School District,Warren,94,11,Yes participating without using any Provision or the CEO
Dewitt D. Barlow Elementary School,Plainfield Public School District,Plainfield,423,352,Yes participating without using any Provision or the CEO
Dickerson Elementary School,Chester Township School District,Chester,356,22,Yes participating without using any Provision or the CEO
Dionne Warwick Institute,East Orange School District,East Orange,379,,Yes under Community Eligibility Option (CEO)
Discovery Charter School,Discovery Charter School,Newark,99,84,No
Dogwood Hill Elementary School,Oakland Public School District,Oakland,234,34,Yes participating without using any Provision or the CEO
Donald A. Quarles Early Childhood Center,Englewood Public School District,Englewood,434,307,Yes participating without using any Provision or the CEO
Donald Stewart Early Childhood Center No 51,Elizabeth Public Schools,Elizabeth,310,259,Yes participating without using any Provision or the CEO
Dorchester Elementary School,Woodcliff Lake School District,Woodcliff Lake,494,7,No
Dorothy L. Bullock School,Glassboro School District,Glassboro,701,350,Yes participating without using any Provision or the CEO
Dover High School,Dover Public School District,Dover,1167,692,Yes participating without using any Provision or the CEO
Dover Middle School,Dover Public School District,Dover,481,320,Yes participating without using any Provision or the CEO
Downe Township Elementary School,Downe Township School District,Newport,168,93,Yes participating without using any Provision or the CEO
Dr Lena Edwards Academic Charter School,Dr Lena Edwards Academic Charter School,Jersey City,383,296,No
Dr Martin Luther King Jr School Complex,Atlantic City School District,Atlantic City,544,495,Yes participating without using any Provision or the CEO
Dr Ronald McNair High School,Jersey City Public Schools,Jersey City,716,252,Yes participating without using any Provision or the CEO
Dr. Albert Einstein Academy School No. 29,Elizabeth Public Schools,Elizabeth,785,663,Yes participating without using any Provision or the CEO
Dr. Albert M. Bean School,Pine Hill School District,Pine Hill,364,283,Yes participating without using any Provision or the CEO
Dr. Antonia Pantoja School No. 27,Elizabeth Public Schools,Elizabeth,934,773,Yes participating without using any Provision or the CEO
Dr. Charles C. Polk School,Roselle Public School District,Roselle,315,237,Yes participating without using any Provision or the CEO
Dr. Charles E. Brimm Medical Arts High School,Camden City School District,Camden,179,102,Yes under Community Eligibility Option (CEO)
Dr. Charles P. Defuccio School,Jersey City Public Schools,Jersey City,320,238,Yes under Community Eligibility Option (CEO)
Dr. Crosby Copeland Jr Elementary,Trenton Public School District,Trenton,353,297,Yes under Community Eligibility Option (CEO)
Dr. E. Alma Flagg School,Newark Public School District,Newark,570,537,Yes participating without using any Provision or the CEO
Dr. Gerald H. Woehr Elementary School,Plumsted Township School District,New Egypt,490,124,Yes participating without using any Provision or the CEO
Dr. Hani Awadallah School,Paterson Public School District,Paterson,575,484,Yes under Community Eligibility Option (CEO)
Dr. Henry H. Davis Elementary School,Camden City School District,Camden,515,229,Yes under Community Eligibility Option (CEO)
Dr. J.p. Cleary Elementary School,Buena Regional School District,Minotola,320,199,Yes participating without using any Provision or the CEO
Dr. John Grieco Elementary School,Englewood Public School District,Englewood,499,391,Yes participating without using any Provision or the CEO
Dr. Joyanne D. Miller Elementary School,Egg Harbor Township School District,Egg Harbor Township,980,537,No
Dr. Leroy McCloud Elementary School,Englewood Public School District,Englewood,489,392,Yes participating without using any Provision or the CEO
Dr. Martin Luther King Jr. Early Childhood Center No 52,Elizabeth Public Schools,Elizabeth,301,252,No
Dr. Martin Luther King Jr. Educational Complex,Paterson Public School District,Paterson,513,339,Yes under Community Eligibility Option (CEO)
Dr. Martin Luther King Jr. Middle School,Asbury Park School District,Asbury Park,195,151,No
Dr. Martin Luther King Middle School,Trenton Public School District,Trenton,650,493,No
Dr. Maya Angelou Elementary School,Jersey City Public Schools,Jersey City,607,468,Yes under Community Eligibility Option (CEO)
Dr. Michael Conti School,Jersey City Public Schools,Jersey City,651,300,Yes participating without using any Provision or the CEO
Dr. Orlando Edreira Academy School No. 26,Elizabeth Public Schools,Elizabeth,718,596,Yes participating without using any Provision or the CEO
Dr. Paul Rafalides School,Jersey City Public Schools,Jersey City,318,243,Yes under Community Eligibility Option (CEO)
Dr. William H. Horton Elementary School,Newark Public School District,Newark,690,609,Yes participating without using any Provision or the CEO
Dr. William Mennies Elementary School,Vineland Public School District,Vineland,558,410,Yes participating without using any Provision or the CEO
Drum Point Road Elementary School,Brick Township Public School District,Brick Town,465,143,Yes participating without using any Provision or the CEO
Dual Language School,Perth Amboy Public School District,Fords,384,293,No
Dumont High School,Dumont Public School District,Dumont,704,117,Yes participating without using any Provision or the CEO
Dunellen High School,Dunellen Public School District,Dunellen,409,200,Yes participating without using any Provision or the CEO
Durban Avenue Elementary School,Hopatcong Borough School District,Hopatcong,286,96,Yes participating without using any Provision or the CEO
Dutch Neck Elementary School,West Windsor-Plainsboro Regional School District,West Windsor,557,48,Yes participating without using any Provision or the CEO
Dwight D Eisenhower Middle School,Berlin Township School District,West Berlin,261,153,Yes participating without using any Provision or the CEO
Dwight D. Eisenhower Elementary School,Sayreville School District,Parlin,488,225,Yes participating without using any Provision or the CEO
Dwight D. Eisenhower Elementary School,Piscataway Township School District,Piscataway,513,274,Yes participating without using any Provision or the CEO
Dwight D. Eisenhower Middle School,Wyckoff Township Public School District,Wyckoff,607,3,No
Dwight D. Eisenhower School,Freehold Township School District,Freehold,582,90,Yes participating without using any Provision or the CEO
Dwight Morrow High School/Academies@englewood,Englewood Public School District,Englewood,1083,725,Yes participating without using any Provision or the CEO
E Raymond Appleby Elementary School,Spotswood Public School District,Spotswood,365,112,Yes participating without using any Provision or the CEO
E. Roy Bixby,Bogota Public School District,Bogota,314,203,Yes participating without using any Provision or the CEO
Eagle Academy for Young Men of Newark,Newark Public School District,Newark,155,128,No
Eagleswood Elementary School,Eagleswood Township School District,West Creek,136,53,Yes participating without using any Provision or the CEO
Early Childhood Learning Center,Freehold Township School District,Freehold,95,30,Yes participating without using any Provision or the CEO
Early Childhood School,West New York School District,West New York,395,269,Yes participating without using any Provision or the CEO
East Amwell Township,East Amwell Township School District,Ringoes,398,63,Yes participating without using any Provision or the CEO
East Brook Elementary School,Park Ridge School District,Park Ridge,314,32,No
East Brook Middle School,Paramus Public School District,Paramus,555,88,Yes participating without using any Provision or the CEO
East Brunswick High School,East Brunswick Township School District,East Brunswick,2124,513,Yes participating without using any Provision or the CEO
East Brunswick Magnet School,Middlesex County Vocational and Technical School District,East Brunswick,745,272,Yes participating without using any Provision or the CEO
East Dover Elementary School,Dover Public School District,Dover,411,295,Yes participating without using any Provision or the CEO
East Dover Elementary School,Toms River Regional School District,Toms River,584,257,Yes participating without using any Provision or the CEO
East End School,North Plainfield School District,North Plainfield,451,363,Yes participating without using any Provision or the CEO
East Hanover Middle School,East Hanover Township School District,East Hanover,325,11,No
East Newark Elementary School,East Newark School District,E Newark,176,155,Yes participating without using any Provision or the CEO
East Orange Campus High School,East Orange School District,East Orange,1798,153,Yes under Community Eligibility Option (CEO)
East Orange Community Charter School,East Orange Community Charter School,East Orange,414,351,No
East Orange STEM Academy High School,East Orange School District,East Orange,646,123,Yes under Community Eligibility Option (CEO)
East Side High School,Newark Public School District,Newark,2046,1579,Yes participating without using any Provision or the CEO
East Ward Elementary School,Newark Public School District,Newark,854,758,Yes participating without using any Provision or the CEO
Eastampton Township Community School,Eastampton Township School District,Eastampton,600,151,Yes participating without using any Provision or the CEO
Eastern Camden County Regional High School,Eastern Camden County Regional School District,Voorhees,1847,301,Yes participating without using any Provision or the CEO
Eastlake Elementary School,Parsippany-Troy Hills Township School District,Parsippany,364,50,Yes participating without using any Provision or the CEO
Eastside High School,Camden City School District,Camden,512,191,Yes under Community Eligibility Option (CEO)
Eastside High School,Paterson Public School District,Paterson,2073,1209,No
Ecole Toussaint Louverture,East Orange School District,East Orange,269,59,Yes under Community Eligibility Option (CEO)
Edgar Middle School,Metuchen Public School District,Metuchen,761,76,Yes participating without using any Provision or the CEO
Edgemont Elementary School,Montclair Public School District,Montclair,251,43,Yes participating without using any Provision or the CEO
Edison Academy Magnet School,Middlesex County Vocational and Technical School District,Edison,173,3,No
Edison Early Learning Center,Edison Township School District,Edison,52,11,No
Edison High School,Edison Township School District,Edison,2393,1169,Yes participating without using any Provision or the CEO
Edison Middle School,West Orange Public Schools,W Orange,477,203,Yes participating without using any Provision or the CEO
Edith A. Bogert Elementary School,Upper Saddle River School District,Upper Saddle River,368,3,No
Edith M. Decker Elementary School,Mount Arlington Public School District,Mt Arlington,153,38,Yes participating without using any Provision or the CEO
Edith M. Griebling Elementary School,Howell Township Public School District,Farmingdale,457,172,Yes participating without using any Provision or the CEO
Edmund Hmieleski Early Childhood Center,Perth Amboy Public School District,Perth Amboy,342,247,Yes participating without using any Provision or the CEO
Edward H. Bryan,Cresskill Public School District,Cresskill,555,6,No
Edward J. Patten Elementary School,Perth Amboy Public School District,Perth Amboy,649,503,Yes participating without using any Provision or the CEO
Edward Johnstone Middle School,Vineland Public School District,Vineland,355,190,Yes participating without using any Provision or the CEO
Edward T. Bowser Sr. School of Excellence,East Orange School District,East Orange,612,,No
Edward T. Hamilton,Voorhees Township School District,Voorhees,517,86,Yes participating without using any Provision or the CEO
Edward V. Walton Primary School,Springfield Public School District,Springfield,511,63,Yes participating without using any Provision or the CEO
Edward W. Kilpatrick,Paterson Public School District,Paterson,295,212,Yes under Community Eligibility Option (CEO)
Egg Harbor City Community School,Egg Harbor City School District,Egg Harbor City,266,211,Yes participating without using any Provision or the CEO
Egg Harbor Township High School,Egg Harbor Township School District,Egg Harbor Township,2279,1175,Yes participating without using any Provision or the CEO
Eisenhower Intermediate School,Bridgewater-Raritan Regional School District,Bridgewater,625,126,Yes participating without using any Provision or the CEO
Eisenhower Middle School,Roxbury Township School District,Succasunna,531,113,No
Eldridge Park School,Lawrence Township Public School District,Lawrenceville,212,73,Yes participating without using any Provision or the CEO
Eleanor G. Hewitt,Ringwood School District,Ringwood,208,26,Yes participating without using any Provision or the CEO
Eleanor Rush Intermediate School,Cinnaminson Township School District,Cinnaminson,638,144,Yes participating without using any Provision or the CEO
Eleanor Van Gelder,Edgewater School District,Edgewater,384,78,Yes participating without using any Provision or the CEO
Elizabeth Avenue School,Franklin Township Public School District,Somerset,541,285,Yes participating without using any Provision or the CEO
Elizabeth F. Moore School,Upper Deerfield Township School District,Seabrook,293,178,Yes participating without using any Provision or the CEO
Elizabeth Haddon School,Haddonfield School District,Haddonfield,402,3,Yes participating without using any Provision or the CEO
Elizabeth High School - Frank J Cicarell Academy,Elizabeth Public Schools,Elizabeth,1268,974,Yes participating without using any Provision or the CEO
Ella G Clarke Elementary School,Lakewood Township School District,Lakewood,314,296,Yes participating without using any Provision or the CEO
Ellen Ochoa School Number 22,Passaic City School District,Passaic,613,611,Yes under Community Eligibility Option (CEO)
Ellen T. Briggs Elementary School,Jefferson Township Public School District,Lake Hopatcong,226,35,Yes participating without using any Provision or the CEO
Elliott Street Elementary School,Newark Public School District,Newark,880,770,Yes participating without using any Provision or the CEO
Elmer Elementary School,Pittsgrove Township School District,Elmer,197,67,Yes participating without using any Provision or the CEO
Elmora School No. 12,Elizabeth Public Schools,Elizabeth,658,535,Yes participating without using any Provision or the CEO
Elms Elementary School,Jackson Township School District,Jackson,705,268,Yes participating without using any Provision or the CEO
Elsinboro Township School,Elsinboro Township School District,Salem,105,57,Yes participating without using any Provision or the CEO
Elysian Charter School of Hoboken,Elysian Charter School,Hoboken,292,29,Yes participating without using any Provision or the CEO
Emerson Community School,Plainfield Public School District,Plainfield,414,301,Yes participating without using any Provision or the CEO
Emerson Jr Sr High,Emerson Public School District,Emerson,440,63,Yes participating without using any Provision or the CEO
Emerson Middle School,Union City School District,Union City,999,866,Yes participating without using any Provision or the CEO
Emil A. Cavallini Middle School,Upper Saddle River School District,Upper Saddle River,389,3,No
Emily C. Reynolds Middle School,Hamilton Township Public School District,Hamilton,966,408,Yes participating without using any Provision or the CEO
Emma Arleth Elementary School,Sayreville School District,Parlin,485,228,Yes participating without using any Provision or the CEO
Emma C Attales,Absecon Public Schools District,Absecon,392,225,No
Emma Havens Young Elementary School,Brick Township Public School District,Brick,843,434,Yes participating without using any Provision or the CEO
Empowerment Academy Charter School,Empowerment Academy Charter School,Jersey City,1272,686,Yes participating without using any Provision or the CEO
Endeavour Elementary School,North Hanover Township School District,Jb Mdl,791,261,No
Englewood on the Palisades Charter School,Englewood on the Palisades Charter School,Englewood,306,143,Yes participating without using any Provision or the CEO
Erial Elementary School,Gloucester Township Public Schools,Sicklerville,643,373,Yes participating without using any Provision or the CEO
Eric S. Smith Middle School,Ramsey School District,Ramsey,613,35,No
Ernest J. Finizio Jr. - Aldene School,Roselle Park Public School District,Roselle Park,287,153,Yes participating without using any Provision or the CEO
Essex Campus Academy,Essex Regional Educational Services Commission,Fairfield,37,22,Yes under Community Eligibility Option (CEO)
Essex County Donald M. Payne Sr. School of Technology,Essex County Schools of Technology,Newark,1230,903,Yes participating without using any Provision or the CEO
Essex County Newark Tech,Essex County Schools of Technology,Newark,606,522,Yes participating without using any Provision or the CEO
Essex County West Caldwell Tech,Essex County Schools of Technology,West Caldwell,353,233,Yes participating without using any Provision or the CEO
Essex Fells Elementary School,Essex Fells School District,Essex Fells,251,,No
Essex High School,Essex Regional Educational Services Commission,Fairfield,34,22,Yes under Community Eligibility Option (CEO)
Essex Junior Academy,Essex Regional Educational Services Commission,Fairfield,15,7,Yes under Community Eligibility Option (CEO)
Estell Manor Elementary School,Estell Manor School District,Estell Manor,199,65,No
Estelle V. Malberg Early Childhood Center,Cherry Hill School District,Cherry Hill,174,38,Yes participating without using any Provision or the CEO
Ethel A. Jacobsen Elementary School,Long Beach Island School District,Surf City,104,13,Yes participating without using any Provision or the CEO
Ethel Hoppock Middle School,Bethlehem Township School District,Asbury,119,5,No
Ethel M Burke Elementary School,Bellmawr Public School District,Bellmawr,222,111,Yes participating without using any Provision or the CEO
Ethel McKnight Elementary School,East Windsor Regional School District,East Windsor,530,249,Yes participating without using any Provision or the CEO
Euclid Elementary School,Hasbrouck Heights School District,Hasbrouck Heights,362,57,Yes participating without using any Provision or the CEO
Eugene A. Tighe Middle School,Margate City School District,Margate,140,10,Yes participating without using any Provision or the CEO
Eugenio Maria De Hostos Center for Early Childhood Education,Union City School District,Union City,300,183,Yes participating without using any Provision or the CEO
Evergreen Avenue Elementary School,Woodbury City Public School District,Woodbury,310,215,Yes participating without using any Provision or the CEO
Evergreen Elementary School,Plainfield Public School District,Plainfield,398,299,Yes participating without using any Provision or the CEO
Evergreen Elementary School,Scotch Plains-Fanwood School District,Scotch Plains,449,10,No
Ewing High School,Ewing Township School District,Ewing,1118,632,Yes participating without using any Provision or the CEO
Explore Middle School,Hudson County Schools of Technology School District,Jersey City,163,45,Yes participating without using any Provision or the CEO
Ezra L. Nolan School,Jersey City Public Schools,Jersey City,250,210,Yes under Community Eligibility Option (CEO)
F. W. Holbein Middle School,Mount Holly Township Public School District,Mount Holly,451,277,Yes participating without using any Provision or the CEO
Fair Lawn High School,Fair Lawn Public School District,Fair Lawn,1687,358,Yes participating without using any Provision or the CEO
Fairfield Township School,Fairfield Township School District,Bridgeton,526,411,No
Fairmount,Hackensack School District,Hackensack,621,350,Yes participating without using any Provision or the CEO
Fairview Elementary School,Bloomfield Township School District,Bloomfield,499,250,Yes participating without using any Provision or the CEO
Fairview Elementary School,Middletown Township Public School District,Red Bank,291,34,Yes participating without using any Provision or the CEO
Fanny Meyer Hillers,Hackensack School District,Hackensack,516,341,Yes participating without using any Provision or the CEO
Farmingdale Elementary,Farmingdale Public School District,Farmingdale,160,28,Yes participating without using any Provision or the CEO
Fernbrook School,Randolph Township School District,Randolph,474,123,Yes participating without using any Provision or the CEO
Fernwood Avenue Middle School,Egg Harbor Township School District,Egg Harbor Township,811,428,Yes participating without using any Provision or the CEO
Field Street School,Penns Grove-Carneys Point Regional School District,Carneys Point,463,354,Yes participating without using any Provision or the CEO
Fieldstone Middle School,Montvale Board of Education School District,Montvale,443,42,No
First Avenue School,Newark Public School District,Newark,1084,931,Yes participating without using any Provision or the CEO
Fleetwood Elementary School,Mount Laurel Township School District,Mount Laurel,404,115,Yes participating without using any Provision or the CEO
Flocktown-Kossmann Elementary School,Washington Township School District,Long Valley,513,33,Yes participating without using any Provision or the CEO
Florence Avenue Elementary School,Irvington Public School District,Irvington,694,601,Yes participating without using any Provision or the CEO
Florence M. Burd,Andover Regional School District,Newton,288,70,No
Florence M. Gaudineer Middle School,Springfield Public School District,Springfield,474,85,Yes participating without using any Provision or the CEO
Florence Riverfront School,Florence Township School District,Florence,627,285,No
Florence Township Memorial High School,Florence Township School District,Burlington,475,192,No
Folsom Elementary School,Folsom Borough School District,Folsom,375,103,Yes participating without using any Provision or the CEO
Fords Middle School,Woodbridge Township School District,Fords,645,367,Yes participating without using any Provision or the CEO
Forest Avenue School,Glen Ridge Public School District,Glen Ridge,127,,No
Forest Avenue School,Verona Public School District,Verona,230,,No
Forest Hill School,Camden City School District,Camden,339,216,Yes under Community Eligibility Option (CEO)
Forest Street Community Elementary School,ORANGE BOARD OF EDUCATION School District,Orange,384,269,Yes under Community Eligibility Option (CEO)
Forked River Elementary School,Lacey Township School District,Forked River,479,207,Yes participating without using any Provision or the CEO
Forrestdale School,Rumson Borough School District,Rumson,498,,No
Fort Dix Elementary School,Pemberton Township School District,Fort Dix,296,113,Yes participating without using any Provision or the CEO
Fort Lee High School,Fort Lee School District,Fort Lee,1170,332,Yes participating without using any Provision or the CEO
Foundation Academy Charter School,Foundation Academy Charter School,Trenton,1155,1038,Yes participating without using any Provision or the CEO
Fountain Woods Elementary School,Burlington Township School District,Burlington,951,426,Yes participating without using any Provision or the CEO
Fourteenth Avenue School,Newark Public School District,Newark,104,91,Yes participating without using any Provision or the CEO
Frances C. Smith Early Childhood Center No 50,Elizabeth Public Schools,Elizabeth,306,233,Yes participating without using any Provision or the CEO
Frances Demasi Elementary School,Evesham Township School District,Marlton,332,35,No
Frances Demasi Middle School,Evesham Township School District,Marlton,720,110,No
Francis A. Desmares Elementary School,Flemington-Raritan Regional School District,Flemington,421,190,Yes participating without using any Provision or the CEO
Francis Lore Elementary School,Ewing Township School District,Ewing,505,248,Yes participating without using any Provision or the CEO
Frank Antonides School,West Long Branch School District,West Long Branch,220,54,Yes participating without using any Provision or the CEO
Frank Defino Central Elementary School,Marlboro Township School District,Marlboro,510,79,Yes participating without using any Provision or the CEO
Frank J Smith Elementary,East Hanover Township School District,East Hanover,239,10,No
Frank J. Dugan Elementary School,Marlboro Township School District,Marlboro,624,72,Yes participating without using any Provision or the CEO
Frank K. Hehnly,Clark Township Public School District,Clark,543,37,Yes participating without using any Provision or the CEO
Frank R Conwell School,Jersey City Public Schools,Jersey City,605,342,No
Frank W. Gavlak Elementary School,Wallington Boro School District,Wallington,361,179,Yes participating without using any Provision or the CEO
Frankford Township School,Frankford Township Consolidated School District,Branchville,505,74,No
Franklin Avenue Middle School,Franklin Lakes School District,Franklin Lakes,369,12,No
Franklin Borough School,Franklin Borough School District,Franklin,527,259,Yes participating without using any Provision or the CEO
Franklin D Roosevelt Elementary School,North Arlington School District,North Arlington,132,44,Yes participating without using any Provision or the CEO
Franklin D Roosevelt School,Edison Township School District,Edison,178,61,Yes participating without using any Provision or the CEO
Franklin Elementary,Township of Union School District,Union,453,288,Yes participating without using any Provision or the CEO
Franklin Elementary School,Bergenfield Borough School District,Bergenfield,352,133,Yes participating without using any Provision or the CEO
Franklin Elementary School,Bloomfield Township School District,Bloomfield,352,168,Yes participating without using any Provision or the CEO
Franklin Elementary School,Kearny,Kearny,950,697,Yes participating without using any Provision or the CEO
Franklin Elementary School,North Bergen School District,N Bergen,509,391,Yes participating without using any Provision or the CEO
Franklin Elementary School,Newark Public School District,Newark,725,661,Yes participating without using any Provision or the CEO
Franklin Elementary School,Rahway Public School District,Rahway,658,475,Yes participating without using any Provision or the CEO
Franklin Elementary School,South Plainfield School District,South Plainfield,270,89,Yes participating without using any Provision or the CEO
Franklin Elementary School,Roxbury Township School District,Succasunna,281,65,No
Franklin Elementary School,Summit Public School District,Summit,369,10,Yes participating without using any Provision or the CEO
Franklin Elementary School,Trenton Public School District,Trenton,372,323,Yes under Community Eligibility Option (CEO)
Franklin Elementary School,Westfield Public School District,Westfield,509,3,No
Franklin High School,Franklin Township Public School District,Somerset,2134,1071,Yes participating without using any Provision or the CEO
Franklin L. Williams School,Jersey City Public Schools,Jersey City,906,742,Yes participating without using any Provision or the CEO
Franklin Middle School at Hamilton Street Campus,Franklin Township Public School District,Somerset,592,341,Yes participating without using any Provision or the CEO
Franklin Middle School at Sampson G. Smith Campus,Franklin Township Public School District,Somerset,787,439,Yes participating without using any Provision or the CEO
Franklin Park School,Franklin Township Public School District,Franklin Park,671,303,Yes participating without using any Provision or the CEO
Franklin School,Lyndhurst Public School District,Lyndhurst,196,78,Yes participating without using any Provision or the CEO
Franklin School,Saddle Brook School District,Saddle Brook,328,112,Yes participating without using any Provision or the CEO
Franklin Township School,Franklin Township School District,Quakertown,293,52,Yes participating without using any Provision or the CEO
Franklin Township School,Franklin Township School District,Washington,251,65,Yes participating without using any Provision or the CEO
Frederic A. Priff Elementary School,Ocean Township School District,Waretown,241,107,Yes participating without using any Provision or the CEO
Frederic N. Brown Elementary School,Verona Public School District,Verona,247,3,No
Frederic W. Cook Elementary School,Plainfield Public School District,Plainfield,198,98,Yes participating without using any Provision or the CEO
Fredon Township School,Fredon Township School District,Newton,203,26,No
Freehold Borough High School,Freehold Regional High School District,Freehold,1376,562,Yes participating without using any Provision or the CEO
Freehold Intermediate School,Freehold Borough School District,Freehold,498,401,Yes participating without using any Provision or the CEO
Freehold Learning Center,Freehold Borough School District,Freehold,562,425,Yes participating without using any Provision or the CEO
Freehold Township High School,Freehold Regional High School District,Freehold Twp.,1813,353,Yes participating without using any Provision or the CEO
Frelinghuysen Middle School,Morris School District,Morristown,1078,487,Yes participating without using any Provision or the CEO
Frelinghuysen Township Elementary School,Frelinghuysen Township School District,Newton,121,14,Yes participating without using any Provision or the CEO
Frenchtown Elementary,Frenchtown Borough School District,Frenchtown,97,25,No
Frog Pond Elementary School,Little Egg Harbor Township School District,Little Egg Harbor,780,421,Yes participating without using any Provision or the CEO
Frost Elementary School,East Brunswick Township School District,East Brunswick,383,56,Yes participating without using any Provision or the CEO
Future Foundations Academy (Ffa),Educational Services Commission of New Jersey,Piscataway,130,30,Yes participating without using any Provision or the CEO
G Austin Schoenly Elementary School,Spotswood Public School District,Spotswood,235,59,Yes participating without using any Provision or the CEO
G. Harold Antrim Elementary School,Point Pleasant Beach School District,Point Pleasant Beach,302,68,Yes participating without using any Provision or the CEO
G.h. Carson Elementary School,Pennsauken Township Board of Education School District,Pennsauken,358,280,Yes participating without using any Provision or the CEO
Gables Elementary School,Neptune Township School District,Neptune,284,216,Yes participating without using any Provision or the CEO
Galloway Township Middle School,Galloway Township Public School District,Galloway,705,396,Yes participating without using any Provision or the CEO
Gantner Avenue School,Elmwood Park School District,Elmwood Park,339,193,Yes participating without using any Provision or the CEO
Garfield Early Childhood Learning Center,Garfield Public School District,Garfield,204,98,Yes participating without using any Provision or the CEO
Garfield Ecdc,Willingboro Public School District,Willingboro,294,165,No
Garfield Elementary School,Kearny,Kearny,428,323,Yes participating without using any Provision or the CEO
Garfield High School,Garfield Public School District,Garfield,1258,762,Yes participating without using any Provision or the CEO
Garfield Middle School,Garfield Public School District,Garfield,971,647,Yes participating without using any Provision or the CEO
Garfield Public Preschool 3 at Headstart,Garfield Public School District,Garfield,102,68,Yes under Community Eligibility Option (CEO)
Garfield Public Preschool Annex,Garfield Public School District,Garfield,105,42,Yes participating without using any Provision or the CEO
Gateway Regional High School,Gateway Regional High School District,Woodbury Hts,862,291,Yes participating without using any Provision or the CEO
General Charles G. Harker School,Swedesboro-Woolwich School District,Woolwich Township,696,156,Yes participating without using any Provision or the CEO
George B. Fine Elementary School,Pennsauken Township Board of Education School District,Pennsauken,245,194,Yes participating without using any Provision or the CEO
George C. Baker Elementary School,Moorestown Township Public School District,Moorestown,403,17,Yes participating without using any Provision or the CEO
George E. Wilson Elementary School,Hamilton Township Public School District,Hamilton,545,456,Yes participating without using any Provision or the CEO
George G White,Hillsdale School District,Hillsdale,490,52,Yes participating without using any Provision or the CEO
George J. Mitchell Elementary School,Little Egg Harbor Township School District,Little Egg Harbor,582,318,Yes participating without using any Provision or the CEO
George L Catrambone,LONG BRANCH PUBLIC SCHOOL District,Long Branch,686,560,Yes participating without using any Provision or the CEO
George L. Hess Educational Complex,Hamilton Township School District,Mays Landing,1315,813,Yes participating without using any Provision or the CEO
George Washington Academy School No. 1,Elizabeth Public Schools,Elizabeth,595,521,Yes participating without using any Provision or the CEO
George Washington Carver Elementary School,Newark Public School District,Newark,736,468,Yes participating without using any Provision or the CEO
George Washington Elementary School,North Arlington School District,North Arlington,335,127,Yes participating without using any Provision or the CEO
George Washington Elementary School,Trenton Public School District,Trenton,321,257,Yes under Community Eligibility Option (CEO)
George Washington Elementary School,Union City School District,Union City,776,636,Yes participating without using any Provision or the CEO
George Washington Elementary School,Wyckoff Township Public School District,Wyckoff,378,,No
George Washington Middle School,Ridgewood Public School District,Ridgewood,644,12,No
George Washington Middle School,Wayne Township Public School District,Wayne,493,94,Yes participating without using any Provision or the CEO
George Washington School,Edgewater School District,Edgewater,333,43,Yes participating without using any Provision or the CEO
George Washington School,Mahwah Township Public School District,Mahwah,177,7,Yes participating without using any Provision or the CEO
Geraldyn O Foster Early Childhood Center,Bridgeton City School District,Bridgeton,316,232,Yes under Community Eligibility Option (CEO)
Gershom Mott Elementary School,Trenton Public School District,Trenton,375,328,Yes under Community Eligibility Option (CEO)
Gertrude C. Folwell Elementary School,Mount Holly Township Public School District,Mount Holly,327,188,Yes participating without using any Provision or the CEO
Gibbsboro Elementary School,Gibbsboro Elementary School District,Gibbsboro,281,79,Yes participating without using any Provision or the CEO
Gilbert Avenue School,Elmwood Park School District,Elmwood Park,456,263,Yes participating without using any Provision or the CEO
Gillette Elementary School,Long Hill Township School District,Gillette,215,22,Yes participating without using any Provision or the CEO
Gilmore J Fisher Middle School,Ewing Township School District,Ewing,789,474,Yes participating without using any Provision or the CEO
Gladys Nunery School,Jersey City Public Schools,Jersey City,251,212,Yes under Community Eligibility Option (CEO)
Glassboro High School,Glassboro School District,Glassboro,561,244,Yes participating without using any Provision or the CEO
Glen Landing Middle School,Gloucester Township Public Schools,Blackwood,795,295,Yes participating without using any Provision or the CEO
Glen Meadow Middle School,Vernon Township School District,Vernon,617,157,Yes participating without using any Provision or the CEO
Glen Ridge High School,Glen Ridge Public School District,Glen Ridge,799,3,No
