school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Sergeant Samuel K Solomon Elementary School,Hawaii Department of Education,Wahiawa,681,357,Yes participating without using any Provision or the CEO,false
Sunset Beach Elementary School,Hawaii Department of Education,Haleiwa,359,104,Yes participating without using any Provision or the CEO,false
University Laboratory School,Hawaii Department of Education,Honolulu,450,36,Yes participating without using any Provision or the CEO,false
Volcano School of Arts & Sciences - a Community PCS,Hawaii Department of Education,Volcano,325,141,Yes under Community Eligibility Option (CEO),true
Voyager - a Public Charter School,Hawaii Department of Education,Honolulu,242,43,Yes participating without using any Provision or the CEO,false
Wahiawa Elementary School,Hawaii Department of Education,Wahiawa,429,255,Yes under Community Eligibility Option (CEO),false
Wahiawa Middle School,Hawaii Department of Education,Wahiawa,694,447,Yes under Community Eligibility Option (CEO),true
Waiahole Elementary School,Hawaii Department of Education,Kaneohe,97,57,Yes under Community Eligibility Option (CEO),false
Waiakea Elementary School,Hawaii Department of Education,Hilo,706,375,Yes under Community Eligibility Option (CEO),false
Waiakea High School,Hawaii Department of Education,Hilo,1183,480,Yes participating without using any Provision or the CEO,true
Waiakea Intermediate School,Hawaii Department of Education,Hilo,857,424,Yes participating without using any Provision or the CEO,true
Waiakeawaena Elementary School,Hawaii Department of Education,Hilo,669,344,Yes under Community Eligibility Option (CEO),false
Waialae Elementary - PCS,Hawaii Department of Education,Honolulu,495,125,Yes participating without using any Provision or the CEO,false
Waialua Elementary School,Hawaii Department of Education,Waialua,413,208,Yes participating without using any Provision or the CEO,false
Waialua High & Intermediate School,Hawaii Department of Education,Waialua,574,223,Yes participating without using any Provision or the CEO,false
Waianae Elementary School,Hawaii Department of Education,Waianae,407,353,Yes under Community Eligibility Option (CEO),false
Waianae High School,Hawaii Department of Education,Waianae,1551,956,Yes under Community Eligibility Option (CEO),true
Waianae Intermediate School,Hawaii Department of Education,Waianae,745,521,Yes under Community Eligibility Option (CEO),true
Waiau Elementary School,Hawaii Department of Education,Pearl City,498,247,Yes participating without using any Provision or the CEO,false
Waihee Elementary School,Hawaii Department of Education,Wailuku,572,330,Yes under Community Eligibility Option (CEO),false
Waikele Elementary School,Hawaii Department of Education,Waipahu,515,214,Yes participating without using any Provision or the CEO,false
Waikiki Elementary School,Hawaii Department of Education,Honolulu,553,117,Yes participating without using any Provision or the CEO,false
Waikoloa Elementary and Middle School,Hawaii Department of Education,Waikoloa,732,377,Yes under Community Eligibility Option (CEO),true
Wailuku Elementary School,Hawaii Department of Education,Wailuku,550,329,Yes under Community Eligibility Option (CEO),false
Waimalu Elementary School,Hawaii Department of Education,Aiea,312,156,Yes participating without using any Provision or the CEO,false
Waimanalo Elementary & Intermediate School,Hawaii Department of Education,Waimanalo,344,273,Yes under Community Eligibility Option (CEO),true
Waimea Canyon Middle School,Hawaii Department of Education,Waimea,467,254,Yes participating without using any Provision or the CEO,true
Waimea Elementary School,Hawaii Department of Education,Kamuela,474,256,Yes under Community Eligibility Option (CEO),false
Waimea High School,Hawaii Department of Education,Waimea,711,365,Yes participating without using any Provision or the CEO,true
Waimea Middle - Pccs,Hawaii Department of Education,Kamuela,188,128,Yes under Community Eligibility Option (CEO),true
Waipahu Elementary School,Hawaii Department of Education,Waipahu,827,605,Yes under Community Eligibility Option (CEO),false
Waipahu High School,Hawaii Department of Education,Waipahu,2538,1244,Yes participating without using any Provision or the CEO,true
Waipahu Intermediate School,Hawaii Department of Education,Waipahu,1113,637,Yes participating without using any Provision or the CEO,true
West Hawaii Explorations Academy,Hawaii Department of Education,Kailua-Kona,286,59,No,false
William P Jarrett Middle School,Hawaii Department of Education,Honolulu,283,216,Yes under Community Eligibility Option (CEO),true
