school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Ann J Kellogg School,Battle Creek Public Schools,Battle Creek,348,283,Yes under Community Eligibility Option (CEO),false
Ann L Dolsen Elementary School,South Lyon Community Schools,New Hudson,427,52,Yes participating without using any Provision or the CEO,false
Ann Visger K5 Preparatory Academy,River Rouge School District of the City of,River Rouge,625,543,Yes under Community Eligibility Option (CEO),false
Annapolis High School,Dearborn Heights School District #7,Dearborn Heights,682,459,Yes under Community Eligibility Option (CEO),true
Apollo Center,Huron Valley Schools,Highland,5,,Yes under Community Eligibility Option (CEO),false
Appleview Elementary School,Sparta Area Schools,Sparta,517,199,Yes under Community Eligibility Option (CEO),false
Arbor Academy,Arbor Academy,Battle Creek,154,128,Yes under Community Eligibility Option (CEO),true
Arbor Preparatory High School,Arbor Preparatory High School,Ypsilanti,278,158,Yes under Community Eligibility Option (CEO),true
Arborwood Elementary School,Monroe Public Schools,Monroe,462,367,Yes under Community Eligibility Option (CEO),false
Arcadia Elementary School,Kalamazoo Public Schools,Kalamazoo,355,282,Yes under Community Eligibility Option (CEO),false
Ardmore Elementary School,Lakeview Public Schools (Macomb),Saint Clair Shores,370,109,Yes under Community Eligibility Option (CEO),false
Armada Continuing Education Center,Armada Area Schools,Armada,13,5,Yes participating without using any Provision or the CEO,false
Armada High School,Armada Area Schools,Armada,533,63,Yes participating without using any Provision or the CEO,false
Armada Middle School,Armada Area Schools,Armada,383,70,Yes participating without using any Provision or the CEO,false
Armstrong Middle School,Kearsley Community School District,Flint,656,498,Yes under Community Eligibility Option (CEO),true
Arno Elementary School,Allen Park Public Schools,Allen Park,513,285,Yes under Community Eligibility Option (CEO),false
Arnold Elementary School,Michigan Center School District,Michigan Center,321,195,Yes under Community Eligibility Option (CEO),false
Arrowwood Elementary School,Saginaw Township Community Schools,Saginaw,445,261,Yes under Community Eligibility Option (CEO),false
Arthur Eddy Academy,Saginaw School District of the City of,Saginaw,232,224,Yes under Community Eligibility Option (CEO),false
Arts Academy in the Woods,Arts Academy in the Woods,Fraser,327,141,Yes under Community Eligibility Option (CEO),true
Arts and Technology Academy of Pontiac,Arts and Technology Academy of Pontiac,Pontiac,850,661,Yes under Community Eligibility Option (CEO),true
Arvon Township School,Arvon Township School District,Skanee,15,12,Yes participating without using any Provision or the CEO,false
Ascent High School,Bad Axe Public Schools,Bad Axe,37,24,Yes under Community Eligibility Option (CEO),true
Asher School,Southgate Community School District,Southgate,462,346,Yes under Community Eligibility Option (CEO),true
Ashley Elementary School,Ashley Community Schools,Ashley,60,45,Yes under Community Eligibility Option (CEO),false
Ashley Elementary School,Anchor Bay School District,New Baltimore,441,90,Yes under Community Eligibility Option (CEO),false
Ashley High School,Ashley Community Schools,Ashley,48,35,Yes under Community Eligibility Option (CEO),true
Ashley Middle School,Ashley Community Schools,Ashley,54,42,Yes under Community Eligibility Option (CEO),true
Aspen Ridge Elementary School,NICE Community School District,Ishpeming,721,264,Yes under Community Eligibility Option (CEO),false
Athens High School,Troy School District,Troy,1468,241,Yes participating without using any Provision or the CEO,false
Athens Juniorsenor High School,Athens Area Schools,Athens,256,103,Yes under Community Eligibility Option (CEO),false
Atherton Elementary School,Atherton Community Schools,Burton,267,241,Yes under Community Eligibility Option (CEO),false
Atherton Jr Sr High School,Atherton Community Schools,Burton,323,304,Yes under Community Eligibility Option (CEO),true
Atherton Vern Van Y Educational Center,Atherton Community Schools,Burton,48,46,Yes under Community Eligibility Option (CEO),true
Atlanta Community Schools,Atlanta Community Schools,Atlanta,247,187,Yes under Community Eligibility Option (CEO),true
Attwood School,Lansing Public School District,Lansing,426,390,Yes under Community Eligibility Option (CEO),false
Atwood Elementary School,L'Anse Creuse Public Schools,Macomb,612,218,Yes under Community Eligibility Option (CEO),false
Au Gressims Elementary School,Au Gres-Sims School District,Au Gres,167,105,Yes under Community Eligibility Option (CEO),false
Au Gressims High School,Au Gres-Sims School District,Au Gres,143,89,Yes under Community Eligibility Option (CEO),true
Au Gressims Middle School,Au Gres-Sims School District,Au Gres,104,62,Yes under Community Eligibility Option (CEO),true
Auburn Elementary School,Bay City School District,Auburn,474,199,Yes under Community Eligibility Option (CEO),false
Auburn Elementary School,Avondale School District,Auburn Hills,333,206,Yes under Community Eligibility Option (CEO),false
Autrainonota Public School,AuTrain-Onota Public Schools,Deerton,20,6,Yes participating without using any Provision or the CEO,true
Avalon Elementary School,South Lake Schools,Saint Clair Shores,345,200,Yes under Community Eligibility Option (CEO),false
Avatar Academy of Excellence,Harper Woods The School District of the City of,Harper Woods,78,65,Yes under Community Eligibility Option (CEO),false
Avoca Elementary School,Yale Public Schools,Kenockee,243,81,Yes under Community Eligibility Option (CEO),false
Avondale Gifted and Talented Education,Avondale School District,Rochester Hls,381,12,Yes under Community Eligibility Option (CEO),false
Avondale High School,Avondale School District,Auburn Hills,911,363,Yes under Community Eligibility Option (CEO),false
Avondale Learning Center,Avondale School District,Auburn Hills,8,,Yes participating without using any Provision or the CEO,false
Avondale Middle School,Avondale School District,Rochester Hills,639,307,Yes under Community Eligibility Option (CEO),true
Bach Elementary School,Ann Arbor Public Schools,Ann Arbor,334,48,Yes under Community Eligibility Option (CEO),false
Bad Axe Elementary School,Bad Axe Public Schools,Bad Axe,191,98,Yes under Community Eligibility Option (CEO),false
Bad Axe High School,Bad Axe Public Schools,Bad Axe,336,126,Yes under Community Eligibility Option (CEO),true
Bad Axe Middle School,Bad Axe Public Schools,Bad Axe,227,100,Yes under Community Eligibility Option (CEO),false
Bagley Elementary School of Journalism and Technology,Detroit Public Schools Community District,Detroit,374,321,Yes under Community Eligibility Option (CEO),false
Bailey Early Childhood Center,Hillsdale Community Schools,Hillsdale,34,25,Yes under Community Eligibility Option (CEO),false
Bailey Lake Elementary School,Clarkston Community School District,Clarkston,522,63,Yes participating without using any Provision or the CEO,false
Baker Middle School,Troy School District,Troy,629,137,Yes participating without using any Provision or the CEO,false
Baldwin Elementary School,Baldwin Community Schools,Baldwin,220,215,Yes under Community Eligibility Option (CEO),false
Baldwin Elementary School,Rochester Community School District,Rochester,534,19,Yes participating without using any Provision or the CEO,false
Baldwin Heights School,Greenville Public Schools,Greenville,449,223,Yes under Community Eligibility Option (CEO),false
Baldwin Junior High School,Baldwin Community Schools,Baldwin,112,111,Yes under Community Eligibility Option (CEO),true
Baldwin Senior High School,Baldwin Community Schools,Baldwin,110,107,Yes under Community Eligibility Option (CEO),true
Baldwin Street Middle School,Hudsonville Public School District,Hudsonville,610,89,Yes participating without using any Provision or the CEO,false
Ballard Elementary School,Niles Community Schools,Niles,516,401,Yes under Community Eligibility Option (CEO),false
Bangor Career Academy,Bangor Public Schools (Van Buren),Bangor,74,57,Yes under Community Eligibility Option (CEO),true
Bangor Central School,Bangor Township Schools,Bay City,332,226,Yes under Community Eligibility Option (CEO),false
Bangor High School,Bangor Public Schools (Van Buren),Bangor,264,158,Yes under Community Eligibility Option (CEO),true
Bangor Lincoln School,Bangor Township Schools,Bay City,344,210,Yes under Community Eligibility Option (CEO),false
Bangor Middle School,Bangor Public Schools (Van Buren),Bangor,272,178,Yes under Community Eligibility Option (CEO),true
Bangor Township Virtual School,Bangor Township Schools,Bay City,182,100,Yes under Community Eligibility Option (CEO),true
Bangor West Central School,Bangor Township Schools,Bay City,361,188,Yes under Community Eligibility Option (CEO),false
Barack Obama Leadership Academy,Barack Obama Leadership Academy,Detroit,329,304,Yes under Community Eligibility Option (CEO),true
Baraga School,Baraga Area Schools,Baraga,324,217,Yes under Community Eligibility Option (CEO),true
