school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Fisher Secondary,Fisher Public School District,Fisher,99,45,Yes participating without using any Provision or the CEO
Fit Academy,FIT Academy,Apple Valley,264,112,Yes participating without using any Provision or the CEO
Fit Academy High School,FIT Academy,Apple Valley,194,84,No
Five Hawks Elementary,Prior Lake-Savage Area Schools,Prior Lake,454,95,Yes participating without using any Provision or the CEO
Floodwood Elementary,Floodwood Public School District,Floodwood,88,37,Yes participating without using any Provision or the CEO
Floodwood Secondary,Floodwood Public School District,Floodwood,80,32,Yes participating without using any Provision or the CEO
Focus Alp,Chatfield Public Schools,Chatfield,6,,No
Focus Beyond,Saint Paul Public Schools,Saint Paul,212,166,No
Foley Elementary,Foley Public School District,Foley,552,165,Yes participating without using any Provision or the CEO
Foley Intermediate Elementary,Foley Public School District,Foley,781,223,Yes participating without using any Provision or the CEO
Foley Senior High,Foley Public School District,Foley,588,137,Yes participating without using any Provision or the CEO
Folwell Elementary,Minneapolis Public School District,Minneapolis,450,404,Yes under Community Eligibility Option (CEO)
Folwell Elementary School,Rochester Public School District,Rochester,352,56,Yes participating without using any Provision or the CEO
Forest Elementary,Robbinsdale Public School District,Crystal,464,315,Yes participating without using any Provision or the CEO
Forest Hills Elementary,Eden Prairie Public School District,Eden Prairie,603,216,Yes participating without using any Provision or the CEO
Forest Lake Area Community School,Forest Lake Public School District,Forest Lake,113,55,Yes participating without using any Provision or the CEO
Forest Lake Area High School,Forest Lake Public School District,Forest Lake,1805,407,Yes participating without using any Provision or the CEO
Forest Lake Area Middle School,Forest Lake Public School District,Forest Lake,916,239,Yes participating without using any Provision or the CEO
Forest Lake Elementary,Forest Lake Public School District,Forest Lake,309,132,Yes participating without using any Provision or the CEO
Forest Lake Therapeutic Education,Forest Lake Public School District,Forest Lake,4,,No
Forest View Elementary,Forest Lake Public School District,Forest Lake,345,176,Yes participating without using any Provision or the CEO
Forestview Middle,Brainerd Public School District,Baxter,1626,643,Yes under Community Eligibility Option (CEO)
Fosston Secondary,Fosston Public School District,Fosston,256,127,Yes participating without using any Provision or the CEO
Foundations I,Sherburne and Northern Wright Speci,Monticello,5,,Yes participating without using any Provision or the CEO
Foundations II,Sherburne and Northern Wright Speci,Monticello,10,7,Yes participating without using any Provision or the CEO
Four Seasons Elementary,Saint Paul Public Schools,Saint Paul,256,234,Yes under Community Eligibility Option (CEO)
Franklin Elementary,Mankato Public School District,Mankato,388,202,Yes under Community Eligibility Option (CEO)
Franklin Elementary School,Rochester Public School District,Rochester,600,293,Yes participating without using any Provision or the CEO
Franklin Middle,Minneapolis Public School District,Minneapolis,254,212,Yes under Community Eligibility Option (CEO)
Franklin Middle,Thief River Falls School District,Thief River Falls,454,176,Yes participating without using any Provision or the CEO
Frazee Elementary,Frazee-Vergas Public School Dist.,Frazee,453,217,Yes participating without using any Provision or the CEO
Frazee Secondary,Frazee-Vergas Public School Dist.,Frazee,381,141,Yes participating without using any Provision or the CEO
Freshwater Education District ALC,Freshwater Education District,Wadena,101,62,No
Fridley Middle,Fridley Public School District,Fridley,694,500,Yes participating without using any Provision or the CEO
Fridley Middle Area Learning Center,Fridley Public School District,Fridley,24,20,Yes participating without using any Provision or the CEO
Fridley Moore Lk Area Learning Ctr,Fridley Public School District,Fridley,121,90,Yes participating without using any Provision or the CEO
Fridley Senior High,Fridley Public School District,Fridley,796,557,Yes participating without using any Provision or the CEO
Friendly Hills Middle,West St. Paul-Mendota Heights-Eagan,Mendota Heights,785,323,Yes participating without using any Provision or the CEO
Friendship Academy of Arts - Interm,Friendship Academy of the Arts,Minneapolis,167,135,Yes under Community Eligibility Option (CEO)
Friendship Academy of Arts-Primary,Friendship Academy of the Arts,Minneapolis,44,39,Yes under Community Eligibility Option (CEO)
Frost Lake Elementary School,Saint Paul Public Schools,Saint Paul,593,499,Yes under Community Eligibility Option (CEO)
Fulda Elementary,Fulda Public School District,Fulda,179,98,Yes participating without using any Provision or the CEO
Fulda Secondary,Fulda Public School District,Fulda,157,63,Yes participating without using any Provision or the CEO
Futures Program,Mankato Public School District,North Mankato,33,26,Yes under Community Eligibility Option (CEO)
Futures Sun,Mankato Public School District,North Mankato,21,13,Yes under Community Eligibility Option (CEO)
Gage Elementary School,Rochester Public School District,Rochester,412,302,Yes participating without using any Provision or the CEO
Garden City Elementary,Osseo Public School District,Brooklyn Center,366,282,Yes under Community Eligibility Option (CEO)
Garfield Elementary,Brainerd Public School District,Brainerd,250,131,Yes under Community Eligibility Option (CEO)
Garfield Elementary,Alexandria Public School District,Garfield,117,20,Yes participating without using any Provision or the CEO
Garlough Environmental Magnet,West St. Paul-Mendota Heights-Eagan,West Saint Paul,414,233,Yes participating without using any Provision or the CEO
Gate 4/5,Stillwater Area Public Schools,Stillwater,64,3,No
Gateway STEM Academy Charter School,Gateway STEM Academy,Burnsville,121,111,Yes under Community Eligibility Option (CEO)
Gatewood Elementary,Hopkins Public School District,Minnetonka,351,200,Yes participating without using any Provision or the CEO
Gene Dillon Elementary School,Bemidji Public School District,Bemidji,667,292,Yes under Community Eligibility Option (CEO)
Gentry Academy High,Gentry Academy Charter School,Vadnais Heights,134,21,Yes participating without using any Provision or the CEO
Gentry Academy Middle,Gentry Academy Charter School,Vadnais Heights,195,14,Yes participating without using any Provision or the CEO
Gfw Elementary School,GFW Public Schools,Gibbon,240,128,Yes participating without using any Provision or the CEO
Gfw High School,GFW Public Schools,Winthrop,211,79,Yes participating without using any Provision or the CEO
Gfw Middle School,GFW Public Schools,Winthrop,121,60,No
Gibbs Elementary School,Rochester Public School District,Rochester,675,205,Yes participating without using any Provision or the CEO
Gideon Pond Elementary,Burnsville-Eagan-Savage Schools,Burnsville,361,192,Yes under Community Eligibility Option (CEO)
Glacial Hills Elementary,Glacial Hills Elementary,Starbuck,97,50,Yes participating without using any Provision or the CEO
Glacial Ridge Transitional Skills P,Lake Agassiz Education Cooperative,Hawley,15,5,No
Glacier Hills School - Arts/Science,Rosemount-Apple Valley-Eagan,Eagan,707,202,Yes participating without using any Provision or the CEO
Gleason Lake Elementary,Wayzata Public School District,Plymouth,604,114,Yes participating without using any Provision or the CEO
Glen Lake Elementary,Hopkins Public School District,Minnetonka,465,108,Yes participating without using any Provision or the CEO
Glencoe-Silver Lake Senior High,Glencoe-Silver Lake School District,Glencoe,468,135,Yes participating without using any Provision or the CEO
Glendale Elementary,Prior Lake-Savage Area Schools,Savage,522,130,Yes participating without using any Provision or the CEO
Glenville Emmons Elementary,Glenville-Emmons School District,Glenville,132,61,Yes participating without using any Provision or the CEO
Glenville-Emmons Secondary,Glenville-Emmons School District,Glenville,104,43,Yes participating without using any Provision or the CEO
Global Academy,Global Academy,New Brighton,447,398,Yes under Community Eligibility Option (CEO)
Global Arts Plus Lower,Saint Paul Public Schools,Saint Paul,410,278,Yes under Community Eligibility Option (CEO)
Global Arts Plus Upper,Saint Paul Public Schools,Saint Paul,437,289,Yes under Community Eligibility Option (CEO)
Goa School of Logic,Great Oaks Academy Charter School,Farmington,101,21,Yes participating without using any Provision or the CEO
Golden Lake Elementary,Centennial Public School District,Circle Pines,394,151,Yes participating without using any Provision or the CEO
Goodhue Elementary,Goodhue Public School District,Goodhue,416,109,Yes participating without using any Provision or the CEO
Goodhue Secondary,Goodhue Public School District,Goodhue,362,70,Yes participating without using any Provision or the CEO
Goodridge Elementary,Goodridge Public School District,Goodridge,161,73,Yes participating without using any Provision or the CEO
Goodridge Secondary,Goodridge Public School District,Goodridge,114,36,Yes participating without using any Provision or the CEO
Goodview Elementary,Winona Area Public School District,Winona,209,96,Yes under Community Eligibility Option (CEO)
Gordon Bailey Elementary,South Washington County Schools,Woodbury,692,141,Yes participating without using any Provision or the CEO
Gordon Parks High School,Saint Paul Public Schools,Saint Paul,217,168,Yes under Community Eligibility Option (CEO)
Grafton School,Benton-Stearns Education District,Cold Spring,10,7,No
Granada Huntley East Chain Elem Sch,Granada Huntley East Chain,Granada,138,79,Yes participating without using any Provision or the CEO
Granada Huntley East Chain High Sch,Granada Huntley East Chain,Granada,98,50,Yes participating without using any Provision or the CEO
Granada Huntley East Chain Middle S,Granada Huntley East Chain,Granada,81,39,No
Grand Meadow Elementary,Grand Meadow Public School District,Grand Meadow,172,44,Yes participating without using any Provision or the CEO
Grand Meadow Middle,Grand Meadow Public School District,Grand Meadow,131,36,Yes participating without using any Provision or the CEO
Grand Meadow Senior High,Grand Meadow Public School District,Grand Meadow,140,35,Yes participating without using any Provision or the CEO
Grand Rapids Area Learning Center,Grand Rapids Public School District,Grand Rapids,129,81,Yes participating without using any Provision or the CEO
Grand Rapids Early Childhood Center,Grand Rapids Public School District,Grand Rapids,63,47,No
Grand Rapids Senior High,Grand Rapids Public School District,Grand Rapids,1091,391,Yes participating without using any Provision or the CEO
Grandview Middle School,Westonka Public School District,Mound,606,109,Yes participating without using any Provision or the CEO
Great Expectations,Great Expectations,Grand Marais,113,30,Yes participating without using any Provision or the CEO
Great Oaks Academy - Grammar,Great Oaks Academy Charter School,Farmington,430,76,Yes participating without using any Provision or the CEO
Great River Elementary School,Great River School,Saint Paul,383,68,Yes participating without using any Provision or the CEO
Great River School,Great River School,Saint Paul,411,79,Yes participating without using any Provision or the CEO
Great Rivers Adult Education,South Washington County Schools,Cottage Grove,7,,No
Green Central Elementary,Minneapolis Public School District,Minneapolis,594,326,Yes under Community Eligibility Option (CEO)
Greenbush Elementary,Greenbush Middle River Schools,Greenbush,120,38,Yes participating without using any Provision or the CEO
Greenbush-Middle River Secondary,Greenbush Middle River Schools,Greenbush,102,22,Yes participating without using any Provision or the CEO
Greenhaven Elementary,Hibbing Public School District,Hibbing,312,182,Yes participating without using any Provision or the CEO
Greenleaf Elementary,Rosemount-Apple Valley-Eagan,Apple Valley,747,299,Yes participating without using any Provision or the CEO
Greenvale Park Elementary,Northfield Public School District,Northfield,488,163,Yes participating without using any Provision or the CEO
Greenway Middle,Greenway Public School District,Coleraine,244,126,Yes participating without using any Provision or the CEO
Greenway Senior High,Greenway Public School District,Coleraine,271,124,Yes participating without using any Provision or the CEO
Greenwood Elementary,Wayzata Public School District,Plymouth,762,78,Yes participating without using any Provision or the CEO
Grey Cloud Elementary,South Washington County Schools,Cottage Grove,797,131,Yes participating without using any Provision or the CEO
Groveland Elementary,Minnetonka Public School District,Minnetonka,903,53,Yes participating without using any Provision or the CEO
Groveland Park Elementary,Saint Paul Public Schools,Saint Paul,409,157,Yes under Community Eligibility Option (CEO)
Grygla Elementary,Grygla Public School District,Grygla,68,20,Yes participating without using any Provision or the CEO
Grygla Secondary,Grygla Public School District,Grygla,67,31,Yes participating without using any Provision or the CEO
Gsl Junior High School,Glencoe-Silver Lake School District,Glencoe,224,62,Yes participating without using any Provision or the CEO
Guadalupe Alternative Programs,Saint Paul Public Schools,Saint Paul,83,80,Yes participating without using any Provision or the CEO
Hale Elementary,Minneapolis Public School District,Minneapolis,326,56,Yes under Community Eligibility Option (CEO)
Hall Academy Elementary,Minneapolis Public School District,Minneapolis,234,220,Yes under Community Eligibility Option (CEO)
Halverson Elementary,Albert Lea Public School District,Albert Lea,360,251,Yes under Community Eligibility Option (CEO)
Hamilton Elementary,Anoka-Hennepin School District,Coon Rapids,391,255,Yes participating without using any Provision or the CEO
Hamilton Ridge Elementary School,Prior Lake-Savage Area Schools,Savage,586,114,Yes participating without using any Provision or the CEO
Hamline Elementary School,Saint Paul Public Schools,Saint Paul,272,212,Yes under Community Eligibility Option (CEO)
Hancock Elementary,Hancock Public School District,Hancock,233,66,Yes participating without using any Provision or the CEO
Hancock Sec.,Hancock Public School District,Hancock,204,45,Yes participating without using any Provision or the CEO
Handke Center- Ec Special Education,Elk River Public School District,Elk River,399,95,Yes participating without using any Provision or the CEO
Hanover Elementary,Buffalo-Hanover-Montrose Schools,Hanover,368,42,Yes participating without using any Provision or the CEO
Harambee Elementary School,Roseville Public School District,Maplewood,264,185,Yes under Community Eligibility Option (CEO)
Harbor City International Charter,Harbor City International Charter,Duluth,194,80,Yes participating without using any Provision or the CEO
Harding Senior High,Saint Paul Public Schools,Saint Paul,1591,1162,Yes under Community Eligibility Option (CEO)
Harley Hopkins Family Center,Hopkins Public School District,Hopkins,174,89,Yes participating without using any Provision or the CEO
Harriet Bishop Elementary,Burnsville-Eagan-Savage Schools,Savage,511,268,Yes under Community Eligibility Option (CEO)
Harrison Education Center,Minneapolis Public School District,Minneapolis,50,47,Yes under Community Eligibility Option (CEO)
Harrison Elementary,Brainerd Public School District,Brainerd,230,136,Yes under Community Eligibility Option (CEO)
Hartley Elementary,Waseca Public School District,Waseca,429,229,Yes participating without using any Provision or the CEO
Hassan Elementary,Elk River Public School District,Rogers,669,119,Yes participating without using any Provision or the CEO
Hastings Alternative Center,Hastings Public School District,Hastings,32,17,No
Hastings Early Child Special Ed.,Hastings Public School District,Hastings,100,39,No
Hastings High School,Hastings Public School District,Hastings,1301,310,Yes participating without using any Provision or the CEO
Hastings Middle School,Hastings Public School District,Hastings,1183,327,Yes participating without using any Provision or the CEO
Hawks Nest Early Childhood Center,Montevideo Public School District,Montevideo,34,22,No
Hawley Elementary,Hawley Public School District,Hawley,579,98,Yes participating without using any Provision or the CEO
Hawley Secondary,Hawley Public School District,Hawley,453,76,Yes participating without using any Provision or the CEO
Hawthorne Elementary,Albert Lea Public School District,Albert Lea,400,252,Yes under Community Eligibility Option (CEO)
Hayes Elementary,Fridley Public School District,Fridley,432,276,Yes under Community Eligibility Option (CEO)
Hayfield Elementary,Hayfield Public School District,Hayfield,302,121,Yes participating without using any Provision or the CEO
Hayfield Secondary,Hayfield Public School District,Hayfield,319,124,Yes participating without using any Provision or the CEO
Hazel Park Preparatory Academy,Saint Paul Public Schools,Saint Paul,489,451,Yes under Community Eligibility Option (CEO)
Headwaters Educ Learning Program,Park Rapids Public School District,Park Rapids,50,37,No
Healy Secondary,Pierz Public School District,Pierz,607,149,Yes participating without using any Provision or the CEO
Heart of the Lake Elementary,Perham-Dent Public School District,Perham,578,237,Yes participating without using any Provision or the CEO
Heartland Elementary,Pipestone Area School District,Lake Benton,12,9,No
Heartland Girls Ranch,Benson Public School District,Benson,22,19,Yes participating without using any Provision or the CEO
Heartland Lakes Elementary,Heartland Lakes Community School,Park Rapids,83,31,No
Hendricks Elementary,Hendricks Public School District,Hendricks,74,30,Yes participating without using any Provision or the CEO
Hendricks High School,Hendricks Public School District,Hendricks,59,28,Yes participating without using any Provision or the CEO
Hennepin Gateway to College,Intermediate School District 287,Eden Prairie,73,40,No
Hennepin Schools Lower Campus,Hennepin Schools,Minneapolis,240,229,Yes under Community Eligibility Option (CEO)
Hennepin Schools Upper Campus,Hennepin Schools,Minneapolis,207,199,Yes under Community Eligibility Option (CEO)
Henning Elementary,Henning Public School District,Henning,210,106,Yes participating without using any Provision or the CEO
Henning Secondary,Henning Public School District,Henning,171,61,Yes participating without using any Provision or the CEO
Heritage Academy High,Minneapolis Public School District,Minneapolis,71,63,Yes under Community Eligibility Option (CEO)
Heritage E-STEM Magnet School,West St. Paul-Mendota Heights-Eagan,West Saint Paul,761,396,Yes participating without using any Provision or the CEO
Herman-Norcross Elementary,Herman-Norcross Community School,Herman,56,23,Yes participating without using any Provision or the CEO
Herman-Norcross High School,Herman-Norcross Community School,Herman,36,5,Yes participating without using any Provision or the CEO
Hermantown Alternative Learning Prg,Hermantown Community Schools,Hermantown,12,3,No
Hermantown Early Childhood,Hermantown Community Schools,Hermantown,43,13,No
Hermantown Elementary,Hermantown Community Schools,Hermantown,731,127,Yes participating without using any Provision or the CEO
Hermantown Middle,Hermantown Community Schools,Hermantown,677,100,Yes participating without using any Provision or the CEO
Hermantown Senior High,Hermantown Community Schools,Hermantown,655,108,Yes participating without using any Provision or the CEO
Heron Lake-Okabena Elementary,Heron Lake-Okabena School District,Heron Lake,123,62,Yes participating without using any Provision or the CEO
Heron Lake-Okabena Secondary,Heron Lake-Okabena School District,Okabena,137,62,Yes participating without using any Provision or the CEO
Hga Elementary,Higher Ground Academy,Saint Paul,525,495,Yes under Community Eligibility Option (CEO)
Hga Junior High,Higher Ground Academy,Saint Paul,196,184,No
Hga Secondary,Higher Ground Academy,Saint Paul,442,401,Yes under Community Eligibility Option (CEO)
Hiawatha College Prep - Northrop,Hiawatha Academies,Minneapolis,438,400,Yes participating without using any Provision or the CEO
Hiawatha Collegiate High School,Hiawatha Academies,Minneapolis,744,617,Yes participating without using any Provision or the CEO
Hiawatha Elementary,Minneapolis Public School District,Minneapolis,201,70,Yes under Community Eligibility Option (CEO)
Hiawatha Leadership Acdy-Northrop,Hiawatha Academies,Minneapolis,404,363,Yes participating without using any Provision or the CEO
Hibbing Early Learning Center,Hibbing Public School District,Hibbing,110,62,No
Hibbing High,Hibbing Public School District,Hibbing,829,302,Yes participating without using any Provision or the CEO
Hidden River Middle School,Saint Paul Public Schools,Saint Paul,640,308,Yes under Community Eligibility Option (CEO)
Hidden Valley Elementary,Burnsville-Eagan-Savage Schools,Savage,472,303,Yes under Community Eligibility Option (CEO)
High School for Recording Arts,High School for Recording Arts,Saint Paul,181,166,Yes under Community Eligibility Option (CEO)
Highland Elementary,Rosemount-Apple Valley-Eagan,Apple Valley,662,178,Yes participating without using any Provision or the CEO
Highland Elementary,Columbia Heights Public School Dist,Columbia Heights,534,418,Yes under Community Eligibility Option (CEO)
Highland Elementary,Crookston Public School District,Crookston,474,274,Yes participating without using any Provision or the CEO
Highland Park Elementary,Saint Paul Public Schools,Saint Paul,406,294,Yes under Community Eligibility Option (CEO)
Highland Park Middle School,Saint Paul Public Schools,Saint Paul,811,391,Yes under Community Eligibility Option (CEO)
Highland Park Senior High,Saint Paul Public Schools,Saint Paul,1392,571,Yes under Community Eligibility Option (CEO)
Highlands Elementary,Edina Public School District,Edina,564,84,Yes participating without using any Provision or the CEO
Highview ALC,Robbinsdale Public School District,Golden Valley,277,211,Yes participating without using any Provision or the CEO
Highview Elementary School,Lakeville Area Schools,Lakeville,658,76,Yes participating without using any Provision or the CEO
Highview Middle School,Mounds View Public School District,New Brighton,823,322,Yes participating without using any Provision or the CEO
Highwood Hills Elementary,Saint Paul Public Schools,Saint Paul,292,263,Yes under Community Eligibility Option (CEO)
Hill City Elementary,Hill City Public School District,Hill City,112,70,Yes participating without using any Provision or the CEO
Hill City Middle School,Hill City Public School District,Hill City,83,46,Yes participating without using any Provision or the CEO
Hill City Senior High,Hill City Public School District,Hill City,72,39,Yes participating without using any Provision or the CEO
Hillcrest Elementary,Bloomington Public Schools,Bloomington,373,78,Yes participating without using any Provision or the CEO
Hills-Beaver Creek Elementary,Hills-Beaver Creek School District,Beaver Creek,153,35,Yes participating without using any Provision or the CEO
Hills-Beaver Creek Secondary,Hills-Beaver Creek School District,Hills,190,42,Yes participating without using any Provision or the CEO
Hillside Early Childhood Center,Sauk Rapids-Rice Public Schools,Sauk Rapids,58,29,No
Hillside Elementary,South Washington County Schools,Cottage Grove,417,132,Yes participating without using any Provision or the CEO
Hilltop Alp,Le Sueur-Henderson School District,Henderson,18,14,Yes participating without using any Provision or the CEO
Hilltop Elementary,Inver Grove Heights Schools,Inver Grove Heights,626,345,Yes participating without using any Provision or the CEO
Hilltop Primary School,Westonka Public School District,Minnetrista,422,65,Yes participating without using any Provision or the CEO
Hinckley Elementary,Hinckley-Finlayson School District,Hinckley,395,250,Yes participating without using any Provision or the CEO
Hinckley-Finlayson Secondary,Hinckley-Finlayson School District,Hinckley,398,208,Yes participating without using any Provision or the CEO
Hlww Alternative Learning Program,Howard Lake-Waverly-Winsted,Howard Lake,24,7,Yes participating without using any Provision or the CEO
Hmong College Prep Academy ES,Hmong College Prep Academy,Saint Paul,988,849,Yes under Community Eligibility Option (CEO)
Hmong College Prep Academy HS,Hmong College Prep Academy,Saint Paul,791,626,Yes under Community Eligibility Option (CEO)
Hmong College Prep Academy MS,Hmong College Prep Academy,Saint Paul,724,588,Yes under Community Eligibility Option (CEO)
Hmong International Elementary,Minneapolis Public School District,Minneapolis,258,238,Yes under Community Eligibility Option (CEO)
Hoa High School,Hastings Public School District,Hastings,13,6,No
Holdingford Elementary,Holdingford Public School District,Holdingford,589,186,Yes participating without using any Provision or the CEO
Holdingford Secondary,Holdingford Public School District,Holdingford,509,138,Yes participating without using any Provision or the CEO
Home/Hospital Instruction,Saint Paul Public Schools,Saint Paul,3,,No
Homecroft Elementary,Duluth Public School District,Duluth,448,118,Yes participating without using any Provision or the CEO
Hoover Early Learning School,Rochester Public School District,Rochester,211,103,No
Hoover Elementary,Mankato Public School District,North Mankato,461,117,Yes under Community Eligibility Option (CEO)
Hoover Elementary Biomed Sci Egng,Anoka-Hennepin School District,Coon Rapids,469,259,Yes participating without using any Provision or the CEO
Hoover Elementary School,Rochester Public School District,Rochester,228,96,Yes participating without using any Provision or the CEO
Hope Community Academy Elementary,Hope Community Academy,Saint Paul,434,387,Yes under Community Eligibility Option (CEO)
Hope Community Academy High School,Hope Community Academy,Saint Paul,124,106,No
Hope Community Academy Middle,Hope Community Academy,Saint Paul,221,199,No
Hopestart Pre-K Program,Hope Community Academy,Saint Paul,20,17,No
Hopkins High School,Hopkins Public School District,Minnetonka,2003,728,Yes participating without using any Provision or the CEO
Hopkins North Middle School,Hopkins Public School District,Minnetonka,866,269,Yes participating without using any Provision or the CEO
Hopkins West Middle School,Hopkins Public School District,Minnetonka,574,252,Yes participating without using any Provision or the CEO
Horace Mann School,Saint Paul Public Schools,Saint Paul,445,87,Yes under Community Eligibility Option (CEO)
Horace May Elementary,Bemidji Public School District,Bemidji,300,124,Yes participating without using any Provision or the CEO
Horizon Middle School,Moorhead Area Public Schools,Moorhead,2158,998,Yes participating without using any Provision or the CEO
Horizon Science Academy Twin Cities,Horizon Science Academy Twin Cities,Richfield,171,171,Yes under Community Eligibility Option (CEO)
Houston County Jdc School,Caledonia Public School District,Caledonia,1,,No
Houston Elementary,Houston Public School District,Houston,247,99,Yes participating without using any Provision or the CEO
Houston Secondary,Houston Public School District,Houston,234,73,Yes participating without using any Provision or the CEO
Howard Lake Waverly Winsted Ecse,Howard Lake-Waverly-Winsted,Winsted,28,7,No
Howard Lake-Waverly-Winsted Middle,Howard Lake-Waverly-Winsted,Howard Lake,393,119,Yes participating without using any Provision or the CEO
Howard Lake-Waverly-Winsted Sec.,Howard Lake-Waverly-Winsted,Howard Lake,411,100,Yes participating without using any Provision or the CEO
Howe Elementary,Minneapolis Public School District,Minneapolis,230,70,Yes under Community Eligibility Option (CEO)
Huddleston Elementary,Lakeville Area Schools,Lakeville,430,123,Yes participating without using any Provision or the CEO
Humboldt High School,Saint Paul Public Schools,Saint Paul,955,802,Yes under Community Eligibility Option (CEO)
Humphrey Elementary,Howard Lake-Waverly-Winsted,Waverly,243,72,Yes participating without using any Provision or the CEO
Hutchinson Middle,Hutchinson Public School District,Hutchinson,535,140,Yes participating without using any Provision or the CEO
Hutchinson Middle School A.l.c.,Hutchinson Public School District,Hutchinson,73,40,Yes participating without using any Provision or the CEO
Hutchinson Night Alt Learning Ctr,Hutchinson Public School District,Hutchinson,2,,Yes participating without using any Provision or the CEO
Hutchinson Park Elementary,Hutchinson Public School District,Hutchinson,371,134,Yes participating without using any Provision or the CEO
Hutchinson Senior High,Hutchinson Public School District,Hutchinson,863,234,Yes participating without using any Provision or the CEO
Hutchinson Tiger Elementary,Hutchinson Public School District,Hutchinson,375,119,Yes participating without using any Provision or the CEO
Hutchinson Transition Assistance Pg,Hutchinson Public School District,Hutchinson,30,19,No
Hutchinson West Elementary,Hutchinson Public School District,Hutchinson,431,172,Yes participating without using any Provision or the CEO
Hved Ecse,Hiawatha Valley Education District,Winona,47,,No
Hved Spectrum Program,Hiawatha Valley Education District,Hokah,14,5,Yes participating without using any Provision or the CEO
I.j. Holton Intermediate School,Austin Public School District,Austin,712,420,Yes under Community Eligibility Option (CEO)
Igh Early Childhood Program,Inver Grove Heights Schools,Inver Grove Heights,68,39,No
Imprints Program,River Bend Education District,New Ulm,30,14,No
Independence Elementary,Big Lake Public School District,Big Lake,758,268,Yes participating without using any Provision or the CEO
Indian Mounds Elementary,Bloomington Public Schools,Bloomington,388,293,Yes under Community Eligibility Option (CEO)
Innovation Sci & Tech Elementary,Innovation Sci & Tech Academy,Coon Rapids,83,79,Yes participating without using any Provision or the CEO
Innovation Sci & Tech Middle,Innovation Sci & Tech Academy,Coon Rapids,20,17,Yes participating without using any Provision or the CEO
Insight School of Minnesota,Brooklyn Center Community Schools,Brooklyn Center,509,351,No
Insite,Mankato Public School District,Mankato,18,12,Yes under Community Eligibility Option (CEO)
Int'l Falls ISD 361 ALC Program,Northland Learning Center,International Falls,26,3,Yes participating without using any Provision or the CEO
Integrated Arts Academy,Eastern Carver County Public School,Chaska,59,21,Yes participating without using any Provision or the CEO
Intensive Interagency Program,Lake Agassiz Education Cooperative,Hawley,16,9,No
Intermediate School,Worthington Public School District,Worthington,705,496,Yes participating without using any Provision or the CEO
International Spanish Language Acad,International Spanish Language Acad,Edina,447,117,Yes participating without using any Provision or the CEO
Inver Grove Heights Middle,Inver Grove Heights Schools,Inver Grove Heights,817,404,Yes participating without using any Provision or the CEO
Iq Academy 6-8,Fergus Falls Public School District,Fergus Falls,155,90,No
Iq Academy 9-12,Fergus Falls Public School District,Fergus Falls,375,178,No
Iq Academy K-5,Fergus Falls Public School District,Fergus Falls,208,144,No
Irondale Senior High,Mounds View Public School District,New Brighton,1812,821,Yes participating without using any Provision or the CEO
Isanti Early Childhood Special Ed,Cambridge-Isanti Public School Dist,Isanti,71,31,No
Isanti Intermediate School,Cambridge-Isanti Public School Dist,Isanti,422,169,Yes participating without using any Provision or the CEO
Isanti Middle School,Cambridge-Isanti Public School Dist,Isanti,449,148,Yes participating without using any Provision or the CEO
Isanti Primary School,Cambridge-Isanti Public School Dist,Isanti,407,136,Yes participating without using any Provision or the CEO
ISD 181 Learning Center,Brainerd Public School District,Brainerd,166,87,Yes under Community Eligibility Option (CEO)
ISD 728 Focus/Journey,Elk River Public School District,Elk River,23,14,No
Island Lake Elementary,Mounds View Public School District,Shoreview,741,139,Yes participating without using any Provision or the CEO
Isle Area Learning Center,Isle Public School District,Isle,6,,Yes participating without using any Provision or the CEO
Isle Elementary,Isle Public School District,Isle,200,105,Yes participating without using any Provision or the CEO
Isle Secondary,Isle Public School District,Isle,188,93,Yes participating without using any Provision or the CEO
Itaskin Education Center,Grand Rapids Public School District,Grand Rapids,39,36,Yes participating without using any Provision or the CEO
Ivan Sand After School Credit Recov,Elk River Public School District,Elk River,1,,No
Ivan Sand Community High School,Elk River Public School District,Elk River,88,45,Yes participating without using any Provision or the CEO
Ivan Sand Middle School ALC,Elk River Public School District,Elk River,1,,No
J.a. Hughes Elementary,Red Lake Falls Public School Dist.,Red Lake Falls,237,100,Yes participating without using any Provision or the CEO
J.w. Smith Elementary,Bemidji Public School District,Bemidji,238,196,Yes under Community Eligibility Option (CEO)
Jackson County Central Middle,Jackson County Central School Dist.,Lakefield,241,92,Yes participating without using any Provision or the CEO
Jackson County Central Senior High,Jackson County Central School Dist.,Jackson,332,117,Yes participating without using any Provision or the CEO
Jackson Elementary,Shakopee Public School District,Shakopee,683,234,Yes participating without using any Provision or the CEO
Jackson Middle,Anoka-Hennepin School District,Champlin,2037,762,Yes participating without using any Provision or the CEO
Janesville-Waldorf-Pemberton Elem,Janesville-Waldorf-Pemberton,Janesville,317,79,Yes participating without using any Provision or the CEO
Janesville-Waldorf-Pemberton Sec,Janesville-Waldorf-Pemberton,Janesville,312,82,Yes participating without using any Provision or the CEO
Jeffers Pond Elementary,Prior Lake-Savage Area Schools,Prior Lake,487,52,Yes participating without using any Provision or the CEO
Jefferson Early Learning Center,Willmar Public School District,Willmar,26,18,Yes under Community Eligibility Option (CEO)
