school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Dutchtown Elementary School,Henry County,Hampton,962,608,Yes participating without using any Provision or the CEO
Dutchtown High,Henry County,Hampton,1821,949,Yes participating without using any Provision or the CEO
Dutchtown Middle School,Henry County,Hampton,1108,700,Yes participating without using any Provision or the CEO
Dyer Elementary School,Gwinnett County,Dacula,944,546,Yes participating without using any Provision or the CEO
E. C. West Elementary School,Fulton County,Fairburn,678,678,Yes under Community Eligibility Option (CEO)
E. Rivers Elementary School,Atlanta Public Schools,Atlanta,699,291,Yes participating without using any Provision or the CEO
E. T. Booth Middle School,Cherokee County,Woodstock,1675,684,Yes participating without using any Provision or the CEO
Eagle Ridge Academy,Muscogee County,Columbus,658,498,Yes under Community Eligibility Option (CEO)
Eagle Springs Elementary,Houston County,Byron,665,612,Yes under Community Eligibility Option (CEO)
Eagle's Landing High School,Henry County,McDonough,1578,943,Yes participating without using any Provision or the CEO
Eagle's Landing Middle School,Henry County,McDonough,974,703,Yes participating without using any Provision or the CEO
Early County Elementary School,Early County,Blakely,758,758,Yes under Community Eligibility Option (CEO)
Early County High School,Early County,Blakely,506,394,Yes under Community Eligibility Option (CEO)
Early County Middle School,Early County,Blakely,218,218,Yes under Community Eligibility Option (CEO)
East Central Elementary School,Rome City,Rome,439,398,Yes under Community Eligibility Option (CEO)
East Clayton Elementary School,Clayton County,Ellenwood,641,641,Yes under Community Eligibility Option (CEO)
East Cobb Middle School,Cobb County,Marietta,1352,899,Yes participating without using any Provision or the CEO
East Columbus Magnet Academy,Muscogee County,Columbus,395,385,Yes under Community Eligibility Option (CEO)
East Coweta High School,Coweta County,Sharpsburg,3001,1153,Yes participating without using any Provision or the CEO
East Coweta Middle School,Coweta County,Senoia,845,324,Yes participating without using any Provision or the CEO
East Fannin Elementary School,Fannin County,Morganton,465,465,Yes under Community Eligibility Option (CEO)
East Forsyth High School,Forsyth County,Gainesville,1588,553,Yes participating without using any Provision or the CEO
East Hall High School,Hall County,Gainesville,1287,926,Yes participating without using any Provision or the CEO
East Hall Middle School,Hall County,Gainesville,775,634,Yes participating without using any Provision or the CEO
East Jackson Comprehensive High School,Jackson County,Commerce,1395,853,Yes participating without using any Provision or the CEO
East Jackson Elementary School,Jackson County,Commerce,634,395,Yes participating without using any Provision or the CEO
East Jackson Middle School,Jackson County,Commerce,536,369,Yes participating without using any Provision or the CEO
East Lake Elementary,Henry County,McDonough,671,311,Yes participating without using any Provision or the CEO
East Laurens Elementary School,Laurens County,East Dublin,467,467,Yes under Community Eligibility Option (CEO)
East Laurens High School,Laurens County,East Dublin,662,640,Yes under Community Eligibility Option (CEO)
East Laurens Middle School,Laurens County,Dublin,536,536,Yes under Community Eligibility Option (CEO)
East Laurens Primary School,Laurens County,Dublin,627,627,Yes under Community Eligibility Option (CEO)
East Newton Elementary School,Newton County,Covington,537,492,Yes under Community Eligibility Option (CEO)
East Paulding High School,Paulding County,Dallas,1985,963,Yes participating without using any Provision or the CEO
East Paulding Middle School,Paulding County,Dallas,630,292,Yes participating without using any Provision or the CEO
East Side Elementary School,Cobb County,Marietta,1072,93,Yes participating without using any Provision or the CEO
Eastbrook Middle School,Whitfield County,Dalton,624,624,Yes under Community Eligibility Option (CEO)
Eastman Youth Development Campus,Department of Juvenile Justice,Eastman,34,31,No
Eastside Elementary School,Grady County,Cairo,735,735,Yes under Community Eligibility Option (CEO)
Eastside Elementary School,Whitfield County,Dalton,579,579,Yes under Community Eligibility Option (CEO)
Eastside Elementary School,Coffee County,Douglas,575,575,Yes under Community Eligibility Option (CEO)
Eastside Elementary School,Douglas County,Douglasville,433,396,Yes participating without using any Provision or the CEO
Eastside Elementary School,Polk County,Rockmart,764,573,Yes under Community Eligibility Option (CEO)
Eastside Elementary School,Coweta County,Senoia,602,204,Yes participating without using any Provision or the CEO
Eastside High School,Newton County,Covington,1590,1097,Yes under Community Eligibility Option (CEO)
Eastvalley Elementary School,Cobb County,Marietta,679,286,Yes participating without using any Provision or the CEO
Ebenezer Elementary School,Effingham County,Rincon,995,489,Yes participating without using any Provision or the CEO
Ebenezer Middle School,Effingham County,Rincon,1039,464,Yes participating without using any Provision or the CEO
Echols County Elementary/Middle School,Echols County,Statenville,673,593,Yes under Community Eligibility Option (CEO)
Echols County High School,Echols County,Statenville,244,175,Yes under Community Eligibility Option (CEO)
Eddie White Middle School,Clayton County,Hampton,1364,1364,Yes under Community Eligibility Option (CEO)
Eddy Middle School,Muscogee County,Columbus,448,448,Yes under Community Eligibility Option (CEO)
Edmonds Elementary School,Clayton County,Forest Park,426,426,Yes under Community Eligibility Option (CEO)
Edward L. Bouie- Sr. Elementary School,DeKalb County,Lithonia,599,521,Yes under Community Eligibility Option (CEO)
Edwards Middle School,Rockdale County,Conyers,934,831,Yes under Community Eligibility Option (CEO)
Effingham County High School,Effingham County,Springfield,2199,1058,Yes participating without using any Provision or the CEO
Effingham County Middle School,Effingham County,Guyton,1150,660,Yes participating without using any Provision or the CEO
Eighth Street Middle School,Tift County,Tifton,883,883,Yes under Community Eligibility Option (CEO)
Elbert County Elementary School,Elbert County,Elberton,633,633,Yes under Community Eligibility Option (CEO)
Elbert County High School,Elbert County,Elberton,916,868,Yes under Community Eligibility Option (CEO)
Elbert County Middle School,Elbert County,Elberton,650,650,Yes under Community Eligibility Option (CEO)
Elbert County Primary School,Elbert County,Elberton,647,647,Yes under Community Eligibility Option (CEO)
Elbert Shaw Regional Youth Detention Center,Department of Juvenile Justice,Dalton,9,3,No
Eldridge L. Miller Elementary School,DeKalb County,Stone Mountain,450,450,Yes under Community Eligibility Option (CEO)
Elite Scholars Academy School,Clayton County,Jonesboro,757,757,Yes under Community Eligibility Option (CEO)
Elizabeth Andrews High School,DeKalb County,Stone Mountain,167,139,Yes under Community Eligibility Option (CEO)
Elkins Pointe Middle School,Fulton County,Roswell,857,437,Yes participating without using any Provision or the CEO
Ellijay Elementary School,Gilmer County,Ellijay,761,454,Yes under Community Eligibility Option (CEO)
Ellis Elementary School,Savannah-Chatham County,Savannah,419,174,Yes participating without using any Provision or the CEO
Elm Street Elementary,Rome City,Rome,558,558,Yes under Community Eligibility Option (CEO)
Elm Street Elementary School,Coweta County,Newnan,477,263,Yes participating without using any Provision or the CEO
Emanuel County Institute,Emanuel County,Twin City,572,400,Yes under Community Eligibility Option (CEO)
Emerson Elementary School,Bartow County,Emerson,385,300,Yes participating without using any Provision or the CEO
Emily Lembeck Early Learning Center,Marietta City,Marietta,134,67,Yes participating without using any Provision or the CEO
Emma Hutchinson Elementary School,Atlanta Public Schools,Atlanta,295,295,Yes under Community Eligibility Option (CEO)
Enota Multiple Intelligences Academy,Gainesville City,Gainesville,767,436,Yes under Provision 2
Ephesus Elementary School,Heard County,Roopville,180,180,Yes under Community Eligibility Option (CEO)
Esther F. Garrison School for the Arts,Savannah-Chatham County,Savannah,770,393,Yes participating without using any Provision or the CEO
Ethel W. Kight Elementary School,Troup County,Lagrange,656,638,Yes under Community Eligibility Option (CEO)
Ethos Classical Charter School,State Specialty Schools II- Ethos Classical Charter School,Atlanta,676,676,Yes under Community Eligibility Option (CEO)
Eton Elementary School,Murray County,Chatsworth,556,556,Yes under Community Eligibility Option (CEO)
Etowah High School,Cherokee County,Woodstock,2393,821,Yes participating without using any Provision or the CEO
Euchee Creek Elementary School,Columbia County,Grovetown,705,317,Yes participating without using any Provision or the CEO
Euharlee Elementary School,Bartow County,Euharlee,574,354,Yes participating without using any Provision or the CEO
Evans Elementary School,Columbia County,Evans,730,285,Yes participating without using any Provision or the CEO
Evans High School,Columbia County,Evans,1800,694,Yes participating without using any Provision or the CEO
Evans Middle School,Columbia County,Evans,1030,469,Yes participating without using any Provision or the CEO
Evans Middle School,Coweta County,Newnan,736,431,Yes participating without using any Provision or the CEO
Evansdale Elementary School,DeKalb County,Doraville,504,323,Yes under Community Eligibility Option (CEO)
Excel Academy,Henry County,McDonough,213,142,Yes participating without using any Provision or the CEO
Excelsior Village Academies,State Specialty Schools II- Excelsior Village Academies,Stockbridge,90,43,Yes participating without using any Provision or the CEO
F. L. Stanton Elementary School,Atlanta Public Schools,Atlanta,161,161,Yes under Community Eligibility Option (CEO)
Factory Shoals Elementary School,Douglas County,Lithia Springs,697,610,Yes participating without using any Provision or the CEO
Factory Shoals Middle School,Douglas County,Douglasville,833,646,Yes participating without using any Provision or the CEO
Fair Oaks Elementary School,Cobb County,Marietta,703,703,Yes under Community Eligibility Option (CEO)
Fair Street International Academy,Gainesville City,Gainesville,651,593,Yes under Provision 2
Fairington Elementary School,DeKalb County,Lithonia,461,461,Yes under Community Eligibility Option (CEO)
Fairmount Elementary School,Gordon County,Fairmount,366,363,Yes under Community Eligibility Option (CEO)
Fairplay Middle School,Douglas County,Douglasville,523,245,Yes participating without using any Provision or the CEO
Fairview Elementary,Newton County,Covington,591,591,Yes under Community Eligibility Option (CEO)
Fairview Elementary School,Habersham County,Demorest,478,460,Yes under Community Eligibility Option (CEO)
Fairview Elementary School,Henry County,Stockbridge,590,447,Yes participating without using any Provision or the CEO
Fairyland Elementary School,Walker County,Lookout Mountain,294,106,Yes under Community Eligibility Option (CEO)
Fannin County High School,Fannin County,Blue Ridge,824,684,Yes under Community Eligibility Option (CEO)
Fannin County Middle School,Fannin County,Blue Ridge,638,578,Yes under Community Eligibility Option (CEO)
Fayette County High School,Fayette County,Fayetteville,1360,716,Yes participating without using any Provision or the CEO
Fayetteville Elementary School,Fayette County,Fayetteville,507,328,Yes participating without using any Provision or the CEO
Feagin Mill Middle School,Houston County,Warner Robins,975,553,Yes under Community Eligibility Option (CEO)
Feldwood Elementary School,Fulton County,College Park,678,678,Yes under Community Eligibility Option (CEO)
Ferguson Elementary School,Gwinnett County,Duluth,856,715,Yes participating without using any Provision or the CEO
Fernbank Elementary School,DeKalb County,Atlanta,895,249,Yes participating without using any Provision or the CEO
Fifth Avenue Upper Elementary School,City Schools of Decatur,Decatur,529,60,Yes participating without using any Provision or the CEO
Finch Elementary,Atlanta Public Schools,Atlanta,291,291,Yes under Community Eligibility Option (CEO)
Findley Oaks Elementary School,Fulton County,Duluth,585,91,Yes participating without using any Provision or the CEO
Fitzgerald High School School College and Career Academy,Ben Hill County,Fitzgerald,870,,Yes under Community Eligibility Option (CEO)
Five Forks Middle School,Gwinnett County,Lawrenceville,1239,601,Yes participating without using any Provision or the CEO
Flat Rock Elementary School,DeKalb County,Lithonia,977,977,Yes under Community Eligibility Option (CEO)
Flat Rock Middle School,Fayette County,Tyrone,800,394,Yes participating without using any Provision or the CEO
Flat Shoals Elementary School,Rockdale County,Conyers,639,582,Yes under Community Eligibility Option (CEO)
Flat Shoals Elementary School,DeKalb County,Decatur,373,373,Yes under Community Eligibility Option (CEO)
Flint Hill Elementary,Newton County,Oxford,848,848,Yes under Community Eligibility Option (CEO)
Flippen Elementary School,Henry County,McDonough,559,389,Yes participating without using any Provision or the CEO
Flowery Branch Elementary School,Hall County,Flowery Branch,711,454,Yes participating without using any Provision or the CEO
Flowery Branch High,Hall County,Flowery Branch,1304,530,Yes participating without using any Provision or the CEO
Floyd L. Shelton Elementary School at Crossroad,Paulding County,Dallas,1389,388,Yes participating without using any Provision or the CEO
Floyd Middle School,Cobb County,Mableton,776,776,Yes under Community Eligibility Option (CEO)
Folkston Elementary School,Charlton County,Folkston,545,505,Yes under Community Eligibility Option (CEO)
Foothills Regional High School,State Specialty Schools I- Foothills Regional High School,Athens,1475,1083,Yes participating without using any Provision or the CEO
Ford Elementary School,Cobb County,Acworth,750,127,Yes participating without using any Provision or the CEO
Forest Park High School,Clayton County,Forest Park,1711,1711,Yes under Community Eligibility Option (CEO)
Forest Park Middle School,Clayton County,Marrow,593,593,Yes under Community Eligibility Option (CEO)
Forrest Road Elementary School,Muscogee County,Columbus,278,278,Yes under Community Eligibility Option (CEO)
Forsyth Central High School,Forsyth County,Cumming,2457,983,Yes participating without using any Provision or the CEO
Fort Daniel Elementary School,Gwinnett County,Dacula,645,293,Yes participating without using any Provision or the CEO
Fort Middle School,Muscogee County,Columbus,440,440,Yes under Community Eligibility Option (CEO)
Fort Valley Middle School,Peach County,Fort Valley,434,434,Yes under Community Eligibility Option (CEO)
Fountain Elementary School,Clayton County,Forest Park,437,437,Yes under Community Eligibility Option (CEO)
Fourth District Elementary School,Appling County,Surrency,148,141,Yes under Community Eligibility Option (CEO)
Fowler Drive Elementary School,Clarke County,Athens,366,366,Yes under Community Eligibility Option (CEO)
Fox Elementary School,Muscogee County,Columbus,383,383,Yes under Community Eligibility Option (CEO)
Frances Meeks Elementary School,Bryan County,Richmond Hill,908,153,Yes participating without using any Provision or the CEO
Frank Long Elementary School,Liberty County,Hinesville,685,685,Yes under Community Eligibility Option (CEO)
Franklin County High School,Franklin County,Carnesville,1043,917,Yes under Community Eligibility Option (CEO)
Franklin County Middle School,Franklin County,Carnesville,805,802,Yes under Community Eligibility Option (CEO)
Franklin Forest Elementary,Troup County,Lagrange,690,664,Yes under Community Eligibility Option (CEO)
Fred A. Toomer Elementary School,Atlanta Public Schools,Atlanta,513,463,Yes under Community Eligibility Option (CEO)
Frederick Douglass High School,Atlanta Public Schools,Atlanta,1296,1296,Yes under Community Eligibility Option (CEO)
Free Home Elementary School,Cherokee County,Canton,280,92,Yes participating without using any Provision or the CEO
Freedom Middle School,Cherokee County,Canton,929,276,Yes participating without using any Provision or the CEO
Freedom Middle School,DeKalb County,Stone Mountain,1272,1272,Yes under Community Eligibility Option (CEO)
Freedom Park K-8 School,Richmond County,Fort Gordon,608,127,Yes under Community Eligibility Option (CEO)
Freeman Elementary School,Warren County,Warrenton,315,315,Yes under Community Eligibility Option (CEO)
Freeman's Mill Elementary School,Gwinnett County,Lawrenceville,1011,575,Yes participating without using any Provision or the CEO
Frey Elementary School,Cobb County,Acworth,691,206,Yes participating without using any Provision or the CEO
Friendship Elementary School,Hall County,Buford,673,422,Yes participating without using any Provision or the CEO
Fulton Academy of Science and Technology,Fulton County,Roswell,552,30,Yes participating without using any Provision or the CEO
Fulton Academy of Virtual Excellence,Fulton County,Atlanta,393,110,Yes participating without using any Provision or the CEO
Funston Elementary School,Colquitt County,Funston,376,376,Yes under Community Eligibility Option (CEO)
Furlow Charter School,State Specialty Schools II- Furlow Charter School,Americus,585,294,Yes under Community Eligibility Option (CEO)
Futral Road Elementary School,Griffin-Spalding County,Griffin,600,557,Yes under Community Eligibility Option (CEO)
G. O. Bailey Elementary School,Tift County,Tifton,531,531,Yes under Community Eligibility Option (CEO)
Gadsden Elementary School,Savannah-Chatham County,Savannah,493,488,Yes participating without using any Provision or the CEO
Gaines Elementary School,Clarke County,Athens,568,568,Yes under Community Eligibility Option (CEO)
Gainesville Exploration Academy,Gainesville City,Gainesville,536,450,Yes under Provision 2
Gainesville High School,Gainesville City,Gainesville,2077,1179,Yes under Provision 2
Gainesville Middle School East,Gainesville City,Gainesville,896,657,Yes under Provision 2
Gainesville Middle School West,Gainesville City,Gainesville-,931,682,Yes under Provision 2
Gainesville Regional Youth Detention Center,Department of Juvenile Justice,Gainesville,17,14,No
Garden City Elementary School,Savannah-Chatham County,Garden City,597,541,Yes participating without using any Provision or the CEO
Garden Hills Elementary School,Atlanta Public Schools,Atlanta,494,358,Yes under Community Eligibility Option (CEO)
Garden Lakes Elementary School,Floyd County,Rome,536,383,Yes participating without using any Provision or the CEO
Gardner-Newman Middle School,Troup County,LaGrange,963,949,Yes under Community Eligibility Option (CEO)
Garrett Elementary School,Richmond County,Augusta,435,435,Yes under Community Eligibility Option (CEO)
Garrett Middle School,Cobb County,Austell,891,891,Yes under Community Eligibility Option (CEO)
Garrison Mill Elementary School,Cobb County,Marietta,649,76,Yes participating without using any Provision or the CEO
Garrison-Pilcher Elementary School,Thomas County,Thomasville,811,811,Yes under Community Eligibility Option (CEO)
General Ray Davis Middle School,Rockdale County,Stockbridge,874,631,Yes under Community Eligibility Option (CEO)
Genesis Innovation Academy for Boys,State Specialty Schools II- Genesis Innovation Academy-Boy,Atlanta,307,303,Yes under Community Eligibility Option (CEO)
Genesis Innovation Academy for Girls,State Specialty Schools II- Genesis Innovation Academy-Girl,Atlanta,318,314,Yes under Community Eligibility Option (CEO)
Gentian Elementary School,Muscogee County,Columbus,442,442,Yes under Community Eligibility Option (CEO)
George W. Hartmann Center,Marietta City,Marietta,4,,Yes participating without using any Provision or the CEO
George W. Whitlow Elementary,Forsyth County,Cumming,1247,407,Yes participating without using any Provision or the CEO
George Washington Carver Freshman Campus,Coffee County,Douglas,493,493,Yes under Community Eligibility Option (CEO)
Georgetown Elementary School,Muscogee County,Columbus,394,394,Yes under Community Eligibility Option (CEO)
Georgetown School,Savannah-Chatham County,Savannah,544,420,Yes participating without using any Provision or the CEO
Georgia Academy for the Blind,State Schools,Macon,100,33,Yes under Community Eligibility Option (CEO)
Georgia Baptist Children's Home and Family Ministries,Fulton County,Palmetto,8,,Yes participating without using any Provision or the CEO
Georgia Connections Academy (Virtual),State Specialty Schools I- Georgia Connections Academy,Duluth,7148,4709,Yes participating without using any Provision or the CEO
Georgia Cyber Academy (Virtual),State Specialty Schools I- Georgia Cyber Academy,Atlanta,9952,5536,Yes participating without using any Provision or the CEO
Georgia Fugees Academy Charter School,State Specialty Schools II- Georgia Fugees Academy Charter,Atlanta,165,162,Yes participating without using any Provision or the CEO
Georgia School for Innovation and the Classics,State Specialty Schools I- Georgia School for Innovation and,Hephzibah,1015,,No
Georgia School for the Deaf,State Schools,Cave Spring,63,23,Yes under Community Eligibility Option (CEO)
Gilbert Elementary School,Walker County,La Fayette,476,476,Yes under Community Eligibility Option (CEO)
Gilmer High School,Gilmer County,Ellijay,1216,584,Yes under Community Eligibility Option (CEO)
Gladden Middle School,Murray County,Chatsworth,478,478,Yes under Community Eligibility Option (CEO)
Glanton Elementary,Coweta County,Grantville,271,189,Yes participating without using any Provision or the CEO
Glanton-Hindsman Elementary,Carroll County,Villa Rica,691,350,Yes under Community Eligibility Option (CEO)
Glascock County Elementary School,Glascock County,Gibson,276,165,Yes participating without using any Provision or the CEO
Glascock County Middle/High School,Glascock County,Gibson,304,147,Yes participating without using any Provision or the CEO
Glenn Hills Elementary School,Richmond County,Augusta,370,370,Yes under Community Eligibility Option (CEO)
Glenn Hills High School,Richmond County,Augusta,839,839,Yes under Community Eligibility Option (CEO)
Glenn Hills Middle School,Richmond County,Augusta,706,706,Yes under Community Eligibility Option (CEO)
Glennwood Elementary School,City Schools of Decatur,Decatur,184,40,Yes participating without using any Provision or the CEO
Global Impact Academy,Fulton County,Fairburn,572,323,Yes participating without using any Provision or the CEO
Globe Academy Charter School I,DeKalb County,Atlanta,1093,324,Yes participating without using any Provision or the CEO
Glyndale Elementary School,Glynn County,Brunswick,585,585,Yes under Community Eligibility Option (CEO)
Glynn Academy,Glynn County,Brunswick,1911,1192,Yes under Community Eligibility Option (CEO)
Glynn Middle School,Glynn County,Brunswick,735,548,Yes under Community Eligibility Option (CEO)
Godley Station School,Savannah-Chatham County,Savannah,1585,964,Yes participating without using any Provision or the CEO
Golden Isles Elementary School,Glynn County,Brunswick,619,619,Yes under Community Eligibility Option (CEO)
Good Sheperd Therapeutic Center,Meriwether County,Warm Springs,4,,Yes participating without using any Provision or the CEO
Goodyear Elementary School,Glynn County,Brunswick,515,515,Yes under Community Eligibility Option (CEO)
Gordon Central High School,Gordon County,Calhoun,875,866,Yes under Community Eligibility Option (CEO)
Gordon Lee High School,Chickamauga City,Chickamauga,410,102,Yes participating without using any Provision or the CEO
Gordon Lee Middle School,Chickamauga City,Chickamauga,304,69,Yes participating without using any Provision or the CEO
Goshen Elementary School,Richmond County,Augusta,437,437,Yes under Community Eligibility Option (CEO)
Gould Elementary School,Savannah-Chatham County,Savannah,559,518,Yes participating without using any Provision or the CEO
Grace Snell Middle School,Gwinnett County,Loganville,1231,892,Yes participating without using any Provision or the CEO
Gracewood Elementary School,Richmond County,Augusta,393,393,Yes under Community Eligibility Option (CEO)
Graves Elementary School,Gwinnett County,Norcross,1076,891,Yes participating without using any Provision or the CEO
Gray Elementary School,Jones County,Gray,512,253,Yes under Community Eligibility Option (CEO)
Gray Station Middle School,Jones County,Gray,609,224,Yes under Community Eligibility Option (CEO)
Grayson Elementary School,Gwinnett County,Grayson,1095,617,Yes participating without using any Provision or the CEO
Grayson High School,Gwinnett County,Loganville,3627,1871,Yes participating without using any Provision or the CEO
Graysville Elementary School,Catoosa County,Ringgold,548,238,Yes participating without using any Provision or the CEO
Green Acres Elementary School,Cobb County,Smyrna,584,552,Yes under Community Eligibility Option (CEO)
Greenbrier Elementary School,Columbia County,Evans,610,113,Yes participating without using any Provision or the CEO
Greenbrier High School,Columbia County,Evans,1935,318,Yes participating without using any Provision or the CEO
Greenbrier Middle School,Columbia County,Evans,853,158,Yes participating without using any Provision or the CEO
Greene County High School,Greene County,Greensboro,432,432,Yes under Community Eligibility Option (CEO)
Greene County Primary School,Greene County,Union Point,582,582,Yes under Community Eligibility Option (CEO)
Greenville High School,Meriwether County,Greenville,222,220,Yes under Community Eligibility Option (CEO)
Greenville Middle School,Meriwether County,Greenville,174,172,Yes under Community Eligibility Option (CEO)
Greer Elementary School,Glynn County,Brunswick,599,442,Yes under Community Eligibility Option (CEO)
Griffin High School,Griffin-Spalding County,Griffin,1505,1485,Yes under Community Eligibility Option (CEO)
Griffin Middle School,Cobb County,Smyrna,991,545,Yes participating without using any Provision or the CEO
Groves High School,Savannah-Chatham County,Garden City,1469,1105,Yes participating without using any Provision or the CEO
Grovetown Elementary School,Columbia County,Grovetown,908,607,Yes participating without using any Provision or the CEO
Grovetown High School,Columbia County,Grovetown,2256,987,Yes participating without using any Provision or the CEO
Grovetown Middle School,Columbia County,Grovetown,1067,634,Yes participating without using any Provision or the CEO
Gullatt Elementary School,Fulton County,Union City,712,712,Yes under Community Eligibility Option (CEO)
Gum Springs Elementary School,Jackson County,Jefferson,939,300,Yes participating without using any Provision or the CEO
Guyton Elementary School,Effingham County,Guyton,800,530,Yes participating without using any Provision or the CEO
Gwin Oaks Elementary School,Gwinnett County,Lawrenceville,1077,486,Yes participating without using any Provision or the CEO
Gwinnett Intervention Education (Give) Center East,Gwinnett County,Lawrenceville,334,238,Yes participating without using any Provision or the CEO
Gwinnett Intervention Education Center (Give) West,Gwinnett County,Norcross,227,180,Yes participating without using any Provision or the CEO
Gwinnett Online Campus,Gwinnett County,Lawrenceville,1996,906,Yes participating without using any Provision or the CEO
Gwinnett School of Mathematics- Science and Technology,Gwinnett County,Lawrenceville,1304,481,Yes participating without using any Provision or the CEO
Habersham Central High School,Habersham County,Mt Airy,1611,1244,Yes under Community Eligibility Option (CEO)
Habersham Ninth Grade Academy,Habersham County,Mount Airy,552,466,Yes under Community Eligibility Option (CEO)
Habersham Success Academy,Habersham County,Mount Airy,75,75,Yes under Community Eligibility Option (CEO)
Hahira Elementary School,Lowndes County,Hahira,782,519,Yes under Community Eligibility Option (CEO)
Hahira Middle School,Lowndes County,Hahira,843,489,Yes under Community Eligibility Option (CEO)
Hal Hutchens Elementary,Paulding County,Douglasville,613,436,Yes participating without using any Provision or the CEO
Hambrick Elementary School,DeKalb County,Stone Mountain,536,536,Yes under Community Eligibility Option (CEO)
Hamilton Crossing Elementary School,Bartow County,Cartersville,653,412,Yes participating without using any Provision or the CEO
Hamilton E. Holmes Elementary,Fulton County,East Point,587,587,Yes under Community Eligibility Option (CEO)
Hamilton Elementary School,Colquitt County,Hartsfield,220,132,Yes under Community Eligibility Option (CEO)
Hammond Creek Middle School,Dalton Public Schools,Dalton,1057,769,Yes under Provision 2
Hampton Elementary School,Henry County,Hampton,466,360,Yes participating without using any Provision or the CEO
Hampton High School,Henry County,Hampton,1165,740,Yes participating without using any Provision or the CEO
Hampton L. Daughtry Elementary School,Butts County,Jackson,495,495,Yes under Community Eligibility Option (CEO)
Hampton Middle School,Henry County,Hampton,752,553,Yes participating without using any Provision or the CEO
Hancock Central High School,Hancock County,Sparta,199,199,Yes under Community Eligibility Option (CEO)
Hancock Central Middle School,Hancock County,Sparta,160,160,Yes under Community Eligibility Option (CEO)
Hand in Hand Primary,Thomas County,Thomasville,712,712,Yes under Community Eligibility Option (CEO)
Hank Aaron New Beginnings Academy,Atlanta Public Schools,Atlanta,147,147,Yes under Community Eligibility Option (CEO)
Hannan Elementary,Muscogee County,Columbus,322,322,Yes under Community Eligibility Option (CEO)
Hapeville Charter Career Academy,Fulton County,Atlanta,638,637,Yes under Community Eligibility Option (CEO)
Hapeville Elementary School,Fulton County,Hapeville,539,539,Yes under Community Eligibility Option (CEO)
Haralson County High School,Haralson County,Tallapoosa,1001,822,Yes under Community Eligibility Option (CEO)
Haralson County Middle School,Haralson County,Tallapoosa,757,750,Yes under Community Eligibility Option (CEO)
Haralson County Rebel Academy,Haralson County,Tallapoosa,24,24,Yes under Community Eligibility Option (CEO)
Harbins Elementary School,Gwinnett County,Dacula,1320,734,Yes participating without using any Provision or the CEO
Hardaway High School,Muscogee County,Columbus,1067,1067,Yes under Community Eligibility Option (CEO)
Harlem High School,Columbia County,Harlem,1318,556,Yes participating without using any Provision or the CEO
Harlem Middle School,Columbia County,Harlem,1025,459,Yes participating without using any Provision or the CEO
Harmony Elementary School,Gwinnett County,Buford,614,239,Yes participating without using any Provision or the CEO
Harmony Elementary School,Pickens County,Jasper,509,329,Yes participating without using any Provision or the CEO
Harmony Elementary School,Walton County,Monroe,666,540,Yes participating without using any Provision or the CEO
Harper Elementary School,Clayton County,Riverdale,690,690,Yes under Community Eligibility Option (CEO)
Harper Elementary School,Thomasville City,Thomasville,263,262,Yes under Community Eligibility Option (CEO)
Harper-Archer Elementary School,Atlanta Public Schools,Atlanta,545,545,Yes under Community Eligibility Option (CEO)
Harpst Academy,Polk County,Cedartown,32,29,Yes participating without using any Provision or the CEO
Harris County Carver Middle School,Harris County,Hamilton,849,333,Yes participating without using any Provision or the CEO
Harris County High School,Harris County,Hamilton,1733,604,Yes participating without using any Provision or the CEO
Harris Elementary School,Gwinnett County,Duluth,642,462,Yes participating without using any Provision or the CEO
Harrison High School,Cobb County,Kennesaw,2224,356,Yes participating without using any Provision or the CEO
Hart County High School,Hart County,Hartwell,1071,916,Yes under Community Eligibility Option (CEO)
Hart County Middle School,Hart County,Hartwell,832,819,Yes under Community Eligibility Option (CEO)
Hartley Elementary School,Bibb County,Macon,385,292,Yes under Community Eligibility Option (CEO)
Hartwell Elementary School,Hart County,Hartwell,566,566,Yes under Community Eligibility Option (CEO)
Haven Elementary School,Savannah-Chatham County,Savannah,361,353,Yes participating without using any Provision or the CEO
Haw Creek Elementary,Forsyth County,Cumming,926,111,Yes participating without using any Provision or the CEO
Hawkinsville High School,Pulaski County,Hawkinsville,388,388,Yes under Community Eligibility Option (CEO)
Hawthorne Elementary School,DeKalb County,Atlanta,378,314,Yes under Community Eligibility Option (CEO)
Hawthorne Elementary School,Clayton County,Hampton,813,813,Yes under Community Eligibility Option (CEO)
Hayes Elementary School,Cobb County,Kennesaw,802,461,Yes participating without using any Provision or the CEO
Haymon-Morris Middle School,Barrow County,Winder,973,599,Yes participating without using any Provision or the CEO
Haynes Bridge Middle School,Fulton County,Alpharetta,627,234,Yes participating without using any Provision or the CEO
Haynie Elementary School,Clayton County,Morrow,767,767,Yes under Community Eligibility Option (CEO)
Hazel Grove Elementary School,Habersham County,Mount Airy,272,272,Yes under Community Eligibility Option (CEO)
Head Elementary School,Gwinnett County,Lilburn,720,318,Yes participating without using any Provision or the CEO
Heard County High School,Heard County,Franklin,672,542,Yes under Community Eligibility Option (CEO)
Heard County Middle School,Heard County,Franklin,456,398,Yes under Community Eligibility Option (CEO)
Heard Elementary School,Heard County,Franklin,722,722,Yes under Community Eligibility Option (CEO)
