school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Abston Sandra B ES,Clark County,Las Vegas,726,726,Yes under Community Eligibility Option (CEO)
Academy for Career Education,Washoe County,Reno,275,86,No
Academy of Arts Careers & Tech,Washoe County,Reno,572,139,Yes participating without using any Provision or the CEO
Acceleration Academy,Clark County,North Las Vegas,2092,2092,Yes under Community Eligibility Option (CEO)
Adams Kirk ES,Clark County,Las Vegas,321,321,Yes under Community Eligibility Option (CEO)
Adcock O K ES,Clark County,Las Vegas,401,401,Yes under Community Eligibility Option (CEO)
Adobe Middle School,Elko,Elko,668,255,Yes participating without using any Provision or the CEO
Advanced Technologies Academy HS,Clark County,Las Vegas,1225,1225,Yes under Community Eligibility Option (CEO)
Agnes Risley Elementary,Washoe County,Sparks,363,363,Yes under Community Eligibility Option (CEO)
Al Seeliger Elementary,Carson City,Carson City,527,240,Yes participating without using any Provision or the CEO
Alamo Tony ES,Clark County,Las Vegas,898,898,Yes under Community Eligibility Option (CEO)
Albert M. Lowry High School,Humboldt,Winnemucca,951,,Yes under Community Eligibility Option (CEO)
Alice Maxwell Elementary,Washoe County,Sparks,368,368,Yes under Community Eligibility Option (CEO)
Alice Smith Elementary,Washoe County,Reno,512,512,Yes under Community Eligibility Option (CEO)
Allen Dean Lamar ES,Clark County,Las Vegas,390,390,Yes under Community Eligibility Option (CEO)
Alpine Academy High School,State Sponsored Charter Schools,Sparks,224,44,No
Alt School,Douglas,Minden,4,,Yes participating without using any Provision or the CEO
Alyce Taylor Elementary,Washoe County,Sparks,469,99,Yes participating without using any Provision or the CEO
Amargosa Valley Elementary School,Nye,Amargosa,109,109,Yes under Community Eligibility Option (CEO)
Amargosa Valley Middle School,Nye,Amargosa,40,40,Yes under Community Eligibility Option (CEO)
Amplus Durango,State Sponsored Charter Schools,Las Vegas,1761,498,No
Amplus Rainbow,State Sponsored Charter Schools,Las Vegas,628,195,No
Anderson Elementary,Washoe County,Reno,319,319,Yes under Community Eligibility Option (CEO)
Antonello Lee ES,Clark County,N Las Vegas,518,518,Yes under Community Eligibility Option (CEO)
Arbor View HS,Clark County,Las Vegas,3069,3069,Yes under Community Eligibility Option (CEO)
Archie Clayton Pre-A.p. Academy,Washoe County,Reno,667,667,Yes under Community Eligibility Option (CEO)
Aspire Academy High School,Douglas,Minden,82,82,Yes under Community Eligibility Option (CEO)
Austin Combined Schools,Lander,Austin,8,,No
Bailey Charter School,Washoe County,Reno,174,174,Yes under Community Eligibility Option (CEO)
Bailey Dr William H MS,Clark County,Las Vegas,1121,1121,Yes under Community Eligibility Option (CEO)
Bailey Sister Robert Joseph ES,Clark County,Las Vegas,572,572,Yes under Community Eligibility Option (CEO)
Baker Elementary,White Pine County School District,Baker,12,,No
Barber Shirley a ES,Clark County,Las Vegas,784,784,Yes under Community Eligibility Option (CEO)
Bartlett Selma F ES,Clark County,Henderson,495,495,Yes under Community Eligibility Option (CEO)
Basic Academy of Int'l Studies HS,Clark County,Henderson,2395,2395,Yes under Community Eligibility Option (CEO)
Bass John C ES,Clark County,Las Vegas,569,569,Yes under Community Eligibility Option (CEO)
Batterman Kathy L ES,Clark County,Las Vegas,635,635,Yes under Community Eligibility Option (CEO)
Battle Born Academy,State Sponsored Charter Schools,Las Vegas,330,311,Yes participating without using any Provision or the CEO
Battle Born Youth Challenge Academy,Elko,Carlin,47,3,No
Battle Mountain Elementary School,Lander,Battle Mountain,432,200,Yes participating without using any Provision or the CEO
Battle Mountain High School,Lander,Battle Mountain,309,132,Yes participating without using any Provision or the CEO
Beacon Academy of Nevada,State Sponsored Charter Schools,Las Vegas,928,799,No
Beatty Elementary School,Nye,Beatty,60,60,Yes under Community Eligibility Option (CEO)
Beatty High School,Nye,Beatty,104,104,Yes under Community Eligibility Option (CEO)
Beatty John R ES,Clark County,Las Vegas,486,486,Yes under Community Eligibility Option (CEO)
Beatty Middle School,Nye,Beatty,30,30,Yes under Community Eligibility Option (CEO)
Becker Ernest MS,Clark County,Las Vegas,1075,1075,Yes under Community Eligibility Option (CEO)
Beckley Will ES,Clark County,Las Vegas,713,713,Yes under Community Eligibility Option (CEO)
Bell Rex ES,Clark County,Las Vegas,539,539,Yes under Community Eligibility Option (CEO)
Bendorf Patricia a ES,Clark County,Las Vegas,487,487,Yes under Community Eligibility Option (CEO)
Bennett William G ES,Clark County,Laughlin,330,330,Yes under Community Eligibility Option (CEO)
Berkley Shelley ES,Clark County,Las Vegas,719,719,Yes under Community Eligibility Option (CEO)
Bernice Mathews Elementary,Washoe County,Reno,398,398,Yes under Community Eligibility Option (CEO)
Bilbray James ES,Clark County,Las Vegas,693,693,Yes under Community Eligibility Option (CEO)
Billinghurst Middle School,Washoe County,Reno,993,257,Yes participating without using any Provision or the CEO
Blue Diamond ES,Clark County,Blue Diamond,35,35,Yes under Community Eligibility Option (CEO)
Bonanza HS,Clark County,Las Vegas,1858,1858,Yes under Community Eligibility Option (CEO)
Bonner John W ES,Clark County,Las Vegas,825,825,Yes under Community Eligibility Option (CEO)
Booker Kermit R Sr ES,Clark County,Las Vegas,333,333,Yes under Community Eligibility Option (CEO)
Bordewich/Bray Elementary,Carson City,Carson City,539,539,Yes under Community Eligibility Option (CEO)
Boulder City HS,Clark County,Boulder City,616,616,Yes under Community Eligibility Option (CEO)
Bowler Grant ES,Clark County,Logandale,662,662,Yes under Community Eligibility Option (CEO)
Bowler Joseph L ES,Clark County,Bunkerville,465,465,Yes under Community Eligibility Option (CEO)
Bozarth Henry & Evelyn ES,Clark County,Las Vegas,723,723,Yes under Community Eligibility Option (CEO)
Bracken Walter ES,Clark County,Las Vegas,482,482,Yes under Community Eligibility Option (CEO)
Bridger Jim MS,Clark County,N Las Vegas,1072,1072,Yes under Community Eligibility Option (CEO)
Brinley J Harold MS,Clark County,Las Vegas,885,885,Yes under Community Eligibility Option (CEO)
Brookman Eileen B ES,Clark County,Las Vegas,671,671,Yes under Community Eligibility Option (CEO)
Brown B Mahlon JHS,Clark County,Henderson,783,783,Yes under Community Eligibility Option (CEO)
Brown Elementary,Washoe County,Reno,514,141,Yes participating without using any Provision or the CEO
Brown Hannah Marie ES,Clark County,Henderson,626,626,Yes under Community Eligibility Option (CEO)
Bruner Lucile ES,Clark County,N Las Vegas,514,514,Yes under Community Eligibility Option (CEO)
Bryan Richard H ES,Clark County,Las Vegas,465,465,Yes under Community Eligibility Option (CEO)
Bryan Roger M ES,Clark County,Las Vegas,622,622,Yes under Community Eligibility Option (CEO)
Bud Beasley Elementary,Washoe County,Sparks,571,178,Yes participating without using any Provision or the CEO
Bunker Berkeley L ES,Clark County,Las Vegas,586,586,Yes under Community Eligibility Option (CEO)
Burk Horizon-Southwest Sunset HS,Clark County,Las Vegas,24,,No
Burkholder Lyal Academy of Environmental Science,Clark County,Henderson,495,495,Yes under Community Eligibility Option (CEO)
C O Bastian High School,Lincoln,Caliente,64,64,No
C. C. Meneley Elementary School,Douglas,Gardnerville,363,146,Yes participating without using any Provision or the CEO
Cadwallader Ralph MS,Clark County,Las Vegas,1519,1519,Yes under Community Eligibility Option (CEO)
Cahlan Marion ES,Clark County,N Las Vegas,479,479,Yes under Community Eligibility Option (CEO)
Caliente Elementary School,Lincoln,Caliente,87,48,Yes participating without using any Provision or the CEO
Cambeiro Arturo ES,Clark County,Las Vegas,511,511,Yes under Community Eligibility Option (CEO)
Canarelli Lawrence & Heidi MS,Clark County,Las Vegas,1540,1540,Yes under Community Eligibility Option (CEO)
Cannon Helen C JHS,Clark County,Las Vegas,730,730,Yes under Community Eligibility Option (CEO)
Canyon Springs HS,Clark County,N Las Vegas,2812,2812,Yes under Community Eligibility Option (CEO)
Carl Kay ES,Clark County,Las Vegas,630,630,Yes under Community Eligibility Option (CEO)
Carlin Elementary School,Elko,Carlin,183,183,Yes under Community Eligibility Option (CEO)
Carlin High School,Elko,Carlin,106,106,Yes under Community Eligibility Option (CEO)
Carlin Jr High School,Elko,Carlin,52,52,Yes under Community Eligibility Option (CEO)
Carson Middle School,Carson City,Carson City,833,833,Yes under Community Eligibility Option (CEO)
Carson Montessori,Carson City,Carson City,279,61,No
Carson Valley Middle School,Douglas,Gardnerville,591,173,Yes participating without using any Provision or the CEO
Cartwright Roberta C ES,Clark County,Las Vegas,541,541,Yes under Community Eligibility Option (CEO)
Cashman James MS,Clark County,Las Vegas,1043,1043,Yes under Community Eligibility Option (CEO)
Caughlin Ranch Elementary,Washoe County,Reno,466,32,Yes participating without using any Provision or the CEO
Centennial HS,Clark County,Las Vegas,2961,2961,Yes under Community Eligibility Option (CEO)
Central Technical Training Academy,Clark County,Las Vegas,92,92,Yes under Community Eligibility Option (CEO)
Chaparral HS,Clark County,Las Vegas,2295,2295,Yes under Community Eligibility Option (CEO)
Cheyenne HS,Clark County,N Las Vegas,1855,1855,Yes under Community Eligibility Option (CEO)
Christensen M J ES,Clark County,Las Vegas,487,487,Yes under Community Eligibility Option (CEO)
Churchill County High School,Churchill,Fallon,1025,1025,Yes under Community Eligibility Option (CEO)
Churchill County Middle School,Churchill,Fallon,700,700,Yes under Community Eligibility Option (CEO)
Cimarron-Memorial HS,Clark County,Las Vegas,2483,2483,Yes under Community Eligibility Option (CEO)
Civica Academy,State Sponsored Charter Schools,North Las Vegas,1074,1074,Yes under Community Eligibility Option (CEO)
Clark County Detention Ctr J-SHS,Clark County,Las Vegas,44,,No
Clark Ed W HS,Clark County,Las Vegas,2801,2801,Yes under Community Eligibility Option (CEO)
Cold Springs Middle School,Washoe County,Reno,612,612,Yes under Community Eligibility Option (CEO)
College of So Nv HS East,Clark County,N Las Vegas,161,,No
College of So Nv HS South,Clark County,Henderson,157,,No
College of So Nv HS West,Clark County,Las Vegas,218,,No
Conners Eileen ES,Clark County,Las Vegas,548,548,Yes under Community Eligibility Option (CEO)
Coral Academy Cadence,State Sponsored Charter Schools,Henderson,1673,749,Yes participating without using any Provision or the CEO
Coral Academy Centennial Hills,State Sponsored Charter Schools,Las Vegas,686,190,Yes participating without using any Provision or the CEO
Coral Academy Eastgate,State Sponsored Charter Schools,Las Vegas,575,233,Yes participating without using any Provision or the CEO
Coral Academy Elementary,Washoe County,Reno,433,115,No
Coral Academy Elementary-Northwest,Washoe County,Reno,232,69,No
Coral Academy Elementary-South,Washoe County,Reno,521,110,No
Coral Academy High School,Washoe County,Reno,396,81,No
Coral Academy Middle School,Washoe County,Reno,588,139,No
Coral Academy Nellis Afb,State Sponsored Charter Schools,Las Vegas,902,316,Yes participating without using any Provision or the CEO
Coral Academy Sandy Ridge,State Sponsored Charter Schools,Henderson,872,213,Yes participating without using any Provision or the CEO
Coral Academy Tamarus,State Sponsored Charter Schools,Las Vegas,390,114,Yes participating without using any Provision or the CEO
Coral Academy Windmill,State Sponsored Charter Schools,Henderson,419,127,Yes participating without using any Provision or the CEO
Coronado HS,Clark County,Henderson,3147,3147,Yes under Community Eligibility Option (CEO)
Cortez Manuel J ES,Clark County,Las Vegas,661,661,Yes under Community Eligibility Option (CEO)
Cortney Francis H JHS,Clark County,Las Vegas,1014,1014,Yes under Community Eligibility Option (CEO)
Cottonwood Elementary School,Lyon,Fernley,572,572,Yes under Community Eligibility Option (CEO)
Cowan Academic Center J-SHS,Clark County,Las Vegas,98,98,Yes under Community Eligibility Option (CEO)
Cowan Sunset Southeast HS,Clark County,Las Vegas,29,,No
Cox Clyde C ES,Clark County,Las Vegas,592,592,Yes under Community Eligibility Option (CEO)
Cox David M ES,Clark County,Henderson,460,460,Yes under Community Eligibility Option (CEO)
Cozine Steve and Linda ES,Clark County,N Las Vegas,660,660,Yes under Community Eligibility Option (CEO)
Craig Lois ES,Clark County,N Las Vegas,515,515,Yes under Community Eligibility Option (CEO)
Cram Brian & Teri MS,Clark County,N Las Vegas,1431,1431,Yes under Community Eligibility Option (CEO)
Crescent Valley Elementary,Eureka,Crescent Valley,32,13,No
Crestwood ES,Clark County,Las Vegas,551,551,Yes under Community Eligibility Option (CEO)
Culley Paul E ES,Clark County,Las Vegas,583,583,Yes under Community Eligibility Option (CEO)
Cunningham Cynthia ES,Clark County,Las Vegas,601,601,Yes under Community Eligibility Option (CEO)
Dailey Jack ES,Clark County,Las Vegas,506,506,Yes under Community Eligibility Option (CEO)
Damonte Ranch High School,Washoe County,Reno,1738,549,Yes participating without using any Provision or the CEO
Darnell Marshall C ES,Clark County,Las Vegas,632,632,Yes under Community Eligibility Option (CEO)
Darrel Swope Middle School,Washoe County,Reno,1027,287,Yes participating without using any Provision or the CEO
David E Norman Elementary,White Pine County School District,Ely,362,362,Yes under Community Eligibility Option (CEO)
Davidson Academy,Davidson Academy,Reno,169,,No
Dayton Elementary School,Lyon,Dayton,451,451,Yes under Community Eligibility Option (CEO)
Dayton High School,Lyon,Dayton,748,,Yes under Community Eligibility Option (CEO)
Dayton Intermediate School,Lyon,Dayton,356,356,Yes under Community Eligibility Option (CEO)
Dearing Laura ES,Clark County,Las Vegas,600,600,Yes under Community Eligibility Option (CEO)
Decker C H ES,Clark County,Las Vegas,554,554,Yes under Community Eligibility Option (CEO)
Del Sol Academy of Performing Arts HS,Clark County,Las Vegas,2527,2527,Yes under Community Eligibility Option (CEO)
Democracy Prep at Agassi Elementary,State Sponsored Charter Schools,Las Vegas,529,529,Yes under Community Eligibility Option (CEO)
Democracy Prep at Agassi High,State Sponsored Charter Schools,Las Vegas,314,314,Yes under Community Eligibility Option (CEO)
Democracy Prep at Agassi Middle,State Sponsored Charter Schools,Las Vegas,362,362,Yes under Community Eligibility Option (CEO)
Denio,Humboldt,Denio,6,,Yes under Community Eligibility Option (CEO)
Derfelt Herbert a ES,Clark County,Las Vegas,553,553,Yes under Community Eligibility Option (CEO)
Desert Heights Elementary,Washoe County,Reno,474,474,Yes under Community Eligibility Option (CEO)
Desert Oasis HS,Clark County,Las Vegas,3300,3300,Yes under Community Eligibility Option (CEO)
Desert Pines HS,Clark County,Las Vegas,3011,3011,Yes under Community Eligibility Option (CEO)
Desert Rose HS,Clark County,N Las Vegas,137,137,Yes under Community Eligibility Option (CEO)
Desert Skies Middle School,Washoe County,Sun Valley,875,875,Yes under Community Eligibility Option (CEO)
Desert Willow ES,Clark County,Las Vegas,4,,No
Desert Willow J-SHS,Clark County,Las Vegas,32,,No
Deskin Ruthe ES,Clark County,Las Vegas,491,491,Yes under Community Eligibility Option (CEO)
Detwiler Ollie ES,Clark County,Las Vegas,604,604,Yes under Community Eligibility Option (CEO)
Diaz Ruben P ES,Clark County,Las Vegas,567,567,Yes under Community Eligibility Option (CEO)
Dickens D L Dusty ES,Clark County,N Las Vegas,775,775,Yes under Community Eligibility Option (CEO)
Discovery Charter School Hillpointe,State Sponsored Charter Schools,Las Vegas,407,81,No
Discovery Charter School Sandhill,State Sponsored Charter Schools,Las Vegas,117,117,Yes under Community Eligibility Option (CEO)
Diskin P a ES,Clark County,Las Vegas,505,505,Yes under Community Eligibility Option (CEO)
Divich Kenneth ES,Clark County,Las Vegas,1171,1171,Yes under Community Eligibility Option (CEO)
Dondero Harvey N ES,Clark County,Las Vegas,737,737,Yes under Community Eligibility Option (CEO)
Donner Springs Elementary,Washoe County,Reno,414,414,Yes under Community Eligibility Option (CEO)
Dooley John ES,Clark County,Henderson,332,332,Yes under Community Eligibility Option (CEO)
Doral Academy Cactus,State Sponsored Charter Schools,Las Vegas,998,179,Yes participating without using any Provision or the CEO
Doral Academy Fire Mesa,State Sponsored Charter Schools,Las Vegas,993,,Yes under Community Eligibility Option (CEO)
Doral Academy of Northern Nevada,State Sponsored Charter Schools,Reno,996,74,Yes participating without using any Provision or the CEO
Doral Academy Red Rock,State Sponsored Charter Schools,Las Vegas,2392,566,Yes participating without using any Provision or the CEO
Doral Academy Saddle,State Sponsored Charter Schools,Las Vegas,997,282,Yes participating without using any Provision or the CEO
Doral Academy West Pebble,State Sponsored Charter Schools,Las Vegas,990,243,Yes participating without using any Provision or the CEO
Dorothy Lemelson S.t.e.m. Academy ES,Washoe County,Reno,253,253,Yes under Community Eligibility Option (CEO)
Double Diamond Elementary,Washoe County,Reno,444,,Yes under Community Eligibility Option (CEO)
Douglas High School,Douglas,Minden,1510,399,Yes participating without using any Provision or the CEO
Douglas Nevada Online,Douglas,Minden,5,,No
Duncan Ruby ES,Clark County,N Las Vegas,718,718,Yes under Community Eligibility Option (CEO)
Durango HS,Clark County,Las Vegas,2322,2322,Yes under Community Eligibility Option (CEO)
Dyer Elementary School,Esmeralda,Dyer,37,37,Yes under Community Eligibility Option (CEO)
E C Best Elementary,Churchill,Fallon,465,465,Yes under Community Eligibility Option (CEO)
E. Otis Vaughn Middle School,Washoe County,Reno,554,554,Yes under Community Eligibility Option (CEO)
Eagle Ridge High School,Lyon,Silver Springs,8,,Yes participating without using any Provision or the CEO
Eagle Valley Middle School,Carson City,Carson City,854,401,Yes participating without using any Provision or the CEO
Earl Ira J ES,Clark County,Las Vegas,586,586,Yes under Community Eligibility Option (CEO)
Earl Marion B ES,Clark County,Las Vegas,522,522,Yes under Community Eligibility Option (CEO)
Earl Wooster High School,Washoe County,Reno,1338,1338,Yes under Community Eligibility Option (CEO)
Early Childhood ES,Clark County,Las Vegas,57,3,No
Early Childhood Gbc,Elko,Elko,20,,No
East Career and Technical Academy HS,Clark County,Las Vegas,1848,1848,Yes under Community Eligibility Option (CEO)
East Valley Elementary School,Lyon,Fernley,518,518,Yes under Community Eligibility Option (CEO)
Echo Loder Elementary School,Washoe County,Reno,325,325,Yes under Community Eligibility Option (CEO)
Edith W. Fritsch Elementary,Carson City,Carson City,500,500,Yes under Community Eligibility Option (CEO)
Edward C. Reed High School,Washoe County,Sparks,2092,700,Yes participating without using any Provision or the CEO
Edward L. Pine Middle School,Washoe County,Reno,740,740,Yes under Community Eligibility Option (CEO)
Edwards Elbert ES,Clark County,Las Vegas,535,535,Yes under Community Eligibility Option (CEO)
Edwin S. Dodson Elementary,Washoe County,Reno,241,241,Yes under Community Eligibility Option (CEO)
Eisenberg Dorothy ES,Clark County,Las Vegas,497,497,Yes under Community Eligibility Option (CEO)
Eldorado HS,Clark County,Las Vegas,1926,1926,Yes under Community Eligibility Option (CEO)
Eleanor Lemaire Junior High School,Lander,Battle Mountain,310,153,Yes participating without using any Provision or the CEO
Elizabeth Lenz Elementary,Washoe County,Reno,366,56,Yes participating without using any Provision or the CEO
Elizondo Raul P ES,Clark County,N Las Vegas,582,582,Yes under Community Eligibility Option (CEO)
Elko High School,Elko,Elko,1407,402,Yes participating without using any Provision or the CEO
Elko Institute for Academic Achievement,State Sponsored Charter Schools,Elko,398,114,Yes participating without using any Provision or the CEO
Ellis Robert & Sandy ES,Clark County,Henderson,909,909,Yes under Community Eligibility Option (CEO)
Elmcrest Elementary,Washoe County,Reno,287,287,Yes under Community Eligibility Option (CEO)
Empire Elementary,Carson City,Carson City,445,445,Yes under Community Eligibility Option (CEO)
Encompass Academy,Washoe County,Reno,153,153,Yes under Community Eligibility Option (CEO)
Equipo Academy,State Sponsored Charter Schools,Las Vegas,942,942,Yes under Community Eligibility Option (CEO)
Escobedo Edmundo Eddie Sr MS,Clark County,Las Vegas,918,918,Yes under Community Eligibility Option (CEO)
Esmeralda Virtual High School,Esmeralda,Dyer,8,,No
Esther Bennett Elementary,Washoe County,Sparks,529,528,Yes under Community Eligibility Option (CEO)
Eureka County High School,Eureka,Eureka,156,23,No
Eureka Elementary School,Eureka,Eureka,122,23,No
Explore Academy,State Sponsored Charter Schools,North Las Vegas,356,249,Yes participating without using any Provision or the CEO
Explore Knowledge Academy ES,Clark County,Las Vegas,329,,No
Explore Knowledge Academy J-SHS,Clark County,Las Vegas,270,,No
Faiss Wilbur & Theresa MS,Clark County,Las Vegas,1284,1284,Yes under Community Eligibility Option (CEO)
Fernley Elementary School,Lyon,Fernley,442,442,Yes under Community Eligibility Option (CEO)
Fernley High School,Lyon,Fernley,1327,1327,Yes under Community Eligibility Option (CEO)
Fernley Intermediate School,Lyon,Fernley,658,658,Yes under Community Eligibility Option (CEO)
Ferron William E ES,Clark County,Las Vegas,548,548,Yes under Community Eligibility Option (CEO)
Fertitta Victoria MS,Clark County,Las Vegas,1172,1172,Yes under Community Eligibility Option (CEO)
Findlay Clifford O MS,Clark County,N Las Vegas,1333,1333,Yes under Community Eligibility Option (CEO)
Fine Mark L ES,Clark County,Las Vegas,723,723,Yes under Community Eligibility Option (CEO)
Fitzgerald H P ES,Clark County,N Las Vegas,400,400,Yes under Community Eligibility Option (CEO)
Flagview Intermediate School,Elko,Elko,674,234,Yes participating without using any Provision or the CEO
Florence Drake Elementary,Washoe County,Sparks,254,254,Yes under Community Eligibility Option (CEO)
Floyd Elementary School,Nye,Pahrump,578,578,Yes under Community Eligibility Option (CEO)
Fong Wing and Lilly ES,Clark County,Las Vegas,609,609,Yes under Community Eligibility Option (CEO)
Foothill HS,Clark County,Henderson,2406,2406,Yes under Community Eligibility Option (CEO)
Forbuss Robert L ES,Clark County,Las Vegas,641,641,Yes under Community Eligibility Option (CEO)
Founders Academy of Las Vegas,State Sponsored Charter Schools,Las Vegas,1215,385,Yes participating without using any Provision or the CEO
Fred W. Traner Middle School,Washoe County,Reno,530,530,Yes under Community Eligibility Option (CEO)
Freedom Classical Academy K-8,State Sponsored Charter Schools,North Las Vegas,1074,563,No
Fremont Elementary,Carson City,Carson City,553,553,Yes under Community Eligibility Option (CEO)
Fremont John C Professional Dev MS,Clark County,Las Vegas,651,651,Yes under Community Eligibility Option (CEO)
French Doris ES,Clark County,Las Vegas,459,459,Yes under Community Eligibility Option (CEO)
French Ford Middle School,Humboldt,Winnemucca,438,,Yes under Community Eligibility Option (CEO)
Frias Charles & Phyllis ES,Clark County,Las Vegas,650,650,Yes under Community Eligibility Option (CEO)
Futuredge Academy Elementary School,Clark County,N Las Vegas,183,183,Yes under Community Eligibility Option (CEO)
Futuredge Academy Middle School,Clark County,N Las Vegas,76,76,Yes under Community Eligibility Option (CEO)
Futuro Academy Elementary,State Sponsored Charter Schools,Las Vegas,473,473,Yes under Community Eligibility Option (CEO)
G. L. Scarselli Elementary School,Douglas,Gardnerville,305,120,Yes participating without using any Provision or the CEO
Gabbs Elementary School,Nye,Gabbs,7,,Yes under Community Eligibility Option (CEO)
Gabbs High School,Nye,Gabbs,3,,Yes under Community Eligibility Option (CEO)
Gabbs Middle School,Nye,Gabbs,4,,Yes under Community Eligibility Option (CEO)
Galena High School,Washoe County,Reno,1345,175,Yes participating without using any Provision or the CEO
Galloway Fay ES,Clark County,Henderson,453,453,Yes under Community Eligibility Option (CEO)
Gardnerville Elementary School,Douglas,Gardnerville,300,148,Yes participating without using any Provision or the CEO
Garehime Edith ES,Clark County,Las Vegas,597,597,Yes under Community Eligibility Option (CEO)
Garrett Elton M JHS,Clark County,Boulder City,399,399,Yes under Community Eligibility Option (CEO)
