school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Hillview Academy,Spencer County,Taylorsville,53,39,Yes under Community Eligibility Option (CEO),true
Hindman Elementary School,Knott County,Hindman,434,309,Yes under Community Eligibility Option (CEO),true
Hiseville Elementary School,Barren County,Glasgow,322,216,Yes under Community Eligibility Option (CEO),false
Hite Elementary,Jefferson County,Middletown,498,164,Yes under Community Eligibility Option (CEO),false
Hodgenville Elementary School,LaRue County,Hodgenville,533,316,Yes under Community Eligibility Option (CEO),false
Holmes High School,Covington Independent,Covington,855,715,Yes under Community Eligibility Option (CEO),true
Holmes Middle School,Covington Independent,Covington,631,527,Yes under Community Eligibility Option (CEO),true
Home Instruction Elementary,Floyd County,Petersburg,7,,Yes under Community Eligibility Option (CEO),false
Home Instruction H.s.,Floyd County,Petersburg,12,9,Yes participating without using any Provision or the CEO,false
Home of the Innocents Discovery,Jefferson County,Louisville,26,12,Yes participating without using any Provision or the CEO,false
Home of the Innocents School,Jefferson County,Louisville,30,21,Yes participating without using any Provision or the CEO,false
Home/Hospital,Jefferson County,Louisville,1,,Yes participating without using any Provision or the CEO,false
Homebound Elementary,Fayette County,Lexington,2,,Yes participating without using any Provision or the CEO,false
Homebound Secondary,Fayette County,Lexington,6,,Yes participating without using any Provision or the CEO,false
Hopkins County Central High School,Hopkins County,Madisonville,861,487,Yes under Community Eligibility Option (CEO),true
Hopkins County Day Treatment,Hopkins County,Madisonville,29,26,Yes under Community Eligibility Option (CEO),true
Hopkins County Schools Academy,Hopkins County,Madisonville,75,51,Yes under Community Eligibility Option (CEO),true
Hopkins Elementary School,Somerset Independent,Somerset,750,521,Yes under Community Eligibility Option (CEO),false
Hopkinsville High School,Christian County,Hopkinsville,961,606,Yes under Community Eligibility Option (CEO),true
Hopkinsville Middle School,Christian County,Hopkinsville,741,511,Yes under Community Eligibility Option (CEO),true
Horizons High School,Todd County,Elkton,29,25,Yes under Community Eligibility Option (CEO),true
Horse Branch Elementary School,Ohio County,Horse Branch,168,133,Yes under Community Eligibility Option (CEO),false
Horse Creek Learning Center,Clay County,Manchester,79,71,Yes under Community Eligibility Option (CEO),true
Howell Elementary School,Erlanger-Elsmere Independent,Elsmere,299,282,Yes under Community Eligibility Option (CEO),false
Hugh C. Spalding Academy,Marion County,Lebanon,164,71,Yes under Community Eligibility Option (CEO),true
Hunter Hills Elementary School,Laurel County,Corbin,617,491,Yes under Community Eligibility Option (CEO),false
Huntertown Elementary School,Woodford County,Versailles,443,193,Yes under Community Eligibility Option (CEO),false
Hustonville Elementary School,Lincoln County,Hustonville,439,343,Yes under Community Eligibility Option (CEO),false
Indian Hills Elementary School,Christian County,Hopkinsville,674,481,Yes under Community Eligibility Option (CEO),false
Indian Trail Elementary,Jefferson County,Louisville,649,476,Yes under Community Eligibility Option (CEO),false
Inez Elementary School,Martin County,Inez,233,152,Yes under Community Eligibility Option (CEO),false
Iroquois High,Jefferson County,Louisville,1301,1008,Yes under Community Eligibility Option (CEO),true
Irvington Elementary School,Breckinridge County,Irvington,359,258,Yes under Community Eligibility Option (CEO),false
J. Graham Brown School,Jefferson County,Louisville,800,234,Yes under Community Eligibility Option (CEO),false
Jackson Academy,Warren County,Bowling Green,18,15,Yes under Community Eligibility Option (CEO),false
Jackson City School,Jackson Independent,Jackson,371,224,Yes under Community Eligibility Option (CEO),true
Jackson Co Schools Learning Center,Jackson County,Mc Kee,7,,Yes under Community Eligibility Option (CEO),false
Jackson County High School,Jackson County,McKee,536,353,Yes under Community Eligibility Option (CEO),true
Jackson County Middle School,Jackson County,McKee,369,269,Yes under Community Eligibility Option (CEO),true
Jacob Elementary,Jefferson County,Louisville,519,429,Yes under Community Eligibility Option (CEO),false
James a Caywood Elementary School,Kenton County,Edgewood,582,338,Yes under Community Eligibility Option (CEO),false
James A. Cawood Elementary,Harlan County,Harlan,277,230,Yes under Community Eligibility Option (CEO),true
James D. Adams Middle School,Floyd County,Prestonsburg,311,217,Yes under Community Eligibility Option (CEO),true
James E Bazzell Middle School,Allen County,Scottsville,448,249,Yes under Community Eligibility Option (CEO),true
James Lane Allen Elementary School,Fayette County,Lexington,429,286,Yes under Community Eligibility Option (CEO),false
James Madison Middle School,Hopkins County,Madisonville,466,205,Yes under Community Eligibility Option (CEO),true
James R. Allen High School,Meade County,Brandenburg,39,29,Yes under Community Eligibility Option (CEO),false
James T Alton Middle School,Hardin County,Vine Grove,612,325,Yes under Community Eligibility Option (CEO),true
Jamestown Elementary School,Russell County,Jamestown,480,360,Yes under Community Eligibility Option (CEO),false
Jefferson County Traditional Middle,Jefferson County,Louisville,813,432,Yes under Community Eligibility Option (CEO),true
Jefferson Elementary School,Henderson County,Henderson,413,254,Yes under Community Eligibility Option (CEO),false
Jeffersontown Elementary,Jefferson County,Jeffersontown,686,430,Yes under Community Eligibility Option (CEO),false
Jeffersontown High,Jefferson County,Jeffersontown,1196,786,Yes under Community Eligibility Option (CEO),true
Jenkins Independent School,Jenkins Independent,Jenkins,453,353,Yes under Community Eligibility Option (CEO),true
Jennings Creek Elementary,Warren County,Bowling Green,852,739,Yes under Community Eligibility Option (CEO),false
Jessamine Early Learning Village,Jessamine County,Nicholasville,785,475,Yes under Community Eligibility Option (CEO),false
Jesse D Lay Elementary School,Knox County,Barbourville,325,185,Yes under Community Eligibility Option (CEO),false
Jesse Stuart Elementary School,Hopkins County,Madisonville,486,328,Yes under Community Eligibility Option (CEO),false
Jessie M Clark Middle School,Fayette County,Lexington,1002,350,Yes participating without using any Provision or the CEO,false
Jody Richards Elementary,Warren County,Bowling Green,754,383,Yes under Community Eligibility Option (CEO),false
Joe Harrison Carter,Monroe County,Tompkinsville,260,172,Yes under Community Eligibility Option (CEO),false
John G Carlisle Elementary,Covington Independent,Covington,333,274,Yes under Community Eligibility Option (CEO),false
John Hardin High School,Hardin County,Elizabethtown,868,418,Yes under Community Eligibility Option (CEO),true
John M. Stumbo Elementary School,Floyd County,Grethel,260,233,Yes under Community Eligibility Option (CEO),true
John W. Bate Middle School,Danville Independent,Danville,358,241,Yes under Community Eligibility Option (CEO),true
John W. Reiley Elementary School,Campbell County,Alexandria,530,240,Yes participating without using any Provision or the CEO,false
Johns Creek Elementary School,Pike County,Pikeville,616,492,Yes under Community Eligibility Option (CEO),true
Johnson Central High School,Johnson County,Paintsville,888,502,Yes under Community Eligibility Option (CEO),true
Johnson County Eagle Academy,Johnson County,Paintsville,160,131,Yes under Community Eligibility Option (CEO),true
Johnson County Middle School,Johnson County,Paintsville,449,264,Yes under Community Eligibility Option (CEO),true
Johnson Elementary School,Fort Thomas Independent,Fort Thomas,425,25,No,false
Johnson Elementary School,Laurel County,London,312,229,Yes under Community Eligibility Option (CEO),false
Johnson Traditional Middle,Jefferson County,Louisville,516,386,Yes under Community Eligibility Option (CEO),true
Johnsontown Road Elementary,Jefferson County,Louisville,406,320,Yes under Community Eligibility Option (CEO),false
Jonathan Elementary School,Marshall County,Benton,241,189,Yes under Community Eligibility Option (CEO),false
Jones Fork Elementary School,Knott County,Mousie,153,125,Yes under Community Eligibility Option (CEO),true
Jones Park Elementary,Casey County,Liberty,312,242,Yes under Community Eligibility Option (CEO),false
Julius Marks Elementary School,Fayette County,Lexington,444,306,Yes under Community Eligibility Option (CEO),false
Junction City Elementary School,Boyle County,Junction City,457,313,Yes under Community Eligibility Option (CEO),false
Kammerer Middle,Jefferson County,Louisville,781,344,Yes under Community Eligibility Option (CEO),true
Kathryn Winn Primary,Carroll County,Carrollton,233,148,Yes under Community Eligibility Option (CEO),false
Keavy Elementary School,Laurel County,Keavy,292,200,Yes under Community Eligibility Option (CEO),false
Kennedy Elementary,Jefferson County,Louisville,482,411,Yes under Community Eligibility Option (CEO),false
Kenneth D. King Middle School,Mercer County,Harrodsburg,581,356,Yes under Community Eligibility Option (CEO),true
Kenton Elementary School,Kenton County,Independence,650,250,Yes participating without using any Provision or the CEO,false
Kentucky School for the Blind,Kentucky School for the Blind District,Louisville,63,32,Yes under Community Eligibility Option (CEO),false
Kentucky School for the Deaf,Kentucky School for the Deaf District,Danville,72,52,Yes under Community Eligibility Option (CEO),true
Kentucky Virtual Academy,Cloverport Independent,Cloverport,2412,1245,Yes participating without using any Provision or the CEO,false
Kenwood Elementary,Jefferson County,Louisville,596,424,Yes under Community Eligibility Option (CEO),false
Kenwood Station Elementary School,Oldham County,Crestwood,626,86,Yes participating without using any Provision or the CEO,false
Kerrick Elementary,Jefferson County,Louisville,348,254,Yes under Community Eligibility Option (CEO),false
Kimper Elementary School,Pike County,Kimper,120,105,Yes under Community Eligibility Option (CEO),true
King Elementary,Jefferson County,Louisville,306,282,Yes under Community Eligibility Option (CEO),false
Kingston Elementary School,Madison County,Berea,608,333,Yes under Community Eligibility Option (CEO),false
Kirksville Elementary School,Madison County,Richmond,662,422,Yes under Community Eligibility Option (CEO),false
Kit Carson Elementary School,Madison County,Richmond,445,240,Yes under Community Eligibility Option (CEO),false
Klondike Lane Elementary,Jefferson County,Louisville,527,366,Yes under Community Eligibility Option (CEO),false
Knight Middle,Jefferson County,Louisville,757,544,Yes under Community Eligibility Option (CEO),true
Knott County Central High School,Knott County,Hindman,520,326,Yes under Community Eligibility Option (CEO),true
Knox Appalachian School,Knox County,Barbourville,32,29,Yes under Community Eligibility Option (CEO),true
Knox Central High School,Knox County,Barbourville,720,537,Yes under Community Eligibility Option (CEO),true
Knox County Learning Academy,Knox County,Barbourville,52,46,Yes under Community Eligibility Option (CEO),true
Knox County Middle School,Knox County,Barbourville,522,401,Yes under Community Eligibility Option (CEO),true
Knox Inspire Academy,Knox County,Barbourville,11,8,Yes under Community Eligibility Option (CEO),false
Kyrock Elementary School,Edmonson County,Sweeden,334,235,Yes under Community Eligibility Option (CEO),false
Lafayette High School,Fayette County,Lexington,2370,785,Yes participating without using any Provision or the CEO,false
Lagrange Elementary School,Oldham County,La Grange,450,258,Yes under Community Eligibility Option (CEO),false
Lake Cumberland Youth Development Center,Wayne County,Monticello,30,30,Yes under Community Eligibility Option (CEO),true
Lakeview Academy,Taylor County,Campbellsville,35,24,Yes under Community Eligibility Option (CEO),false
Lakewood Elementary School,Hardin County,Cecilia,463,269,Yes under Community Eligibility Option (CEO),false
Lancaster Elementary School,Garrard County,Lancaster,462,364,Yes under Community Eligibility Option (CEO),false
Lansdowne Elementary School,Fayette County,Lexington,610,437,Yes under Community Eligibility Option (CEO),false
Larry A. Ryle High School,Boone County,Union,2077,712,Yes participating without using any Provision or the CEO,false
Larue County High School,LaRue County,Hodgenville,754,430,Yes under Community Eligibility Option (CEO),true
Larue County Middle School,LaRue County,Hodgenville,522,290,Yes under Community Eligibility Option (CEO),true
Lassiter Middle,Jefferson County,Louisville,921,680,Yes under Community Eligibility Option (CEO),true
Latonia Elementary School,Covington Independent,Covington,233,193,Yes under Community Eligibility Option (CEO),false
Laukhuf Elementary,Jefferson County,Louisville,627,352,Yes under Community Eligibility Option (CEO),false
Laurel County Day Treatment,Laurel County,London,63,54,Yes under Community Eligibility Option (CEO),true
Laurel County Schools Elearning Academy,Laurel County,London,41,30,Yes participating without using any Provision or the CEO,false
Laurel Elementary School,Lewis County,Vanceburg,70,56,Yes under Community Eligibility Option (CEO),false
Lawrence County High School,Lawrence County,Louisa,757,434,Yes under Community Eligibility Option (CEO),true
Layne Elementary,Jefferson County,Louisville,430,340,Yes under Community Eligibility Option (CEO),false
Learning Academy,Perry County,Hazard,39,38,Yes under Community Eligibility Option (CEO),true
Lebanon Elementary School,Marion County,Lebanon,305,234,Yes under Community Eligibility Option (CEO),false
Lebanon Junction Elementary,Bullitt County,Lebanon Junction,349,246,Yes under Community Eligibility Option (CEO),false
Lebanon Middle School,Marion County,Lebanon,330,223,Yes under Community Eligibility Option (CEO),true
Lee County Elementary School,Lee County,Beattyville,468,400,Yes under Community Eligibility Option (CEO),false
Lee County Middle High School,Lee County,Beattyville,422,367,Yes under Community Eligibility Option (CEO),true
Leestown Middle School,Fayette County,Lexington,1084,570,Yes under Community Eligibility Option (CEO),true
Legrande Elementary School,Hart County,Horse Cave,327,161,Yes under Community Eligibility Option (CEO),true
Lemons Mill Elementary School,Scott County,Georgetown,540,223,Yes under Community Eligibility Option (CEO),false
Leslie County High School,Leslie County,Hyden,455,310,Yes under Community Eligibility Option (CEO),true
Letcher County Alternative Education Ctr,Letcher County,Whitesburg,2,,Yes under Community Eligibility Option (CEO),false
Letcher County Central High School,Letcher County,Whitesburg,692,431,Yes under Community Eligibility Option (CEO),true
Letcher Elementary & Middle School,Letcher County,Blackey,322,245,Yes under Community Eligibility Option (CEO),false
Lewis County Central Elementary School,Lewis County,Vanceburg,466,323,Yes under Community Eligibility Option (CEO),false
Lewis County High School,Lewis County,Vanceburg,568,395,Yes under Community Eligibility Option (CEO),true
Lewis County Middle School,Lewis County,Vanceburg,290,202,Yes under Community Eligibility Option (CEO),true
Lewisburg Elementary School,Logan County,Lewisburg,500,306,Yes under Community Eligibility Option (CEO),true
Lexington Trad Magnet School,Fayette County,Lexington,284,222,Yes under Community Eligibility Option (CEO),true
Liberty Academy,Oldham County,Crestwood,72,23,Yes participating without using any Provision or the CEO,false
Liberty Elementary,Fayette County,Lexington,721,303,Yes under Community Eligibility Option (CEO),false
Liberty Elementary School,Casey County,Liberty,369,264,Yes under Community Eligibility Option (CEO),false
Liberty High,Jefferson County,Louisville,100,71,Yes under Community Eligibility Option (CEO),true
Lighthouse Academy,Warren County,Bowling Green,41,35,Yes under Community Eligibility Option (CEO),true
Lincoln County High School,Lincoln County,Stanford,886,593,Yes under Community Eligibility Option (CEO),true
Lincoln County Middle School,Lincoln County,Stanford,697,526,Yes under Community Eligibility Option (CEO),true
Lincoln Elementary Performing Arts,Jefferson County,Louisville,578,310,Yes under Community Eligibility Option (CEO),false
Lincoln Elementary School,Dayton Independent,Dayton,453,385,Yes under Community Eligibility Option (CEO),false
Lincoln Elementary School,Simpson County,Franklin,463,304,Yes under Community Eligibility Option (CEO),false
Lincoln Trail Behavioral Health Systems,Hardin County,Radcliff,63,43,Yes under Community Eligibility Option (CEO),false
Lincoln Trail Elementary School,Hardin County,Elizabethtown,653,265,Yes under Community Eligibility Option (CEO),false
Lindeman Elementary School,Erlanger-Elsmere Independent,Erlanger,287,270,Yes under Community Eligibility Option (CEO),false
Livermore Elementary School,McLean County,Livermore,232,155,Yes under Community Eligibility Option (CEO),false
Livingston Central High School,Livingston County,Smithland,339,176,Yes under Community Eligibility Option (CEO),true
Livingston County Middle School,Livingston County,Burna,201,127,Yes under Community Eligibility Option (CEO),true
Lloyd High School,Erlanger-Elsmere Independent,Erlanger,711,619,Yes under Community Eligibility Option (CEO),true
Locust Grove Elementary School,Oldham County,Crestwood,594,127,Yes participating without using any Provision or the CEO,false
Logan County High School,Logan County,Russellville,918,423,Yes under Community Eligibility Option (CEO),true
London Elementary School,Laurel County,London,592,440,Yes under Community Eligibility Option (CEO),false
Lone Jack School Center,Bell County,Fourmile,196,161,Yes under Community Eligibility Option (CEO),true
Lone Oak Elementary School,McCracken County,Paducah,495,299,Yes under Community Eligibility Option (CEO),false
Lone Oak Intermediate School,McCracken County,Paducah,437,224,Yes under Community Eligibility Option (CEO),false
Lone Oak Middle School,McCracken County,Paducah,702,338,Yes under Community Eligibility Option (CEO),true
Longbranch Elementary School,Boone County,Union,957,255,Yes participating without using any Provision or the CEO,false
Longest Elementary,Muhlenberg County,Greenville,404,266,Yes under Community Eligibility Option (CEO),false
Lost River Elementary,Warren County,Bowling Green,856,671,Yes under Community Eligibility Option (CEO),false
Louisa East Elementary School,Lawrence County,Louisa,512,305,Yes under Community Eligibility Option (CEO),false
Louisa Middle School,Lawrence County,Louisa,384,242,Yes under Community Eligibility Option (CEO),true
Louisa West Elementary School,Lawrence County,Louisa,295,195,Yes under Community Eligibility Option (CEO),false
Louisville Male High,Jefferson County,Louisville,1763,815,Yes under Community Eligibility Option (CEO),false
Lowe Elementary,Jefferson County,Louisville,608,153,Yes under Community Eligibility Option (CEO),false
Ludlow High School,Ludlow Independent,Ludlow,376,248,Yes under Community Eligibility Option (CEO),true
Luhr Elementary,Jefferson County,Louisville,544,341,Yes under Community Eligibility Option (CEO),false
Lynn Camp Elementary School,Knox County,Corbin,501,438,Yes under Community Eligibility Option (CEO),false
Lynn Camp Middle High School,Knox County,Corbin,447,364,Yes under Community Eligibility Option (CEO),false
Lyon County Elementary School,Lyon County,Eddyville,485,246,Yes under Community Eligibility Option (CEO),false
Lyon County High School,Lyon County,Eddyville,292,133,Yes under Community Eligibility Option (CEO),true
Lyon County Middle School,Lyon County,Eddyville,210,98,Yes under Community Eligibility Option (CEO),true
Madeline M Breckinridge Elem School,Fayette County,Lexington,576,467,Yes under Community Eligibility Option (CEO),false
Madison Central High School,Madison County,Richmond,2107,1038,Yes under Community Eligibility Option (CEO),true
Madison County Day Treatment,Madison County,Richmond,15,14,Yes under Community Eligibility Option (CEO),true
Madison Kindergarten Academy,Madison County,Richmond,403,261,Yes under Community Eligibility Option (CEO),false
Madison Middle School,Madison County,Richmond,586,316,Yes under Community Eligibility Option (CEO),true
Madison Southern High School,Madison County,Berea,1224,581,Yes under Community Eligibility Option (CEO),true
Madisonville North Hopkins High School,Hopkins County,Madisonville,1023,444,Yes under Community Eligibility Option (CEO),true
Magoffin County High School,Magoffin County,Salyersville,538,354,Yes under Community Eligibility Option (CEO),true
Manchester Elementary School,Clay County,Manchester,409,294,Yes under Community Eligibility Option (CEO),false
Mapleton Elementary School,Montgomery County,Mount Sterling,524,327,Yes under Community Eligibility Option (CEO),false
Marie Gatton Phillips Elementary,McLean County,Sacramento,115,80,Yes under Community Eligibility Option (CEO),false
Marion C. Moore School,Jefferson County,Louisville,1892,1280,Yes under Community Eligibility Option (CEO),true
Marion County High School,Marion County,Lebanon,879,474,Yes under Community Eligibility Option (CEO),false
Marion County Middle School,Marion County,Lebanon,290,157,Yes under Community Eligibility Option (CEO),false
Marnel C. Moorman School,Shelby County,Shelbyville,803,346,Yes under Community Eligibility Option (CEO),false
Marshall County High School,Marshall County,Benton,1201,579,Yes under Community Eligibility Option (CEO),true
Martha Jane Potter Elementary School,Letcher County,Whitesburg,273,184,Yes under Community Eligibility Option (CEO),false
Martha Layne Collins High School,Shelby County,Shelbyville,1157,449,Yes under Community Eligibility Option (CEO),true
Martin County High School,Martin County,Inez,519,350,Yes under Community Eligibility Option (CEO),true
Martin County Middle School,Martin County,Warfield,262,185,Yes under Community Eligibility Option (CEO),true
Martin L King Acad for Excellence Alt,Fayette County,Lexington,164,126,Yes under Community Eligibility Option (CEO),true
Mary A. Goetz Elementary School,Ludlow Independent,Ludlow,455,290,Yes under Community Eligibility Option (CEO),false
Mary G. Hogsett Primary School,Danville Independent,Danville,356,270,Yes under Community Eligibility Option (CEO),false
Mary Jo and William Macdonald Maryhurst,Jefferson County,Louisville,63,56,Yes under Community Eligibility Option (CEO),false
Mary Ryan Academy,Jefferson County,Louisville,16,14,Yes under Community Eligibility Option (CEO),true
Mary Todd Elementary School,Fayette County,Lexington,405,303,Yes under Community Eligibility Option (CEO),false
Maryville Elementary School,Bullitt County,Louisville,359,269,Yes under Community Eligibility Option (CEO),false
Mason County High School,Mason County,Maysville,877,515,Yes under Community Eligibility Option (CEO),true
Mason County Intermediate School,Mason County,Maysville,573,380,Yes under Community Eligibility Option (CEO),false
Mason County Middle School,Mason County,Maysville,565,379,Yes under Community Eligibility Option (CEO),true
Mason-Corinth Elementary,Grant County,Williamstown,299,221,Yes under Community Eligibility Option (CEO),false
Maupin Elementary,Jefferson County,Louisville,302,281,Yes under Community Eligibility Option (CEO),false
Maurice Bowling Middle School,Owen County,Owenton,475,265,Yes under Community Eligibility Option (CEO),true
Maxwell Spanish Immersion Elem School,Fayette County,Lexington,567,163,Yes participating without using any Provision or the CEO,false
May Valley Elementary School,Floyd County,Martin,508,366,Yes under Community Eligibility Option (CEO),false
Mayfield Elementary School,Mayfield Independent,Mayfield,987,701,Yes under Community Eligibility Option (CEO),false
Mayfield High School,Mayfield Independent,Mayfield,517,322,Yes under Community Eligibility Option (CEO),true
Mayfield Middle School,Mayfield Independent,Mayfield,559,378,Yes under Community Eligibility Option (CEO),true
Mayfield Youth Development Center,Graves County,Mayfield,6,,Yes under Community Eligibility Option (CEO),true
Mc Academy,Marshall County,Benton,100,51,Yes under Community Eligibility Option (CEO),true
McBrayer Elementary School,Rowan County,Morehead,566,311,Yes under Community Eligibility Option (CEO),false
McCracken County High School,McCracken County,Paducah,1882,863,Yes under Community Eligibility Option (CEO),true
McCracken Open Campus School,McCracken County,West Paducah,72,57,Yes under Community Eligibility Option (CEO),true
McCracken Regional School,McCracken County,Paducah,31,4,Yes under Community Eligibility Option (CEO),false
McCreary Central High School,McCreary County,Stearns,711,552,Yes under Community Eligibility Option (CEO),true
McCreary County Middle School,McCreary County,Stearns,633,507,Yes under Community Eligibility Option (CEO),true
McDaniel Learning Center,Laurel County,London,29,26,Yes under Community Eligibility Option (CEO),true
McFerran Preparatory Academy,Jefferson County,Louisville,584,504,Yes under Community Eligibility Option (CEO),false
McKee Elementary School,Jackson County,McKee,391,285,Yes under Community Eligibility Option (CEO),false
McKell Elementary School,Greenup County,South Shore,465,298,Yes under Community Eligibility Option (CEO),false
McKell Middle School,Greenup County,South Shore,338,196,Yes under Community Eligibility Option (CEO),true
McLean County Alternative Center,McLean County,Calhoun,2,,Yes under Community Eligibility Option (CEO),false
McLean County High School,McLean County,Calhoun,427,190,Yes under Community Eligibility Option (CEO),true
McLean County Middle School,McLean County,Calhoun,321,156,Yes under Community Eligibility Option (CEO),true
McNabb Elementary School,Paducah Independent,Paducah,334,304,Yes under Community Eligibility Option (CEO),false
McNabb Middle School,Montgomery County,Mount Sterling,928,519,Yes under Community Eligibility Option (CEO),true
Meade County High School,Meade County,Brandenburg,1512,620,Yes under Community Eligibility Option (CEO),true
Meadow Lands Elementary School,Daviess County,Owensboro,479,299,Yes under Community Eligibility Option (CEO),false
Meadow View Elementary School,Hardin County,Radcliff,514,364,Yes under Community Eligibility Option (CEO),false
Meadowthorpe Elementary School,Fayette County,Lexington,517,248,Yes under Community Eligibility Option (CEO),false
Medora Elementary,Jefferson County,Louisville,460,269,Yes under Community Eligibility Option (CEO),false
Meece Middle School,Somerset Independent,Somerset,486,322,Yes under Community Eligibility Option (CEO),true
Memorial Education Center,Pulaski County,Somerset,231,126,Yes under Community Eligibility Option (CEO),false
Memorial Elementary School,Hart County,Hardyville,335,238,Yes under Community Eligibility Option (CEO),true
Menifee Central School,Menifee County,Frenchburg,548,412,Yes under Community Eligibility Option (CEO),false
Menifee County High School,Menifee County,Frenchburg,376,269,Yes under Community Eligibility Option (CEO),true
Mercer Central,Mercer County,Harrodsburg,51,40,Yes under Community Eligibility Option (CEO),true
Mercer County Day Treatment,Mercer County,Harrodsburg,11,8,Yes under Community Eligibility Option (CEO),true
Mercer County Elementary School,Mercer County,Harrodsburg,713,472,Yes under Community Eligibility Option (CEO),false
Mercer County Intermediate School,Mercer County,Harrodsburg,570,342,Yes under Community Eligibility Option (CEO),false
Mercer County Senior High School,Mercer County,Harrodsburg,748,422,Yes under Community Eligibility Option (CEO),true
Metcalfe County Elementary School,Metcalfe County,Edmonton,648,495,Yes under Community Eligibility Option (CEO),false
Metcalfe County High School,Metcalfe County,Edmonton,454,328,Yes under Community Eligibility Option (CEO),true
Metcalfe County Middle School,Metcalfe County,Edmonton,310,240,Yes under Community Eligibility Option (CEO),true
Meyzeek Middle,Jefferson County,Louisville,847,428,Yes under Community Eligibility Option (CEO),true
Middlesboro Alternative School,Middlesboro Independent,Middlesboro,31,26,Yes under Community Eligibility Option (CEO),true
Middlesboro Elementary School,Middlesboro Independent,Middlesboro,514,432,Yes under Community Eligibility Option (CEO),false
Middlesboro Group Home School,Middlesboro Independent,Middlesboro,2,,Yes under Community Eligibility Option (CEO),false
Middlesboro High School,Middlesboro Independent,Middlesboro,337,252,Yes under Community Eligibility Option (CEO),true
Middlesboro Middle School,Middlesboro Independent,Middlesboro,284,227,Yes under Community Eligibility Option (CEO),true
Middletown Elementary,Jefferson County,Louisville,573,279,Yes under Community Eligibility Option (CEO),false
Miles Elementary School,Erlanger-Elsmere Independent,Erlanger,278,251,Yes under Community Eligibility Option (CEO),false
Mill Creek Elementary,Jefferson County,Louisville,437,363,Yes under Community Eligibility Option (CEO),false
Millard School,Pike County,Pikeville,601,476,Yes under Community Eligibility Option (CEO),true
Millbrooke Elementary School,Christian County,Hopkinsville,610,407,Yes under Community Eligibility Option (CEO),false
Millcreek Elementary School,Fayette County,Lexington,529,373,Yes under Community Eligibility Option (CEO),false
Milton Elementary School,Trimble County,Milton,232,126,Yes under Community Eligibility Option (CEO),false
Minor Daniels Academy,Jefferson County,Louisville,184,147,Yes under Community Eligibility Option (CEO),true
Minors Lane Elementary,Jefferson County,Louisville,370,295,Yes under Community Eligibility Option (CEO),false
Monroe Co High,Monroe County,Tompkinsville,506,344,Yes under Community Eligibility Option (CEO),true
Monroe Co Middle,Monroe County,Tompkinsville,399,278,Yes under Community Eligibility Option (CEO),true
Montgomery County High School,Montgomery County,Mount Sterling,1345,691,Yes under Community Eligibility Option (CEO),true
Monticello Elementary School,Wayne County,Monticello,664,535,Yes under Community Eligibility Option (CEO),false
Morehead Youth Development Center,Rowan County,Morehead,15,3,Yes under Community Eligibility Option (CEO),false
Morgan Central Elementary School,Morgan County,West Liberty,285,197,Yes under Community Eligibility Option (CEO),false
Morgan County High School,Morgan County,West Liberty,527,332,Yes under Community Eligibility Option (CEO),true
Morgan County Middle School,Morgan County,West Liberty,361,239,Yes under Community Eligibility Option (CEO),true
Morgan County Rise Academy,Morgan County,West Liberty,54,44,Yes under Community Eligibility Option (CEO),false
Morgan Elementary School,Paducah Independent,Paducah,369,314,Yes under Community Eligibility Option (CEO),false
Morganfield Elementary School,Union County,Morganfield,328,249,Yes under Community Eligibility Option (CEO),false
Morgantown Elementary School,Butler County,Morgantown,610,383,Yes under Community Eligibility Option (CEO),false
Morningside Elementary School,Elizabethtown Independent,Elizabethtown,455,242,Yes under Community Eligibility Option (CEO),false
Morton Middle School,Fayette County,Lexington,604,244,Yes under Community Eligibility Option (CEO),true
Mount Sterling Elementary School,Montgomery County,Mount Sterling,464,301,Yes under Community Eligibility Option (CEO),false
Mountain View Elementary,Leslie County,Hyden,435,294,Yes under Community Eligibility Option (CEO),true
Moyer Elementary School,Fort Thomas Independent,Fort Thomas,565,46,No,false
Mt. Vernon Elementary,Rockcastle County,Mount Vernon,597,397,Yes under Community Eligibility Option (CEO),false
Mt. Washington Elementary,Bullitt County,Mount Washington,577,146,Yes participating without using any Provision or the CEO,false
Mt. Washington Middle School,Bullitt County,Mount Washington,474,196,Yes participating without using any Provision or the CEO,true
Muhlenberg County High School,Muhlenberg County,Greenville,1123,595,Yes under Community Eligibility Option (CEO),true
Muhlenberg County Middle School,Muhlenberg County,Greenville,871,525,Yes under Community Eligibility Option (CEO),false
Muhlenberg South Elementary,Muhlenberg County,Beechmont,527,363,Yes under Community Eligibility Option (CEO),false
Mullins Elementary School,Pike County,Pikeville,779,505,Yes under Community Eligibility Option (CEO),true
Munfordville Elementary School,Hart County,Munfordville,489,282,Yes under Community Eligibility Option (CEO),true
Murray Elementary School,Murray Independent,Murray,589,284,Yes participating without using any Provision or the CEO,false
Murray High School,Murray Independent,Murray,607,270,Yes participating without using any Provision or the CEO,true
Murray Middle School,Murray Independent,Murray,645,306,Yes participating without using any Provision or the CEO,true
Murray Preschool Head Start,Murray Independent,Murray,105,70,Yes under Community Eligibility Option (CEO),false
Nancy Elementary School,Pulaski County,Nancy,299,204,Yes under Community Eligibility Option (CEO),false
